    T[sec]  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
36.5 28.97 -269 -8.277 211.1 -100.4 -355.9 -250.4 114.9 -68.29 -452.2 -713.9 -151.1 -536 -424.2
36.5078 6.208 -39.32 166.6 365.2 -185.2 14.49 48.63 185.2 -48.63 -451.1 -588.7 -32.08 -299 -697.4
36.5156 149 104.5 114.9 93.12 -99.33 291.8 129.3 109.7 15.52 79.67 -64.15 -161.4 -74.5 -514.2
36.5234 55.87 -91.05 190.4 -108.6 80.71 49.66 16.55 -362.1 5.173 366.3 -182.1 -41.39 259.7 -349.7
36.5313 58.98 -155.2 -139.7 -199.7 9.312 150 -320.8 -384.9 284.5 424.2 -293.9 -274.2 500.8 -63.12
36.5391 161.4 -75.53 34.14 -72.43 108.6 162.4 -224.5 -198.7 143.8 435.6 -155.2 -105.5 348.7 154.2
36.5469 28.97 38.28 96.23 5.173 -84.84 45.53 -105.5 -49.66 -118 184.2 -277.3 83.81 161.4 -4.139
36.5547 4.139 -185.2 93.12 39.32 -166.6 -16.55 -10.35 108.6 -176.9 -173.8 -203.8 104.5 -227.6 -84.84
36.5625 -36.21 -167.6 163.5 169.7 -104.5 -298 -63.12 95.19 -82.77 -574.3 -281.4 102.4 -399.4 -174.9
36.5703 -167.6 -131.4 -41.39 26.9 -38.28 -188.3 -61.05 125.2 129.3 -590.8 -260.7 163.5 -429.4 -370.4
36.5781 -107.6 -85.88 73.46 139.7 113.8 76.57 44.49 139.7 74.5 -378.7 -70.36 22.76 -515.3 -485.3
36.5859 -15.52 202.8 30.01 -82.77 -10.35 50.7 215.2 58.98 93.12 -250.4 -78.64 -135.5 -498.7 -307.3
36.5938 -15.52 64.15 256.6 114.9 95.19 290.7 216.2 -141.8 12.42 -10.35 72.43 -93.12 -57.94 46.56
36.6016 -95.19 22.76 23.8 -60.01 -56.91 289.7 34.14 -120 46.56 107.6 378.7 -64.15 287.6 388
36.6094 -149 40.35 -51.73 -102.4 -50.7 76.57 -138.6 -116.9 28.97 232.8 225.6 16.55 382.8 420.1
36.6172 -33.11 -139.7 -118 -71.39 -172.8 -271.1 -306.3 -121.1 34.14 32.08 19.66 -12.42 299 121.1
36.625 -24.83 -249.4 -52.77 -184.2 -154.2 -478 -503.9 58.98 -225.6 -223.5 -409.7 -122.1 -254.5 -272.1
36.6328 -72.43 -351.8 -90.02 -187.3 -171.8 -254.5 -323.9 46.56 -144.9 -603.2 -425.3 -88.98 -389 -499.8
36.6406 -93.12 -287.6 -36.21 -20.69 -16.55 -213.1 -313.5 -321.8 -221.4 -572.2 -439.7 -61.05 -361.1 -473.9
36.6484 -124.2 -101.4 -81.74 -88.98 -37.25 -247.3 -276.3 -210 -176.9 -754.3 -260.7 -281.4 -494.6 -585.6
36.6563 0 -123.1 -68.29 -214.2 -1.035 -36.21 -179 -463.5 -72.43 -754.3 -316.6 -180 -703.6 -635.3
36.6641 193.5 110.7 -55.87 -219.4 -191.4 -78.64 -126.2 -281.4 90.02 -443.9 -365.2 -366.3 -508 -331.1
36.6719 63.12 -115.9 -151.1 -295.9 130.4 -144.9 91.05 -327 96.23 -449.1 -440.8 -181.1 -262.8 -135.5
36.6797 -30.01 94.16 25.87 -233.8 46.56 50.7 -39.32 -35.18 178 -165.5 -560.8 -8.277 258.7 120
36.6875 -87.95 88.98 -103.5 38.28 138.6 39.32 16.55 -165.5 206.9 -4.139 -561.8 148 544.2 344.6
36.6953 -139.7 -21.73 65.19 287.6 -64.15 72.43 116.9 77.6 283.5 -214.2 -97.26 70.36 477 308.3
36.7031 -217.3 -179 290.7 263.8 -113.8 -153.1 150 67.25 33.11 -285.6 211.1 -24.83 189.3 -84.84
36.7109 -120 42.42 236.9 263.8 -27.94 -247.3 103.5 60.01 -179 -449.1 276.3 208 -53.8 -242.1
36.7188 -26.9 56.91 241.1 205.9 -78.64 -44.49 198.7 118 -199.7 -158.3 349.7 83.81 -12.42 -381.8
36.7266 12.42 -33.11 77.6 13.45 -62.08 -75.53 44.49 82.77 -159.3 -159.3 55.87 36.21 18.62 -550.5
36.7344 57.94 -157.3 -162.4 34.14 -273.2 -148 -202.8 -13.45 -62.08 -169.7 31.04 -83.81 -30.01 -709.8
36.7422 73.46 -345.6 -175.9 22.76 -298 -573.2 -445.9 -102.4 -281.4 -282.5 -460.4 -120 -252.5 -755.3
36.75 -85.88 -363.2 -377.7 -145.9 -131.4 -490.4 -371.5 -349.7 -281.4 -631.2 -578.4 -214.2 -212.1 -570.1
36.7578 -72.43 -137.6 -120 -318.7 -95.19 -138.6 -129.3 -269 -133.5 -736.7 -737.7 -351.8 -30.01 -598
36.7656 -273.2 -39.32 -161.4 -142.8 -97.26 34.14 -251.4 -260.7 115.9 -668.4 -786.4 -347.7 -93.12 -392.1
36.7734 -148 -61.05 -38.28 -150 82.77 -57.94 48.63 -297 180 -429.4 -311.4 -60.01 83.81 7.243
36.7813 22.76 64.15 87.95 6.208 -95.19 2.069 196.6 100.4 336.3 -183.1 24.83 -90.02 145.9 191.4
36.7891 127.3 102.4 280.4 68.29 -26.9 -54.84 119 208 298 231.8 121.1 190.4 -100.4 39.32
36.7969 -11.38 84.84 160.4 127.3 266.9 303.2 30.01 216.2 24.83 291.8 95.19 325.9 -225.6 -275.2
36.8047 113.8 158.3 122.1 41.39 102.4 270.1 8.277 110.7 -227.6 97.26 49.66 144.9 -372.5 -560.8
36.8125 123.1 22.76 9.312 56.91 -42.42 130.4 -108.6 11.38 -162.4 84.84 -119 -99.33 -290.7 -574.3
36.8203 109.7 -67.25 -30.01 -18.62 -125.2 -69.32 85.88 31.04 -301.1 -16.55 -298 -179 -483.2 -640.5
36.8281 137.6 -39.32 18.62 -56.91 -164.5 -152.1 150 -217.3 -96.23 -310.4 -72.43 -21.73 -190.4 -388
36.8359 72.43 -179 -45.53 32.08 -97.26 -185.2 -20.69 -110.7 53.8 -387 -37.25 -197.6 -34.14 -125.2
36.8438 -189.3 -285.6 -294.9 -39.32 -223.5 -342.5 -330.1 -97.26 98.3 -584.6 -253.5 -329 -218.3 -314.5
36.8516 -254.5 -229.7 -202.8 -60.01 -199.7 -496.6 -422.2 -128.3 -175.9 -512.2 -686 -110.7 -642.5 -414.9
36.8594 -123.1 -129.3 -186.2 -168.7 -124.2 -77.6 -232.8 31.04 -239 -628.1 -759.5 34.14 -648.7 -434.6
36.8672 -101.4 -129.3 -26.9 -21.73 -46.56 90.02 194.5 91.05 54.84 -355.9 -457.3 81.74 -362.1 -101.4
36.875 -8.277 -195.6 16.55 81.74 118 -2.069 51.73 39.32 328 26.9 -263.8 95.19 -118 40.35
36.8828 7.243 -163.5 122.1 -297 238 25.87 -97.26 15.52 210 135.5 -50.7 74.5 20.69 -217.3
36.8906 26.9 108.6 44.49 -22.76 18.62 33.11 238 -81.74 250.4 87.95 10.35 65.19 336.3 -115.9
36.8984 67.25 -41.39 -34.14 -48.63 233.8 248.3 -27.94 -112.8 50.7 28.97 350.8 -26.9 80.71 8.277
36.9063 172.8 -25.87 -97.26 -137.6 38.28 198.7 -35.18 -210 -91.05 31.04 115.9 -136.6 61.05 25.87
36.9141 178 -55.87 -225.6 -72.43 -48.63 0 -75.53 -155.2 -134.5 -197.6 -83.81 20.69 -63.12 26.9
36.9219 -121.1 -231.8 -192.5 -142.8 -354.9 -310.4 -97.26 73.46 -342.5 -222.5 -19.66 -128.3 -96.23 -7.243
36.9297 -289.7 -211.1 -199.7 -13.45 -8.277 -257.6 -156.2 -86.91 -15.52 -166.6 275.2 14.49 62.08 186.2
36.9375 1.035 -57.94 -225.6 -14.49 28.97 -36.21 135.5 -162.4 -34.14 243.2 277.3 36.21 379.7 320.8
36.9453 17.59 -77.6 -56.91 -144.9 -18.62 225.6 -79.67 -284.5 -35.18 19.66 293.9 35.18 194.5 254.5
36.9531 -41.39 52.77 -83.81 -128.3 -88.98 74.5 -11.38 -2.069 -268 -165.5 -250.4 -34.14 373.5 166.6
36.9609 72.43 -90.02 -82.77 16.55 -149 -14.49 -133.5 -12.42 162.4 45.53 -139.7 -125.2 329 194.5
36.9688 -18.62 -113.8 -160.4 61.05 64.15 -197.6 -99.33 -157.3 232.8 58.98 -256.6 50.7 661.2 139.7
36.9766 111.7 -303.2 -127.3 6.208 106.6 -5.173 18.62 128.3 289.7 411.8 -176.9 87.95 608.4 154.2
36.9844 208 -83.81 129.3 36.21 31.04 66.22 37.25 176.9 -69.32 454.2 104.5 -69.32 468.7 194.5
36.9922 298 78.64 0 -4.139 219.4 140.7 50.7 44.49 -110.7 331.1 196.6 39.32 268 244.2
37 149 42.42 100.4 226.6 -223.5 -3.104 108.6 113.8 -163.5 -28.97 178 148 -11.38 134.5
37.0078 -16.55 94.16 -94.16 -44.49 -165.5 -139.7 122.1 -137.6 -236.9 -360.1 50.7 85.88 -242.1 140.7
37.0156 4.139 -203.8 -116.9 -114.9 -253.5 -30.01 -27.94 -145.9 -278.3 -388 92.09 102.4 -271.1 -113.8
37.0234 -203.8 -325.9 -209 -204.9 -160.4 -35.18 -173.8 -54.84 -72.43 -354.9 -77.6 4.139 -210 -7.243
37.0313 -239 -223.5 -403.5 -103.5 -131.4 -160.4 -434.6 -192.5 -13.45 -293.9 -488.4 -1.035 -281.4 -261.8
37.0391 -256.6 -358 -341.4 -209 -113.8 -183.1 -204.9 -123.1 318.7 6.208 -191.4 -127.3 210 24.83
37.0469 -71.39 -205.9 -313.5 109.7 25.87 -229.7 -107.6 -120 331.1 -14.49 158.3 48.63 631.2 298
37.0547 95.19 -191.4 30.01 58.98 315.6 134.5 150 120 142.8 119 597 247.3 1018 713.9
37.0625 -56.91 -123.1 61.05 113.8 124.2 146.9 288.7 277.3 25.87 56.91 776 104.5 872.2 640.5
37.0703 -209 -79.67 111.7 275.2 -351.8 -81.74 182.1 77.6 -321.8 -41.39 318.7 18.62 518.4 414.9
37.0781 -166.6 -238 -154.2 13.45 -345.6 -153.1 -167.6 -60.01 -266.9 -225.6 -150 -329 -33.11 380.8
37.0859 -65.19 -175.9 -211.1 -251.4 -113.8 -64.15 -321.8 -251.4 -229.7 -512.2 -256.6 -428.4 -339.4 -94.16
37.0938 149 68.29 63.12 -119 238 67.25 63.12 -279.4 57.94 -387 -461.5 -329 -377.7 -161.4
37.1016 293.9 378.7 480.1 -4.139 361.1 248.3 409.7 156.2 113.8 -133.5 -127.3 -153.1 -100.4 -255.6
37.1094 104.5 448 379.7 106.6 363.2 287.6 628.1 272.1 271.1 412.8 176.9 135.5 159.3 134.5
37.1172 -3.104 152.1 278.3 61.05 91.05 158.3 398.4 33.11 153.1 184.2 432.5 239 149 236.9
37.125 -219.4 -125.2 2.069 -286.6 -247.3 32.08 -42.42 63.12 8.277 146.9 434.6 -50.7 444.9 411.8
37.1328 -171.8 -161.4 -230.7 -264.9 -307.3 -234.9 -111.7 -98.3 -114.9 274.2 370.4 -121.1 321.8 606.3
37.1406 -218.3 -155.2 -336.3 -362.1 -102.4 -322.8 -75.53 -151.1 -188.3 90.02 192.5 -51.73 854.6 709.8
37.1484 -200.7 -211.1 -159.3 -92.09 33.11 -284.5 -107.6 -129.3 253.5 181.1 302.1 -139.7 870.2 843.3
37.1563 -64.15 -67.25 -25.87 -76.57 68.29 -69.32 -66.22 -13.45 270.1 365.2 256.6 36.21 962.3 824.6
37.1641 15.52 -19.66 -58.98 -113.8 44.49 16.55 -122.1 -66.22 52.77 175.9 244.2 -30.01 697.4 367.3
37.1719 -168.7 -53.8 -61.05 50.7 17.59 -171.8 -159.3 38.28 -382.8 -14.49 -137.6 -23.8 233.8 -44.49
37.1797 188.3 100.4 -20.69 -141.8 -46.56 -118 -16.55 -16.55 -360.1 -61.05 -126.2 -77.6 -60.01 -233.8
37.1875 153.1 50.7 43.46 -25.87 -46.56 -37.25 135.5 -6.208 -128.3 229.7 -9.312 -57.94 33.11 -264.9
37.1953 -12.42 54.84 103.5 -106.6 68.29 -184.2 220.4 -5.173 -134.5 516.3 149 -7.243 121.1 -61.05
37.2031 64.15 -60.01 255.6 86.91 -91.05 141.8 109.7 -155.2 -91.05 688.1 286.6 -99.33 449.1 158.3
37.2109 180 122.1 368.3 143.8 -175.9 28.97 30.01 0 20.69 720.1 504.9 179 374.6 456.3
37.2188 232.8 6.208 32.08 -220.4 -13.45 38.28 -52.77 18.62 -176.9 602.2 908.5 145.9 347.7 864
37.2266 24.83 -317.6 -86.91 -234.9 -171.8 -369.4 -285.6 -52.77 78.64 379.7 602.2 172.8 384.9 710.8
37.2344 -205.9 -566 -346.6 -358 -73.46 -603.2 -411.8 -330.1 80.71 188.3 224.5 100.4 422.2 561.8
37.2422 42.42 -301.1 -139.7 -220.4 -112.8 -388 -417 -204.9 217.3 232.8 -36.21 -290.7 369.4 195.6
37.25 291.8 -37.25 -3.104 2.069 -47.6 -273.2 -182.1 -206.9 192.5 282.5 -235.9 -288.7 250.4 16.55
37.2578 230.7 204.9 338.3 -146.9 6.208 46.56 247.3 182.1 175.9 314.5 -208 -13.45 468.7 0
37.2656 203.8 410.8 252.5 15.52 66.22 140.7 374.6 -90.02 -62.08 482.2 20.69 -36.21 738.8 220.4
37.2734 263.8 328 286.6 104.5 73.46 250.4 224.5 -64.15 55.87 499.8 84.84 -92.09 756.4 266.9
37.2813 259.7 162.4 229.7 -24.83 208 233.8 2.069 -14.49 -14.49 417 80.71 -60.01 536 245.2
37.2891 204.9 70.36 35.18 181.1 -114.9 238 81.74 43.46 15.52 268 203.8 -224.5 -33.11 -33.11
37.2969 162.4 -25.87 -73.46 20.69 -263.8 -76.57 -63.12 78.64 -238 37.25 0 -109.7 -282.5 -316.6
37.3047 208 -90.02 -99.33 -262.8 -279.4 -40.35 -168.7 43.46 -545.3 -162.4 -281.4 -60.01 -457.3 -457.3
37.3125 0 12.42 -36.21 57.94 -290.7 -92.09 75.53 -47.6 -335.2 -209 -212.1 -93.12 -332.1 -437.7
37.3203 -7.243 -43.46 -152.1 -80.71 -94.16 46.56 -3.104 -157.3 -115.9 -2.069 172.8 81.74 -492.5 -355.9
37.3281 -93.12 -167.6 -140.7 -328 -114.9 34.14 -239 -252.5 -26.9 -169.7 -43.46 -72.43 -262.8 -86.91
37.3359 -94.16 -375.6 -288.7 -179 -191.4 -329 -349.7 -108.6 302.1 -359 -311.4 -313.5 125.2 -131.4
37.3438 -128.3 -303.2 -227.6 -139.7 -332.1 -526.7 -47.6 -248.3 119 -209 -405.6 -146.9 -49.66 -37.25
37.3516 152.1 -199.7 -107.6 -109.7 -209 -113.8 -25.87 -41.39 -66.22 -517.3 -485.3 3.104 148 -265.9
37.3594 143.8 46.56 209 201.8 74.5 23.8 184.2 235.9 0 -377.7 -493.5 -63.12 5.173 -417
37.3672 240 194.5 527.7 210 224.5 489.4 381.8 270.1 -5.173 23.8 -363.2 -75.53 -131.4 -395.2
37.375 394.2 268 574.3 332.1 165.5 298 185.2 227.6 38.28 151.1 -53.8 159.3 -249.4 -765.7
37.3828 361.1 270.1 343.5 258.7 135.5 382.8 191.4 197.6 39.32 124.2 49.66 -30.01 -517.3 -660.1
37.3906 -88.98 164.5 146.9 193.5 35.18 -5.173 56.91 1.035 -95.19 -78.64 -41.39 160.4 -504.9 -692.2
37.3984 -110.7 -225.6 -130.4 -175.9 8.277 -68.29 -103.5 65.19 -182.1 -252.5 244.2 -34.14 -603.2 -433.5
37.4063 -188.3 -319.7 -276.3 -332.1 -54.84 -289.7 -265.9 -178 22.76 -221.4 25.87 -107.6 -232.8 -55.87
37.4141 -175.9 -253.5 -407.7 -39.32 -278.3 -179 -447 -156.2 132.4 -69.32 -32.08 -51.73 68.29 234.9
37.4219 -181.1 -191.4 -192.5 -344.6 -368.3 -56.91 -374.6 -144.9 -62.08 154.2 -165.5 -95.19 146.9 263.8
37.4297 -301.1 -25.87 -143.8 57.94 -209 -260.7 70.36 -165.5 -47.6 -186.2 -55.87 -39.32 418 180
37.4375 -11.38 -219.4 -77.6 4.139 -370.4 -184.2 76.57 93.12 -116.9 -48.63 -263.8 -6.208 186.2 -238
37.4453 -107.6 -273.2 -61.05 -126.2 -249.4 -101.4 58.98 17.59 -50.7 -279.4 -37.25 -83.81 -74.5 -176.9
37.4531 112.8 -51.73 -51.73 70.36 83.81 -179 -90.02 53.8 -14.49 -448 -125.2 -103.5 -135.5 -577.4
37.4609 157.3 0 -104.5 -250.4 212.1 -30.01 28.97 119 208 -408.7 -104.5 34.14 -166.6 -441.8
37.4688 136.6 -81.74 -196.6 137.6 30.01 -53.8 -120 -42.42 115.9 -352.8 -325.9 -63.12 -434.6 -737.7
37.4766 42.42 -120 56.91 115.9 -44.49 18.62 28.97 -111.7 233.8 -140.7 -592.9 -140.7 -537 -708.8
37.4844 -16.55 -123.1 -162.4 66.22 -18.62 92.09 -122.1 -28.97 -140.7 -211.1 -576.3 -205.9 -747 -829.8
37.4922 -80.71 80.71 -9.312 -62.08 -243.2 -37.25 -262.8 -67.25 -150 -62.08 -574.3 -239 -450.1 -497.7
37.5 -154.2 -30.01 23.8 -63.12 -91.05 83.81 -27.94 -39.32 -196.6 330.1 -62.08 184.2 110.7 122.1
37.5078 -235.9 -90.02 79.67 -76.57 -103.5 85.88 92.09 95.19 63.12 700.5 567 246.3 789.5 935.4
37.5156 -212.1 -113.8 83.81 -221.4 -83.81 21.73 228.7 130.4 77.6 562.9 790.5 141.8 837.1 1166
37.5234 -123.1 -83.81 31.04 -90.02 -263.8 -275.2 90.02 -61.05 107.6 149 293.9 -122.1 703.6 720.1
37.5313 85.88 -67.25 -307.3 5.173 15.52 -407.7 -61.05 -270.1 90.02 18.62 -353.9 -137.6 339.4 34.14
37.5391 46.56 -13.45 -257.6 -122.1 126.2 -141.8 -299 48.63 -12.42 -164.5 -443.9 -15.52 -154.2 -468.7
37.5469 36.21 -115.9 62.08 213.1 66.22 56.91 -115.9 33.11 -108.6 90.02 -419 31.04 -488.4 -676.7
37.5547 187.3 160.4 186.2 321.8 136.6 161.4 160.4 155.2 78.64 309.4 -437.7 24.83 -474.9 -751.2
37.5625 101.4 156.2 433.5 239 -37.25 184.2 174.9 63.12 -240 348.7 -241.1 17.59 -709.8 -695.3
37.5703 -75.53 104.5 297 308.3 -17.59 -28.97 233.8 82.77 -357 102.4 -335.2 -9.312 -725.3 -681.9
37.5781 -170.7 -43.46 -49.66 58.98 -259.7 -149 -81.74 16.55 -235.9 -40.35 -329 -107.6 -310.4 -384.9
37.5859 -180 -231.8 -398.4 -102.4 -251.4 -319.7 -530.8 -78.64 -61.05 -137.6 -314.5 -19.66 -366.3 81.74
37.5938 -137.6 -291.8 -453.2 -78.64 -110.7 -495.6 -508 -253.5 124.2 -166.6 16.55 -82.77 -60.01 550.5
37.6016 -209 -328 -215.2 42.42 72.43 -185.2 -376.6 61.05 119 204.9 154.2 -26.9 402.5 1023
37.6094 99.33 -27.94 -32.08 168.7 52.77 111.7 219.4 12.42 226.6 588.7 212.1 85.88 1047 1403
37.6172 260.7 328 319.7 162.4 189.3 582.5 361.1 64.15 220.4 779.1 482.2 -35.18 1103 1023
37.625 254.5 266.9 490.4 103.5 166.6 543.2 455.3 112.8 32.08 932.3 368.3 -128.3 641.5 423.2
37.6328 -21.73 280.4 88.98 111.7 -148 121.1 111.7 111.7 0 510.1 339.4 -253.5 -1.035 -340.4
37.6406 -129.3 -247.3 -248.3 278.3 -324.9 -374.6 -275.2 33.11 -38.28 -16.55 -7.243 -43.46 -235.9 -687
37.6484 -217.3 -536 -428.4 -9.312 -170.7 -705.7 -540.1 32.08 -118 -455.3 -618.7 -168.7 -573.2 -887.8
37.6563 -170.7 -401.5 -390.1 -281.4 -245.2 -528.7 -620.8 -124.2 -63.12 -692.2 -871.2 -330.1 -787.4 -1141
37.6641 -30.01 -99.33 88.98 0 -263.8 -387 -417 -176.9 -251.4 -932.3 -1131 -436.6 -897.1 -1081
37.6719 204.9 156.2 183.1 26.9 -201.8 -109.7 -90.02 -150 -201.8 -716 -1078 -64.15 -955 -921.9
37.6797 155.2 284.5 337.3 202.8 183.1 196.6 423.2 100.4 -108.6 -508 -295.9 191.4 -471.8 -91.05
37.6875 12.42 108.6 336.3 49.66 42.42 246.3 479.1 239 -73.46 131.4 460.4 567 351.8 813.3
37.6953 6.208 52.77 -19.66 -46.56 -45.53 144.9 336.3 339.4 35.18 610.5 1423 598 1187 1746
37.7031 -163.5 -111.7 -239 -120 32.08 388 133.5 3.104 261.8 1041 1826 404.6 1879 2006
37.7109 -44.49 -121.1 -167.6 -76.57 -1.035 154.2 26.9 -98.3 387 1218 1034 -235.9 1735 1801
37.7188 28.97 -105.5 44.49 -104.5 -129.3 -133.5 -111.7 -218.3 349.7 754.3 447 -494.6 1287 775
37.7266 41.39 -171.8 50.7 -44.49 54.84 -192.5 -339.4 -248.3 35.18 58.98 -160.4 -349.7 441.8 -381.8
37.7344 27.94 -17.59 -103.5 63.12 -161.4 -432.5 -169.7 -87.95 -196.6 -469.7 -713.9 -135.5 -113.8 -908.5
37.7422 -162.4 -69.32 -136.6 110.7 -7.243 -136.6 -328 11.38 -351.8 -701.5 -641.5 -300.1 -792.6 -1099
37.75 -157.3 -213.1 -223.5 -82.77 -250.4 -151.1 -162.4 -62.08 -234.9 -932.3 -845.3 -299 -961.2 -1078
37.7578 72.43 -95.19 -317.6 -228.7 -255.6 -319.7 -245.2 -106.6 -103.5 -869.1 -735.7 -46.56 -999.5 -806
37.7656 66.22 -53.8 -130.4 -131.4 -231.8 -379.7 -164.5 8.277 -340.4 -817.4 -793.6 28.97 -787.4 -662.2
37.7734 107.6 48.63 -397.3 -301.1 -93.12 -211.1 46.56 -79.67 -245.2 -862.9 -430.4 -25.87 -360.1 -208
37.7813 -35.18 104.5 -210 -30.01 -154.2 92.09 321.8 19.66 -39.32 -310.4 -211.1 148 111.7 233.8
37.7891 50.7 26.9 142.8 2.069 -69.32 498.7 300.1 118 258.7 74.5 514.2 99.33 381.8 743.9
37.7969 -54.84 226.6 62.08 -62.08 236.9 270.1 523.6 252.5 157.3 361.1 1042 468.7 713.9 1206
37.8047 -25.87 -251.4 -36.21 289.7 17.59 -102.4 240 264.9 255.6 656 1166 424.2 900.2 1137
37.8125 -213.1 -261.8 -55.87 191.4 -127.3 -196.6 -297 143.8 300.1 677.7 805 18.62 734.6 839.1
37.8203 126.2 -197.6 -298 -180 -6.208 -92.09 -391.1 -104.5 202.8 408.7 -12.42 -221.4 562.9 248.3
37.8281 184.2 62.08 18.62 -184.2 -8.277 -15.52 19.66 -306.3 42.42 4.139 -414.9 -480.1 418 -395.2
37.8359 182.1 42.42 -54.84 13.45 -30.01 -35.18 -50.7 -236.9 52.77 -40.35 -312.5 -360.1 251.4 -508
37.8438 99.33 -151.1 36.21 21.73 -90.02 -305.2 -64.15 -9.312 51.73 -13.45 -310.4 -245.2 -96.23 -489.4
37.8516 66.22 -77.6 -141.8 -129.3 -129.3 -305.2 -172.8 -92.09 32.08 -297 -289.7 -188.3 -300.1 -487.3
37.8594 122.1 -31.04 -351.8 -136.6 -64.15 -328 -151.1 -48.63 -143.8 -537 -399.4 -28.97 40.35 -294.9
37.8672 -4.139 -133.5 -161.4 261.8 -346.6 -96.23 -206.9 127.3 -153.1 -365.2 -148 102.4 25.87 286.6
37.875 26.9 44.49 -148 52.77 -522.5 -123.1 28.97 199.7 -526.7 -403.5 -80.71 243.2 201.8 451.1
37.8828 -141.8 2.069 27.94 95.19 -238 -77.6 255.6 28.97 -428.4 -242.1 434.6 309.4 260.7 795.7
37.8906 -56.91 16.55 268 -92.09 -35.18 359 349.7 179 -122.1 435.6 930.2 312.5 385.9 1133
37.8984 -98.3 -120 173.8 90.02 182.1 455.3 607.4 298 151.1 616.7 1425 399.4 858.8 1230
37.9063 153.1 -17.59 -38.28 -91.05 163.5 293.9 345.6 57.94 302.1 901.2 904.3 194.5 694.3 569.1
37.9141 173.8 84.84 -50.7 -102.4 61.05 80.71 -97.26 -216.2 285.6 594.9 482.2 -265.9 558.7 39.32
37.9219 291.8 -107.6 -220.4 -450.1 184.2 -239 -329 -527.7 277.3 162.4 120 -294.9 178 -314.5
37.9297 64.15 -259.7 -243.2 -530.8 -13.45 -299 -405.6 -92.09 50.7 -127.3 -158.3 -359 -123.1 -472.9
37.9375 40.35 -151.1 -92.09 -16.55 -73.46 -130.4 4.139 -114.9 50.7 -361.1 -302.1 -105.5 18.62 -256.6
37.9453 192.5 142.8 140.7 78.64 -91.05 9.312 242.1 173.8 -279.4 -351.8 -84.84 68.29 -3.104 -297
37.9531 165.5 -23.8 44.49 153.1 -85.88 -18.62 64.15 11.38 -270.1 -353.9 192.5 182.1 -282.5 -119
37.9609 113.8 6.208 -180 152.1 -288.7 -170.7 -120 127.3 -120 -377.7 75.53 84.84 -70.36 344.6
37.9688 22.76 -291.8 -278.3 -188.3 -249.4 -279.4 -313.5 53.8 -211.1 -495.6 148 230.7 38.28 793.6
37.9766 136.6 -395.2 -293.9 58.98 115.9 -135.5 -26.9 -73.46 118 -32.08 94.16 78.64 363.2 749.1
37.9844 136.6 8.277 165.5 19.66 194.5 323.9 107.6 39.32 168.7 719.1 508 -32.08 598 530.8
37.9922 2.069 202.8 176.9 110.7 159.3 497.7 390.1 36.21 174.9 679.8 816.4 10.35 520.4 399.4
38 -6.208 214.2 289.7 169.7 42.42 166.6 167.6 25.87 55.87 291.8 900.2 -50.7 445.9 24.83
38.0078 57.94 126.2 41.39 -176.9 -38.28 -127.3 35.18 -239 -7.243 -3.104 594.9 -66.22 -12.42 -373.5
38.0156 18.62 6.208 -63.12 88.98 -127.3 -305.2 -101.4 -244.2 12.42 -160.4 284.5 -163.5 -103.5 -601.2
38.0234 3.104 -219.4 -74.5 -97.26 -121.1 -187.3 27.94 72.43 -164.5 -259.7 151.1 -110.7 -179 -606.3
38.0313 -84.84 -291.8 -70.36 161.4 -229.7 -71.39 -60.01 0 -277.3 -257.6 255.6 -18.62 -278.3 -476
38.0391 -69.32 -161.4 -179 -22.76 -212.1 31.04 -219.4 27.94 -60.01 -119 244.2 -12.42 -31.04 -150
38.0469 -215.2 -291.8 -307.3 -298 -212.1 -35.18 -353.9 -122.1 -125.2 -69.32 144.9 -133.5 186.2 231.8
38.0547 -171.8 -239 -305.2 -242.1 -143.8 -330.1 -521.5 -212.1 256.6 -66.22 -39.32 -307.3 285.6 219.4
38.0625 -123.1 -227.6 -164.5 -281.4 18.62 -385.9 -330.1 -83.81 47.6 -382.8 122.1 -83.81 39.32 459.4
38.0703 83.81 -217.3 72.43 133.5 -101.4 -299 -127.3 -30.01 -120 -397.3 -73.46 64.15 141.8 381.8
38.0781 66.22 -85.88 276.3 105.5 -121.1 -3.104 149 115.9 -251.4 -344.6 -181.1 123.1 -372.5 -127.3
38.0859 50.7 174.9 507 491.5 -64.15 141.8 186.2 148 -135.5 -210 -28.97 -67.25 -327 -642.5
38.0938 -47.6 158.3 280.4 410.8 -141.8 198.7 215.2 -19.66 -101.4 -369.4 357 67.25 -307.3 -667.4
38.1016 32.08 84.84 157.3 88.98 -50.7 95.19 48.63 54.84 69.32 -26.9 390.1 -120 -166.6 -409.7
38.1094 86.91 94.16 -24.83 -146.9 226.6 318.7 140.7 -189.3 124.2 154.2 839.1 -33.11 191.4 -151.1
38.1172 0 86.91 -63.12 -35.18 181.1 342.5 78.64 -102.4 335.2 596 796.7 -219.4 321.8 101.4
38.125 -161.4 -129.3 -192.5 -214.2 111.7 22.76 -22.76 -159.3 312.5 239 838.1 -112.8 395.2 392.1
38.1328 -269 -311.4 -194.5 -109.7 -350.8 -577.4 -49.66 -187.3 -114.9 -194.5 90.02 -103.5 432.5 262.8
