    T[sec]  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
2.59375 143.2 64.37 81.26 -106.2 22.53 44.25 -5.632 81.26 199.5 358.8 756.3 45.86 1187 1493
2.60156 -45.06 196.3 36.21 -34.6 -26.55 183.4 78.85 -81.26 3.218 277.6 819.9 -55.52 642.9 1060
2.60938 229.3 230.9 118.3 -161.7 81.26 174.6 202.8 -85.29 -194.7 487.6 472.3 31.38 173 292.9
2.61719 48.28 -59.54 -18.51 -188.3 -167.4 41.84 -49.08 -126.3 -104.6 203.6 182.6 -194.7 -78.05 -107
2.625 182.6 -33.79 -155.3 -99.77 -251 -59.54 -151.3 -307.4 -78.05 -48.28 84.48 -235.7 -526.2 -671
2.63281 31.38 160.9 13.68 -311.4 191.5 20.92 -102.2 -253.4 92.53 146.4 -242.2 -282.4 -230.1 -671
2.64063 -13.68 76.44 -160.1 -1.609 516.5 73.22 -122.3 -159.3 117.5 55.52 -12.07 -205.2 -186.7 -527
2.64844 5.632 -1.609 -211.6 98.96 193.9 108.6 -101.4 75.63 228.5 156.9 239 -57.13 12.87 -210.8
2.65625 197.9 50.69 -97.36 146.4 -141.6 84.48 -128.7 33.79 250.2 176.2 12.87 -44.25 215.6 43.45
2.66406 254.3 174.6 177.8 25.75 31.38 107.8 166.6 -66.78 116.7 369.3 519 162.5 436.9 397.5
2.67188 176.2 58.74 -4.023 -52.3 120.7 233.3 235.7 45.86 73.22 513.3 524.6 108.6 846.4 884.2
2.67969 91.72 130.3 -155.3 -249.4 281.6 -9.655 118.3 31.38 -159.3 496.4 458.6 189.9 727.4 914.8
2.6875 -305.7 -83.68 -18.51 95.75 56.32 -186.7 -183.4 39.43 -66.78 362.9 211.6 28.97 400.7 757.9
2.69531 -280.8 52.3 -93.33 -67.59 -255.1 -41.03 20.92 -242.2 -103.8 190.7 14.48 -258.3 190.7 73.22
2.70313 -50.69 -53.1 -24.14 210.8 -431.3 -122.3 -60.34 -88.51 34.6 113.4 16.9 -218 -63.56 -451.4
2.71094 -36.21 -55.52 79.65 -195.5 151.3 50.69 -263.1 -168.2 225.3 227.7 -399.1 -200.3 -287.2 -810.2
2.71875 -127.1 60.34 -181 22.53 461.8 -63.56 -284 -173.8 185.9 46.67 -470.7 -279.2 -348.4 -1020
2.72656 90.92 -197.1 -11.26 43.45 37.82 -215.6 -120.7 -48.28 295.3 -82.07 -565.6 -275.2 -287.2 -893.1
2.73438 185.9 -95.75 123.9 -85.29 -25.75 -203.6 -98.16 31.38 -159.3 4.828 -520.6 -47.47 -122.3 -837.6
2.74219 232.5 14.48 -71.61 -135.2 -221.3 -127.1 -109.4 -109.4 -293.7 -237.4 -173.8 28.97 -314.6 -760.3
2.75 140 12.87 62.76 -89.31 -192.3 62.76 -25.75 87.7 -380.6 93.33 -8.046 65.98 -222.1 -133.6
2.75781 -45.06 -165.7 -149.7 140.8 -76.44 52.3 38.62 225.3 -197.1 111.8 393.4 71.61 318.6 431.3
2.76563 -328.3 -45.06 -125.5 77.24 -78.05 -41.03 55.52 220.5 -9.655 145.6 463.4 263.9 623.6 704.8
2.77344 -272.8 110.2 0 70 -423.2 -67.59 -47.47 -24.14 162.5 119.9 486.8 220.5 490 797.4
2.78125 -71.61 134.4 17.7 219.7 -475.5 -17.7 53.91 17.7 353.2 169 118.3 -76.44 410.3 538.3
2.78906 -88.51 32.99 -69.19 0 -270.3 57.93 -21.72 50.69 255.9 75.63 -57.13 -17.7 81.26 -83.68
2.79688 -17.7 -91.72 -242.2 -49.08 329.9 -23.33 91.72 138.4 53.91 94.94 0 -64.37 15.29 -191.5
2.80469 -65.17 -17.7 -361.3 -44.25 474.7 -67.59 -177 96.55 -207.6 -135.2 -123.1 143.2 9.655 -395.1
2.8125 -18.51 -79.65 -191.5 -41.03 -182.6 -23.33 -65.17 160.9 117.5 123.9 -6.437 346.8 214.8 -111
2.82031 -55.52 42.64 -20.11 -42.64 -421.6 -169.8 -132.8 210 -285.6 -25.75 14.48 427.2 342.8 37.82
2.82813 10.46 -45.06 198.7 311.4 -269.5 -109.4 9.655 155.3 -204.4 -12.07 -1.609 351.6 177.8 253.4
2.83594 42.64 74.83 20.92 -1.609 -64.37 -18.51 410.3 154.5 3.218 -192.3 91.72 -191.5 104.6 358.8
2.84375 192.3 74.83 29.77 -20.11 206 263.9 202.8 -30.57 232.5 153.7 409.5 -448.2 280.8 398.3
2.85156 159.3 -35.4 97.36 -270.3 203.6 113.4 116.7 -307.4 291.3 103 180.2 -161.7 258.3 560.8
2.85938 178.6 -47.47 -124.7 -430.5 233.3 -4.023 -102.2 -26.55 91.72 27.36 346.8 113.4 289.7 417.6
2.86719 -81.26 -27.36 -74.02 -91.72 407.9 62.76 -102.2 160.9 123.9 317.8 240.6 234.9 482 723.3
2.875 -93.33 106.2 155.3 46.67 292.9 162.5 98.96 340.3 70 436.9 298.5 276 577.7 703.2
2.88281 -52.3 90.92 73.22 -93.33 -283.2 132 213.2 195.5 89.31 162.5 386.2 176.2 578.5 259.9
2.89063 42.64 22.53 -68.39 50.69 -69.19 241.4 107.8 -96.55 11.26 255.9 336.3 -58.74 289.7 -101.4
2.89844 232.5 38.62 -58.74 -297.7 99.77 14.48 -9.655 -278.4 116.7 354.8 -88.51 -325.1 -36.21 -503.7
2.90625 195.5 8.851 -158.5 -225.3 631.6 -26.55 -245.4 -282.4 141.6 440.9 -260.7 -505.3 -94.14 -411.1
2.91406 78.85 -35.4 -240.6 -90.11 525.4 -157.7 -27.36 -258.3 143.2 272.8 -186.7 -407.1 -105.4 -310.6
2.92188 49.88 -49.08 -170.6 -151.3 248.6 -169.8 -261.5 -413.6 88.51 235.7 -327.5 -204.4 -64.37 -221.3
2.92969 65.98 -181 -238.2 -203.6 -239.8 -92.53 -184.3 -123.1 143.2 190.7 -462.6 -179.4 198.7 28.97
2.9375 -130.3 -137.6 -176.2 -61.15 77.24 -209.2 -247 -184.3 57.93 -42.64 -555.2 -84.48 316.2 103
2.94531 95.75 -33.79 -247 75.63 4.828 -231.7 -156.1 70.8 -104.6 -29.77 -243.8 -12.07 70 9.655
2.95313 -209.2 22.53 150.5 97.36 -295.3 -70.8 97.36 148.8 -127.1 -14.48 -283.2 -58.74 145.6 166.6
2.96094 -217.2 148.8 202 -53.1 -729.8 -73.22 93.33 194.7 -226.1 -240.6 -328.3 29.77 -121.5 40.23
2.96875 -278.4 -111 196.3 239.8 -543.1 25.75 29.77 91.72 -145.6 -298.5 -187.5 -19.31 -433.7 -356.4
2.97656 -220.5 -27.36 193.9 112.6 -437.7 12.87 62.76 28.97 -292.1 -92.53 -217.2 110.2 -494 -447.4
2.98438 -97.36 142.4 53.91 56.32 130.3 151.3 243 195.5 -70.8 90.92 22.53 1.609 -327.5 -255.1
2.99219 7.241 80.46 -142.4 44.25 410.3 363.7 115.9 234.9 116.7 462.6 75.63 3.218 103 200.3
3 15.29 46.67 51.49 54.71 366.9 263.9 19.31 156.9 136.8 589.8 6.437 66.78 632.4 391.8
3.00781 -162.5 18.51 -48.28 -75.63 -221.3 -21.72 13.68 43.45 280.8 417.6 471.5 54.71 611.5 315.4
3.01563 -60.34 -65.17 -158.5 -125.5 -631.6 -126.3 -170.6 -191.5 -10.46 136 292.9 53.91 484.4 198.7
3.02344 -302.5 -123.1 -32.18 0.8046 -223.7 -267.1 -180.2 -30.57 -340.3 -51.49 65.98 98.96 319.4 243
3.03125 -64.37 -161.7 -4.023 124.7 -87.7 -396.7 23.33 98.96 -536.7 -389.4 -69.19 5.632 -339.5 13.68
3.03906 -72.41 -23.33 -13.68 -2.414 -100.6 -181 20.92 53.91 -467.5 -550.3 -146.4 42.64 -430.5 -212.4
3.04688 -52.3 42.64 -133.6 -52.3 25.75 -197.1 7.241 -111 -28.16 -597 -286.4 137.6 -615.5 -292.1
3.05469 166.6 -67.59 -42.64 -116.7 -117.5 -55.52 -24.14 -117.5 333.9 -448.2 -383.8 25.75 -836.8 -592.2
3.0625 87.7 108.6 -339.5 -161.7 -25.75 -22.53 -57.13 -81.26 652.5 -407.1 -572.1 -8.046 -340.3 -378.2
3.07031 87.7 -135.2 -336.3 -425.6 333.9 132.8 29.77 -144 692.8 -122.3 -484.4 -90.11 119.9 -327.5
3.07813 -62.76 8.851 -243.8 -207.6 582.5 198.7 53.91 -93.33 593.8 112.6 -373.3 -101.4 784.5 36.21
3.08594 -61.15 108.6 -28.16 -97.36 181.8 348.4 219.7 125.5 577.7 733.8 -84.48 113.4 851.3 666.2
3.09375 151.3 16.9 103.8 -22.53 -7.241 132.8 314.6 190.7 27.36 443.3 467.5 252.6 1050 654.9
3.10156 128.7 128.7 186.7 163.3 70 248.6 291.3 280 -454.6 454.6 466.7 29.77 865.7 725.7
3.10938 -94.14 358.8 261.5 274.4 262.3 297.7 388.6 210.8 -711.3 365.3 598.6 100.6 310.6 580.9
3.11719 -135.2 292.9 98.96 186.7 14.48 241.4 117.5 -9.655 -507.7 346 498.8 173 -28.16 503.7
3.125 -49.08 112.6 123.9 26.55 -379.8 211.6 56.32 121.5 39.43 293.7 252.6 133.6 68.39 171.4
3.13281 110.2 -137.6 -101.4 -84.48 36.21 -41.03 125.5 -167.4 149.7 136.8 124.7 -14.48 174.6 220.5
3.14063 22.53 -155.3 -120.7 -187.5 203.6 -281.6 -252.6 -381.4 219.7 118.3 -165.7 -375.7 122.3 10.46
3.14844 82.87 38.62 -416.8 19.31 543.9 -298.5 -85.29 -410.3 273.6 47.47 -239.8 -415.2 140 -224.5
3.15625 -76.44 -163.3 -386.2 -284 36.21 -204.4 -328.3 -504.5 82.87 -180.2 -402.3 -354 -284 -340.3
3.16406 -20.11 -283.2 -415.2 -240.6 -407.1 -238.2 -317 -350.8 -113.4 -418.4 -448.2 -311.4 -438.5 -736.2
3.17188 71.61 -157.7 -272.8 -379.8 -363.7 -216.4 -144 -135.2 -382.2 -629.2 -721.7 -128.7 -397.5 -567.2
3.17969 -174.6 -225.3 -35.4 -11.26 -383.8 -356.4 -146.4 -1.609 -339.5 -548.7 -609.1 151.3 -345.2 -293.7
3.1875 -3.218 -179.4 9.655 -28.16 -448.2 -272.8 6.437 -130.3 -238.2 -473.1 -302.5 71.61 -164.1 -75.63
3.19531 -67.59 -97.36 -12.07 -79.65 -29.77 -295.3 175.4 141.6 -19.31 -386.2 -569.7 112.6 -146.4 126.3
3.20313 -107 -175.4 -21.72 159.3 307.4 -126.3 -54.71 3.218 225.3 -445.7 -436.1 -155.3 -38.62 -219.7
3.21094 -36.21 -27.36 -121.5 -31.38 244.6 -51.49 -157.7 -157.7 558.4 -442.5 -717.7 -203.6 -475.5 -809.4
3.21875 72.41 -11.26 -82.07 -217.2 63.56 -148 -340.3 -303.3 733.8 -324.3 -1028 -556.8 -822.3 -1023
3.22656 169.8 -19.31 -504.5 -330.7 90.92 -210.8 -276.8 -225.3 269.5 -728.2 -1338 -305.7 -1097 -1386
3.23438 206.8 34.6 -189.1 -24.14 -53.1 25.75 -66.78 15.29 -12.07 -501.3 -1049 142.4 -662.2 -1110
3.24219 136.8 114.3 -16.09 81.26 54.71 156.9 199.5 251.8 -513.3 -355.6 -622.8 329.9 -472.3 -749.1
3.25 -24.14 210.8 100.6 241.4 -161.7 21.72 321.8 217.2 -471.5 -265.5 -320.2 129.5 -395.1 -328.3
3.25781 -220.5 76.44 173 240.6 -365.3 70 439.3 199.5 -315.4 -324.3 16.9 112.6 -428 -157.7
3.26563 -148 -133.6 56.32 -141.6 -348.4 -156.1 143.2 239 -32.18 -360.5 -137.6 122.3 -233.3 -3.218
3.27344 -164.1 -107 -70.8 47.47 -56.32 58.74 -7.241 208.4 199.5 -348.4 20.92 -12.07 -260.7 -19.31
3.28125 -68.39 -55.52 -223.7 -98.16 272.8 -76.44 -85.29 -28.16 169.8 -263.1 -438.5 -119.1 -184.3 -198.7
3.28906 35.4 0.8046 -187.5 22.53 -66.78 18.51 -218 -136.8 356.4 -286.4 -424 -373.3 -160.1 -222.1
3.29688 104.6 -59.54 -134.4 -350.8 -77.24 29.77 -193.1 -142.4 213.2 -233.3 -508.5 -134.4 -122.3 -267.1
3.30469 -1.609 34.6 -23.33 -169.8 140.8 -26.55 52.3 -47.47 37.82 -214 -543.1 -115.1 -252.6 -369.3
3.3125 -77.24 42.64 -147.2 -225.3 74.83 0 7.241 46.67 72.41 -278.4 -628.4 -50.69 -202.8 -583.3
3.32031 100.6 -57.13 -198.7 -25.75 50.69 25.75 107.8 -42.64 -261.5 -367.7 -704 -72.41 -295.3 -517.4
3.32813 49.88 122.3 -40.23 -171.4 -106.2 -3.218 116.7 34.6 -212.4 -155.3 -468.3 47.47 -396.7 -387
3.33594 166.6 86.9 181.8 138.4 -382.2 -124.7 -23.33 52.3 -124.7 -150.5 -413.6 -33.79 -344.4 -399.1
3.34375 85.29 126.3 137.6 32.99 62.76 85.29 70.8 -18.51 -189.1 -205.2 -406.3 79.65 -183.4 50.69
3.35156 -14.48 152.9 169 186.7 561.6 252.6 97.36 184.3 19.31 226.9 -175.4 171.4 174.6 159.3
3.35938 -23.33 216.4 156.9 111.8 77.24 358.8 180.2 91.72 85.29 323.4 86.9 225.3 486 343.6
3.36719 -66.78 214.8 158.5 70 -205.2 61.95 80.46 103.8 316.2 192.3 87.7 176.2 461.8 464.2
3.375 -196.3 60.34 -78.05 -23.33 -352.4 -81.26 84.48 154.5 189.9 200.3 132.8 222.9 455.4 573.7
3.38281 -152.1 -243.8 -194.7 34.6 -127.1 -73.22 -42.64 -77.24 10.46 -12.07 -84.48 80.46 605.9 439.3
3.39063 -163.3 -191.5 -304.1 -21.72 347.6 -78.05 -163.3 -152.1 -336.3 -170.6 -104.6 112.6 395.9 351.6
3.39844 19.31 124.7 -180.2 -29.77 130.3 6.437 -106.2 -33.79 -32.18 -24.14 -85.29 -260.7 265.5 240.6
3.40625 0.8046 -75.63 -158.5 -94.14 -115.1 -4.023 -94.14 -43.45 113.4 7.241 -206.8 -197.1 118.3 256.7
3.41406 44.25 -161.7 -86.09 -348.4 -241.4 -195.5 74.83 -60.34 -33.79 -264.7 -242.2 -33.79 53.91 57.93
3.42188 -54.71 56.32 -156.1 -225.3 -451.4 -220.5 -40.23 -174.6 -72.41 -191.5 -259.1 -224.5 47.47 -16.09
3.42969 -80.46 4.828 -177 -112.6 250.2 133.6 -106.2 -56.32 31.38 -26.55 -322.6 -170.6 127.9 138.4
3.4375 71.61 52.3 -120.7 -50.69 138.4 70 109.4 30.57 33.79 350 -72.41 36.21 184.3 190.7
3.44531 121.5 54.71 -33.79 40.23 39.43 -3.218 -19.31 97.36 26.55 -2.414 40.23 -30.57 -16.09 -65.17
3.45313 -29.77 -139.2 88.51 13.68 -108.6 -90.11 3.218 70 30.57 -189.1 -344.4 -83.68 62.76 -52.3
3.46094 8.851 -13.68 -3.218 -12.07 -41.03 11.26 15.29 58.74 -98.16 -41.03 50.69 130.3 -100.6 -124.7
3.46875 -74.02 -23.33 93.33 38.62 -232.5 -58.74 120.7 268.7 -13.68 60.34 333.9 192.3 8.851 306.5
3.47656 -3.218 -69.19 -31.38 124.7 -112.6 15.29 191.5 336.3 -10.46 -148 123.9 195.5 35.4 486
3.48438 65.98 -77.24 225.3 -66.78 -30.57 -73.22 84.48 35.4 -266.3 -28.16 -27.36 11.26 53.91 273.6
3.49219 -73.22 34.6 -11.26 -186.7 14.48 -8.046 -40.23 -221.3 -90.11 -102.2 -78.05 -46.67 61.95 -87.7
3.5 -152.1 66.78 -101.4 -125.5 -17.7 -2.414 97.36 -133.6 57.93 59.54 -235.7 -205.2 -109.4 130.3
3.50781 117.5 204.4 62.76 122.3 244.6 39.43 143.2 -53.1 65.98 58.74 -121.5 -64.37 125.5 18.51
3.51563 134.4 216.4 88.51 -247 359.7 108.6 77.24 -101.4 152.9 -21.72 104.6 13.68 -24.14 207.6
3.52344 190.7 -181 -30.57 136 93.33 -33.79 22.53 57.93 83.68 -42.64 -120.7 -106.2 -216.4 -160.1
3.53125 0.8046 -137.6 -78.05 65.98 -416.8 -296.1 -180.2 41.84 -112.6 -116.7 -243.8 -197.1 -223.7 -386.2
3.53906 -102.2 18.51 -49.08 90.92 -181 -106.2 -197.1 -213.2 -116.7 -390.2 -399.1 -76.44 -532.6 -483.6
3.54688 -201.1 -99.77 -38.62 -104.6 -183.4 -75.63 -188.3 -171.4 -155.3 -392.6 -510.1 -279.2 -614.7 -568
3.55469 -119.1 146.4 -87.7 -175.4 140 -59.54 -103.8 -75.63 5.632 -442.5 -610.7 -104.6 -528.6 -504.5
3.5625 -49.08 -25.75 -157.7 -51.49 -4.023 -65.17 148.8 19.31 132 -73.22 -335.5 -39.43 -458.6 -555.2
3.57031 52.3 104.6 -307.4 -91.72 38.62 -205.2 -169.8 7.241 79.65 -190.7 -238.2 32.99 -360.5 -350.8
3.57813 51.49 68.39 54.71 -131.1 256.7 -12.07 143.2 174.6 1.609 -76.44 -235.7 106.2 -84.48 -132.8
3.58594 -55.52 32.99 43.45 226.9 326.7 148.8 134.4 132.8 85.29 215.6 -148 -83.68 11.26 89.31
3.59375 0 120.7 -24.14 -86.09 14.48 159.3 67.59 -176.2 63.56 142.4 -259.1 -168.2 298.5 47.47
3.60156 -124.7 -55.52 15.29 -21.72 -236.6 -122.3 41.84 -65.17 158.5 2.414 -199.5 -63.56 115.9 -36.21
3.60938 13.68 -43.45 -8.046 -218 -94.14 -225.3 -81.26 -16.09 5.632 81.26 -333.1 -5.632 203.6 -38.62
3.61719 -64.37 -7.241 -97.36 -230.1 76.44 -90.11 -47.47 28.97 41.84 -109.4 -111 15.29 156.9 -108.6
3.625 -135.2 -255.1 -257.5 -62.76 -68.39 -135.2 -233.3 -43.45 3.218 -180.2 -493.2 17.7 362.9 -37.01
3.63281 -284 -123.1 -96.55 -488.4 -219.7 -7.241 -116.7 -206.8 -22.53 -134.4 -217.2 86.9 190.7 33.79
3.64063 -122.3 -29.77 67.59 27.36 -50.69 -152.1 -45.06 -37.01 75.63 -77.24 -208.4 128.7 254.3 -206.8
3.64844 -14.48 44.25 227.7 -46.67 -198.7 -133.6 34.6 10.46 67.59 53.91 -276.8 42.64 210.8 -112.6
3.65625 -59.54 20.92 192.3 4.828 196.3 36.21 149.7 163.3 -88.51 -28.16 65.98 188.3 177.8 9.655
3.66406 -95.75 264.7 7.241 -26.55 212.4 -54.71 340.3 -115.1 -215.6 -131.1 -290.5 -33.79 47.47 -204.4
3.67188 -164.1 34.6 -62.76 -1.609 95.75 -89.31 -49.08 -99.77 -120.7 -131.1 24.94 39.43 30.57 51.49
3.67969 -110.2 176.2 -40.23 62.76 -41.03 75.63 158.5 -205.2 113.4 -250.2 111.8 170.6 193.9 124.7
3.6875 192.3 14.48 20.92 -74.02 -225.3 -38.62 21.72 42.64 17.7 -137.6 105.4 110.2 237.4 155.3
3.69531 6.437 120.7 154.5 156.9 -48.28 217.2 19.31 200.3 -59.54 -11.26 148.8 154.5 458.6 285.6
3.70313 105.4 184.3 -96.55 204.4 116.7 61.95 257.5 130.3 -17.7 50.69 155.3 52.3 332.3 289.7
3.71094 5.632 -17.7 -40.23 118.3 -126.3 162.5 -17.7 66.78 50.69 29.77 174.6 -25.75 169 273.6
3.71875 -10.46 6.437 184.3 -69.19 -3.218 -39.43 59.54 100.6 -52.3 90.92 298.5 137.6 304.9 397.5
3.72656 53.91 -57.13 -42.64 98.96 1.609 56.32 224.5 143.2 112.6 127.9 187.5 -4.023 359.7 120.7
3.73438 41.84 98.96 283.2 0 108.6 132 27.36 321.8 -198.7 305.7 398.3 29.77 -16.09 226.9
3.74219 38.62 116.7 252.6 278.4 18.51 91.72 89.31 -18.51 -227.7 70 199.5 145.6 256.7 258.3
3.75 -74.02 140.8 89.31 87.7 -201.1 10.46 159.3 -48.28 -115.1 147.2 170.6 -113.4 214.8 45.86
3.75781 -38.62 144.8 -54.71 -182.6 110.2 219.7 -86.09 -122.3 75.63 81.26 176.2 -53.1 97.36 64.37
3.76563 -228.5 162.5 -136.8 -77.24 267.9 118.3 -61.15 -225.3 -78.05 171.4 93.33 -36.21 79.65 5.632
3.77344 21.72 202.8 -44.25 -178.6 161.7 21.72 10.46 -50.69 91.72 184.3 174.6 -139.2 230.9 149.7
3.78125 -37.01 208.4 -170.6 -110.2 -159.3 79.65 173.8 -10.46 331.5 323.4 330.7 -143.2 557.6 347.6
3.78906 -150.5 52.3 -146.4 -43.45 -116.7 108.6 -7.241 11.26 103.8 175.4 241.4 -64.37 482.8 325.9
3.79688 -180.2 -85.29 -201.1 -83.68 -396.7 36.21 -7.241 0 194.7 331.5 110.2 -35.4 384.6 372.5
3.80469 -149.7 -59.54 -128.7 -41.03 -134.4 -260.7 -232.5 -77.24 -144 107.8 -67.59 -161.7 309 273.6
3.8125 -67.59 -123.1 -308.2 -95.75 208.4 -257.5 -54.71 -212.4 -174.6 7.241 -71.61 7.241 34.6 162.5
3.82031 -125.5 -137.6 -178.6 6.437 594.6 -201.1 162.5 -129.5 -51.49 70 68.39 -64.37 396.7 162.5
3.82813 -143.2 -91.72 -98.16 57.93 -119.1 -153.7 -18.51 -53.1 56.32 -150.5 -169.8 -141.6 293.7 -51.49
3.83594 -195.5 -127.1 41.84 17.7 -326.7 -319.4 -206.8 -183.4 34.6 -141.6 -260.7 39.43 -166.6 -327.5
3.84375 -88.51 -159.3 42.64 103.8 -96.55 -269.5 -251 -115.1 119.9 -190.7 -454.6 -226.1 -149.7 -415.2
3.85156 -42.64 -29.77 -21.72 2.414 -233.3 -133.6 -180.2 -113.4 63.56 64.37 -509.3 -200.3 -78.05 -280.8
3.85938 -49.08 76.44 155.3 72.41 -71.61 -25.75 -2.414 -4.023 -266.3 60.34 -446.5 -38.62 -196.3 -290.5
3.86719 -114.3 -1.609 68.39 47.47 -200.3 -95.75 -9.655 -22.53 -163.3 -348.4 -363.7 -57.13 -306.5 -738.6
3.875 -68.39 108.6 26.55 169 -103.8 96.55 -242.2 72.41 -118.3 -337.1 -211.6 -34.6 -461 -634
3.88281 -9.655 106.2 31.38 70.8 -58.74 -149.7 2.414 88.51 40.23 -94.14 -281.6 0.8046 -392.6 -302.5
3.89063 19.31 -81.26 -52.3 -154.5 -126.3 -37.01 -91.72 28.97 94.94 -370.1 -239.8 -63.56 -267.1 -269.5
3.89844 -88.51 8.851 -249.4 140 160.9 -251 -12.07 -94.14 54.71 -350.8 -324.3 9.655 -136.8 -323.4
3.90625 -67.59 -123.1 -160.1 -88.51 98.96 -197.1 -127.1 -218 -117.5 -231.7 -414.4 66.78 -132.8 -202.8
3.91406 40.23 -67.59 -55.52 -15.29 72.41 12.87 -45.06 -90.11 -19.31 -85.29 -151.3 35.4 -181 -264.7
3.92188 -174.6 202.8 143.2 237.4 -187.5 63.56 273.6 80.46 119.9 -174.6 -273.6 -69.19 -48.28 -148
3.92969 -16.09 178.6 98.96 213.2 -44.25 240.6 228.5 210 28.97 -142.4 -170.6 -75.63 -5.632 -47.47
3.9375 -91.72 114.3 206 79.65 14.48 173 140 108.6 -55.52 85.29 36.21 -20.11 -107 107.8
3.94531 -80.46 200.3 82.87 44.25 0 -20.11 -3.218 -128.7 62.76 -49.08 324.3 291.3 25.75 25.75
3.95313 -124.7 76.44 -58.74 21.72 78.85 78.85 297.7 28.97 13.68 98.96 346 46.67 81.26 259.9
3.96094 -58.74 -63.56 180.2 11.26 132 148.8 150.5 -115.1 113.4 77.24 371.7 147.2 340.3 276
3.96875 72.41 -55.52 152.9 -37.01 -23.33 187.5 90.92 -55.52 51.49 97.36 335.5 81.26 136 117.5
3.97656 -193.1 -33.79 47.47 90.92 -34.6 164.9 -19.31 115.9 -192.3 -47.47 232.5 20.92 -7.241 23.33
3.98438 -241.4 -93.33 132 -84.48 -78.05 60.34 65.98 -24.14 -176.2 -158.5 305.7 184.3 235.7 -48.28
3.99219 -156.1 -119.1 130.3 -120.7 -87.7 -83.68 97.36 -142.4 -66.78 -132.8 321.8 89.31 174.6 -179.4
4 -102.2 -21.72 -181 -80.46 -25.75 -27.36 -108.6 -242.2 -3.218 -110.2 320.2 9.655 -133.6 -209.2
4.00781 -229.3 -55.52 -104.6 42.64 138.4 106.2 -139.2 -232.5 103 -32.18 184.3 -148 3.218 -62.76
4.01563 -177 -49.08 34.6 26.55 -162.5 35.4 113.4 -41.03 80.46 -78.05 399.9 -192.3 207.6 -30.57
4.02344 -243.8 32.99 97.36 -201.1 -236.6 -80.46 -113.4 -93.33 111.8 70.8 244.6 -78.05 121.5 110.2
4.03125 -95.75 28.97 -127.1 -177 404.7 2.414 63.56 -148 -34.6 198.7 173 -32.18 -1.609 -120.7
4.03906 210.8 112.6 45.86 -193.1 599.4 18.51 88.51 33.79 -22.53 402.3 25.75 -71.61 97.36 -230.1
4.04688 63.56 206.8 -65.17 -344.4 29.77 84.48 165.7 -133.6 118.3 105.4 -63.56 -180.2 256.7 -164.1
4.05469 -51.49 -45.06 -160.1 -229.3 -99.77 -106.2 75.63 -52.3 89.31 -24.14 -59.54 -89.31 191.5 -88.51
4.0625 -256.7 -161.7 -136.8 -93.33 -173.8 -333.1 -278.4 -114.3 58.74 -14.48 -80.46 -15.29 -50.69 95.75
4.07031 -212.4 -301.7 -241.4 -159.3 -103.8 -160.1 -198.7 -64.37 -52.3 -109.4 21.72 0 -150.5 -288
4.07813 -206.8 -285.6 -211.6 -107 98.96 -275.2 -167.4 1.609 -246.2 -389.4 -103.8 73.22 -233.3 -359.7
4.08594 -103.8 -213.2 -42.64 -191.5 6.437 -149.7 -60.34 -164.1 -101.4 -374.1 -373.3 13.68 -95.75 -224.5
4.09375 -290.5 -161.7 -121.5 -21.72 -257.5 -221.3 70 28.97 -144 -597 -225.3 64.37 -164.1 -221.3
4.10156 -211.6 -277.6 -190.7 87.7 -121.5 -272.8 -53.1 -55.52 10.46 -368.5 -233.3 252.6 -69.19 -140.8
4.10938 -61.15 -27.36 -125.5 9.655 -78.05 -166.6 7.241 -64.37 109.4 -369.3 -279.2 -21.72 261.5 -157.7
4.11719 -63.56 8.851 59.54 -59.54 261.5 81.26 338.7 -203.6 77.24 -115.1 -269.5 4.828 315.4 -66.78
4.125 147.2 26.55 42.64 -180.2 303.3 369.3 -35.4 -91.72 17.7 257.5 -10.46 -74.02 35.4 -32.18
4.13281 65.98 -79.65 -185.1 -104.6 123.9 34.6 -128.7 63.56 71.61 252.6 -56.32 -56.32 143.2 -111
4.14063 147.2 46.67 1.609 154.5 154.5 59.54 -120.7 123.9 163.3 13.68 11.26 -49.08 63.56 -229.3
4.14844 -69.19 4.828 77.24 14.48 194.7 0 183.4 94.94 63.56 120.7 12.87 -5.632 44.25 -143.2
4.15625 -64.37 -45.06 13.68 0.8046 -258.3 -63.56 332.3 -21.72 -164.1 -100.6 13.68 -65.17 270.3 -4.023
4.16406 -123.1 -41.03 -37.01 274.4 -369.3 50.69 177.8 -9.655 -94.14 -230.1 194.7 -20.11 17.7 29.77
4.17188 -190.7 -107 50.69 70.8 -212.4 -53.1 -5.632 76.44 -327.5 -205.2 -113.4 169.8 -257.5 -15.29
4.17969 -121.5 -137.6 9.655 89.31 118.3 -194.7 273.6 195.5 -223.7 -189.1 -138.4 134.4 -139.2 -144
4.1875 -147.2 -167.4 105.4 27.36 -158.5 -37.01 24.94 73.22 -44.25 -216.4 72.41 -52.3 51.49 -95.75
4.19531 59.54 164.9 -60.34 -379.8 -21.72 -6.437 -57.13 -69.19 41.84 89.31 235.7 -64.37 -46.67 -105.4
4.20313 43.45 136.8 -126.3 -292.1 74.83 35.4 -13.68 87.7 184.3 119.9 166.6 53.91 113.4 219.7
4.21094 -24.14 -97.36 -170.6 -1.609 -195.5 -84.48 44.25 45.86 73.22 4.828 265.5 -67.59 44.25 -109.4
