    T[sec]  F7  F3 Fz   F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
34.14 9.954 19.99 8.998 31.93 0.9555 -43.08 -25 -24.05 0.9555 35.99 -45.07 1.991 -26.04 26.99 -29.06 -39.02
34.1467 16.96 14.97 2.946 18.95 -1.035 -44.03 -30.02 -16.01 -6.052 14.97 -24.05 0.9555 -36.07 11.94 -19.03 -45.07
34.1533 46.98 35.99 19.99 24.92 4.937 -17.04 -5.017 0.9555 -10.03 9.954 -25 16.96 -22.06 0 -17.04 -44.03
34.16 53.99 31.93 14.97 7.963 -3.026 0.9555 3.981 14.97 -4.061 5.972 -12.02 31.93 -13.06 -17.04 -27.07 -48.02
34.1667 23.97 36.95 18 13.94 -6.052 29.94 37.98 38.94 0 22.93 8.998 43 18.95 1.991 0.9555 -23.01
34.1733 16.96 27.95 18.95 6.928 -19.03 34.96 48.97 52 13.94 28.98 30.98 43 37.98 1.991 14.97 -6.052
34.18 19.99 25.96 22.93 -1.035 -7.007 44.99 64.98 68.96 22.93 38.94 63.94 50.96 65.93 6.928 61 19.99
34.1867 11.94 21.98 13.94 3.981 -3.026 36.95 59.96 53.99 41.96 45.95 45.95 39.97 55.98 0.9555 44.99 15.93
34.1933 1.991 0.9555 -8.043 -1.035 -36.07 22.93 39.97 27.95 38.94 21.98 44.99 20.94 30.98 7.963 48.97 12.98
34.2 -25 -23.01 -22.06 -13.06 -39.02 -1.035 13.94 -1.035 4.937 4.937 27.95 -6.052 13.94 12.98 40.93 9.954
34.2067 -25 -43.08 -39.02 -27.07 -33.05 -24.05 -17.04 -21.02 -3.026 -15.05 20.94 -29.06 -3.026 -3.026 14.97 -5.017
34.2133 -46.03 -47.06 -49.05 -33.05 -37.03 -42.04 -39.02 -50.01 -19.03 -18.08 0.9555 -49.05 -21.02 -42.04 -13.06 -27.07
34.22 -44.03 -45.07 -43.08 -29.06 -32.01 -49.05 -57.01 -60.04 -19.03 0 1.991 -59 -28.03 -44.03 -35.04 -40.05
34.2267 -33.05 -43.08 -40.05 -33.05 -35.04 -45.07 -51.04 -62.03 -28.03 14.97 19.99 -52.08 -29.06 -24.05 -7.007 -21.02
34.2333 -39.02 -43.08 -32.01 -33.05 -9.078 -45.07 -39.02 -52.08 -28.03 21.98 12.98 -48.02 -19.03 -18.08 -3.026 -6.052
34.24 -14.01 -35.04 -27.07 -33.05 -18.08 -26.04 -37.03 -34 -27.07 22.93 0.9555 -33.05 -16.01 -6.052 -7.007 -10.03
34.2467 -5.017 -25 -15.05 -27.07 -25 -25 -29.06 -15.05 -21.02 15.93 -7.007 -17.04 -3.026 -3.026 -3.026 -5.017
34.2533 11.94 -23.01 -9.078 -27.07 -19.03 -21.02 -33.05 -3.026 -9.078 11.94 -13.06 -3.026 -3.026 1.991 -9.078 -9.078
34.26 -3.026 -13.06 -7.007 -9.078 -9.078 -28.03 -21.02 -2.07 0.9555 20.94 -24.05 -7.007 1.991 4.937 -9.078 -1.035
34.2667 -10.03 -14.01 -5.017 -16.01 0 -27.07 -32.01 0 0.9555 43.96 -53.03 -13.06 10.99 -9.078 -41.01 -22.06
34.2733 4.937 8.998 9.954 4.937 22.93 -19.03 -2.07 21.98 9.954 63.94 -52.08 7.963 38.94 1.991 -23.01 0
34.28 11.94 13.94 23.97 9.954 57.97 -1.035 21.98 54.94 30.98 70.95 -28.03 33.92 65.93 12.98 12.98 23.97
34.2867 19.99 13.94 33.92 23.97 87.99 30.98 45.95 67.92 59.96 57.97 -4.061 41.96 73.98 28.98 36.95 37.98
34.2933 31.93 37.98 52 49.93 77.96 65.93 79.95 91.97 75.97 63.94 39.97 67.92 95.95 39.97 88.95 65.93
34.3 40.93 46.98 52 46.98 34.96 63.94 90.94 79.95 75.97 37.98 44.99 73.98 84.96 33.92 98.98 74.93
34.3067 58.93 82.97 65.93 62.99 18.95 65.93 119 76.92 43 24.92 65.93 91.97 105 49.93 135 117
34.3133 7.963 21.98 21.98 -3.026 -21.02 29.94 55.98 19.99 21.98 -23.01 29.94 35.99 45.95 3.981 70.95 65.93
34.32 28.98 18.95 27.95 1.991 0.9555 38.94 38.94 19.99 -3.026 -23.01 56.93 27.95 38.94 -12.02 64.98 64.98
34.3267 11.94 10.99 19.99 4.937 0.9555 28.98 31.93 9.954 0 -39.02 69.99 18.95 14.97 -20.07 74.93 57.97
34.3333 19.99 23.97 29.94 21.98 -5.017 1.991 34.96 5.972 -1.035 -53.03 39.97 19.99 11.94 -40.05 66.97 43.96
34.34 -20.07 1.991 1.991 -7.007 -36.07 -18.08 1.991 -8.043 -10.03 -69.04 5.972 -10.03 1.991 -58.05 26.99 -1.035
34.3467 -49.05 -30.02 -29.06 -50.01 -57.01 -53.03 -39.02 -35.04 -21.02 -83.05 -30.02 -44.03 -17.04 -88.07 -21.02 -30.02
34.3533 -15.05 -16.01 -12.02 -29.06 -7.007 -2.07 -12.02 7.963 -30.02 -39.02 26.99 -11.07 20.94 -40.05 10.99 14.97
34.36 -25 -19.03 -17.04 -24.05 9.954 14.97 -1.035 -6.052 -2.07 4.937 20.94 -17.04 -7.007 -34 6.928 -21.02
34.3667 -17.04 -10.03 -1.035 -10.03 11.94 22.93 6.928 -1.035 1.991 12.98 30.98 -6.052 6.928 -2.07 16.96 -1.035
34.3733 -7.007 -3.026 7.963 -5.017 9.954 21.98 13.94 7.963 -1.035 19.99 49.93 0 18 1.991 30.98 21.98
34.38 0.9555 11.94 19.99 0 1.991 21.98 21.98 15.93 1.991 37.98 52 9.954 35.99 19.99 32.97 33.92
34.3867 -17.04 -2.07 11.94 -1.035 7.963 3.981 -1.035 7.963 8.998 31.93 18 -2.07 25.96 9.954 -1.035 19.99
34.3933 -5.017 4.937 19.99 6.928 11.94 6.928 -14.01 8.998 15.93 30.98 2.946 -6.052 16.96 18.95 -23.01 4.937
34.4 0.9555 13.94 27.95 14.97 25.96 6.928 -16.01 12.98 22.93 30.98 6.928 -2.07 16.96 4.937 -19.03 8.998
34.4067 19.99 47.94 41.96 35.99 39.97 3.981 3.981 23.97 28.98 29.94 3.981 13.94 25.96 9.954 -15.05 15.93
34.4133 13.94 27.95 27.95 5.972 15.93 -1.035 -15.05 15.93 27.95 27.95 -13.06 7.963 7.963 0.9555 -35.04 -5.017
34.42 33.92 27.95 23.97 1.991 21.98 5.972 -15.05 19.99 7.963 29.94 -5.017 13.94 -3.026 18 -39.02 -9.078
34.4267 16.96 15.93 15.93 -11.07 3.981 16.96 -9.078 6.928 18 24.92 4.937 1.991 -9.078 8.998 -19.03 -3.026
34.4333 1.991 13.94 10.99 0.9555 10.99 18.95 3.981 1.991 15.93 14.97 16.96 4.937 0 8.998 -1.035 10.99
34.44 -7.007 -3.026 -5.017 -25 -28.03 19.99 0.9555 -18.08 7.963 0.9555 19.99 -4.061 -16.01 1.991 2.946 1.991
34.4467 1.991 -5.017 -6.052 -31.06 -29.06 35.99 1.991 -8.043 -21.02 0 38.94 0.9555 -15.05 12.98 12.98 3.981
34.4533 12.98 1.991 0 -13.06 -11.07 54.94 35.99 6.928 -15.05 6.928 61 19.99 0 18.95 43 29.94
34.46 -3.026 0.9555 -2.07 -7.007 -23.01 50.96 45.95 11.94 0 -1.035 46.98 21.98 13.94 18 43 45.95
34.4667 9.954 -2.07 7.963 -5.017 -6.052 49.93 53.99 30.98 -2.07 16.96 57.97 30.98 28.98 34.96 56.93 56.93
34.4733 11.94 13.94 16.96 -5.017 6.928 26.99 43.96 25.96 15.93 29.94 30.98 28.98 30.98 33.92 26.99 43
34.48 47.94 43.96 53.99 25.96 73.98 37.98 49.93 59.96 23.97 65.93 45.95 45.95 55.98 57.97 26.99 47.94
34.4867 24.92 49.93 45.95 45.95 28.98 7.963 37.98 32.97 71.98 56.93 9.954 29.94 43 32.97 10.99 36.95
34.4933 0 25.96 31.93 23.97 -10.03 5.972 2.946 13.94 35.99 15.93 5.972 3.981 18.95 55.98 -7.007 18
34.5 -8.043 8.998 18.95 6.928 -38.06 0.9555 -8.043 -4.061 14.97 3.981 1.991 -6.052 1.991 39.97 -11.07 2.946
34.5067 -36.07 -13.06 0 -23.01 -25 -23.01 -56.06 -38.06 -4.061 -13.06 -30.02 -40.05 -23.01 15.93 -57.01 -40.05
34.5133 -38.06 -21.02 -17.04 -23.01 -10.03 -44.03 -64.02 -56.06 -13.06 3.981 -43.08 -57.01 -31.06 -5.017 -51.04 -39.02
34.52 -57.01 -45.07 -42.04 -42.04 -9.078 -78.04 -97.07 -90.06 -16.01 3.981 -91.02 -85.04 -60.04 -33.05 -91.02 -79.07
34.5267 -38.06 -42.04 -33.05 -39.02 0 -60.04 -84.01 -70.07 -32.01 22.93 -69.04 -76.05 -42.04 -20.07 -71.03 -63.07
34.5333 -27.07 -43.08 -32.01 -44.03 -5.017 -53.03 -73.02 -56.06 -26.04 21.98 -47.06 -59 -30.02 -5.017 -43.08 -39.02
34.54 -44.03 -38.06 -31.06 -35.04 -13.06 -51.04 -54.07 -45.07 -29.06 1.991 -47.06 -55.02 -22.06 9.954 -29.06 -30.02
34.5467 -15.05 -19.03 -10.03 -12.02 7.963 -27.07 -33.05 -20.07 -28.03 -1.035 -29.06 -27.07 1.991 18 -15.05 0.9555
34.5533 -2.07 -6.052 -5.017 -7.007 4.937 -8.043 -16.01 -6.052 -6.052 -12.02 -39.02 -12.02 1.991 2.946 -23.01 -17.04
34.56 0 -9.078 -28.03 -28.03 -19.03 2.946 5.972 -6.052 -6.052 -21.02 -15.05 0.9555 10.99 -2.07 16.96 19.99
34.5667 8.998 -11.07 -23.01 -45.07 -26.04 10.99 16.96 12.98 -23.01 0 13.94 7.963 15.93 27.95 43 23.97
34.5733 0.9555 -13.06 -16.01 -33.05 -17.04 18 34.96 10.99 -12.02 0 30.98 6.928 27.95 53.99 52.95 43
34.58 36.95 -1.035 26.99 -2.07 30.98 45.95 34.96 40.93 -4.061 47.94 49.93 32.97 43.96 81.94 62.99 58.93
34.5867 -6.052 -5.017 -1.035 -11.07 -16.01 1.991 6.928 -3.026 27.95 29.94 -5.017 -5.017 -1.035 29.94 14.97 19.99
34.5933 0 0.9555 7.963 -9.078 0.9555 -3.026 -9.078 2.946 -11.07 68.96 -2.07 -15.05 -2.07 14.97 8.998 24.92
34.6 23.97 25.96 29.94 15.93 21.98 7.963 -2.07 18 5.972 69.99 21.98 1.991 -5.017 25.96 8.998 9.954
34.6067 53.99 53.99 38.94 33.92 50.96 10.99 15.93 23.97 35.99 41.96 18.95 26.99 0 1.991 16.96 16.96
34.6133 59.96 63.94 45.95 31.93 14.97 7.963 15.93 26.99 29.94 40.93 3.981 40.93 -22.06 -12.02 -7.007 -24.05
34.62 15.93 33.92 13.94 3.981 -29.06 -28.03 -11.07 -1.035 5.972 1.991 -36.07 1.991 -75.01 -73.02 -69.04 -85.04
34.6267 43 59.96 61.95 52 23.97 -4.061 1.991 32.97 -15.05 30.98 -10.03 27.95 -53.03 -36.07 -49.05 -77
34.6333 -10.03 -10.03 -20.07 -2.07 -1.035 12.98 0.9555 -2.07 10.99 8.998 10.99 -4.061 -31.06 10.99 16.96 52.95
34.64 -4.061 -20.07 -27.07 -3.026 -11.07 32.97 0.9555 -6.052 10.99 8.998 30.98 0 -39.02 10.99 10.99 36.95
34.6467 -3.026 -15.05 -11.07 0.9555 -5.017 33.92 15.93 0.9555 5.972 0 39.97 3.981 -41.01 1.991 12.98 29.94
34.6533 -18.08 -20.07 -4.061 0.9555 -4.061 26.99 2.946 -6.052 4.937 2.946 16.96 -6.052 -47.06 -2.07 4.937 14.97
34.66 -20.07 -15.05 -1.035 10.99 6.928 22.93 -11.07 -7.007 0.9555 1.991 1.991 -12.02 -52.08 -1.035 -11.07 8.998
34.6667 -29.06 -18.08 -10.03 0 -6.052 9.954 -23.01 -22.06 0.9555 -23.01 -3.026 -27.07 -63.07 -1.035 -11.07 -2.07
34.6733 -23.01 -3.026 1.991 2.946 -24.05 10.99 -24.05 -27.07 -16.01 -40.05 2.946 -23.01 -74.05 0.9555 -13.06 -3.026
34.68 -24.05 -5.017 0.9555 1.991 -12.02 -1.035 -31.06 -29.06 -31.06 -45.07 -11.07 -30.02 -78.04 4.937 -15.05 -7.007
34.6867 -19.03 -6.052 0 -5.017 -4.061 -4.061 -39.02 -18.08 -24.05 -23.01 -23.01 -31.06 -75.01 5.972 -9.078 0
34.6933 -12.02 1.991 -5.017 -5.017 0 -14.01 -21.02 -12.02 -12.02 -28.03 -36.07 -17.04 -70.07 14.97 -3.026 4.937
34.7 1.991 0.9555 -5.017 -3.026 6.928 1.991 -2.07 1.991 -6.052 -4.061 -1.035 0.9555 -41.01 21.98 14.97 24.92
34.7067 11.94 11.94 0 12.98 18.95 18 20.94 0 1.991 -8.043 -1.035 12.98 -35.04 24.92 18.95 20.94
34.7133 7.963 -4.061 -3.026 -7.007 18.95 44.99 15.93 8.998 0.9555 15.93 25.96 9.954 -33.05 23.97 30.98 20.94
34.72 4.937 -6.052 -3.026 -3.026 0.9555 54.94 27.95 4.937 12.98 14.97 8.998 19.99 -38.06 0.9555 26.99 -1.035
34.7267 15.93 -1.035 11.94 0 10.99 56.93 25.96 22.93 4.937 43.96 13.94 29.94 -21.02 31.93 22.93 4.937
34.7333 24.92 9.954 26.99 22.93 36.95 61.95 39.97 31.93 23.97 45.95 31.93 36.95 -6.052 44.99 38.94 9.954
34.74 3.981 5.972 8.998 10.99 16.96 36.95 26.99 15.93 32.97 22.93 20.94 19.99 -18.08 52 30.98 3.981
34.7467 -9.078 -4.061 -6.052 -1.035 -10.03 21.98 18 -4.061 7.963 7.963 11.94 -2.07 -21.02 63.94 38.94 18
34.7533 -22.06 -17.04 -12.02 -16.01 -32.01 0.9555 -17.04 -27.07 -14.01 1.991 -19.03 -20.07 -52.08 48.97 -3.026 0.9555
34.76 -10.03 -4.061 2.946 -10.03 -14.01 14.97 -28.03 -12.02 -36.07 6.928 -4.061 -20.07 -51.04 44.99 2.946 20.94
34.7667 0.9555 5.972 15.93 3.981 -3.026 11.94 -17.04 -11.07 -19.03 -2.07 0.9555 -9.078 -65.06 7.963 8.998 -2.07
34.7733 6.928 26.99 23.97 29.94 -11.07 14.97 0 0 -10.03 1.991 0 6.928 -57.01 14.97 20.94 2.946
34.78 34.96 40.93 43 46.98 -1.035 32.97 20.94 22.93 -16.01 24.92 20.94 30.98 -53.03 36.95 50.96 20.94
34.7867 49.93 39.97 45.95 35.99 1.991 53.99 21.98 39.97 7.963 29.94 29.94 39.97 -75.01 43.96 44.99 15.93
34.7933 61.95 63.94 47.94 43.96 9.954 57.97 47.94 47.94 23.97 13.94 29.94 57.97 -83.05 19.99 54.94 11.94
34.8 43.96 35.99 18 11.94 0 39.97 27.95 23.97 19.99 -1.035 11.94 41.96 -127 -16.01 6.928 -37.03
34.8067 36.95 34.96 2.946 4.937 -4.061 34.96 34.96 18.95 10.99 1.991 8.998 40.93 -129.1 -34 -3.026 -46.03
34.8133 30.98 4.937 -3.026 -10.03 -14.01 56.93 24.92 14.97 2.946 22.93 56.93 30.98 -133.1 -1.035 -3.026 -48.02
34.82 7.963 19.99 -9.078 1.991 -35.04 31.93 29.94 -5.017 21.98 0.9555 11.94 18 -115.1 -1.035 -15.05 -43.08
34.8267 1.991 9.954 -1.035 -1.035 -17.04 21.98 1.991 -7.007 -23.01 -2.07 3.981 5.972 -111 18 -19.03 -17.04
34.8333 -7.007 1.991 -5.017 -5.017 -2.07 1.991 -9.078 -15.05 -21.02 1.991 -7.007 -7.007 -119 1.991 -33.05 -17.04
34.84 -9.078 -2.07 -5.017 -5.017 5.972 1.991 -21.02 -22.06 -21.02 18.95 4.937 -17.04 -113.1 10.99 -23.01 -2.07
34.8467 1.991 2.946 -2.07 14.97 29.94 0.9555 -9.078 -15.05 -4.061 47.94 40.93 -11.07 -78.04 37.98 10.99 21.98
34.8533 0.9555 10.99 10.99 28.98 45.95 -4.061 -6.052 -5.017 2.946 68.96 22.93 -5.017 -44.03 67.92 18.95 48.97
34.86 10.99 9.954 19.99 25.96 67.92 0.9555 -2.07 10.99 13.94 76.92 40.93 1.991 -13.06 86.95 50.96 71.98
34.8667 -21.02 -3.026 -7.007 -3.026 5.972 -22.06 -17.04 -23.01 27.95 32.97 -4.061 -25 -43.08 26.99 14.97 21.98
34.8733 0.9555 3.981 -2.07 0.9555 -2.07 -9.078 -11.07 -9.078 -17.04 15.93 1.991 -15.05 -43.08 9.954 26.99 21.98
34.88 -4.061 0.9555 1.991 0 -1.035 -28.03 -20.07 -13.06 -12.02 -1.035 -10.03 -27.07 -60.04 -15.05 2.946 -16.01
34.8867 0 0 -2.07 2.946 5.972 -22.06 -17.04 -5.017 -10.03 0.9555 -18.08 -19.03 -60.04 -7.007 -11.07 -19.03
34.8933 -2.07 3.981 3.981 9.954 15.93 -5.017 0.9555 0.9555 -2.07 13.94 9.954 -2.07 -51.04 -3.026 0.9555 -23.01
34.9 18.95 10.99 14.97 20.94 13.94 15.93 20.94 9.954 0 32.97 28.98 20.94 -30.02 23.97 20.94 0.9555
34.9067 33.92 24.92 28.98 40.93 44.99 15.93 40.93 23.97 5.972 26.99 33.92 36.95 -15.05 27.95 36.95 6.928
34.9133 -9.078 -14.01 -14.01 0.9555 0 -31.06 -7.007 -21.02 18 -29.06 -21.02 -13.06 -60.04 -14.01 -23.01 -50.01
34.92 -7.007 -12.02 -12.02 -3.026 2.946 -38.06 -21.02 -22.06 -16.01 -26.04 -14.01 -17.04 -64.02 0.9555 -27.07 -51.04
34.9267 0.9555 -2.07 -1.035 -2.07 -10.03 -10.03 -20.07 -7.007 -23.01 10.99 14.97 -4.061 -44.03 47.94 -5.017 -18.08
34.9333 4.937 14.97 7.963 14.97 -2.07 -1.035 4.937 0.9555 -6.052 33.92 10.99 2.946 -16.01 63.94 22.93 13.94
34.94 -16.01 -2.07 1.991 7.963 6.928 -15.05 -13.06 -4.061 0 16.96 -21.02 -11.07 -29.06 27.95 -3.026 -13.06
34.9467 -22.06 -8.043 -3.026 -1.035 12.98 -26.04 -40.05 -14.01 2.946 -2.07 -45.07 -30.02 -52.08 18 -39.02 -37.03
34.9533 4.937 10.99 22.93 9.954 37.98 5.972 -26.04 9.954 0 3.981 -1.035 -3.026 -39.02 37.98 -21.02 -28.03
34.96 20.94 18.95 11.94 2.946 4.937 26.99 0.9555 18.95 18.95 0.9555 9.954 12.98 -36.07 23.97 4.937 -23.01
34.9667 8.998 18 5.972 3.981 0 18 15.93 10.99 9.954 -6.052 7.963 13.94 -37.03 -15.05 10.99 -53.03
34.9733 4.937 1.991 -3.026 -4.061 -2.07 14.97 8.998 10.99 -4.061 9.954 0.9555 8.998 -32.01 -7.007 -5.017 -55.02
34.98 22.93 14.97 10.99 14.97 20.94 20.94 30.98 21.98 1.991 26.99 18.95 24.92 -1.035 1.991 8.998 -26.04
34.9867 21.98 8.998 22.93 9.954 50.96 28.98 27.95 36.95 14.97 43 20.94 27.95 8.998 15.93 6.928 -7.007
34.9933 31.93 22.93 36.95 29.94 43.96 21.98 21.98 39.97 39.97 33.92 13.94 31.93 10.99 12.98 -1.035 -4.061
35 7.963 14.97 30.98 26.99 46.98 1.991 2.946 23.97 37.98 18.95 -15.05 16.96 1.991 11.94 -17.04 -16.01
35.0067 16.96 32.97 34.96 38.94 29.94 1.991 6.928 27.95 28.98 10.99 -22.06 22.93 10.99 5.972 -13.06 0
35.0133 -1.035 31.93 37.98 25.96 25.96 0.9555 0.9555 18 21.98 -1.035 -17.04 13.94 5.972 -1.035 -3.026 -15.05
35.02 -8.043 32.97 43.96 16.96 13.94 2.946 -5.017 27.95 14.97 25.96 -8.043 13.94 4.937 21.98 -17.04 -9.078
35.0267 -24.05 30.98 43 12.98 5.972 0.9555 1.991 25.96 26.99 34.96 0.9555 11.94 16.96 25.96 -1.035 8.998
35.0333 -49.05 1.991 13.94 -2.07 3.981 -23.01 -3.026 3.981 21.98 43.96 -21.02 -3.026 3.981 0 -5.017 5.972
35.04 -41.01 -9.078 -1.035 -3.026 -9.078 -24.05 -9.078 -7.007 0 18.95 -6.052 -11.07 -7.007 -30.02 0.9555 -3.026
35.0467 -28.03 -17.04 -11.07 -17.04 -11.07 -22.06 -11.07 -14.01 -19.03 12.98 -1.035 -11.07 -35.04 -40.05 -15.05 -45.07
35.0533 -4.061 1.991 -8.043 -14.01 -17.04 -10.03 -1.035 0.9555 -20.07 10.99 24.92 1.991 -28.03 -35.04 -3.026 -48.02
35.06 -4.061 2.946 -9.078 0 -9.078 -22.06 18 0 -6.052 0 6.928 9.954 -10.03 -23.01 12.98 -33.05
35.0667 -7.007 3.981 -3.026 5.972 -3.026 -18.08 9.954 8.998 -7.007 22.93 6.928 5.972 1.991 -8.043 18.95 -9.078
35.0733 -11.07 1.991 -3.026 5.972 -2.07 -17.04 1.991 1.991 1.991 19.99 -1.035 0 5.972 -5.017 0.9555 -1.035
35.08 3.981 23.97 3.981 18 29.94 0.9555 1.991 15.93 7.963 37.98 -5.017 7.963 11.94 -11.07 -11.07 -1.035
35.0867 1.991 13.94 -1.035 13.94 29.94 -4.061 0.9555 1.991 32.97 20.94 -46.03 1.991 5.972 -35.04 -19.03 -7.007
35.0933 1.991 8.998 -1.035 16.96 7.963 -1.035 -11.07 -1.035 7.963 23.97 -53.03 0.9555 -2.07 -40.05 -27.07 -18.08
35.1 -17.04 -8.043 -17.04 1.991 -25 -15.05 -45.07 -22.06 -5.017 11.94 -61.08 -22.06 -24.05 -50.01 -55.02 -46.03
35.1067 -3.026 6.928 -1.035 5.972 -11.07 -4.061 -42.04 -7.007 -22.06 16.96 -38.06 -11.07 -21.02 -16.01 -49.05 -39.02
35.1133 3.981 13.94 9.954 13.94 5.972 3.981 -20.07 0 -12.02 21.98 -17.04 -5.017 -1.035 -2.07 -29.06 -21.02
35.12 15.93 18 9.954 18 11.94 3.981 -2.07 1.991 0 19.99 1.991 1.991 5.972 21.98 0.9555 1.991
35.1267 9.954 8.998 -2.07 16.96 11.94 3.981 3.981 -2.07 0 21.98 11.94 0 1.991 0.9555 4.937 -1.035
35.1333 -2.07 -6.052 -19.03 0.9555 15.93 -2.07 3.981 -18.08 7.963 9.954 -5.017 -10.03 -5.017 12.98 -1.035 0.9555
35.14 5.972 -11.07 -15.05 5.972 19.99 3.981 13.94 -9.078 -1.035 25.96 3.981 -1.035 3.981 33.92 24.92 19.99
35.1467 5.972 -16.01 -5.017 10.99 7.963 -1.035 14.97 -6.052 0 41.96 9.954 -1.035 18.95 46.98 26.99 38.94
35.1533 21.98 0.9555 14.97 27.95 25.96 3.981 26.99 14.97 7.963 77.96 38.94 19.99 43 48.97 58.93 62.99
35.16 0 0 5.972 27.95 44.99 -15.05 13.94 1.991 27.95 69.99 -1.035 4.937 28.98 5.972 26.99 43
35.1667 -4.061 -13.06 -8.043 6.928 36.95 -24.05 1.991 -11.07 23.97 54.94 -14.01 -3.026 20.94 9.954 18.95 35.99
35.1733 -15.05 -30.02 -20.07 -1.035 11.94 -25 -21.02 -18.08 2.946 35.99 -11.07 -19.03 4.937 -1.035 6.928 14.97
35.18 -22.06 -39.02 -24.05 -14.01 -28.03 -35.04 -26.04 -32.01 -8.043 12.98 -8.043 -31.06 -5.017 -19.03 2.946 0
35.1867 -24.05 -26.04 -18.08 -9.078 -30.02 -32.01 -30.02 -19.03 -27.07 6.928 -10.03 -28.03 -11.07 -28.03 -1.035 -14.01
35.1933 -28.03 -23.01 -12.02 -6.052 -18.08 -43.08 -40.05 -24.05 -26.04 -9.078 -26.04 -33.05 -27.07 -41.01 -25 -28.03
35.2 -16.01 -8.043 3.981 4.937 19.99 -28.03 -39.02 -3.026 -26.04 2.946 -8.043 -19.03 -20.07 -20.07 -11.07 -21.02
35.2067 -2.07 -5.017 8.998 14.97 40.93 -17.04 -30.02 1.991 1.991 3.981 12.98 -11.07 -23.01 -27.07 -1.035 -28.03
35.2133 0 -2.07 -4.061 -2.07 16.96 -18.08 -18.08 -13.06 7.963 4.937 1.991 -20.07 -29.06 -22.06 -9.078 -48.02
35.22 0 -11.07 -20.07 -14.01 -24.05 -23.01 -16.01 -28.03 -4.061 -2.07 -6.052 -17.04 -41.01 7.963 -15.05 -42.04
35.2267 1.991 -10.03 -18.08 -23.01 -29.06 -19.03 -7.007 -24.05 -24.05 -1.035 -5.017 -15.05 -34 26.99 -11.07 -22.06
35.2333 18.95 0.9555 -6.052 -8.043 -8.043 -4.061 10.99 0.9555 -25 8.998 34.96 3.981 -8.043 45.95 38.94 13.94
35.24 11.94 5.972 -7.007 0.9555 -1.035 -7.007 27.95 1.991 -5.017 5.972 36.95 4.937 8.998 45.95 52.95 34.96
35.2467 0 0.9555 -6.052 -11.07 1.991 -5.017 24.92 -1.035 0.9555 -2.07 38.94 3.981 10.99 43 58.93 40.93
35.2533 -11.07 -6.052 -11.07 -22.06 -2.07 -3.026 8.998 -2.07 -3.026 -23.01 29.94 1.991 10.99 44.99 48.97 36.95
35.26 0 0 0 -9.078 7.963 0 9.954 7.963 -7.007 -33.05 27.95 1.991 5.972 11.94 46.98 13.94
35.2667 -7.007 0.9555 0.9555 -2.07 -25 -4.061 1.991 2.946 -5.017 -29.06 0 -4.061 -1.035 -1.035 22.93 0
35.2733 -5.017 8.998 9.954 8.998 -9.078 -9.078 -1.035 8.998 -7.007 -21.02 -7.007 -2.07 0 -8.043 12.98 -2.07
35.28 -3.026 11.94 15.93 15.93 7.963 -3.026 -9.078 11.94 -1.035 -17.04 0.9555 -5.017 -2.07 -9.078 14.97 -7.007
35.2867 -21.02 5.972 15.93 18 18 -25 -26.04 0 12.98 -27.07 -25 -21.02 -1.035 -13.06 -9.078 -25
35.2933 -7.007 16.96 19.99 27.95 15.93 -14.01 -18.08 11.94 8.998 -4.061 -12.02 -9.078 0 -16.01 -1.035 -9.078
35.3 -15.05 0.9555 -2.07 4.937 -3.026 -9.078 -21.02 0 13.94 1.991 -3.026 -18.08 -8.043 -14.01 -1.035 -10.03
35.3067 31.93 24.92 19.99 24.92 39.97 35.99 18 28.98 3.981 9.954 63.94 26.99 12.98 -2.07 38.94 10.99
35.3133 9.954 -1.035 -3.026 -5.017 3.981 12.98 -1.035 -5.017 24.92 -18.08 40.93 -2.07 -19.03 -43.08 -11.07 -33.05
35.32 23.97 -2.07 5.972 9.954 15.93 1.991 9.954 1.991 0 -1.035 37.98 11.94 -7.007 -29.06 -9.078 -21.02
35.3267 23.97 -2.07 0 5.972 -11.07 1.991 3.981 1.991 3.981 21.98 47.94 5.972 -11.07 -19.03 -13.06 -17.04
35.3333 35.99 18 19.99 25.96 0 9.954 27.95 18 3.981 35.99 65.93 23.97 7.963 37.98 30.98 21.98
35.34 21.98 18 7.963 15.93 0 -4.061 18.95 4.937 12.98 24.92 35.99 11.94 10.99 32.97 18.95 24.92
35.3467 -1.035 7.963 -11.07 0.9555 -3.026 -30.02 2.946 -10.03 0.9555 8.998 -1.035 -2.07 4.937 18 2.946 18.95
35.3533 -7.007 1.991 -9.078 -5.017 0.9555 -25 -5.017 -5.017 -23.01 35.99 -2.07 -3.026 7.963 8.998 -9.078 7.963
35.36 0.9555 5.972 -1.035 -2.07 -5.017 -23.01 -3.026 -3.026 -7.007 39.97 9.954 -5.017 0 -5.017 -1.035 5.972
35.3667 -1.035 0.9555 0.9555 1.991 -21.02 -45.07 -13.06 -11.07 -7.007 25.96 -2.07 -19.03 -3.026 -11.07 0.9555 1.991
35.3733 -15.05 -7.007 -11.07 0.9555 -13.06 -60.04 -18.08 -14.01 0 10.99 -1.035 -28.03 -10.03 -45.07 -1.035 -1.035
35.38 -11.07 0 -2.07 13.94 13.94 -44.03 -10.03 2.946 0 32.97 5.972 -13.06 8.998 -24.05 8.998 16.96
