    T[sec]  F7  F3 Fz   F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
17.1333 31.93 55.91 39.89 29.91 3.917 -1.068 40.96 31.93 33.95 1.899 -46.06 15.91 29.91 -1.068 -27.07 -15.08
17.14 21.96 33.95 15.91 5.936 -2.018 0.9497 18.99 19.94 27.9 15.91 -27.07 13.89 39.89 27.9 -19.11 7.954
17.1467 21.96 15.91 -1.068 -2.018 0.9497 3.917 13.89 -2.018 17.93 15.91 -1.068 9.972 33.95 43.92 -5.105 21.96
17.1533 -9.022 -1.068 -11.04 -15.08 -9.022 -2.018 -11.04 -19.11 -1.068 13.89 7.954 -1.068 21.96 52 0.9497 27.9
17.16 -5.105 -9.022 -25.05 -21.01 -7.004 -1.068 -25.05 -39.06 -17.09 5.936 9.972 -19.11 1.899 52 0.9497 21.96
17.1667 -23.03 -21.01 -29.08 -23.03 -1.068 -13.06 -39.06 -40.01 -29.08 9.972 12.94 -29.08 -5.105 49.98 -1.068 11.99
17.1733 -11.04 -21.01 -29.08 -23.03 -1.068 -2.018 -32.05 -32.05 -15.08 13.89 26.95 -24.1 -9.022 56.98 4.986 14.96
17.18 -28.02 -29.08 -27.07 -19.11 -9.022 1.899 -28.02 -25.05 -11.04 9.972 41.9 -4.036 0.9497 48.91 18.99 22.91
17.1867 -21.01 -23.03 -13.06 -17.09 -15.08 17.93 -21.01 -2.018 -15.08 5.936 68.97 13.89 1.899 45.94 44.99 31.93
17.1933 9.972 -5.105 0.9497 -2.018 -5.105 33.95 3.917 10.92 -9.022 -1.068 73.96 39.89 3.917 19.94 66.95 29.91
17.2 0 1.899 13.89 7.954 0 29.91 9.972 23.98 0.9497 0 65.88 39.89 3.917 5.936 72.89 23.98
17.2067 24.93 15.91 21.96 15.91 7.954 34.9 30.98 34.9 15.91 0 49.98 42.97 15.91 -6.054 68.97 16.98
17.2133 -3.086 9.972 9.972 11.99 -5.105 10.92 15.91 20.89 15.91 -21.01 24.93 22.91 0.9497 -48.08 52.94 -7.004
17.22 7.954 11.99 11.99 7.954 -17.09 7.954 13.89 17.93 0 -43.09 5.936 5.936 -33 -79.06 22.91 -45.11
17.2267 0 15.91 19.94 17.93 -7.004 0 14.96 17.93 -9.022 -47.01 -21.01 0.9497 -43.09 -88.08 0.9497 -56.03
17.2333 16.98 42.97 48.91 32.88 10.92 0 28.97 42.97 1.899 -14.01 -34.07 7.954 -17.09 -51.05 -15.08 -36.09
17.24 21.96 54.96 61.97 52 27.9 0.9497 48.91 52 30.98 7.954 -49.03 13.89 17.93 -7.004 -23.03 -2.018
17.2467 3.917 36.92 46.89 42.97 26.95 -14.01 30.98 45.94 52.94 30.98 -49.03 0.9497 31.93 12.94 -39.06 0.9497
17.2533 -6.054 18.99 32.88 38.94 34.9 -15.08 20.89 36.92 59.95 54.96 -40.01 3.917 55.91 47.96 -37.04 22.91
17.26 -9.022 -1.068 11.99 21.96 37.99 -13.06 6.885 29.91 50.93 70.99 -19.11 7.954 73.96 73.96 -11.04 41.9
17.2667 0 0.9497 2.968 6.885 30.98 0.9497 3.917 30.98 48.91 70.99 17.93 24.93 83.93 87.96 16.98 61.97
17.2733 11.99 -8.072 -15.08 -9.022 7.954 23.98 2.968 5.936 34.9 44.99 47.96 29.91 47.96 67.9 50.93 49.98
17.28 13.89 -10.09 -29.08 -31.1 -13.06 32.88 -2.018 -12.11 9.972 15.91 68.97 21.96 8.903 38.94 59 20.89
17.2867 21.96 -8.072 -35.02 -43.09 -31.1 49.98 0 -27.07 -22.08 -2.018 73.96 26 -13.06 23.98 60.9 7.954
17.2933 23.98 -7.004 -36.09 -52.11 -34.07 34.9 -13.06 -30.03 -44.04 -10.09 65.88 14.96 -21.01 17.93 46.89 3.917
17.3 13.89 -4.036 -33 -41.07 -33 23.98 -12.11 -35.02 -48.08 -20.06 49.98 3.917 -31.1 7.954 38.94 17.93
17.3067 -1.068 -12.11 -32.05 -36.09 -22.08 1.899 -26.12 -34.07 -45.11 -22.08 16.98 -11.04 -37.04 3.917 24.93 24.93
17.3133 -11.04 -14.01 -18.04 -18.04 -10.09 1.899 -28.02 -17.09 -40.01 -26.12 5.936 -10.09 -27.07 -10.09 8.903 18.99
17.32 -3.086 1.899 3.917 5.936 13.89 -3.086 -16.03 1.899 -24.1 -11.04 1.899 -5.105 -13.06 -13.06 0.9497 6.885
17.3267 -1.068 14.96 24.93 24.93 28.97 -11.04 0 22.91 1.899 -4.036 -24.1 -11.04 -11.04 -35.02 -27.07 -16.03
17.3333 -1.068 19.94 21.96 29.91 17.93 -16.03 0.9497 9.972 17.93 -11.04 -43.09 -16.03 -17.09 -56.03 -43.09 -32.05
17.34 0.9497 9.972 15.91 17.93 7.954 -15.08 -3.086 0.9497 1.899 -19.11 -49.03 -25.05 -33 -73.01 -63.04 -61.02
17.3467 -5.105 15.91 21.96 29.91 3.917 0 5.936 0.9497 -2.018 -25.05 -30.03 -8.072 -39.06 -64.1 -55.08 -71.11
17.3533 -6.054 17.93 19.94 21.96 11.99 -8.072 14.96 4.986 -2.018 -13.06 -47.01 -6.054 -35.02 -38.11 -59.12 -68.02
17.36 -29.08 11.99 3.917 5.936 1.899 -19.11 5.936 0 3.917 -1.068 -55.08 -9.022 -19.11 -11.04 -59.12 -53.06
17.3667 -37.04 0.9497 -9.022 -1.068 0 -29.08 -5.105 -10.09 5.936 11.99 -49.03 -19.11 -3.086 7.954 -51.05 -27.07
17.3733 -43.09 -9.022 -7.004 -5.105 1.899 -21.01 -13.06 -4.036 -2.018 33.95 -12.11 -17.09 7.954 41.9 -33 -7.004
17.38 -30.03 -17.09 -7.004 0.9497 5.936 -14.01 -10.09 -1.068 7.954 61.97 0 -2.018 37.99 78.94 -7.004 20.89
17.3867 -17.09 -7.004 -2.018 0.9497 17.93 -1.068 0 14.96 15.91 73.96 20.89 16.98 59.95 96.99 16.98 52.94
17.3933 -2.018 5.936 7.954 5.936 19.94 19.94 9.972 28.97 26 75.97 50.93 35.97 69.92 107.9 54.96 71.94
17.4 19.94 23.98 19.94 13.89 21.96 37.99 27.9 27.9 27.9 65.88 67.9 49.98 63.98 91.88 78.94 77.99
17.4067 27.9 19.94 15.91 13.89 17.93 53.89 26 31.93 23.98 52 77.99 57.93 61.97 73.96 90.93 73.96
17.4133 39.89 17.93 17.93 19.94 11.99 49.98 21.96 26 26 27.9 59.95 55.91 52 33.95 82.98 64.93
17.42 35.97 21.96 27.9 26 11.99 45.94 17.93 26.95 19.94 9.972 57.93 42.97 30.98 8.903 68.97 46.89
17.4267 33.95 19.94 19.94 21.96 -3.086 26 8.903 2.968 18.99 -12.11 26 12.94 6.885 -24.1 38.94 21.96
17.4333 29.91 11.99 7.954 11.99 -17.09 11.99 1.899 -3.086 -2.018 -37.04 9.972 -9.022 -15.08 -59.12 14.96 -2.018
17.44 27.9 0.9497 -5.105 -3.086 -31.1 1.899 -17.09 -19.11 -13.06 -63.04 -5.105 -31.1 -49.03 -99 -11.04 -45.11
17.4467 19.94 0.9497 -1.068 0.9497 -31.1 -7.004 -19.11 -33 -29.08 -77.04 -23.03 -43.09 -85.12 -127 -33 -89.03
17.4533 3.917 -1.068 -5.105 -5.105 -29.08 -23.03 -24.1 -42.02 -40.01 -81.08 -53.06 -58.05 -104.1 -136 -79.06 -131.1
17.46 -3.086 -1.068 -7.004 -3.086 -35.02 -39.06 -19.11 -44.04 -43.09 -77.04 -71.11 -66 -96.04 -138.1 -109.1 -158
17.4667 1.899 -2.018 -2.018 -1.068 -23.03 -13.06 -7.004 -15.08 -39.06 -45.11 -49.03 -41.07 -51.05 -91.05 -99 -153
17.4733 -3.086 -1.068 -3.086 -1.068 -19.11 -3.086 -2.018 -8.072 -14.01 -18.04 -25.05 -16.03 -20.06 -54.01 -73.01 -141
17.48 -2.018 -1.068 -3.086 -2.018 0 7.954 14.96 4.986 1.899 12.94 -2.018 7.954 14.96 -1.068 -33 -92
17.4867 -9.022 -3.086 -7.004 -2.018 2.968 6.885 7.954 1.899 12.94 29.91 0 11.99 26.95 32.88 -25.05 -46.06
17.4933 -6.054 -3.086 -3.086 -2.018 6.885 11.99 11.99 1.899 16.98 35.97 22.91 18.99 43.92 62.92 6.885 13.89
17.5 -10.09 -13.06 -3.086 1.899 2.968 13.89 1.899 4.986 16.98 32.88 36.92 22.91 42.97 82.98 36.92 56.98
17.5067 -11.04 -14.01 -8.072 -2.018 1.899 24.93 1.899 11.99 19.94 24.93 57.93 36.92 46.89 70.99 74.91 88.91
17.5133 2.968 0.9497 3.917 -2.018 12.94 41.9 13.89 43.92 19.94 39.89 72.89 55.91 64.93 81.91 107 119.9
17.52 5.936 14.96 14.96 12.94 21.96 42.97 20.89 45.94 31.93 48.91 79.89 68.97 76.92 80.96 123 140
17.5267 -1.068 12.94 22.91 23.98 29.91 32.88 32.88 55.91 44.99 54.96 64.93 63.98 83.93 90.93 124.9 156
17.5333 -1.068 2.968 14.96 22.91 27.9 10.92 20.89 39.89 43.92 40.96 33.95 40.96 59 62.92 94.97 135.9
17.54 -12.11 -2.018 11.99 21.96 20.89 -7.004 11.99 15.91 33.95 15.91 -2.018 5.936 26.95 5.936 48.91 91.88
17.5467 -5.105 1.899 2.968 12.94 9.972 -32.05 -6.054 -1.068 13.89 -4.036 -45.11 -28.02 -14.01 -28.02 -7.004 38.94
17.5533 -28.02 -9.022 -1.068 2.968 -2.018 -45.11 -20.06 -26.12 2.968 -32.05 -66 -58.05 -50.1 -60.07 -49.03 -8.072
17.56 -18.04 -13.06 -3.086 -3.086 -20.06 -41.07 -27.07 -37.04 -18.04 -55.08 -70.04 -68.02 -87.01 -76.09 -81.08 -53.06
17.5667 -9.022 -7.004 -1.068 -4.036 -26.12 -34.07 -31.1 -51.05 -34.07 -71.11 -59.12 -69.09 -108 -106 -91.05 -100.1
17.5733 -10.09 -5.105 -9.022 -6.054 -34.07 -37.04 -26.12 -60.07 -44.04 -70.04 -68.02 -65.05 -114.1 -114.1 -107.1 -142.1
17.58 -9.022 -19.11 -27.07 -17.09 -35.02 -25.05 -40.01 -64.1 -52.11 -54.01 -41.07 -52.11 -94.02 -88.08 -109.1 -155
17.5867 -21.01 -33 -39.06 -31.1 -33 -17.09 -43.09 -63.04 -45.11 -29.08 -33 -39.06 -63.04 -49.03 -101 -137.1
17.5933 -5.105 -43.09 -45.11 -45.11 -25.05 -9.022 -49.03 -54.01 -47.01 -11.04 -11.04 -28.02 -32.05 -2.018 -79.06 -92
17.6 -7.004 -33 -39.06 -35.02 -15.08 -1.068 -41.07 -48.08 -34.07 -1.068 1.899 -16.03 -14.01 10.92 -41.07 -45.11
17.6067 -1.068 -33 -39.06 -33 -13.06 15.91 -39.06 -37.04 -29.08 -2.018 39.89 0.9497 -1.068 27.9 -1.068 -3.086
17.6133 -2.018 -29.08 -31.1 -21.01 -5.105 39.89 -25.05 -15.08 -25.05 17.93 65.88 27.9 19.94 52 50.93 45.94
17.62 7.954 -19.11 -17.09 -15.08 0 39.89 -5.105 5.936 -5.105 29.91 55.91 43.92 45.94 65.88 74.91 82.98
17.6267 13.89 0 0 1.899 15.91 29.91 8.903 26.95 6.885 48.91 37.99 54.96 66.95 76.92 85 109.9
17.6333 7.954 13.89 15.91 15.91 26 3.917 23.98 26.95 29.91 45.94 1.899 42.97 66.95 60.9 62.92 104.9
17.64 0.9497 11.99 23.98 29.91 33.95 -13.06 13.89 21.96 27.9 47.96 -19.11 11.99 61.97 55.91 30.98 90.93
17.6467 3.917 17.93 31.93 37.99 41.9 -29.08 15.91 29.91 35.97 43.92 -47.01 -9.022 53.89 39.89 0.9497 73.96
17.6533 -1.068 21.96 31.93 41.9 33.95 -39.06 7.954 27.9 47.96 19.94 -59.12 -35.02 33.95 7.954 -23.03 45.94
17.66 1.899 26 39.89 45.94 26 -37.04 9.972 16.98 41.9 -7.004 -75.02 -37.04 -1.068 -35.02 -49.03 1.899
17.6667 1.899 23.98 34.9 42.97 11.99 -29.08 12.94 1.899 29.91 -41.07 -72.06 -40.01 -50.1 -86.06 -75.02 -66
17.6733 5.936 17.93 24.93 36.92 7.954 -9.022 8.903 -13.06 0 -55.08 -54.01 -34.07 -82.03 -114.1 -87.01 -130.1
17.68 -2.018 0 1.899 15.91 -5.105 -2.018 -2.018 -28.02 -13.06 -61.02 -26.12 -29.08 -99 -123.1 -87.01 -179
17.6867 -9.022 -21.01 -11.04 0.9497 -3.086 9.972 -21.01 -31.1 -31.1 -41.07 -3.086 -17.09 -79.06 -87.01 -63.04 -167
17.6933 -19.11 -37.04 -23.03 -15.08 -3.086 7.954 -25.05 -29.08 -25.05 -13.06 9.972 -3.086 -43.09 -31.1 -35.02 -125
17.7 -45.11 -53.06 -44.04 -34.07 -3.086 -2.018 -42.02 -29.08 -19.11 5.936 28.97 -2.018 -4.036 24.93 -5.105 -58.05
17.7067 -47.01 -69.09 -56.03 -46.06 -13.06 0.9497 -49.03 -41.07 -23.03 7.954 44.99 1.899 7.954 52.94 16.98 1.899
17.7133 -45.11 -77.04 -67.07 -61.02 -19.11 0 -59.12 -39.06 -33 9.972 49.98 0 15.91 71.94 42.97 49.98
17.72 -31.1 -75.02 -62.09 -56.03 -21.01 19.94 -48.08 -25.05 -39.06 15.91 67.9 14.96 32.88 85 74.91 94.97
17.7267 -41.07 -62.09 -57.1 -49.03 -23.03 9.972 -40.01 -18.04 -26.12 19.94 65.88 26.95 38.94 88.91 80.96 107.9
17.7333 -23.03 -48.08 -33 -30.03 -6.054 14.96 -26.12 -2.018 -21.01 26.95 65.88 30.98 42.97 80.96 82.98 105.9
17.74 -11.04 -22.08 -4.036 1.899 3.917 0 -8.072 1.899 -2.018 11.99 43.92 26 30.98 61.97 62.92 86.9
17.7467 -11.04 -2.018 14.96 26 15.91 -5.105 0 5.936 6.885 9.972 12.94 6.885 12.94 44.99 36.92 75.97
17.7533 -9.022 13.89 22.91 39.89 17.93 -23.03 0 0 11.99 1.899 -20.06 -12.11 -1.068 15.91 0.9497 59.95
17.76 -15.08 16.98 17.93 34.9 18.99 -38.11 -5.105 -2.018 4.986 0.9497 -66 -38.11 -27.07 -8.072 -43.09 5.936
17.7667 13.89 26 30.98 41.9 35.97 -31.1 -1.068 6.885 1.899 -2.018 -84.05 -46.06 -31.1 -37.04 -73.01 -29.08
17.7733 11.99 27.9 43.92 59 41.9 -31.1 8.903 6.885 21.96 -10.09 -96.04 -45.11 -37.04 -62.09 -95.09 -75.02
17.78 15.91 27.9 44.99 57.93 37.99 -11.04 16.98 12.94 27.9 -16.03 -80.01 -26.12 -35.02 -77.04 -89.03 -87.01
17.7867 7.954 22.91 27.9 42.97 22.91 -6.054 13.89 6.885 26.95 -23.03 -54.01 -20.06 -33 -98.05 -73.01 -109.1
17.7933 23.98 17.93 12.94 21.96 9.972 5.936 12.94 8.903 5.936 -24.1 -16.03 0 -31.1 -95.09 -47.01 -111.1
17.8 27.9 20.89 14.96 15.91 9.972 29.91 22.91 13.89 2.968 -13.06 16.98 26.95 -2.018 -54.01 0.9497 -73.01
17.8067 1.899 0.9497 0.9497 2.968 5.936 33.95 18.99 8.903 10.92 0.9497 43.92 43.92 12.94 -5.105 36.92 -20.06
17.8133 5.936 1.899 -11.04 -14.01 1.899 34.9 12.94 8.903 3.917 4.986 63.98 50.93 26.95 24.93 76.92 41.9
17.82 0.9497 -6.054 -17.09 -27.07 -15.08 21.96 -1.068 -2.018 0 1.899 69.92 32.88 24.93 36.92 82.98 61.97
17.8267 -2.018 -5.105 -20.06 -34.07 -21.01 19.94 -2.018 0.9497 -19.11 0 63.98 30.98 20.89 59 85 80.96
17.8333 -35.02 -23.03 -33 -31.1 -23.03 -2.018 -13.06 -19.11 -21.01 -3.086 33.95 9.972 17.93 53.89 60.9 75.97
17.84 -39.06 -35.02 -48.08 -40.01 -23.03 -17.09 -31.1 -31.1 -31.1 -5.105 12.94 -2.018 1.899 50.93 38.94 72.89
17.8467 -35.02 -37.04 -48.08 -38.11 -17.09 -23.03 -38.11 -39.06 -37.04 -3.086 -1.068 -20.06 -1.068 42.97 10.92 54.96
17.8533 -27.07 -33 -33 -29.08 -11.04 -21.01 -39.06 -35.02 -31.1 -7.004 -9.022 -35.02 -13.06 31.93 -19.11 21.96
17.86 -15.08 -21.01 -21.01 -15.08 -5.105 -11.04 -25.05 -31.1 -27.07 -13.06 -5.105 -37.04 -25.05 7.954 -31.1 1.899
17.8667 0 -9.022 -9.022 -5.105 -9.022 -5.105 -13.06 -30.03 -23.03 -25.05 -12.11 -41.07 -39.06 -18.04 -33 -13.06
17.8733 0 1.899 0 0 -1.068 -7.004 -6.054 -19.11 -31.1 -15.08 -26.12 -38.11 -38.11 -14.01 -31.1 -12.11
17.88 11.99 7.954 10.92 10.92 7.954 -5.105 -2.018 -7.004 -17.09 -11.04 -50.1 -40.01 -34.07 -22.08 -53.06 -34.07
17.8867 29.91 26 27.9 26 27.9 -2.018 7.954 8.903 -1.068 -2.018 -57.1 -23.03 -25.05 -25.05 -65.05 -43.09
17.8933 53.89 33.95 41.9 41.9 39.89 17.93 31.93 23.98 17.93 0 -37.04 -2.018 -9.022 -41.07 -61.02 -61.02
17.9 35.97 37.99 43.92 41.9 33.95 15.91 39.89 31.93 29.91 1.899 -33 17.93 1.899 -39.06 -41.07 -53.06
17.9067 17.93 26 33.95 27.9 27.9 13.89 35.97 40.96 23.98 11.99 -11.04 19.94 13.89 -21.01 -9.022 -39.06
17.9133 14.96 18.99 12.94 17.93 13.89 16.98 32.88 33.95 27.9 7.954 0.9497 24.93 23.98 -12.11 18.99 -17.09
17.92 -1.068 0.9497 0.9497 2.968 0.9497 24.93 24.93 23.98 21.96 5.936 32.88 30.98 30.98 2.968 48.91 0.9497
17.9267 -2.018 -3.086 -3.086 0.9497 -5.105 35.97 21.96 13.89 19.94 -5.105 47.96 39.89 21.96 17.93 62.92 11.99
17.9333 -5.105 -11.04 -15.08 -15.08 -17.09 23.98 -2.018 -6.054 0.9497 -9.022 45.94 29.91 0.9497 31.93 62.92 19.94
17.94 -21.01 -21.01 -39.06 -31.1 -17.09 13.89 -11.04 -28.02 -29.08 -3.086 41.9 11.99 -19.11 41.9 42.97 17.93
17.9467 -38.11 -40.01 -60.07 -47.01 -26.12 -2.018 -32.05 -53.06 -45.11 -3.086 20.89 -8.072 -20.06 42.97 12.94 11.99
17.9533 -52.11 -50.1 -57.1 -45.11 -25.05 -6.054 -38.11 -50.1 -49.03 -7.004 22.91 -26.12 -19.11 35.97 -3.086 5.936
17.96 -41.07 -43.09 -43.09 -31.1 -21.01 -15.08 -35.02 -38.11 -35.02 -15.08 5.936 -35.02 -27.07 19.94 -17.09 7.954
17.9667 -60.07 -38.11 -24.1 -16.03 -12.11 -30.03 -34.07 -30.03 -25.05 -13.06 -12.11 -46.06 -28.02 12.94 -27.07 3.917
17.9733 -49.03 -27.07 -22.08 -14.01 -6.054 -33 -29.08 -28.02 -15.08 -2.018 -34.07 -49.03 -24.1 20.89 -39.06 6.885
17.98 -38.11 -23.03 -22.08 -17.09 -18.04 -43.09 -33 -33 -9.022 -17.09 -51.05 -60.07 -25.05 1.899 -41.07 1.899
17.9867 -5.105 1.899 -4.036 -3.086 -10.09 -10.09 -14.01 -10.09 -19.11 -24.1 -39.06 -35.02 -33 -22.08 -35.02 -11.04
17.9933 19.94 26 12.94 10.92 1.899 11.99 17.93 17.93 -11.04 -32.05 -34.07 -5.105 -18.04 -44.04 -35.02 -30.03
18 45.94 54.96 38.94 36.92 13.89 44.99 61.97 53.89 12.94 -17.09 -15.08 31.93 3.917 -43.09 -25.05 -40.01
18.0067 66.95 55.91 45.94 33.95 11.99 45.94 71.94 59.95 41.9 -8.072 -5.105 40.96 13.89 -37.04 -9.022 -43.09
18.0133 35.97 46.89 38.94 32.88 11.99 28.97 57.93 42.97 50.93 -7.004 -7.004 26 13.89 -35.02 0.9497 -38.11
18.02 30.98 28.97 37.99 23.98 17.93 28.97 40.96 40.96 26 9.972 7.954 24.93 21.96 -1.068 4.986 -13.06
18.0267 23.98 30.98 36.92 34.9 27.9 38.94 43.92 50.93 36.92 29.91 33.95 43.92 57.93 27.9 44.99 24.93
18.0333 52.94 39.89 57.93 43.92 33.95 71.94 55.91 73.96 49.98 56.98 83.93 80.96 83.93 59.95 94.97 69.92
18.04 63.98 66.95 70.99 56.98 43.92 80.96 73.96 77.99 70.99 53.89 93.9 91.88 91.88 61.97 121 88.91
18.0467 65.88 69.92 68.97 59 44.99 67.9 71.94 63.98 75.97 46.89 88.91 83.93 68.97 56.98 114.9 82.98
18.0533 45.94 50.93 50.93 45.94 34.9 46.89 59 44.99 61.97 30.98 63.98 57.93 41.9 52.94 86.9 61.97
18.06 14.96 21.96 18.99 23.98 12.94 31.93 27.9 13.89 41.9 13.89 49.98 34.9 7.954 30.98 50.93 28.97
18.0667 -2.018 7.954 8.903 4.986 0.9497 26 9.972 0 7.954 1.899 40.96 13.89 -10.09 12.94 16.98 4.986
18.0733 -6.054 2.968 0 0.9497 0 10.92 0.9497 -16.03 -3.086 -11.04 20.89 1.899 -28.02 -4.036 0.9497 -5.105
18.08 -11.04 -1.068 0.9497 0 5.936 0 -5.105 -20.06 -15.08 -9.022 7.954 -15.08 -35.02 -5.105 -9.022 -11.04
18.0867 -26.12 -8.072 -9.022 0.9497 0.9497 -8.072 -16.03 -24.1 -7.004 -19.11 -8.072 -32.05 -51.05 -21.01 -21.01 -31.1
18.0933 -36.09 -28.02 -24.1 -13.06 -4.036 -22.08 -36.09 -35.02 -13.06 -31.1 -30.03 -42.02 -68.02 -44.04 -49.03 -59.12
18.1 -39.06 -27.07 -21.01 -15.08 -11.04 -31.1 -37.04 -30.03 -23.03 -33 -45.11 -45.11 -69.09 -57.1 -67.07 -71.11
18.1067 -25.05 -17.09 -7.004 -5.105 -1.068 -27.07 -31.1 -10.09 -25.05 -17.09 -43.09 -29.08 -39.06 -53.06 -63.04 -71.11
18.1133 -9.022 3.917 13.89 3.917 5.936 -7.004 -2.018 21.96 -7.004 -2.018 -27.07 0.9497 0.9497 -41.07 -43.09 -67.07
18.12 8.903 20.89 22.91 21.96 24.93 4.986 32.88 49.98 23.98 13.89 -14.01 18.99 22.91 -24.1 -21.01 -53.06
18.1267 26.95 30.98 32.88 39.89 39.89 16.98 46.89 67.9 49.98 29.91 0 40.96 49.98 -1.068 -1.068 -25.05
18.1333 33.95 33.95 29.91 47.96 37.99 13.89 47.96 64.93 67.9 43.92 0 39.89 65.88 31.93 24.93 13.89
18.14 27.9 31.93 19.94 33.95 19.94 7.954 27.9 39.89 61.97 33.95 0 31.93 65.88 39.89 32.88 39.89
18.1467 23.98 31.93 11.99 19.94 11.99 7.954 19.94 27.9 43.92 31.93 13.89 21.96 53.89 43.92 40.96 63.98
18.1533 21.96 15.91 3.917 5.936 3.917 13.89 9.972 14.96 23.98 19.94 21.96 13.89 35.97 43.92 34.9 61.97
18.16 26 17.93 10.92 6.885 1.899 33.95 19.94 17.93 12.94 18.99 41.9 27.9 24.93 53.89 42.97 69.92
18.1667 35.97 7.954 1.899 0 -6.054 35.97 17.93 5.936 8.903 8.903 37.99 31.93 6.885 47.96 42.97 69.92
18.1733 26 11.99 -5.105 -9.022 -9.022 37.99 15.91 2.968 -2.018 9.972 43.92 37.99 3.917 45.94 44.99 67.9
18.18 19.94 -2.018 -3.086 -11.04 -2.018 31.93 13.89 2.968 -7.004 21.96 39.89 27.9 13.89 49.98 42.97 57.93
18.1867 15.91 9.972 3.917 0.9497 5.936 31.93 21.96 15.91 0.9497 33.95 31.93 26 19.94 55.91 34.9 49.98
18.1933 11.99 13.89 12.94 16.98 22.91 17.93 26 26 12.94 36.92 7.954 26 18.99 47.96 20.89 47.96
18.2 1.899 15.91 0.9497 12.94 16.98 -3.086 9.972 13.89 26 11.99 -15.08 0.9497 -4.036 9.972 -27.07 -2.018
18.2067 -1.068 5.936 1.899 9.972 7.954 -21.01 -2.018 1.899 9.972 0 -33 -21.01 -21.01 -9.022 -61.02 -43.09
18.2133 -13.06 -3.086 -4.036 -1.068 2.968 -41.07 -13.06 -13.06 6.885 -2.018 -63.04 -45.11 -16.03 -23.03 -91.05 -77.04
18.22 -9.022 -3.086 -5.105 -2.018 3.917 -44.04 -17.09 -5.105 1.899 -1.068 -85.12 -47.01 1.899 -8.072 -97.11 -66
18.2267 -14.01 -4.036 -5.105 2.968 3.917 -41.07 -22.08 -4.036 6.885 0 -93.07 -48.08 8.903 -14.01 -103 -59.12
18.2333 -2.018 7.954 -2.018 3.917 0.9497 -20.06 -10.09 1.899 8.903 -4.036 -64.1 -31.1 1.899 -16.03 -87.01 -60.07
18.24 -13.06 5.936 -3.086 0 0.9497 -22.08 -1.068 0.9497 14.96 -8.072 -46.06 -21.01 -2.018 -10.09 -63.04 -38.11
18.2467 -26.12 1.899 -18.04 -10.09 -11.04 -17.09 -10.09 -17.09 5.936 -14.01 -28.02 -23.03 -12.11 1.899 -39.06 -21.01
18.2533 -15.08 -12.11 -30.03 -26.12 -28.02 -12.11 -20.06 -27.07 -13.06 -21.01 -2.018 -22.08 -20.06 8.903 -19.11 -2.018
18.26 2.968 -11.04 -28.02 -32.05 -31.1 5.936 -20.06 -33 -31.1 -26.12 26.95 -11.04 -38.11 1.899 -3.086 0.9497
18.2667 6.885 -13.06 -32.05 -43.09 -36.09 9.972 -25.05 -37.04 -44.04 -32.05 27.9 -12.11 -50.1 0 2.968 -3.086
18.2733 4.986 -9.022 -24.1 -36.09 -21.01 5.936 -16.03 -43.09 -49.03 -30.03 18.99 -11.04 -54.01 -1.068 2.968 -1.068
18.28 7.954 -12.11 -22.08 -34.07 -20.06 -2.018 -24.1 -39.06 -47.01 -25.05 12.94 -22.08 -54.01 -1.068 -1.068 -4.036
18.2867 34.9 1.899 -6.054 -18.04 -7.004 3.917 -10.09 -19.11 -45.11 -6.054 24.93 -5.105 -36.09 11.99 18.99 17.93
18.2933 9.972 3.917 1.899 -5.105 0 4.986 -3.086 0.9497 -26.12 0.9497 18.99 1.899 -25.05 10.92 26.95 26.95
18.3 0 5.936 4.986 1.899 8.903 2.968 0.9497 1.899 -8.072 12.94 2.968 5.936 0.9497 14.96 20.89 32.88
18.3067 1.899 6.885 13.89 18.99 21.96 0 10.92 10.92 8.903 18.99 -9.022 -1.068 8.903 14.96 -1.068 21.96
18.3133 -1.068 7.954 21.96 33.95 31.93 -16.03 9.972 11.99 30.98 18.99 -29.08 -13.06 14.96 6.885 -31.1 1.899
18.32 -1.068 7.954 30.98 40.96 30.98 -27.07 3.917 13.89 34.9 18.99 -39.06 -29.08 12.94 -3.086 -57.1 -29.08
18.3267 -27.07 1.899 19.94 31.93 17.93 -43.09 -5.105 7.954 33.95 9.972 -41.07 -31.1 5.936 -27.07 -65.05 -53.06
18.3333 -27.07 -9.022 10.92 16.98 10.92 -25.05 -7.004 9.972 21.96 3.917 -13.06 -25.05 4.986 -31.1 -45.11 -61.02
18.34 -17.09 -11.04 2.968 10.92 2.968 -7.004 -1.068 3.917 24.93 0 9.972 -11.04 6.885 -31.1 -13.06 -45.11
18.3467 -11.04 -13.06 -3.086 0 -1.068 3.917 -3.086 -3.086 9.972 -15.08 29.91 -1.068 -2.018 -9.022 12.94 -21.01
18.3533 -3.086 -21.01 -11.04 -7.004 -19.11 15.91 -7.004 -6.054 -11.04 -17.09 47.96 7.954 0.9497 -1.068 34.9 -1.068
18.36 -13.06 -23.03 -19.11 -17.09 -25.05 17.93 -9.022 -2.018 -29.08 -9.022 53.89 17.93 3.917 9.972 50.93 15.91
18.3667 -17.09 -25.05 -16.03 -18.04 -22.08 21.96 -7.004 0.9497 -30.03 4.986 55.91 23.98 16.98 23.98 62.92 37.99
