    T[sec]  F7  F3 Fz   F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
25.5933 24.91 50.99 68.91 72.93 70.92 -14.1 42.93 91.91 40.92 17.92 -105.1 -12.09 12.93 -65.09 -123.1 -82.05
25.6 52.9 63.92 78.98 69.97 73.99 10.92 58.94 49.93 47.92 2.968 -71.03 21.94 4.982 -106 -107.1 -85.02
25.6067 50.99 65.94 65.94 56.93 40.92 24.91 68.91 97.95 54.91 -17.07 -22.05 35.94 3.922 -113 -47.07 -46.01
25.6133 62.97 67.95 65.94 56.93 39.97 46.96 71.98 116 30.95 -17.07 31.91 71.98 29.89 -91.06 34.98 14.95
25.62 45.9 43.99 33.92 39.97 28.94 51.94 55.97 38.91 27.99 -33.07 54.91 24.91 41.98 -50.04 92.97 62.97
25.6267 19.93 23.96 3.922 22.9 15.9 39.97 28.94 48.98 16.96 -26.08 61.91 82.9 26.93 -14.1 118.9 74.95
25.6333 -1.06 -14.1 -35.09 -6.043 -9.011 13.99 -4.028 16.96 -13.04 -44.1 52.9 62.97 6.997 0 116.9 75.9
25.64 -40.07 -66.04 -79.08 -38.06 -43.04 -16.01 -51.1 21.94 -55.02 -59.05 21.94 15.9 -16.01 -1.06 90.96 56.93
25.6467 -53 -98.06 -85.02 -55.02 -51.1 -37.1 -97.1 -54.06 -106 -79.08 6.997 -22.05 -45.05 -2.014 52.9 20.99
25.6533 -75.05 -108 -105.1 -74.1 -65.09 -59.05 -111.1 -63.08 -108 -83 -11.02 -37.1 -73.04 -9.011 28.94 0.9541
25.66 -58.09 -91.06 -84.06 -66.04 -47.07 -52.05 -96.04 19.93 -117 -43.04 -3.074 9.965 -55.02 0.9541 18.98 -5.088
25.6667 -58.09 -83 -92.02 -38.06 -37.1 -60 -78.02 -23 -87.03 -55.02 -29.05 -31.06 -41.03 -10.07 -5.088 -27.03
25.6733 -43.04 -68.06 -63.08 -12.09 -3.074 -55.02 -65.09 -8.057 -66.04 -39.01 -38.06 -14.1 -21.1 -12.09 -21.1 -34.03
25.68 -6.043 -33.07 -17.07 6.997 7.951 -27.03 -27.03 27.99 -32.01 -19.08 -30 2.968 0 -10.07 -13.04 -28.09
25.6867 10.92 7.951 16.96 26.93 19.93 -16.01 13.99 65.94 1.908 13.99 -29.05 29.89 19.93 -14.1 0.9541 -11.02
25.6933 19.93 27.99 43.99 37.95 37.95 -13.04 41.98 71.98 17.92 27.99 -49.08 31.91 29.89 -21.1 -7.103 -11.02
25.7 1.908 29.89 49.93 49.93 55.97 -45.05 35.94 35.94 31.91 37.95 -93.08 1.908 33.92 -27.03 -43.04 -17.07
25.7067 0.9541 25.97 50.99 62.97 80.99 -61.06 21.94 75.9 47.92 64.98 -112.1 -8.057 40.92 -2.014 -67.1 0.9541
25.7133 0.9541 33.92 56.93 100.9 104.9 -66.04 26.93 83.96 59.89 86.93 -124 -20.04 64.98 22.9 -65.09 30.95
25.72 -4.028 26.93 47.92 91.91 111 -54.06 30.95 40.92 77.92 93.92 -99.01 10.92 84.91 46.96 -39.01 68.91
25.7267 -23 0.9541 14.95 54.91 70.92 -49.08 9.965 41.98 73.99 54.91 -74.1 -4.028 60.96 38.91 -9.011 83.96
25.7333 -39.01 -25.02 -2.014 10.92 28.94 -51.1 -3.074 26.93 24.91 30.95 -41.03 0.9541 44.95 37 24.91 104
25.74 -30 -38.06 -8.057 1.908 12.93 -28.09 -7.103 31.91 -15.05 27.99 -4.028 19.93 40.92 59.89 67 127
25.7467 -4.028 -18.02 1.908 5.936 3.922 -9.011 6.997 11.98 -23 24.91 30.95 48.98 37.95 72.93 111 139
25.7533 0 -25.02 -8.057 0.9541 9.965 4.982 16.96 19.93 -30 16.96 59.89 60.96 35.94 80.99 137 137.9
25.76 -1.06 -40.07 -15.05 -9.011 0.9541 -2.014 3.922 26.93 -41.03 6.997 52.9 24.91 17.92 80.99 139 119.9
25.7667 -29.05 -59.05 -38.06 -21.1 -9.011 -19.08 -18.02 -7.103 -51.1 0.9541 27.99 24.91 3.922 70.92 100.9 76.96
25.7733 -36.04 -66.04 -41.03 -24.06 -13.04 -32.01 -38.06 -21.1 -48.02 7.951 0.9541 2.968 3.922 71.98 62.97 58.94
25.78 -30 -52.05 -31.06 -6.043 -10.07 -38.06 -33.07 35.94 -42.09 6.997 -27.03 28.94 0.9541 49.93 8.905 22.9
25.7867 -22.05 -50.04 -3.074 -1.06 0 -28.09 -13.04 7.951 -32.01 -2.014 -54.06 -3.074 0.9541 0.9541 -41.03 -22.05
25.7933 -7.103 -12.09 24.91 19.93 20.99 -8.057 13.99 21.94 -11.02 0 -62.02 0.9541 -4.028 -34.03 -75.05 -64.03
25.8 27.99 22.9 63.92 44.95 45.9 21.94 40.92 49.93 6.997 11.98 -37.1 37 15.9 -51.1 -73.04 -73.04
25.8067 55.97 67 92.97 74.95 51.94 37 65.94 90.96 46.96 15.9 -21.1 45.9 29.89 -60 -35.09 -47.07
25.8133 70.92 85.97 119.9 97.95 55.97 38.91 79.93 100.9 50.99 21.94 -10.07 56.93 49.93 -63.08 -5.088 -21.1
25.82 80.99 91.91 149.9 100.9 80.99 45.9 78.98 52.9 67 38.91 1.908 37 75.9 -48.02 20.99 8.905
25.8267 72.93 95.94 130 107.9 81.94 41.98 81.94 98.91 89.9 41.98 17.92 67 76.96 -29.05 32.97 23.96
25.8333 81.94 94.98 121 94.98 89.9 50.99 77.92 97 76.96 57.99 41.98 77.92 85.97 -9.011 58.94 45.9
25.84 61.91 74.95 89.9 67 65.94 47.92 67 43.99 68.91 19.93 41.98 28.94 79.93 -2.014 76.96 59.89
25.8467 31.91 40.92 58.94 31.91 34.98 26.93 33.92 21.94 35.94 14.95 30.95 29.89 42.93 -6.043 67 45.9
25.8533 16.96 20.99 43.99 16.96 17.92 10.92 11.98 21.94 4.982 1.908 20.99 19.93 21.94 -11.02 54.91 38.91
25.86 8.905 4.982 37.95 6.997 10.92 8.905 1.908 29.89 -18.02 -1.06 9.965 14.95 -1.06 -17.07 22.9 8.905
25.8667 -6.043 -12.09 21.94 -6.043 9.965 0 -6.043 -7.103 -22.05 -7.103 -2.014 -7.103 -7.103 -15.05 -1.06 0.9541
25.8733 -39.01 -47.07 -6.043 -31.06 -3.074 -23 -24.06 -19.08 -33.07 -4.028 -23 -20.04 -29.05 1.908 -5.088 -7.103
25.88 -57.03 -68.06 -35.09 -51.1 -13.04 -45.05 -45.05 18.98 -67.1 0 -24.06 6.997 -37.1 6.997 0.9541 -7.103
25.8867 -62.02 -71.03 -55.02 -60 -33.07 -51.1 -44.1 -23 -84.06 -27.03 -19.08 -32.01 -47.07 -4.028 2.968 -15.05
25.8933 -48.02 -50.04 -41.03 -49.08 -31.06 -49.08 -36.04 -5.088 -93.08 -34.03 -10.07 -21.1 -37.1 -21.1 2.968 -20.04
25.9 -32.01 -32.01 -26.08 -31.06 -18.02 -40.07 -19.08 33.92 -75.05 1.908 -4.028 11.98 -12.09 -19.08 12.93 -2.014
25.9067 -33.07 -21.1 -22.05 -12.09 -4.028 -39.01 -13.04 29.89 -47.07 -12.09 -4.028 2.968 2.968 -34.03 24.91 1.908
25.9133 -23 -11.02 -16.01 -2.014 8.905 -40.07 -3.074 22.9 -26.08 -12.09 -9.011 6.997 18.98 -44.1 34.98 11.98
25.92 2.968 12.93 13.99 19.93 14.95 -12.09 16.96 46.96 -11.02 13.99 -5.088 20.99 37 -44.1 37 26.93
25.9267 35.94 37.95 46.96 46.96 22.9 -1.06 54.91 95.94 11.98 8.905 -10.07 48.98 46.96 -44.1 32.97 28.94
25.9333 55.97 62.97 72.93 72.93 40.92 21.94 79.93 109 25.97 30.95 -16.01 54.91 60.96 -28.09 32.97 41.98
25.94 51.94 61.91 65.94 73.99 57.99 11.98 79.93 54.91 49.93 22.9 -23 24.91 69.97 -10.07 32.97 57.99
25.9467 43.99 59.89 55.97 71.98 59.89 3.922 65.94 81.94 59.89 63.92 -23 47.92 63.92 -3.074 40.92 61.91
25.9533 41.98 50.99 44.95 72.93 54.91 10.92 51.94 73.99 43.99 53.96 -5.088 42.93 53.96 -2.014 50.99 53.96
25.96 38.91 41.98 37.95 70.92 65.94 28.94 41.98 41.98 26.93 24.91 13.99 18.98 44.95 1.908 58.94 35.94
25.9667 9.965 16.96 7.951 39.97 39.97 10.92 24.91 25.97 19.93 18.98 7.951 16.96 21.94 -3.074 46.96 19.93
25.9733 -5.088 -13.04 -17.07 0.9541 14.95 -4.028 -2.014 15.9 -9.011 11.98 0.9541 0.9541 7.951 -2.014 24.91 9.965
25.98 -19.08 -27.03 -38.06 -24.06 -8.057 -20.04 -15.05 27.99 -31.06 25.97 -6.043 8.905 -1.06 0.9541 4.982 3.922
25.9867 -16.01 -32.01 -42.09 -30 -2.014 -12.09 -25.02 -12.09 -43.04 4.982 -1.06 -18.02 -5.088 15.9 2.968 18.98
25.9933 -5.088 -20.04 -48.02 -29.05 1.908 -10.07 -13.04 -1.06 -34.03 11.98 -2.014 -6.043 -1.06 24.91 4.982 42.93
26 -9.011 -35.09 -56.08 -48.02 -10.07 -9.011 -18.02 14.95 -46.01 19.93 0 3.922 -2.014 27.99 4.982 45.9
26.0067 -18.02 -40.07 -65.09 -66.04 -19.08 -11.02 -26.08 -13.04 -48.02 0 -13.04 -17.07 -6.043 18.98 0.9541 31.91
26.0133 -2.014 -43.04 -58.09 -62.02 -16.01 -7.103 -26.08 -9.011 -53 7.951 -4.028 -11.02 -1.06 33.92 0.9541 37
26.02 18.98 -30 -40.07 -42.09 -2.014 6.997 -5.088 19.93 -42.09 20.99 0 9.965 25.97 45.9 4.982 55.97
26.0267 21.94 -17.07 -30 -22.05 1.908 0.9541 2.968 19.93 -25.02 25.97 -1.06 13.99 29.89 37.95 20.99 65.94
26.0333 19.93 -9.011 -11.02 -19.08 6.997 9.965 10.92 15.9 -24.06 15.9 0 12.93 33.92 39.97 32.97 69.97
26.04 13.99 -2.014 -2.014 -6.043 11.98 11.98 13.99 27.99 -15.05 20.99 -4.028 12.93 32.97 32.97 42.93 69.97
26.0467 9.965 -2.014 19.93 -1.06 13.99 9.965 16.96 37 -1.06 8.905 -14.1 15.9 37.95 21.94 38.91 73.99
26.0533 7.951 -1.06 28.94 20.99 14.95 19.93 22.9 46.96 1.908 11.98 -5.088 15.9 46.96 7.951 37 71.98
26.06 25.97 21.94 46.96 53.96 45.9 37.95 39.97 27.99 16.96 22.9 11.98 14.95 80.99 19.93 58.94 87.99
26.0667 14.95 35.94 33.92 69.97 48.98 25.97 38.91 67.95 38.91 40.92 20.99 40.92 86.93 25.97 58.94 85.97
26.0733 9.965 25.97 28.94 69.97 52.9 1.908 27.99 69.97 41.98 50.99 9.965 38.91 94.98 37.95 62.97 102
26.08 0.9541 6.997 32.97 44.95 42.93 -17.07 1.908 18.98 37.95 17.92 9.965 7.951 86.93 49.93 56.93 104
26.0867 -13.04 -12.09 9.965 24.91 19.93 -31.06 -10.07 4.982 5.936 18.98 8.905 0.9541 51.94 41.98 52.9 81.94
26.0933 -15.05 -32.01 -3.074 2.968 15.9 -37.1 -23 -3.074 -11.02 8.905 12.93 -1.06 34.98 39.97 52.9 70.92
26.1 -37.1 -58.09 -31.06 -17.07 2.968 -51.1 -40.07 7.951 -28.09 7.951 14.95 0 13.99 43.99 30.95 49.93
26.1067 -49.08 -71.03 -32.01 -26.08 -1.06 -58.09 -52.05 -35.09 -41.03 -19.08 2.968 -27.03 5.936 37.95 20.99 35.94
26.1133 -58.09 -76.01 -32.01 -30 -5.088 -59.05 -51.1 -33.07 -48.02 -28.09 -3.074 -23 -4.028 29.89 6.997 22.9
26.12 -46.01 -77.07 -26.08 -30 -4.028 -41.03 -44.1 9.965 -62.02 8.905 -6.043 -2.014 -2.014 29.89 8.905 12.93
26.1267 -40.07 -66.04 -19.08 -32.01 1.908 -33.07 -22.05 -15.05 -28.09 -11.02 -7.103 -13.04 -1.06 28.94 10.92 13.99
26.1333 -15.05 -47.07 -6.043 -34.03 4.982 -11.02 -8.057 -4.028 -48.02 0.9541 -1.06 -11.02 12.93 37.95 18.98 11.98
26.14 0 -20.04 12.93 -15.05 18.98 -2.014 5.936 17.92 -36.04 14.95 -1.06 -1.06 22.9 33.92 28.94 20.99
26.1467 20.99 0.9541 34.98 0.9541 28.94 10.92 22.9 30.95 -9.011 22.9 16.96 4.982 27.99 37.95 30.95 16.96
26.1533 33.92 15.9 50.99 18.98 42.93 18.98 33.92 39.97 0 25.97 17.92 4.982 29.89 40.92 50.99 25.97
26.16 37.95 23.96 58.94 34.98 62.97 28.94 43.99 25.97 11.98 21.94 20.99 2.968 39.97 18.98 52.9 33.92
26.1667 41.98 22.9 63.92 43.99 65.94 26.93 50.99 65.94 15.9 48.98 7.951 20.99 35.94 25.97 48.98 35.94
26.1733 38.91 21.94 61.91 64.98 63.92 14.95 53.96 55.97 38.91 44.95 0.9541 12.93 38.91 17.92 38.91 32.97
26.18 41.98 19.93 62.97 46.96 38.91 14.95 29.89 21.94 39.97 23.96 1.908 2.968 25.97 10.92 26.93 7.951
26.1867 29.89 11.98 37.95 27.99 7.951 3.922 11.98 13.99 1.908 3.922 5.936 -7.103 -1.06 -22.05 12.93 -7.103
26.1933 41.98 11.98 29.89 15.9 0.9541 25.97 5.936 21.94 -11.02 15.9 31.91 1.908 0 -19.08 14.95 -5.088
26.2 58.94 16.96 23.96 13.99 4.982 39.97 18.98 9.965 0 19.93 50.99 -2.014 16.96 10.92 30.95 16.96
26.2067 56.93 8.905 1.908 0.9541 0.9541 31.91 16.96 5.936 -8.057 24.91 37 14.95 17.92 -1.06 28.94 15.9
26.2133 52.9 11.98 -3.074 -8.057 -7.103 20.99 16.96 10.92 -10.07 17.92 22.9 11.98 9.965 2.968 28.94 15.9
26.22 40.92 -6.043 -11.02 -13.04 -16.01 15.9 0.9541 0 -16.01 15.9 10.92 -16.01 0 18.98 4.982 2.968
26.2267 8.905 -30 -44.1 -38.06 -28.09 -11.02 -30 -37.1 -12.09 -11.02 -12.09 -42.09 -38.06 10.92 -15.05 -12.09
26.2333 -5.088 -56.08 -55.02 -54.06 -27.03 -29.05 -53 -51.1 -55.02 -15.05 -31.06 -60 -61.06 9.965 -35.09 -33.07
26.24 -32.01 -71.03 -71.03 -66.04 -35.09 -50.04 -70.07 0.9541 -61.06 15.9 -64.03 -19.08 -81.1 22.9 -49.08 -45.05
26.2467 -20.04 -51.1 -42.09 -27.03 3.922 -37.1 -57.03 -35.09 -10.07 0 -63.08 -66.04 -50.04 35.94 -35.09 -15.05
26.2533 -17.07 -54.06 -34.03 -20.04 13.99 -28.09 -49.08 -24.06 -36.04 12.93 -61.06 -58.09 -23 53.96 -23 7.951
26.26 0 -10.07 4.982 9.965 56.93 -8.057 -8.057 18.98 -25.02 18.98 -38.06 -12.09 27.99 22.9 4.982 48.98
26.2667 10.92 -6.043 11.98 4.982 35.94 0.9541 11.98 37.95 3.922 37.95 -23 -12.09 27.99 49.93 14.95 42.93
26.2733 32.97 21.94 42.93 33.92 57.99 6.997 38.91 42.93 11.98 23.96 -20.04 -3.074 33.92 22.9 22.9 42.93
26.28 72.93 41.98 75.9 65.94 70.92 39.97 48.98 26.93 12.93 11.98 10.92 -7.103 23.96 16.96 28.94 31.91
26.2867 70.92 64.98 90.96 81.94 65.94 47.92 50.99 73.99 10.92 21.94 20.99 17.92 20.99 -15.05 34.98 26.93
26.2933 85.97 90.96 111.9 107 69.97 71.98 67 87.99 45.9 27.99 51.94 34.98 37 -15.05 50.99 32.97
26.3 77.92 75.9 95.94 87.99 56.93 76.96 59.89 20.99 54.91 1.908 67.95 -10.07 42.93 15.9 58.94 38.91
26.3067 64.98 76.96 77.92 90.96 58.94 53.96 45.9 45.9 15.9 0 55.97 21.94 33.92 -4.028 46.96 38.91
26.3133 37.95 47.92 43.99 63.92 31.91 27.99 16.96 23.96 37.95 -8.057 37 2.968 14.95 2.968 38.91 28.94
26.32 0.9541 8.905 13.99 52.9 16.96 -7.103 -15.05 1.908 17.92 -11.02 4.982 -31.06 0 12.93 10.92 18.98
26.3267 -23 -33.07 -21.1 23.96 0 -34.03 -57.03 -42.09 2.968 -41.03 -21.1 -61.06 -24.06 15.9 -5.088 1.908
26.3333 -49.08 -64.03 -45.05 2.968 -1.06 -65.09 -88.09 -55.02 -39.01 -39.01 -53 -76.01 -46.01 19.93 -41.03 -18.02
26.34 -44.1 -56.08 -52.05 -11.02 -3.074 -79.08 -96.04 -7.103 -37.1 -19.08 -70.07 -50.04 -52.05 9.965 -51.1 -28.09
26.3467 -40.07 -47.07 -45.05 -7.103 -6.043 -87.03 -92.02 -66.04 1.908 -47.07 -80.04 -101 -63.08 18.98 -69.01 -49.08
26.3533 -26.08 -25.02 -28.09 11.98 0 -74.1 -76.01 -42.09 -29.05 -29.05 -76.01 -79.08 -47.07 30.95 -59.05 -48.02
26.36 -20.04 -12.09 -9.011 24.91 7.951 -64.03 -65.09 -15.05 -11.02 -25.02 -77.07 -56.08 -41.03 3.922 -59.05 -60
26.3667 -25.02 -10.07 -2.014 19.93 0 -76.01 -60 -14.1 -4.028 -30 -76.01 -70.07 -41.03 -2.014 -63.08 -70.07
26.3733 -11.02 -4.028 2.968 10.92 -5.088 -62.02 -49.08 -8.057 -8.057 -42.09 -61.06 -68.06 -49.08 -19.08 -59.05 -79.08
26.38 2.968 1.908 12.93 13.99 0 -31.06 -31.06 -7.103 -8.057 -18.02 -21.1 -56.08 -44.1 0 -37.1 -69.01
26.3867 10.92 13.99 19.93 22.9 5.936 -10.07 -6.043 8.905 0 -17.07 -8.057 -39.01 -33.07 -16.01 -17.07 -45.05
26.3933 0 8.905 17.92 20.99 1.908 -5.088 0 0.9541 5.936 -25.02 -5.088 -40.07 -27.03 -21.1 -11.02 -35.09
26.4 -8.057 -1.06 7.951 3.922 -4.028 -11.02 -8.057 -1.06 0 -5.088 -10.07 -42.09 -26.08 0.9541 -15.05 -24.06
26.4067 1.908 8.905 14.95 14.95 -1.06 -11.02 -6.043 0 8.905 0 -6.043 -26.08 -11.02 -10.07 -11.02 -6.043
26.4133 2.968 9.965 19.93 22.9 19.93 -6.043 -10.07 -1.06 12.93 11.98 -6.043 -37.1 5.936 2.968 0.9541 17.92
26.42 6.997 8.905 29.89 28.94 23.96 -3.074 -8.057 0 23.96 -1.06 0 -34.03 22.9 5.936 2.968 41.98
26.4267 0.9541 4.982 17.92 12.93 4.982 3.922 -14.1 -7.103 14.95 9.965 -4.028 -44.1 5.936 10.92 -1.06 18.98
26.4333 15.9 15.9 27.99 23.96 5.936 17.92 -11.02 -2.014 20.99 3.922 -2.014 -43.04 3.922 9.965 2.968 15.9
26.44 29.89 31.91 43.99 39.97 11.98 29.89 3.922 0.9541 23.96 5.936 -1.06 -25.02 -2.014 13.99 4.982 0
26.4467 34.98 24.91 37.95 38.91 1.908 28.94 11.98 1.908 17.92 1.908 -12.09 -22.05 0.9541 23.96 0.9541 -1.06
26.4533 37.95 10.92 23.96 27.99 -5.088 23.96 17.92 0.9541 10.92 7.951 -7.103 -15.05 9.965 35.94 2.968 5.936
26.46 41.98 0.9541 18.98 18.98 0.9541 37.95 7.951 -4.028 6.997 3.922 1.908 -20.04 15.9 13.99 2.968 17.92
26.4667 37 1.908 21.94 14.95 5.936 30.95 7.951 -17.07 15.9 2.968 8.905 -20.04 0.9541 26.93 0.9541 12.93
26.4733 40.92 6.997 34.98 20.99 24.91 38.91 4.982 -11.02 1.908 14.95 12.93 -22.05 0.9541 28.94 2.968 6.997
26.48 58.94 21.94 44.95 33.92 28.94 55.97 9.965 -7.103 13.99 5.936 42.93 -21.1 5.936 13.99 14.95 8.905
26.4867 75.9 42.93 55.97 48.98 29.89 58.94 33.92 -7.103 12.93 5.936 41.98 -3.074 -11.02 -1.06 22.9 -1.06
26.4933 80.99 48.98 52.9 31.91 12.93 55.97 37.95 -15.05 6.997 -13.04 40.92 -8.057 -35.09 -23 18.98 -22.05
26.5 55.97 45.9 43.99 13.99 11.98 32.97 22.9 -10.07 -2.014 6.997 23.96 -28.09 -52.05 12.93 6.997 -39.01
26.5067 26.93 20.99 19.93 -2.014 1.908 15.9 -10.07 -32.01 17.92 -19.08 4.982 -47.07 -37.1 -17.07 2.968 -30
26.5133 16.96 12.93 13.99 0.9541 9.965 10.92 -13.04 -26.08 1.908 -6.043 1.908 -44.1 -13.04 -1.06 2.968 -13.04
26.52 4.982 -2.014 14.95 -9.011 0.9541 10.92 -21.1 -14.1 5.936 11.98 -5.088 -37.1 5.936 20.99 0.9541 -1.06
26.5267 0.9541 -11.02 11.98 -6.043 11.98 0.9541 -26.08 -17.07 20.99 6.997 -11.02 -49.08 13.99 22.9 -1.06 -1.06
26.5333 -2.014 -14.1 21.94 -4.028 31.91 1.908 -24.06 -3.074 16.96 17.92 -7.103 -41.03 28.94 30.95 0.9541 5.936
26.54 4.982 -5.088 42.93 22.9 62.97 7.951 -6.043 -11.02 35.94 12.93 0.9541 -42.09 45.9 27.99 -1.06 -1.06
26.5467 7.951 0.9541 47.92 39.97 67.95 0 0 18.98 24.91 51.94 -2.014 -32.01 51.94 64.98 -1.06 7.951
26.5533 -15.05 -21.1 18.98 29.89 52.9 -22.05 -19.08 -1.06 63.92 50.99 -26.08 -56.08 51.94 63.92 -13.04 2.968
26.56 -29.05 -55.02 -20.04 0.9541 31.91 -45.05 -53 -17.07 46.96 9.965 -39.01 -48.02 32.97 33.92 -33.07 0
26.5667 -33.07 -69.01 -32.01 -25.02 2.968 -50.04 -67.1 -49.08 21.94 0 -35.09 -84.06 2.968 35.94 -49.08 -6.043
26.5733 -1.06 -34.03 -15.05 -13.04 3.922 -23 -46.01 -32.01 1.908 0.9541 -6.043 -58.09 0 42.93 -29.05 1.908
26.58 0.9541 -1.06 -8.057 -6.043 -1.06 -17.07 -24.06 -11.02 1.908 4.982 4.982 -42.09 7.951 27.99 -9.011 10.92
26.5867 0 -12.09 -23 -16.01 -3.074 -15.05 -34.03 -47.07 20.99 -23 2.968 -53 -8.057 4.982 -1.06 -13.04
26.5933 3.922 -13.04 -21.1 -16.01 -9.011 -2.014 -30 -42.09 -10.07 -32.01 13.99 -51.1 -7.103 0 10.92 -13.04
26.6 16.96 -4.028 -2.014 3.922 -2.014 18.98 -7.103 -10.07 -7.103 5.936 35.94 -43.04 0.9541 26.93 48.98 1.908
26.6067 24.91 10.92 0 25.97 5.936 22.9 9.965 0 20.99 -16.01 24.91 -6.043 11.98 1.908 60.96 11.98
26.6133 22.9 8.905 7.951 34.98 19.93 15.9 10.92 1.908 15.9 -9.011 16.96 -15.05 9.965 3.922 50.99 1.908
26.62 11.98 0 3.922 23.96 25.97 4.982 -1.06 -6.043 18.98 10.92 -1.06 -32.01 6.997 26.93 6.997 -25.02
26.6267 -4.028 2.968 8.905 33.92 30.95 -9.011 -1.06 11.98 24.91 21.94 -18.02 -42.09 17.92 27.99 -13.04 -26.08
26.6333 -25.02 -1.06 1.908 32.97 39.97 -18.02 -7.103 3.922 46.96 30.95 -36.04 -57.03 40.92 39.97 -31.06 -23
26.64 -18.02 -2.014 4.982 27.99 46.96 -13.04 -13.04 -3.074 45.9 21.94 -22.05 -57.03 61.91 27.99 -29.05 1.908
26.6467 -2.014 1.908 13.99 28.94 57.99 1.908 -7.103 1.908 29.89 67 4.982 -42.09 70.92 71.98 -7.103 20.99
26.6533 1.908 -1.06 8.905 14.95 37 2.968 -4.028 -5.088 45.9 42.93 12.93 -30 60.96 48.98 0.9541 26.93
26.66 -2.014 2.968 1.908 2.968 34.98 9.965 -7.103 -2.014 30.95 21.94 25.97 -32.01 29.89 19.93 0.9541 17.92
26.6667 -8.057 -4.028 -26.08 -29.05 1.908 0 -15.05 -49.08 28.94 -9.011 1.908 -53 -5.088 -17.07 -5.088 -5.088
26.6733 20.99 0.9541 -14.1 -24.06 4.982 26.93 -8.057 -27.03 -3.074 1.908 28.94 -34.03 -2.014 -6.043 4.982 6.997
26.68 33.92 7.951 -7.103 -21.1 5.936 42.93 9.965 0.9541 7.951 26.93 33.92 -14.1 16.96 18.98 26.93 19.93
26.6867 51.94 25.97 1.908 -21.1 13.99 55.97 25.97 3.922 37.95 17.92 27.99 -1.06 21.94 1.908 32.97 27.99
26.6933 64.98 43.99 33.92 0.9541 27.99 69.97 53.96 7.951 24.91 22.9 18.98 25.97 32.97 7.951 46.96 32.97
26.7 78.98 52.9 59.89 15.9 25.97 73.99 70.92 11.98 21.94 19.93 11.98 38.91 26.93 18.98 38.91 25.97
26.7067 75.9 53.96 56.93 30.95 30.95 62.97 77.92 37 44.95 25.97 11.98 39.97 25.97 14.95 40.92 27.99
26.7133 60.96 39.97 31.91 37.95 35.94 51.94 73.99 25.97 51.94 26.93 8.905 33.92 32.97 17.92 46.96 30.95
26.72 46.96 35.94 11.98 27.99 45.9 53.96 41.98 1.908 55.97 10.92 16.96 21.94 32.97 17.92 38.91 26.93
26.7267 32.97 34.98 26.93 42.93 52.9 44.95 39.97 6.997 45.9 30.95 18.98 15.9 41.98 42.93 42.93 37
26.7333 33.92 41.98 43.99 40.92 48.98 44.95 30.95 16.96 69.97 33.92 39.97 13.99 54.91 47.92 38.91 46.96
26.74 26.93 45.9 52.9 44.95 40.92 46.96 38.91 1.908 85.97 -2.014 48.98 16.96 55.97 16.96 52.9 41.98
26.7467 22.9 31.91 42.93 28.94 13.99 37.95 12.93 -1.06 37 -25.02 57.99 8.905 32.97 0.9541 38.91 18.98
26.7533 10.92 18.98 21.94 0 -21.1 19.93 1.908 -17.07 30.95 -46.01 54.91 0 5.936 -15.05 34.98 5.936
26.76 5.936 1.908 19.93 -2.014 -16.01 14.95 -7.103 -17.07 6.997 -19.08 57.99 -6.043 3.922 14.95 26.93 17.92
26.7667 1.908 -3.074 2.968 -16.01 -19.08 6.997 -9.011 -41.03 24.91 -48.02 49.93 -16.01 0 -1.06 12.93 16.96
26.7733 1.908 -19.08 5.936 0 4.982 -4.028 -23 -33.07 -8.057 -30 27.99 -30 2.968 17.92 0.9541 18.98
26.78 -13.04 -27.03 0.9541 -24.06 0.9541 -21.1 -37.1 -26.08 0.9541 -17.07 7.951 -58.09 1.908 20.99 -29.05 7.951
26.7867 -28.09 -31.06 3.922 -26.08 0.9541 -43.04 -45.05 -41.03 21.94 -27.03 -22.05 -73.04 0.9541 37.95 -41.03 7.951
26.7933 -35.09 -16.01 11.98 -21.1 9.965 -47.07 -45.05 -42.09 1.908 -23 -53 -84.06 0 30.95 -65.09 -1.06
26.8 -49.08 -29.05 3.922 -30 3.922 -68.06 -49.08 -28.09 0 -12.09 -86.08 -93.08 -15.05 24.91 -87.03 -27.03
26.8067 -59.05 -49.08 1.908 -33.07 6.997 -82.05 -62.02 -58.09 30.95 -41.03 -104.1 -110 -37.1 -12.09 -115 -67.1
26.8133 -43.04 -55.02 12.93 -36.04 23.96 -68.06 -61.06 -44.1 0 -34.03 -92.02 -91.06 -28.09 -13.04 -103 -69.01
26.82 -15.05 -16.01 38.91 -2.014 53.96 -43.04 -29.05 -18.02 3.922 5.936 -67.1 -68.06 -6.043 40.92 -61.06 -53
26.8267 2.968 9.965 63.92 12.93 67 -9.011 4.982 25.97 51.94 34.98 -22.05 -17.07 43.99 41.98 -1.06 0
26.8333 33.92 41.98 92.97 40.92 79.93 23.96 43.99 48.98 72.93 48.98 25.97 33.92 85.97 58.94 67 59.89
26.84 69.97 67.95 127 69.97 94.98 78.98 75.9 77.92 92.97 46.96 87.99 94.98 137.9 47.92 125 114.9
26.8467 83.96 69.97 134.9 78.98 87.99 98.91 95.94 102 62.97 86.93 118 112.9 137 98.91 146.9 130.9
26.8533 77.92 74.95 121.9 67 74.95 100.9 105.9 89.9 114.9 71.98 128 109 141 92.97 151 137.9
