    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
31.74 2.966 -27.07 58.96 31.89 70.94 33 75.89 55 75.89 41.9 -9.022 -33 36.96 -7.045 37.94 27.93
31.745 26.94 -1.112 75.89 53.89 78.98 60.93 85.9 68.97 73.91 39.92 -1.112 -19.03 47.96 3.955 42.89 26.94
31.75 55 17.92 86.89 66 79.97 74.9 89.98 75.89 68.97 35.97 4.944 -6.056 53.89 16.93 52.9 29.91
31.755 62.91 25.96 75.89 60.93 79.97 78.98 78.98 66 70.94 27.93 0 8.899 50.92 22 44.99 22.99
31.76 60.93 34.98 56.98 48.94 61.92 62.91 56.98 49.93 51.91 14.96 -1.112 27.93 36.96 22.99 27.93 16.93
31.765 56.98 38.93 40.91 37.94 42.89 42.89 44 36.96 30.9 2.966 5.933 40.91 15.94 13.97 9.888 9.888
31.77 46.97 24.97 22.99 16.93 25.96 26.94 22.99 17.92 27.93 -6.056 6.921 47.96 4.944 -2.101 -1.112 -6.056
31.775 33 22 7.91 -2.101 17.92 6.921 11 -2.101 16.93 -21.01 16.93 44.99 0.9888 -11 -10.01 -24.1
31.78 40.91 22 16.93 -5.067 19.9 -2.101 17.92 -1.112 12.98 -27.07 36.96 34.98 15.94 -16.07 0.9888 -27.07
31.785 48.94 15.94 31.89 -1.112 42.89 0 31.89 0.9888 44 -15.08 48.94 29.91 39.92 -15.08 28.92 -20.02
31.79 55 9.888 42.89 1.978 60.93 -1.112 45.98 12.98 57.97 -3.09 49.93 31.89 52.9 -15.08 39.92 -15.08
31.795 60.93 11 55 3.955 63.9 2.966 60.93 23.98 59.94 0.9888 46.97 37.94 58.96 -15.08 50.92 -14.09
31.8 48.94 11.99 56.98 13.97 66.99 13.97 68.97 31.89 77 5.933 31.89 44 52.9 -6.056 55.99 -10.01
31.805 14.96 12.98 44.99 22.99 58.96 22.99 66.99 26.94 73.91 3.955 8.899 41.9 40.91 2.966 50.92 -7.045
31.81 -9.022 3.955 26.94 22 51.91 24.97 67.98 25.96 50.92 0 0 24.97 35.97 4.944 46.97 -7.045
31.815 -33 0.9888 7.91 13.97 46.97 22 63.9 22.99 55 7.91 -2.101 4.944 34.98 2.966 48.94 0
31.82 -51.04 -5.067 -3.09 -2.101 34.98 20.89 48.94 22 52.9 7.91 -4.079 -1.112 31.89 4.944 41.9 0.9888
31.825 -49.07 -15.08 -13.1 -29.04 22 5.933 41.9 11.99 39.92 0.9888 3.955 -15.08 35.97 -7.045 27.93 0.9888
31.83 -45.11 -30.03 -15.08 -57.1 16.93 -13.1 31.89 1.978 40.91 -13.1 12.98 -28.06 33.99 -25.09 24.97 -9.022
31.835 -39.06 -37.08 -13.1 -68.1 4.944 -32.01 16.93 -21.01 24.97 -27.07 4.944 -27.07 27.93 -30.03 15.94 -20.02
31.84 -21.01 -39.06 -7.045 -64.02 -2.101 -48.08 11 -34.11 1.978 -33 3.955 -29.04 23.98 -40.04 3.955 -30.03
31.845 -7.045 -36.09 -2.101 -51.04 -2.101 -53.02 3.955 -31.02 15.94 -27.07 7.91 -39.06 19.9 -43.01 13.97 -33
31.85 2.966 -29.04 13.97 -29.04 5.933 -35.1 7.91 -15.08 39.92 -7.045 7.91 -37.08 17.92 -23.11 27.93 -15.08
31.855 20.89 -21.01 23.98 1.978 26.94 -3.09 24.97 3.955 50.92 5.933 11 -38.07 22 -15.08 30.9 3.955
31.86 14.96 -7.045 19.9 -1.112 37.94 2.966 30.9 16.93 45.98 1.978 -2.101 -55 22 -16.07 27.93 4.944
31.865 8.899 4.944 23.98 5.933 36.96 4.944 40.91 13.97 33 1.978 -6.056 -49.07 25.96 -3.09 28.92 3.955
31.87 26.94 4.944 37.94 20.89 38.93 12.98 48.94 17.92 18.91 3.955 0 -29.04 29.91 -4.079 27.93 2.966
31.875 40.91 12.98 44 25.96 33.99 17.92 44 24.97 22 -3.09 5.933 -11 27.93 -5.067 22 -1.112
31.88 52.9 25.96 49.93 26.94 29.91 26.94 35.97 24.97 37.94 -11 5.933 17.92 27.93 1.978 15.94 0
31.885 58.96 16.93 44 17.92 25.96 29.91 25.96 17.92 35.97 -15.08 7.91 39.92 22 -5.067 9.888 0.9888
31.89 40.91 7.91 23.98 -11 15.94 11.99 11.99 7.91 23.98 -33 0 33.99 13.97 -13.1 0 -17.06
31.895 30.9 11 23.98 -26.08 15.94 -9.022 17.92 -2.101 31.89 -29.04 7.91 36.96 22 -8.034 9.888 -16.07
31.9 33 13.97 37.94 -9.022 31.89 -9.022 37.94 5.933 41.9 -7.045 29.91 44.99 37.94 1.978 33.99 1.978
31.905 26.94 26.94 42.89 6.921 48.94 0 49.93 22.99 44 0 34.98 44.99 44 9.888 35.97 0
31.91 22.99 27.93 48.94 28.92 58.96 11.99 53.89 28.92 53.89 6.921 34.98 47.96 47.96 19.9 31.89 12.98
31.915 12.98 16.93 48.94 52.9 63.9 35.97 57.97 40.91 53.89 18.91 27.93 51.91 41.9 28.92 35.97 28.92
31.92 0.9888 22.99 33.99 45.98 56.98 49.93 45.98 46.97 37.94 4.944 11 46.97 23.98 31.89 22 16.93
31.925 -11 2.966 11.99 17.92 39.92 39.92 25.96 31.89 27.93 -5.067 0 37.94 7.91 15.94 -2.101 1.978
31.93 -19.03 -15.08 0.9888 -2.101 19.9 19.9 9.888 17.92 11.99 -17.06 1.978 23.98 0 0.9888 -7.045 0.9888
31.935 -13.1 -12.11 -14.09 -24.1 0.9888 0.9888 -3.09 -1.112 0.9888 -30.03 5.933 13.97 -1.112 -6.056 -19.03 -10.01
31.94 -1.112 -14.09 -6.056 -28.06 -4.079 -23.11 -5.067 -14.09 9.888 -24.1 24.97 1.978 0 -9.022 -17.06 -7.045
31.945 22.99 -1.112 15.94 0 14.96 -17.06 16.93 2.966 33 0.9888 44.99 -6.056 22 1.978 8.899 8.899
31.95 38.93 22.99 29.91 19.9 37.94 9.888 37.94 25.96 39.92 3.955 33.99 -11 31.89 3.955 22 9.888
31.955 30.9 12.98 26.94 34.98 46.97 29.91 39.92 40.91 45.98 12.98 16.93 -24.1 29.91 -1.112 19.9 5.933
31.96 26.94 15.94 27.93 44 44.99 41.9 46.97 52.9 44.99 23.98 11 -31.02 29.91 -8.034 30.9 7.91
31.965 40.91 33 33.99 44.99 39.92 52.9 53.89 55 55.99 27.93 17.92 -16.07 34.98 -5.067 45.98 2.966
31.97 55 18.91 46.97 48.94 37.94 51.91 55 55.99 91.96 33.99 22.99 -5.067 40.91 1.978 58.96 9.888
31.975 72.92 28.92 66.99 59.94 50.92 56.98 66.99 66 93.93 38.93 33 1.978 48.94 15.94 66 19.9
31.98 84.91 46.97 63.9 45.98 57.97 63.9 69.96 60.93 80.96 25.96 30.9 13.97 49.93 17.92 53.89 17.92
31.985 55 22 42.89 28.92 46.97 50.92 50.92 46.97 67.98 11.99 14.96 9.888 33.99 0.9888 26.94 6.921
31.99 14.96 -2.101 14.96 0.9888 26.94 20.89 29.91 22.99 34.98 1.978 8.899 4.944 14.96 -6.056 3.955 -5.067
31.995 -21.01 -4.079 -8.034 -10.01 1.978 4.944 15.94 2.966 15.94 -5.067 5.933 15.94 4.944 -11 -1.112 -14.09
32 -55 -22 -30.03 -14.09 -3.09 -4.079 -1.112 1.978 14.96 -5.067 -9.022 13.97 0.9888 -7.045 -8.034 -6.056
32.005 -71.07 -21.01 -39.06 -25.09 -10.01 -15.08 -3.09 -7.045 -1.112 -14.09 -28.06 9.888 -18.04 0 -25.09 -8.034
32.01 -67.11 -15.08 -38.07 -34.11 -17.06 -18.04 -11 -10.01 -10.01 -24.1 -26.08 15.94 -29.04 -6.056 -24.1 -17.06
32.015 -59.08 -29.04 -39.06 -43.01 -20.02 -31.02 -17.06 -11 1.978 -22 -20.02 13.97 -22 -14.09 -13.1 -16.07
32.02 -47.09 -20.02 -38.07 -50.06 -21.01 -42.02 -16.07 -15.08 -4.079 -25.09 0.9888 13.97 -17.06 -17.06 1.978 -22
32.025 -25.09 -4.079 -28.06 -34.11 -19.03 -32.01 -3.09 -14.09 -2.101 -11 25.96 25.96 0 -9.022 15.94 -14.09
32.03 -1.112 -5.067 -8.034 -4.079 -12.11 -10.01 -2.101 -1.112 14.96 6.921 30.9 20.89 11 0.9888 17.92 3.955
32.035 20.89 9.888 8.899 11 -2.101 2.966 11 12.98 17.92 11.99 24.97 22 0 12.98 12.98 11
32.04 40.91 28.92 29.91 35.97 11.99 23.98 33.99 26.94 28.92 15.94 20.89 22 0 11.99 19.9 11.99
32.045 40.91 24.97 40.91 51.91 30.9 40.91 48.94 39.92 35.97 28.92 0.9888 5.933 12.98 5.933 29.91 13.97
32.05 26.94 22.99 33 40.91 39.92 45.98 55 37.94 31.89 25.96 -10.01 -5.067 8.899 0 28.92 9.888
32.055 24.97 14.96 30.9 36.96 44 46.97 57.97 40.91 33.99 29.91 -11 -14.09 0.9888 -3.09 22 14.96
32.06 20.89 13.97 22 29.91 30.9 44 38.93 38.93 33 33.99 -2.101 -25.09 -2.101 1.978 4.944 25.96
32.065 18.91 16.93 14.96 12.98 11 33.99 15.94 26.94 22 20.89 8.899 -24.1 -3.09 -1.112 -1.112 22
32.07 24.97 6.921 19.9 15.94 9.888 23.98 17.92 22 13.97 11.99 23.98 -25.09 0 -2.101 3.955 13.97
32.075 33 4.944 31.89 22 14.96 23.98 24.97 22.99 8.899 22 33 -26.08 23.98 4.944 12.98 12.98
32.08 24.97 6.921 26.94 8.899 16.93 27.93 25.96 22.99 17.92 24.97 30.9 -24.1 35.97 1.978 23.98 11.99
32.085 8.899 -2.101 18.91 6.921 22 29.91 33.99 29.91 29.91 30.9 1.978 -25.09 27.93 1.978 25.96 20.89
32.09 -17.06 -15.08 -2.101 -3.09 19.9 23.98 29.91 31.89 23.98 27.93 -33 -31.02 9.888 -7.045 5.933 17.92
32.095 -59.08 -30.03 -25.09 -25.09 9.888 13.97 13.97 19.9 15.94 7.91 -65.01 -27.07 -13.1 -19.03 -5.067 11.99
32.1 -83.06 -46.1 -28.06 -23.11 6.921 1.978 11.99 16.93 7.91 1.978 -74.03 -20.02 -29.04 -21.01 -9.022 0.9888
32.105 -87.01 -34.11 -20.02 -18.04 7.91 0 13.97 12.98 9.888 2.966 -57.1 0.9888 -25.09 -8.034 -5.067 -2.101
32.11 -79.1 -35.1 -12.11 -14.09 8.899 9.888 13.97 11 7.91 4.944 -24.1 13.97 -13.1 -7.045 3.955 1.978
32.115 -65.01 -34.11 -6.056 -6.056 11 9.888 15.94 11 -2.101 -1.112 -6.056 12.98 0.9888 0 3.955 5.933
32.12 -53.02 -11 -13.1 -9.022 5.933 3.955 7.91 1.978 -7.045 -13.1 -5.067 14.96 -2.101 6.921 -7.045 -1.112
32.125 -55 -16.07 -31.02 -28.06 -5.067 -11 -7.045 -13.1 -25.09 -35.1 -1.112 16.93 -9.022 0.9888 -23.11 -12.11
32.13 -49.07 -23.11 -35.1 -39.06 -23.11 -33 -19.03 -27.07 -33 -39.06 1.978 11.99 -15.08 -5.067 -29.04 -19.03
32.135 -21.01 -1.112 -23.11 -31.02 -23.11 -35.1 -11 -23.11 -17.06 -21.01 11.99 19.9 -3.09 -2.101 -13.1 -19.03
32.14 6.921 6.921 -3.09 -6.056 -9.022 -20.02 5.933 -4.079 -3.09 -1.112 25.96 29.91 3.955 6.921 5.933 -4.079
32.145 36.96 22.99 15.94 19.9 5.933 -1.112 23.98 14.96 9.888 7.91 31.89 25.96 15.94 16.93 15.94 9.888
32.15 52.9 33 31.89 36.96 28.92 18.91 30.9 29.91 30.9 1.978 29.91 12.98 25.96 33.99 15.94 6.921
32.155 52.9 18.91 27.93 31.89 28.92 20.89 24.97 17.92 22.99 -5.067 35.97 0.9888 19.9 31.89 9.888 0.9888
32.16 44.99 15.94 23.98 12.98 17.92 14.96 8.899 4.944 9.888 -7.045 39.92 -11 13.97 8.899 -2.101 -8.034
32.165 34.98 7.91 17.92 -3.09 16.93 11.99 3.955 0 14.96 -3.09 31.89 -36.09 15.94 -1.112 0.9888 -11
32.17 18.91 -9.022 9.888 -13.1 13.97 -2.101 5.933 0 9.888 0.9888 15.94 -41.03 9.888 -13.1 0 -13.1
32.175 -5.067 -14.09 -1.112 -21.01 13.97 -3.09 3.955 7.91 5.933 1.978 -9.022 -41.03 -3.09 -23.11 0.9888 -3.09
32.18 -39.06 -20.02 -15.08 -26.08 13.97 1.978 4.944 16.93 11.99 3.955 -43.01 -51.04 -13.1 -8.034 -3.09 2.966
32.185 -57.1 -23.11 -19.03 -16.07 14.96 1.978 11 19.9 12.98 11.99 -51.04 -46.1 -11 3.955 1.978 11
32.19 -69.09 -17.06 -17.06 -15.08 16.93 5.933 9.888 22.99 8.899 22 -48.08 -40.04 -15.08 2.966 3.955 15.94
32.195 -67.11 -31.02 -17.06 -19.03 15.94 7.91 5.933 23.98 9.888 19.9 -45.11 -49.07 -11 1.978 -2.101 13.97
32.2 -49.07 -29.04 -21.01 -20.02 6.921 -1.112 6.921 9.888 0.9888 7.91 -37.08 -38.07 -13.1 0 -2.101 2.966
32.205 -41.03 -15.08 -31.02 -26.08 -4.079 -7.045 -5.067 -1.112 -10.01 -5.067 -38.07 -16.07 -27.07 -4.079 -13.1 -5.067
32.21 -27.07 -16.07 -30.03 -27.07 -19.03 -12.11 -21.01 0.9888 -16.07 -11 -39.06 0.9888 -35.1 0 -32.01 -5.067
32.215 -7.045 0.9888 -15.08 -9.022 -30.03 -17.06 -18.04 -2.101 -13.1 -3.09 -19.03 4.944 -26.08 0 -25.09 0
32.22 2.966 16.93 -2.101 -1.112 -20.02 -3.09 -6.056 3.955 -4.079 3.955 -5.067 2.966 -15.08 5.933 -12.11 2.966
32.225 20.89 13.97 1.978 1.978 -9.022 -2.101 1.978 7.91 0.9888 4.944 0 -3.09 -8.034 2.966 -3.09 -1.112
32.23 20.89 3.955 2.966 -3.09 -10.01 -2.101 4.944 -2.101 0.9888 -3.09 11.99 -12.11 -5.067 -2.101 -1.112 -5.067
32.235 12.98 4.944 -6.056 -10.01 -12.11 -8.034 1.978 -11 -2.101 -22 -1.112 -10.01 0 -2.101 -6.056 -19.03
32.24 6.921 6.921 -22 -25.09 -25.09 -20.02 -19.03 -21.01 -18.04 -35.1 -7.045 -1.112 -13.1 -6.056 -32.01 -25.09
32.245 -5.067 0 -42.02 -40.04 -49.07 -40.04 -44 -45.11 -36.09 -39.06 -12.11 -3.09 -37.08 -17.06 -48.08 -26.08
32.25 -11 -2.101 -45.11 -42.02 -58.09 -49.07 -49.07 -47.09 -33 -34.11 -25.09 -16.07 -45.11 -13.1 -50.06 -23.11
32.255 -3.09 -4.079 -33 -33 -48.08 -43.01 -40.04 -34.11 -24.1 -13.1 -31.02 -22 -54.01 -2.101 -43.01 -10.01
32.26 -7.045 -4.079 -21.01 -20.02 -36.09 -29.04 -31.02 -21.01 -11 1.978 -21.01 -26.08 -51.04 1.978 -32.01 1.978
32.265 -11 0.9888 -12.11 0 -13.1 -14.09 -8.034 -2.101 6.921 15.94 -26.08 -33 -25.09 17.92 -20.02 18.91
32.27 -19.03 2.966 -8.034 -1.112 -1.112 0 0 11.99 11 29.91 -25.09 -47.09 -9.022 16.93 -12.11 22
32.275 -37.08 -18.04 -22 -22 -10.01 -4.079 -4.079 1.978 -6.056 16.93 -14.09 -54.01 -14.09 -2.101 -16.07 7.91
32.28 -39.06 -29.04 -24.1 -29.04 -16.07 -16.07 -6.056 1.978 -15.08 -5.067 -17.06 -64.02 -15.08 -18.04 -24.1 1.978
32.285 -33 -23.11 -19.03 -26.08 -17.06 -19.03 -11 -5.067 -15.08 -16.07 -15.08 -65.01 -14.09 -22 -35.1 -12.11
32.29 -33 -34.11 -20.02 -20.02 -24.1 -19.03 -24.1 -13.1 -32.01 -23.11 0.9888 -52.03 -23.11 -25.09 -40.04 -22
32.295 -25.09 -21.01 -17.06 1.978 -24.1 -13.1 -12.11 -8.034 -21.01 -15.08 -1.112 -46.1 -20.02 -15.08 -43.01 -13.1
32.3 -23.11 -1.112 -8.034 5.933 -21.01 2.966 0.9888 1.978 -4.079 1.978 -19.03 -49.07 -19.03 -2.101 -26.08 0.9888
32.305 -29.04 -3.09 -11 2.966 -18.04 9.888 -2.101 2.966 -4.079 0 -24.1 -48.08 -15.08 1.978 -13.1 0.9888
32.31 -21.01 -3.09 -5.067 0.9888 -4.079 6.921 2.966 7.91 -2.101 -9.022 -25.09 -48.08 -13.1 1.978 -13.1 2.966
32.315 -9.022 0 0 0.9888 -1.112 1.978 1.978 1.978 -3.09 -11 -17.06 -49.07 -13.1 -3.09 -15.08 -1.112
32.32 2.966 3.955 1.978 -5.067 -2.101 -5.067 -5.067 -4.079 -20.02 -21.01 0.9888 -28.06 -13.1 -16.07 -21.01 -21.01
32.325 20.89 17.92 1.978 0 -4.079 -12.11 -8.034 -9.022 -30.03 -35.1 15.94 -18.04 -17.06 -23.11 -31.02 -32.01
32.33 24.97 26.94 1.978 -2.101 -19.03 -6.056 -18.04 -16.07 -19.03 -35.1 13.97 -17.06 -13.1 -26.08 -33 -38.07
32.335 12.98 12.98 0.9888 -7.045 -25.09 -17.06 -33 -21.01 -15.08 -37.08 15.94 0.9888 -3.09 -21.01 -35.1 -39.06
32.34 8.899 11.99 -7.045 -9.022 -23.11 -23.11 -37.08 -23.11 -25.09 -35.1 15.94 15.94 -7.045 -13.1 -41.03 -29.04
32.345 4.944 9.888 -9.022 -13.1 -22 -19.03 -32.01 -23.11 -24.1 -25.09 7.91 20.89 -15.08 0.9888 -49.07 -13.1
32.35 -5.067 -1.112 -13.1 -16.07 -21.01 -20.02 -30.03 -22 -29.04 -25.09 -1.112 25.96 -21.01 2.966 -55 -8.034
32.355 -23.11 1.978 -23.11 -15.08 -26.08 -22 -36.09 -23.11 -44 -35.1 -13.1 28.92 -35.1 9.888 -63.03 -5.067
32.36 -43.01 1.978 -31.02 -14.09 -40.04 -20.02 -40.04 -23.11 -38.07 -37.08 -23.11 24.97 -39.06 15.94 -59.08 -4.079
32.365 -53.02 1.978 -31.02 -13.1 -41.03 -21.01 -33 -18.04 -31.02 -35.1 -19.03 15.94 -29.04 4.944 -53.02 -5.067
32.37 -43.01 -4.079 -29.04 -10.01 -37.08 -22 -29.04 -14.09 -41.03 -27.07 -9.022 0 -29.04 -4.079 -49.07 -6.056
32.375 -31.02 -10.01 -17.06 -19.03 -25.09 -17.06 -15.08 -11 -37.08 -23.11 -9.022 -17.06 -27.07 -9.022 -43.01 -9.022
32.38 -27.07 -7.045 -15.08 -31.02 -21.01 -13.1 -7.045 -15.08 -25.09 -23.11 -15.08 -33 -31.02 -15.08 -43.01 -11
32.385 -33 -14.09 -29.04 -42.02 -37.08 -25.09 -27.07 -33 -33 -29.04 -23.11 -33 -45.11 -16.07 -51.04 -14.09
32.39 -33 -31.02 -33 -49.07 -51.04 -39.06 -41.03 -45.11 -35.1 -37.08 -27.07 -32.01 -45.11 -12.11 -43.01 -14.09
32.395 -11 -12.11 -14.09 -32.01 -40.04 -41.03 -27.07 -36.09 -23.11 -28.06 -12.11 -36.09 -23.11 -7.045 -29.04 -11
32.4 14.96 0 12.98 -3.09 -10.01 -27.07 -3.09 -10.01 -13.1 -14.09 6.921 -33 3.955 -1.112 -15.08 -8.034
32.405 38.93 5.933 40.91 8.899 19.9 -7.045 17.92 1.978 -3.09 -8.034 27.93 -27.07 31.89 -1.112 1.978 -18.04
32.41 46.97 20.89 47.96 3.955 33 -2.101 23.98 0 1.978 -12.11 44.99 -22 37.94 -7.045 1.978 -32.01
32.415 38.93 12.98 25.96 -9.022 11.99 -11 -1.112 -25.09 0.9888 -35.1 41.9 -12.11 25.96 -21.01 -5.067 -47.09
32.42 22.99 3.955 3.955 -31.02 -13.1 -33 -29.04 -51.04 -25.09 -53.02 23.98 -9.022 5.933 -35.1 -19.03 -53.02
32.425 20.89 19.9 1.978 -32.01 -27.07 -47.09 -33 -51.04 -35.1 -48.08 11.99 -9.022 -7.045 -26.08 -33 -40.04
32.43 26.94 14.96 0.9888 -14.09 -20.02 -39.06 -19.03 -26.08 -27.07 -34.11 0.9888 1.978 -7.045 0.9888 -33 -21.01
32.435 18.91 4.944 0 -3.09 -10.01 -19.03 -5.067 -10.01 -27.07 -21.01 -8.034 13.97 -11 6.921 -21.01 -5.067
32.44 2.966 14.96 -9.022 -9.022 -19.03 -7.045 -13.1 -21.01 -33 -31.02 -13.1 20.89 -19.03 11.99 -23.11 -11
32.445 -11 2.966 -24.1 -18.04 -36.09 -17.06 -29.04 -32.01 -29.04 -44 -18.04 26.94 -19.03 11.99 -27.07 -21.01
32.45 -29.04 -4.079 -27.07 -22 -48.08 -31.02 -41.03 -40.04 -35.1 -45.11 -16.07 23.98 -17.06 1.978 -25.09 -25.09
32.455 -23.11 2.966 -22 -19.03 -42.02 -36.09 -30.03 -37.08 -36.09 -41.03 0 20.89 -10.01 -5.067 -24.1 -19.03
32.46 0.9888 4.944 -3.09 -2.101 -19.03 -31.02 -6.056 -18.04 -21.01 -28.06 13.97 25.96 3.955 0.9888 -11 -11
32.465 11 11.99 6.921 12.98 -3.09 -6.056 0 1.978 -8.034 -10.01 17.92 24.97 14.96 1.978 2.966 -2.101
32.47 14.96 22.99 12.98 18.91 0.9888 9.888 3.955 2.966 -7.045 -3.09 9.888 11.99 15.94 0 -1.112 0
32.475 2.966 7.91 8.899 19.9 2.966 16.93 9.888 12.98 0 1.978 -1.112 0.9888 6.921 13.97 1.978 1.978
32.48 -17.06 0.9888 8.899 16.93 8.899 18.91 12.98 25.96 6.921 12.98 -15.08 -7.045 2.966 15.94 6.921 15.94
32.485 -25.09 0.9888 2.966 3.955 18.91 16.93 16.93 22 12.98 11.99 -14.09 -20.02 -1.112 8.899 6.921 15.94
32.49 -9.022 -10.01 8.899 1.978 23.98 8.899 22 15.94 16.93 6.921 3.955 -18.04 -2.101 0 3.955 9.888
32.495 12.98 -5.067 24.97 0.9888 19.9 4.944 20.89 11.99 24.97 8.899 20.89 -23.11 13.97 -1.112 9.888 1.978
32.5 30.9 6.921 29.91 2.966 23.98 9.888 23.98 5.933 22 -1.112 33 -42.02 26.94 -8.034 6.921 -13.1
32.505 36.96 0 30.9 0.9888 29.91 6.921 30.9 5.933 18.91 -1.112 36.96 -49.07 23.98 -17.06 3.955 -14.09
32.51 33 -1.112 34.98 8.899 31.89 6.921 31.89 11.99 28.92 8.899 22 -54.01 23.98 -17.06 13.97 -9.022
32.515 26.94 -1.112 28.92 3.955 28.92 11 28.92 9.888 30.9 7.91 -1.112 -50.06 11 -24.1 8.899 -1.112
32.52 20.89 6.921 16.93 -1.112 14.96 4.944 18.91 11.99 20.89 8.899 -11 -29.04 -6.056 -27.07 0 3.955
32.525 18.91 17.92 6.921 -1.112 0 -1.112 7.91 0.9888 8.899 0.9888 -24.1 -18.04 -16.07 -17.06 -10.01 1.978
32.53 12.98 14.96 -6.056 -12.11 -17.06 -5.067 0.9888 -10.01 -3.09 -13.1 -27.07 -23.11 -19.03 -15.08 -14.09 -10.01
32.535 14.96 17.92 -12.11 -18.04 -23.11 -26.08 -9.022 -19.03 -8.034 -18.04 -7.045 -4.079 -14.09 -16.07 -6.056 -18.04
32.54 16.93 24.97 -5.067 -9.022 -19.03 -33 -6.056 -24.1 -1.112 -16.07 1.978 11.99 0 -11 3.955 -19.03
32.545 0.9888 18.91 -8.034 -9.022 -20.02 -30.03 -8.034 -31.02 -10.01 -29.04 -2.101 8.899 -1.112 -5.067 1.978 -19.03
32.55 -19.03 8.899 -25.09 -22 -26.08 -37.08 -17.06 -34.11 -23.11 -33 -14.09 1.978 -11 -6.056 -15.08 -11
32.555 -45.11 0 -48.08 -42.02 -44 -45.11 -33 -46.1 -33 -42.02 -26.08 -2.101 -35.1 -5.067 -33 -5.067
32.56 -51.04 -14.09 -57.1 -55 -55 -55 -49.07 -55 -45.11 -53.02 -31.02 -8.034 -49.07 -15.08 -45.11 -13.1
32.565 -41.03 -10.01 -45.11 -59.08 -54.01 -65.01 -47.09 -46.1 -35.1 -43.01 -14.09 -1.112 -35.1 -32.01 -29.04 -19.03
32.57 -37.08 -12.11 -34.11 -50.06 -40.04 -63.03 -33 -40.04 -23.11 -34.11 -6.056 -2.101 -13.1 -41.03 -9.022 -27.07
32.575 -47.09 -19.03 -26.08 -40.04 -27.07 -53.02 -15.08 -33 -19.03 -28.06 -17.06 -11 -7.045 -38.07 -1.112 -32.01
32.58 -61.06 -23.11 -23.11 -35.1 -5.067 -41.03 1.978 -17.06 0 -17.06 -33 -25.09 -7.045 -31.02 3.955 -21.01
32.585 -63.03 -24.1 -23.11 -29.04 7.91 -27.07 13.97 -1.112 22 -1.112 -39.06 -32.01 -15.08 -15.08 1.978 -7.045
32.59 -59.08 -30.03 -21.01 -23.11 12.98 -13.1 13.97 4.944 17.92 0.9888 -38.07 -26.08 -21.01 -5.067 -5.067 0.9888
32.595 -53.02 -37.08 -26.08 -38.07 0 -11 9.888 3.955 13.97 0 -29.04 -27.07 -21.01 -20.02 -9.022 2.966
32.6 -35.1 -33 -26.08 -43.01 -6.056 -19.03 0 1.978 3.955 -8.034 -8.034 -31.02 -7.045 -27.07 -7.045 0
32.605 -15.08 -24.1 -14.09 -36.09 -14.09 -23.11 -2.101 -2.101 0 -6.056 8.899 -28.06 9.888 -25.09 0 -3.09
32.61 4.944 -23.11 3.955 -25.09 -3.09 -17.06 15.94 1.978 11.99 -3.09 25.96 -32.01 23.98 -24.1 13.97 -2.101
32.615 30.9 0 28.92 1.978 17.92 -3.09 35.97 19.9 31.89 3.955 33.99 -29.04 33.99 -12.11 25.96 -2.101
32.62 36.96 15.94 39.92 22 31.89 13.97 45.98 29.91 39.92 17.92 23.98 -5.067 27.93 -1.112 33.99 3.955
32.625 14.96 15.94 25.96 22 33.99 27.93 51.91 31.89 31.89 9.888 0.9888 0.9888 -2.101 -5.067 25.96 11.99
32.63 0.9888 11.99 7.91 12.98 36.96 22.99 46.97 24.97 27.93 -2.101 -21.01 -2.101 -19.03 -10.01 13.97 6.921
32.635 -7.045 2.966 -2.101 2.966 22 11 26.94 12.98 23.98 -1.112 -17.06 11.99 -11 -6.056 7.91 6.921
32.64 -5.067 -1.112 -4.079 -11 2.966 1.978 5.933 1.978 2.966 -9.022 -6.056 11 -4.079 -5.067 1.978 5.933
32.645 2.966 0.9888 1.978 -31.02 -6.056 -15.08 -5.067 -8.034 -2.101 -17.06 6.921 0.9888 1.978 -15.08 0 -5.067
32.65 16.93 -1.112 7.91 -24.1 -18.04 -32.01 -10.01 -22 0.9888 -11 25.96 4.944 13.97 -14.09 11.99 -10.01
32.655 26.94 1.978 20.89 1.978 -3.09 -25.09 3.955 -14.09 0.9888 -13.1 26.94 1.978 18.91 -6.056 22.99 -9.022
32.66 26.94 13.97 31.89 11.99 15.94 -7.045 22 -3.09 13.97 -13.1 9.888 -19.03 13.97 -7.045 23.98 -13.1
32.665 11 8.899 25.96 19.9 13.97 5.933 23.98 -2.101 35.97 -5.067 0 -17.06 11.99 -3.09 22 -5.067
32.67 -17.06 5.933 0 20.89 4.944 16.93 14.96 8.899 26.94 3.955 -17.06 -20.02 0.9888 0 9.888 6.921
32.675 -59.08 -7.045 -30.03 -5.067 -10.01 9.888 0 3.955 11 5.933 -42.02 -30.03 -32.01 -17.06 -2.101 9.888
32.68 -91.09 -28.06 -64.02 -32.01 -47.09 -14.09 -18.04 -9.022 0 0 -50.06 -19.03 -56.11 -30.03 -22 4.944
32.685 -87.01 -15.08 -69.09 -33 -53.02 -33 -29.04 -11 -23.11 -9.022 -51.04 -15.08 -55 -17.06 -35.1 5.933
