    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz 
9.015 -635.6 -420.1 -87.93 -195.4 195.4 68.39 566.7 -68.39 683.9 390.8 -29.31 136.8 205.2 -117.2 234.5 -342 -420.1 -205.2 -39.08
9.02 -478.7 -195.4 29.31 -19.54 234.5 97.7 469 -175.9 566.7 87.93 0 48.85 175.9 -293.1 254 -498.3 -302.9 -68.39 -68.39
9.025 -449.4 -39.08 29.31 39.08 48.85 87.93 156.3 -420.1 19.54 -254 39.08 68.39 48.85 -342 0 -703.5 -263.8 -68.39 -312.7
9.03 -312.7 58.62 156.3 127 -9.77 68.39 -68.39 -566.7 -205.2 -635.6 -58.62 39.08 -58.62 -342 -273.6 -859.8 -166.1 48.85 -410.4
9.035 -429.9 58.62 107.5 146.6 -175.9 78.16 -342 -605.8 -381 -781.6 -185.6 19.54 -195.4 -332.2 -273.6 -869.6 -195.4 97.7 -449.4
9.04 -283.3 97.7 283.3 87.93 -146.6 48.85 -410.4 -556.9 -635.6 -752.3 -117.2 87.93 -224.7 -224.7 -361.5 -879.8 -48.85 -78.16 -332.2
9.045 -273.6 39.08 312.7 68.39 -87.93 97.7 -439.7 -439.7 -762.1 -810.9 -127 117.2 -195.4 -205.2 -244.3 -762.1 -19.54 -136.8 -322.4
9.05 -195.4 9.77 322.4 9.77 29.31 97.7 -429.9 -420.1 -918.4 -850 -78.16 166.1 -185.6 -107.5 -185.6 -625.3 19.54 -136.8 -273.6
9.055 -254 -156.3 361.5 -19.54 166.1 127 -361.5 -322.4 -947.7 -566.7 -48.85 156.3 -146.6 -117.2 -224.7 -478.7 39.08 -19.54 -234.5
9.06 -195.4 -136.8 371.3 29.31 185.6 107.5 -410.4 -351.7 -1124 -576.5 -48.85 175.9 -156.3 -107.5 -312.7 -498.3 78.16 -136.8 -224.7
9.065 -97.7 -39.08 351.7 19.54 127 -58.62 -429.9 -449.4 -938 -342 -107.5 166.1 -214.9 -175.9 -381 -459.2 39.08 -332.2 -156.3
9.07 -97.7 -58.62 283.3 -58.62 146.6 -166.1 -312.7 -390.8 -781.6 -107.5 -127 127 -205.2 -156.3 -381 -439.7 -68.39 -420.1 -107.5
9.075 29.31 107.5 273.6 -146.6 -9.77 -342 -429.9 -488.5 -674.6 -39.08 -39.08 48.85 -156.3 -234.5 -312.7 -420.1 -136.8 -742.6 -195.4
9.08 -19.54 107.5 214.9 -195.4 29.31 -410.4 -283.3 -322.4 -351.7 175.9 -107.5 127 -136.8 -117.2 -293.1 -195.4 -254 -879.8 -136.8
9.085 -97.7 -87.93 175.9 -302.9 -9.77 -410.4 -234.5 -283.3 -166.1 312.7 78.16 19.54 -97.7 -107.5 -87.93 -117.2 -263.8 -1016 -107.5
9.09 0 -39.08 205.2 -224.7 146.6 -342 -39.08 -48.85 146.6 332.2 0 107.5 -58.62 -68.39 -87.93 78.16 -205.2 -859.8 9.77
9.095 -127 -342 78.16 -342 97.7 -410.4 -29.31 -322.4 273.6 175.9 0 29.31 -97.7 -107.5 -78.16 -78.16 -273.6 -987.3 -58.62
9.1 -127 -244.3 0 -234.5 127 -342 117.2 -175.9 439.7 332.2 -39.08 78.16 -107.5 -136.8 -68.39 68.39 -244.3 -918.4 48.85
9.105 -302.9 -469 -175.9 -351.7 -9.77 -488.5 48.85 -410.4 420.1 312.7 -136.8 -68.39 -185.6 -244.3 -156.3 -29.31 -332.2 -1045 -48.85
9.11 -351.7 -400.6 -302.9 -351.7 -185.6 -527.6 -19.54 -478.7 351.7 224.7 -214.9 -87.93 -420.1 -312.7 -254 -58.62 -439.7 -947.7 -156.3
9.115 -527.6 -429.9 -508.1 -312.7 -390.8 -586.2 -107.5 -566.7 254 0 -390.8 -107.5 -429.9 -361.5 -224.7 -78.16 -547.6 -898.9 -302.9
9.12 -332.2 -214.9 -390.8 -195.4 -351.7 -498.3 -107.5 -566.7 205.2 -87.93 -263.8 0 -498.3 -283.3 -244.3 -195.4 -263.8 -703.5 -136.8
9.125 -351.7 -136.8 -508.1 -146.6 -547.6 -498.3 -361.5 -801.2 -78.16 -723 -420.1 -166.1 -596 -420.1 -302.9 -390.8 -361.5 -674.6 -381
9.13 -185.6 68.39 -312.7 19.54 -517.8 -342 -449.4 -830.5 -117.2 -859.8 -293.1 -87.93 -459.2 -322.4 -322.4 -478.7 -234.5 -439.7 -312.7
9.135 -205.2 136.8 -381 0 -635.6 -293.1 -723 -908.6 -488.5 -1085 -342 -185.6 -469 -361.5 -400.6 -576.5 -371.3 -381 -586.2
9.14 -39.08 254 -244.3 -29.31 -556.9 -371.3 -810.9 -889.1 -605.8 -1231 -136.8 -156.3 -351.7 -351.7 -390.8 -615.5 -332.2 -527.6 -596
9.145 -254 39.08 -478.7 -185.6 -801.2 -459.2 -1055 -947.7 -889.1 -1192 -312.7 -234.5 -390.8 -400.6 -449.4 -596 -547.6 -693.7 -771.9
9.15 -97.7 136.8 -342 -224.7 -625.3 -381 -996.6 -732.8 -938 -762.1 -87.93 -68.39 -234.5 -205.2 -312.7 -420.1 -537.4 -566.7 -703.5
9.155 -322.4 -166.1 -517.8 -478.7 -732.8 -586.2 -1094 -830.5 -1143 -732.8 -234.5 -175.9 -332.2 -342 -400.6 -263.8 -655.1 -703.5 -703.5
9.16 -332.2 -107.5 -410.4 -488.5 -655.1 -429.9 -938 -576.5 -1075 -175.9 -224.7 -78.16 -351.7 -166.1 -371.3 -107.5 -566.7 -713.2 -429.9
9.165 -254 -48.85 -332.2 -556.9 -508.1 -488.5 -752.3 -488.5 -820.7 -117.2 -175.9 -175.9 -254 -205.2 -273.6 9.77 -439.7 -703.5 -254
9.17 -68.39 117.2 -107.5 -351.7 -254 -234.5 -439.7 -97.7 -586.2 332.2 -87.93 -19.54 -166.1 -48.85 -234.5 195.4 -175.9 -302.9 29.31
9.175 117.2 234.5 29.31 -205.2 0 -107.5 9.77 9.77 -166.1 234.5 -9.77 29.31 39.08 29.31 -97.7 166.1 58.62 -48.85 293.1
9.18 351.7 117.2 263.8 -127 293.1 19.54 371.3 166.1 136.8 166.1 185.6 0 244.3 48.85 87.93 185.6 322.4 97.7 586.2
9.185 351.7 283.3 302.9 -29.31 351.7 117.2 469 214.9 146.6 234.5 175.9 78.16 273.6 117.2 39.08 156.3 361.5 234.5 537.4
9.19 449.4 302.9 439.7 48.85 527.6 214.9 605.8 214.9 342 205.2 283.3 48.85 390.8 68.39 78.16 195.4 429.9 351.7 547.1
9.195 469 547.1 488.5 205.2 429.9 302.9 635.1 439.7 469 459.2 254 185.6 273.6 234.5 156.3 381 400.6 498.3 537.4
9.2 703.5 556.9 654.6 136.8 547.1 214.9 723 371.3 576.5 537.4 371.3 97.7 361.5 175.9 127 361.5 469 420.1 615.5
9.205 556.9 508.1 615.5 205.2 547.1 361.5 703.5 664.4 771.9 752.3 273.6 185.6 263.8 244.3 195.4 576.5 390.8 517.8 654.6
9.21 605.8 547.1 674.2 166.1 459.2 283.3 635.1 586.2 810.9 713.2 146.6 175.9 166.1 214.9 205.2 439.7 371.3 566.7 732.8
9.215 351.7 381 566.7 244.3 410.4 342 576.5 556.9 947.7 752.3 136.8 195.4 136.8 224.7 195.4 312.7 322.4 723 713.2
9.22 361.5 410.4 566.7 273.6 381 263.8 498.3 420.1 840.3 244.3 48.85 214.9 97.7 175.9 166.1 39.08 400.6 664.4 742.6
9.225 195.4 439.7 351.7 332.2 205.2 195.4 254 117.2 605.8 0 -87.93 136.8 -39.08 39.08 87.93 -136.8 332.2 605.8 508.1
9.23 175.9 429.9 361.5 302.9 224.7 214.9 166.1 9.77 439.7 -293.1 -87.93 146.6 0 166.1 39.08 -263.8 381 654.6 410.4
9.235 -29.31 342 97.7 214.9 39.08 87.93 -244.3 -293.1 -58.62 -576.5 -263.8 -29.31 -166.1 -97.7 -117.2 -332.2 156.3 527.6 9.77
9.24 97.7 488.5 175.9 224.7 136.8 185.6 -234.5 -254 -224.7 -410.4 -127 48.85 -87.93 58.62 -87.93 -224.7 263.8 556.9 -39.08
9.245 -156.3 312.7 39.08 107.5 136.8 117.2 -312.7 -185.6 -469 -498.3 -185.6 -9.77 -117.2 -19.54 -117.2 -166.1 136.8 488.5 -136.8
9.25 146.6 342 244.3 166.1 332.2 205.2 -136.8 9.77 -469 -420.1 29.31 175.9 39.08 97.7 58.62 48.85 273.6 537.4 -9.77
9.255 -175.9 117.2 -19.54 -29.31 156.3 87.93 -244.3 -19.54 -742.6 -273.6 -146.6 78.16 -87.93 175.9 -263.8 117.2 19.54 293.1 -156.3
9.26 19.54 68.39 58.62 -97.7 234.5 78.16 -9.77 39.08 -576.5 -205.2 -97.7 29.31 -117.2 48.85 -78.16 254 87.93 185.6 97.7
9.265 -48.85 -58.62 -48.85 -195.4 107.5 19.54 -78.16 -39.08 -752.3 -87.93 -127 0 -136.8 97.7 -224.7 136.8 -9.77 -48.85 19.54
9.27 68.39 -29.31 0 -146.6 156.3 39.08 117.2 58.62 -449.4 127 -58.62 9.77 -78.16 97.7 -136.8 136.8 97.7 97.7 205.2
9.275 -19.54 -48.85 -68.39 -117.2 136.8 97.7 146.6 234.5 -459.2 87.93 -58.62 9.77 -78.16 39.08 -19.54 97.7 29.31 156.3 185.6
9.28 127 78.16 58.62 0 214.9 146.6 302.9 234.5 -166.1 371.3 -19.54 -29.31 29.31 58.62 0 107.5 146.6 166.1 273.6
9.285 -127 97.7 -58.62 19.54 146.6 224.7 283.3 410.4 -58.62 605.8 -107.5 -48.85 -48.85 107.5 -58.62 244.3 58.62 117.2 195.4
9.29 68.39 117.2 19.54 9.77 78.16 205.2 263.8 302.9 107.5 439.7 9.77 -58.62 -29.31 58.62 -87.93 234.5 136.8 107.5 48.85
9.295 -107.5 -19.54 -117.2 -136.8 -87.93 97.7 175.9 205.2 332.2 547.1 -214.9 -19.54 -244.3 68.39 -205.2 214.9 97.7 -29.31 -29.31
9.3 244.3 78.16 107.5 -48.85 0 107.5 302.9 263.8 635.1 498.3 68.39 0 -78.16 68.39 -48.85 254 400.6 -58.62 166.1
9.305 224.7 19.54 48.85 9.77 -107.5 127 195.4 205.2 654.6 322.4 -58.62 87.93 -146.6 136.8 -48.85 87.93 390.8 -68.39 0
9.31 400.6 244.3 166.1 166.1 -58.62 205.2 166.1 214.9 625.3 302.9 156.3 127 -48.85 205.2 87.93 68.39 429.9 127 -9.77
9.315 351.7 254 244.3 146.6 9.77 185.6 117.2 146.6 527.6 68.39 127 68.39 -19.54 166.1 68.39 -68.39 371.3 244.3 -68.39
9.32 469 361.5 322.4 254 87.93 224.7 127 39.08 390.8 -293.1 234.5 87.93 68.39 224.7 195.4 -244.3 371.3 263.8 -107.5
9.325 390.8 439.7 283.3 205.2 58.62 185.6 0 -48.85 244.3 -478.7 146.6 58.62 0 117.2 78.16 -293.1 263.8 214.9 -254
9.33 273.6 371.3 166.1 244.3 146.6 205.2 9.77 0 156.3 -429.9 68.39 9.77 -166.1 117.2 0 -332.2 127 449.4 -312.7
9.335 293.1 449.4 205.2 302.9 195.4 283.3 58.62 117.2 107.5 -429.9 127 -19.54 78.16 87.93 146.6 -254 117.2 615.5 -273.6
9.34 244.3 361.5 214.9 205.2 273.6 273.6 136.8 185.6 185.6 -263.8 185.6 -127 48.85 9.77 205.2 -205.2 97.7 693.7 -166.1
9.345 146.6 234.5 214.9 195.4 381 302.9 263.8 205.2 -9.77 -195.4 127 -107.5 156.3 97.7 371.3 -195.4 156.3 605.8 -9.77
9.35 205.2 224.7 293.1 195.4 498.3 312.7 332.2 127 -29.31 -244.3 224.7 -107.5 244.3 107.5 469 -136.8 224.7 644.8 78.16
9.355 -9.77 -48.85 97.7 146.6 293.1 273.6 214.9 156.3 -439.7 -136.8 87.93 -87.93 97.7 156.3 283.3 -156.3 97.7 517.8 127
9.36 19.54 -68.39 136.8 146.6 322.4 205.2 214.9 254 -644.8 -214.9 48.85 -9.77 19.54 195.4 185.6 -48.85 205.2 263.8 214.9
9.365 -19.54 -127 39.08 127 195.4 166.1 58.62 283.3 -820.7 -117.2 19.54 -68.39 -97.7 166.1 48.85 19.54 166.1 175.9 263.8
9.37 19.54 -48.85 48.85 205.2 224.7 293.1 185.6 517.8 -615.5 195.4 -9.77 127 -78.16 371.3 -29.31 166.1 234.5 332.2 429.9
9.375 -58.62 -68.39 9.77 136.8 107.5 205.2 166.1 478.7 -605.8 361.5 -127 68.39 -175.9 273.6 -58.62 175.9 68.39 205.2 322.4
9.38 29.31 29.31 58.62 214.9 234.5 263.8 420.1 586.2 -146.6 527.6 -39.08 0 -19.54 224.7 78.16 302.9 205.2 332.2 478.7
9.385 -117.2 -127 0 175.9 107.5 224.7 361.5 508.1 -48.85 566.7 -97.7 -68.39 -78.16 224.7 48.85 263.8 146.6 214.9 361.5
9.39 -97.7 -58.62 -39.08 214.9 68.39 263.8 322.4 605.8 214.9 703.5 -146.6 -58.62 -68.39 224.7 127 469 175.9 283.3 293.1
9.395 -68.39 -19.54 -58.62 214.9 -19.54 195.4 195.4 537.4 361.5 723 -87.93 -87.93 -39.08 214.9 136.8 508.1 254 156.3 224.7
9.4 166.1 263.8 58.62 351.7 68.39 293.1 322.4 576.5 781.6 771.9 -19.54 166.1 48.85 332.2 224.7 527.6 449.4 185.6 429.9
9.405 234.5 400.6 78.16 371.3 68.39 234.5 273.6 449.4 938 576.5 0 127 68.39 293.1 224.7 410.4 429.9 175.9 371.3
9.41 429.9 635.1 263.8 469 234.5 420.1 420.1 586.2 1133 664.4 214.9 224.7 97.7 390.8 234.5 263.8 537.4 566.7 488.5
9.415 576.5 762.1 527.6 664.4 605.8 635.1 693.7 615.5 1270 390.8 381 263.8 439.7 381 527.6 107.5 674.2 957.5 498.3
9.42 664.4 810.9 713.2 683.9 703.5 654.6 771.9 498.3 1202 87.93 429.9 195.4 449.4 410.4 586.2 -9.77 791.4 1055 586.2
9.425 556.9 683.9 674.2 644.8 781.6 625.3 683.9 410.4 830.5 -87.93 400.6 107.5 537.4 205.2 752.3 -58.62 703.5 986.8 371.3
9.43 566.7 752.3 674.2 644.8 752.3 556.9 566.7 234.5 654.6 -381 576.5 136.8 605.8 254 781.6 -107.5 625.3 1036 87.93
9.435 322.4 420.1 615.5 371.3 742.6 342 390.8 127 361.5 -390.8 537.4 -29.31 566.7 97.7 723 -68.39 439.7 869.6 -107.5
9.44 342 439.7 527.6 263.8 625.3 244.3 351.7 127 127 -263.8 576.5 -9.77 537.4 117.2 625.3 68.39 361.5 791.4 -263.8
9.445 449.4 469 713.2 342 791.4 322.4 508.1 449.4 146.6 78.16 703.5 39.08 625.3 224.7 723 244.3 488.5 810.9 -9.77
9.45 498.3 469 693.7 322.4 723 400.6 469 576.5 -58.62 429.9 625.3 117.2 517.8 351.7 586.2 420.1 478.7 947.7 127
9.455 586.2 400.6 810.9 390.8 908.6 527.6 713.2 869.6 19.54 850 703.5 234.5 674.2 400.6 664.4 371.3 547.1 1036 429.9
9.46 566.7 302.9 820.7 342 898.9 469 713.2 908.6 -234.5 879.3 674.2 136.8 625.3 410.4 644.8 478.7 576.5 908.6 586.2
9.465 439.7 273.6 723 390.8 840.3 449.4 625.3 938 -390.8 1085 644.8 175.9 605.8 322.4 664.4 400.6 547.1 850 537.4
9.47 351.7 185.6 586.2 283.3 683.9 312.7 429.9 850 -508.1 918.4 566.7 68.39 527.6 234.5 654.6 488.5 439.7 762.1 351.7
9.475 78.16 29.31 293.1 185.6 410.4 166.1 263.8 742.6 -478.7 1036 332.2 -39.08 342 156.3 547.1 576.5 234.5 664.4 166.1
9.48 -166.1 -107.5 48.85 156.3 244.3 136.8 195.4 801.2 -156.3 1299 244.3 19.54 244.3 254 478.7 713.2 117.2 498.3 87.93
9.485 -478.7 -371.3 -361.5 -78.16 -156.3 -87.93 -9.77 469 0 1045 -205.2 -107.5 -9.77 87.93 273.6 566.7 -214.9 117.2 -195.4
9.49 -488.5 -342 -459.2 -107.5 -205.2 -107.5 29.31 478.7 332.2 1124 48.85 -48.85 78.16 146.6 332.2 576.5 -263.8 107.5 -136.8
9.495 -713.2 -537.4 -683.9 -224.7 -459.2 -244.3 -185.6 224.7 381 810.9 -156.3 -127 -78.16 -19.54 -39.08 381 -537.4 -97.7 -381
9.5 -322.4 -322.4 -537.4 -195.4 -390.8 -195.4 -166.1 127 547.1 654.6 19.54 -87.93 29.31 68.39 312.7 283.3 -410.4 -195.4 -273.6
9.505 -361.5 -371.3 -420.1 -127 -302.9 -127 -107.5 244.3 703.5 674.2 146.6 39.08 97.7 117.2 234.5 263.8 -332.2 -68.39 -166.1
9.51 -78.16 -214.9 -195.4 -9.77 -156.3 29.31 -107.5 166.1 596 420.1 214.9 97.7 195.4 156.3 478.7 166.1 -136.8 29.31 -166.1
9.515 -205.2 -87.93 -156.3 136.8 -117.2 107.5 -156.3 146.6 576.5 68.39 195.4 117.2 293.1 156.3 527.6 19.54 -175.9 263.8 -302.9
9.52 48.85 117.2 146.6 302.9 146.6 205.2 -9.77 -87.93 576.5 -127 400.6 224.7 429.9 234.5 615.5 -117.2 78.16 351.7 -371.3
9.525 -195.4 19.54 0 195.4 78.16 97.7 -244.3 -332.2 214.9 -400.6 273.6 0 342 -9.77 556.9 -244.3 -117.2 214.9 -655.1
9.53 -68.39 58.62 97.7 146.6 146.6 29.31 -146.6 -429.9 420.1 -420.1 263.8 -19.54 351.7 78.16 498.3 -244.3 -78.16 302.9 -703.5
9.535 -332.2 -263.8 -78.16 -117.2 48.85 -224.7 -244.3 -517.8 195.4 -322.4 127 -205.2 166.1 -166.1 351.7 -293.1 -302.9 68.39 -693.7
9.54 -166.1 -302.9 -19.54 -322.4 39.08 -273.6 -175.9 -371.3 205.2 -214.9 127 -205.2 273.6 -87.93 381 -185.6 -293.1 -78.16 -586.2
9.545 -351.7 -537.4 -166.1 -517.8 -117.2 -371.3 -273.6 -254 19.54 293.1 -39.08 -244.3 117.2 -136.8 146.6 -156.3 -459.2 -342 -439.7
9.55 -195.4 -576.5 19.54 -556.9 -9.77 -449.4 -254 -293.1 -175.9 -58.62 166.1 -254 156.3 -263.8 234.5 -214.9 -351.7 -381 -459.2
9.555 -214.9 -478.7 48.85 -390.8 29.31 -293.1 -351.7 -87.93 -508.1 381 127 -97.7 68.39 19.54 146.6 -127 -293.1 -214.9 -390.8
9.56 19.54 -263.8 234.5 -175.9 107.5 -175.9 -273.6 127 -655.1 390.8 234.5 -39.08 78.16 68.39 166.1 39.08 -39.08 -166.1 -205.2
9.565 136.8 -146.6 361.5 -78.16 127 -175.9 -166.1 185.6 -742.6 420.1 244.3 19.54 97.7 68.39 224.7 127 87.93 -146.6 -117.2
9.57 400.6 205.2 527.6 136.8 146.6 -29.31 58.62 488.5 -605.8 938 371.3 127 175.9 205.2 254 400.6 205.2 -58.62 136.8
9.575 185.6 -117.2 254 -224.7 -87.93 -351.7 58.62 371.3 -449.4 898.9 214.9 -107.5 39.08 0 136.8 371.3 -136.8 -283.3 136.8
9.58 195.4 -87.93 117.2 -312.7 -244.3 -420.1 -29.31 263.8 -547.6 810.9 107.5 -136.8 -9.77 -39.08 68.39 312.7 -351.7 -566.7 68.39
9.585 -107.5 -410.4 -195.4 -537.4 -478.7 -655.1 -156.3 97.7 -381 576.5 -68.39 -205.2 -293.1 -107.5 -175.9 156.3 -655.1 -820.7 -78.16
9.59 -234.5 -478.7 -410.4 -635.6 -576.5 -655.1 -146.6 -19.54 -185.6 449.4 -127 -214.9 -254 -127 -78.16 87.93 -791.4 -801.2 -146.6
9.595 -332.2 -596 -488.5 -664.4 -547.6 -644.8 -195.4 -127 166.1 312.7 -146.6 -136.8 -293.1 -107.5 -48.85 78.16 -791.4 -840.3 -146.6
9.6 -97.7 -322.4 -449.4 -449.4 -488.5 -508.1 -68.39 -254 429.9 136.8 -146.6 -136.8 -244.3 48.85 78.16 -9.77 -508.1 -655.1 -146.6
9.605 78.16 -244.3 -273.6 -293.1 -293.1 -293.1 107.5 -185.6 644.8 -97.7 -39.08 -29.31 -146.6 48.85 185.6 -9.77 -234.5 -517.8 -9.77
9.61 254 19.54 -195.4 -97.7 -214.9 -214.9 185.6 -371.3 683.9 -293.1 -19.54 -39.08 -175.9 39.08 117.2 -254 -29.31 -234.5 -39.08
9.615 332.2 87.93 -117.2 87.93 -58.62 -107.5 244.3 -351.7 615.5 -576.5 19.54 9.77 -117.2 29.31 146.6 -390.8 117.2 39.08 -48.85
9.62 400.6 146.6 -146.6 107.5 -87.93 -185.6 117.2 -664.4 400.6 -996.6 -19.54 -136.8 -205.2 -107.5 58.62 -615.5 166.1 58.62 -175.9
9.625 361.5 48.85 -166.1 78.16 -127 -332.2 -48.85 -869.6 127 -1367 -29.31 -244.3 -205.2 -205.2 58.62 -752.3 146.6 -9.77 -332.2
9.63 302.9 68.39 -351.7 19.54 -293.1 -439.7 -400.6 -1192 -263.8 -1827 -58.62 -342 -312.7 -273.6 -107.5 -850 -48.85 -39.08 -723
9.635 214.9 127 -400.6 410.4 -302.9 136.8 -302.9 -791.4 -48.85 -1720 -97.7 166.1 -146.6 87.93 -117.2 -615.5 254 -234.5 -332.2
9.64 234.5 127 400.6 224.7 449.4 244.3 -439.7 -68.39 -429.9 -674.6 322.4 127 254 205.2 166.1 -136.8 322.4 293.1 -68.39
9.645 537.4 175.9 752.3 244.3 810.9 273.6 -29.31 254 -205.2 -9.77 644.8 136.8 498.3 254 302.9 166.1 498.3 312.7 351.7
9.65 469 127 781.6 244.3 859.8 263.8 166.1 420.1 -400.6 234.5 615.5 156.3 449.4 332.2 224.7 273.6 596 381 644.8
9.655 625.3 214.9 996.6 351.7 1075 420.1 615.5 830.5 -244.3 781.6 762.1 214.9 566.7 469 293.1 527.6 732.8 683.9 1114
9.66 556.9 166.1 1016 322.4 1172 517.8 791.4 928.2 -361.5 781.6 762.1 244.3 566.7 469 293.1 508.1 732.8 850 1231
9.665 713.2 205.2 1114 302.9 1202 508.1 1133 1133 -87.93 1026 693.7 175.9 605.8 449.4 351.7 605.8 781.6 850 1485
9.67 508.1 29.31 879.3 156.3 898.9 351.7 1163 1065 175.9 1065 596 175.9 459.2 429.9 273.6 488.5 586.2 527.6 1378
9.675 508.1 -9.77 723 29.31 732.8 214.9 1124 879.3 351.7 1045 498.3 78.16 439.7 283.3 293.1 439.7 478.7 351.7 1231
9.68 205.2 -273.6 302.9 -156.3 293.1 -107.5 840.3 517.8 508.1 889.1 293.1 9.77 214.9 166.1 156.3 312.7 136.8 0 703.5
9.685 107.5 -224.7 9.77 -185.6 -9.77 -273.6 488.5 224.7 478.7 654.6 234.5 -58.62 107.5 48.85 127 205.2 -39.08 -312.7 254
9.69 -146.6 -351.7 -234.5 -263.8 -302.9 -439.7 107.5 -214.9 381 488.5 19.54 -195.4 -48.85 -78.16 -48.85 97.7 -254 -537.4 -322.4
9.695 -224.7 -381 -332.2 -234.5 -459.2 -429.9 -175.9 -429.9 361.5 263.8 -19.54 -87.93 -68.39 -48.85 -58.62 127 -361.5 -527.6 -762.1
9.7 -429.9 -449.4 -410.4 -322.4 -547.6 -547.6 -390.8 -771.9 293.1 -68.39 -78.16 -166.1 -136.8 -136.8 -136.8 29.31 -469 -576.5 -1104
9.705 -371.3 -293.1 -351.7 -224.7 -556.9 -488.5 -605.8 -1036 107.5 -517.8 -166.1 -58.62 -254 -68.39 -175.9 -254 -420.1 -674.6 -1348
9.71 -488.5 -283.3 -400.6 -234.5 -586.2 -390.8 -771.9 -1163 -87.93 -1025 -146.6 -48.85 -146.6 -136.8 -136.8 -449.4 -478.7 -586.2 -1416
9.715 -322.4 0 -244.3 -9.77 -478.7 -175.9 -928.2 -1192 -371.3 -1367 -48.85 185.6 -156.3 29.31 -107.5 -527.6 -322.4 -254 -1406
9.72 -312.7 9.77 -205.2 0 -527.6 -107.5 -1153 -1290 -596 -2003 -48.85 136.8 -68.39 -78.16 -78.16 -732.8 -381 -127 -1436
9.725 -175.9 175.9 -87.93 117.2 -439.7 58.62 -1250 -1182 -683.9 -1925 -78.16 351.7 -29.31 127 -97.7 -537.4 -234.5 -39.08 -1153
9.73 -146.6 39.08 -68.39 -19.54 -381 -58.62 -1387 -987.3 -957.5 -1817 -68.39 146.6 -68.39 -39.08 -175.9 -283.3 -234.5 -293.1 -918.4
9.735 68.39 78.16 39.08 -39.08 -273.6 0 -1358 -742.6 -1153 -1534 -19.54 244.3 -87.93 107.5 -185.6 -29.31 -166.1 -263.8 -596
9.74 19.54 -87.93 48.85 -175.9 -127 -127 -1143 -302.9 -1290 -889.1 0 97.7 -68.39 9.77 -205.2 254 -185.6 -244.3 -214.9
9.745 302.9 -29.31 400.6 -107.5 302.9 -19.54 -723 205.2 -1319 -273.6 166.1 205.2 107.5 166.1 -195.4 547.1 97.7 -48.85 283.3
9.75 381 19.54 537.4 -78.16 488.5 -78.16 -371.3 322.4 -1250 48.85 263.8 127 127 87.93 -136.8 566.7 234.5 48.85 488.5
9.755 556.9 234.5 859.8 136.8 771.9 39.08 283.3 625.3 -810.9 556.9 459.2 234.5 390.8 224.7 87.93 732.8 488.5 342 869.6
9.76 429.9 127 810.9 156.3 713.2 78.16 556.9 635.1 -439.7 781.6 400.6 205.2 390.8 195.4 136.8 791.4 332.2 420.1 889.1
9.765 527.6 254 947.7 214.9 742.6 117.2 928.2 703.5 -9.77 1163 547.1 244.3 596 234.5 449.4 908.6 439.7 381 1006
9.77 214.9 0 674.2 87.93 596 19.54 1143 635.1 596 1280 322.4 136.8 547.1 136.8 625.3 889.1 214.9 136.8 1133
9.775 78.16 195.4 439.7 97.7 312.7 -19.54 1055 400.6 703.5 1182 302.9 117.2 517.8 127 439.7 840.3 -97.7 48.85 693.7
9.78 -224.7 19.54 -29.31 -107.5 -78.16 -312.7 723 -19.54 732.8 938 -39.08 -97.7 185.6 -107.5 361.5 683.9 -459.2 -283.3 185.6
9.785 -283.3 39.08 -293.1 -283.3 -322.4 -517.8 537.4 -381 742.6 459.2 -146.6 -175.9 97.7 -234.5 244.3 469 -655.1 -664.4 -293.1
9.79 -664.4 -273.6 -762.1 -469 -703.5 -723 68.39 -889.1 556.9 136.8 -381 -293.1 -146.6 -351.7 127 185.6 -1055 -967.8 -947.7
9.795 -605.8 -273.6 -713.2 -390.8 -693.7 -655.1 -29.31 -1055 644.8 -195.4 -342 -224.7 -97.7 -312.7 195.4 58.62 -947.7 -908.6 -1124
9.8 -664.4 -508.1 -781.6 -508.1 -742.6 -723 -254 -1231 547.1 -625.3 -381 -342 -146.6 -498.3 78.16 -224.7 -957.5 -830.5 -1231
9.805 -498.3 -234.5 -615.5 -156.3 -527.6 -302.9 -254 -1104 508.1 -947.7 -322.4 -78.16 -78.16 -234.5 78.16 -302.9 -576.5 -459.2 -1055
9.81 -371.3 -175.9 -410.4 48.85 -361.5 -244.3 -263.8 -987.3 488.5 -1153 -283.3 39.08 -107.5 -273.6 39.08 -547.6 -244.3 -175.9 -781.6
9.815 -224.7 214.9 -302.9 410.4 -302.9 136.8 -478.7 -752.3 -68.39 -1416 -244.3 302.9 -107.5 0 0 -683.9 -58.62 293.1 -713.2
9.82 -29.31 429.9 -58.62 615.5 -48.85 322.4 -517.8 -390.8 -146.6 -1006 -117.2 449.4 -68.39 156.3 9.77 -556.9 156.3 703.5 -449.4
9.825 146.6 547.1 -9.77 586.2 -48.85 371.3 -830.5 -117.2 -791.4 -781.6 -136.8 459.2 -156.3 175.9 -146.6 -400.6 214.9 732.8 -263.8
9.83 214.9 361.5 195.4 429.9 107.5 449.4 -996.6 332.2 -1124 -58.62 9.77 498.3 -127 273.6 -263.8 19.54 381 742.6 68.39
