    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
31.795 78.99 67.9 62.99 76.93 57.96 70.99 68.93 50.98 71.9 60.93 57.96 79.91 65.96 69.96 89.96 104.9
31.8 86.99 67.9 69.96 66.99 68.93 62.99 83.91 63.9 86.99 71.9 62.99 73.96 61.96 76.93 97.97 108.9
31.805 80.93 62.99 62.99 46.98 71.9 48.93 88.94 60.93 89.96 61.96 52.93 55.9 59.9 66.99 94.99 106
31.81 44.93 27.89 44.93 24.92 51.9 28.92 72.93 34.98 80.93 54.98 52.93 49.96 58.99 50.98 95.91 91.91
31.815 40.92 5.944 47.9 15.89 51.9 25.95 69.96 28.92 76.93 55.9 78.99 43.9 72.93 56.93 102 84.94
31.82 42.98 -1.029 55.9 3.887 56.93 19.89 73.96 28.92 75.9 49.96 92.94 23.89 91.91 59.9 89.96 82.99
31.825 30.98 -12 50.98 -1.029 53.96 4.915 70.99 24.92 75.9 54.98 99.91 22.98 86.99 46.98 91.91 84.94
31.83 36.92 -10.06 59.9 12.92 63.9 0.9145 85.96 38.98 99 75.9 115.9 46.98 93.97 48.93 110 89.96
31.835 40.92 -5.03 66.99 29.95 64.93 10.97 93.97 49.96 116.9 85.96 112.9 58.99 100.9 47.9 118 102
31.84 30.98 0 52.93 42.98 47.9 28.92 78.99 45.95 99.91 74.99 91.91 66.99 82.99 40.92 118 100.9
31.845 46.98 14.98 61.96 67.9 51.9 41.95 78.99 47.9 89.96 64.93 88.94 87.91 92.94 60.93 118.9 92.94
31.85 70.99 39.9 73.96 73.96 59.9 47.9 77.96 47.9 85.96 49.96 77.96 83.91 97.97 75.9 102 81.96
31.855 72.93 54.98 63.9 68.93 49.96 42.98 65.96 38.98 74.99 47.9 63.9 72.93 63.9 76.93 85.96 83.91
31.86 74.99 61.96 63.9 58.99 40.92 25.95 62.99 22.98 83.91 63.9 67.9 84.94 66.99 76.93 99 91.91
31.865 72.93 62.99 53.96 45.95 31.89 27.89 58.99 9.945 100.9 64.93 60.93 91.91 66.99 64.93 108.9 89.96
31.87 54.98 63.9 29.95 41.95 19.89 33.95 48.93 9.945 90.99 59.9 31.89 87.91 36.92 49.96 107 88.94
31.875 46.98 71.9 24.92 54.98 21.95 28.92 46.98 16.92 79.91 50.98 31.89 94.99 44.93 54.98 103.9 85.96
31.88 40.92 76.93 20.92 50.98 15.89 24.92 35.89 10.97 68.93 35.89 30.98 92.94 49.96 53.96 82.99 74.99
31.885 24.92 73.96 10.97 38.98 -2.058 14.98 15.89 3.887 53.96 30.98 30.98 78.99 19.89 47.9 64.93 78.99
31.89 20.92 73.96 23.89 33.95 1.943 0.9145 19.89 -2.058 53.96 41.95 51.9 79.91 35.89 49.96 71.9 93.97
31.895 32.92 77.96 47.9 41.95 23.89 5.944 39.9 3.887 65.96 49.96 69.96 95.91 71.9 53.96 87.91 102
31.9 48.93 76.93 70.99 59.9 50.98 28.92 56.93 23.89 77.96 67.9 84.94 103 82.99 61.96 100.9 115.9
31.905 70.99 71.9 97.97 75.9 79.91 53.96 77.96 43.9 99 85.96 103 107.9 111 63.9 118.9 119.9
31.91 86.99 72.93 107 82.99 90.99 71.9 93.97 52.93 115.9 93.97 111.9 128.9 122.9 57.96 135.9 114
31.915 90.99 62.99 106 78.99 83.91 76.93 97.97 62.99 131.9 110 114 128.9 91.91 51.9 150 122
31.92 90.99 52.93 103 65.96 86.99 77.96 108.9 68.93 140.9 115.9 111 108.9 89.96 45.95 162.9 123.9
31.925 74.99 33.95 93.97 50.98 85.96 69.96 110 62.99 127.9 99.91 99 82.99 107.9 41.95 153 115.9
31.93 52.93 -2.058 77.96 35.89 75.9 48.93 93.97 51.9 116.9 91.91 91.91 51.9 95.91 41.95 131.9 114
31.935 44.93 -21.03 75.9 37.95 71.9 45.95 89.96 53.96 114 95.91 83.91 47.9 87.91 49.96 123.9 107.9
31.94 46.98 -2.058 80.93 61.96 76.93 62.99 103 74.99 124.9 103.9 90.99 60.93 114 75.9 138.9 111.9
31.945 58.99 18.98 84.94 86.99 81.96 73.96 111.9 94.99 134.9 119.9 97.97 54.98 112.9 107.9 147.9 119.9
31.95 70.99 33.95 79.91 80.93 79.91 81.96 104.9 84.94 118 107.9 74.99 33.95 103 115 124.9 97.97
31.955 64.93 43.9 63.9 67.9 61.96 56.93 77.96 49.96 80.93 71.9 57.96 11.89 97.97 111.9 91.91 67.9
31.96 54.98 56.93 46.98 60.93 35.89 17.95 51.9 24.92 58.99 53.96 57.96 24.92 62.99 115.9 65.96 61.96
31.965 50.98 69.96 30.98 58.99 16.92 16.92 34.98 19.89 48.93 51.9 47.9 69.96 31.89 103 47.9 63.9
31.97 46.98 92.94 21.95 68.93 10.97 24.92 32.92 36.92 57.96 50.98 52.93 93.97 39.9 97.97 49.96 84.94
31.975 48.93 96.94 23.89 69.96 13.95 34.98 37.95 58.99 51.9 56.93 59.9 94.99 29.95 96.94 43.9 103
31.98 56.93 74.99 28.92 48.93 20.92 45.95 39.9 49.96 30.98 46.98 36.92 88.94 4.915 70.99 24.92 90.99
31.985 52.93 52.93 35.89 33.95 21.95 33.95 30.98 27.89 27.89 29.95 24.92 68.93 6.973 60.93 25.95 69.96
31.99 58.99 56.93 53.96 31.89 34.98 15.89 34.98 21.95 37.95 27.89 35.89 67.9 12.92 76.93 37.95 66.99
31.995 76.93 76.93 64.93 44.93 46.98 28.92 45.95 31.89 51.9 40.92 37.95 89.96 30.98 75.9 48.93 67.9
32 84.94 84.94 67.9 58.99 54.98 44.93 52.93 46.98 69.96 48.93 48.93 85.96 62.99 61.96 61.96 70.99
32.005 96.94 78.99 72.93 60.93 67.9 55.9 75.9 65.96 79.91 63.9 66.99 82.99 67.9 54.98 58.99 77.96
32.01 118.9 78.99 87.91 67.9 80.93 65.96 99.91 77.96 85.96 76.93 71.9 87.91 70.99 47.9 64.93 87.91
32.015 116.9 68.93 94.99 56.93 78.99 60.93 96.94 62.99 83.91 63.9 71.9 68.93 80.93 32.92 74.99 83.91
32.02 103 48.93 83.91 29.95 68.93 39.9 83.91 37.95 73.96 44.93 77.96 43.9 62.99 21.95 74.99 67.9
32.025 94.99 36.92 68.93 12.92 59.9 22.98 71.9 25.95 79.91 43.9 64.93 30.98 57.96 2.972 84.94 57.96
32.03 78.99 10.97 49.96 4.915 52.93 20.92 62.99 24.92 79.91 40.92 46.98 7.888 62.99 -5.03 97.97 46.98
32.035 76.93 1.943 56.93 14.98 62.99 24.92 79.91 37.95 85.96 52.93 55.9 5.944 76.93 7.888 111 51.9
32.04 90.99 12.92 81.96 45.95 86.99 41.95 103 63.9 114 83.91 69.96 27.89 111 36.92 134 70.99
32.045 78.99 16.92 85.96 53.96 97.97 65.96 107 73.96 114 81.96 68.93 30.98 126.9 30.98 131.9 69.96
32.05 62.99 18.98 70.99 48.93 92.94 69.96 99.91 67.9 96.94 68.93 64.93 40.92 103 10.97 108.9 60.93
32.055 48.93 42.98 53.96 61.96 85.96 76.93 89.96 76.93 103.9 74.99 57.96 68.93 79.91 6.973 107.9 68.93
32.06 34.98 68.93 35.89 64.93 74.99 99 90.99 86.99 99.91 72.93 40.92 83.91 64.93 0 107.9 64.93
32.065 38.98 91.91 32.92 78.99 74.99 108.9 94.99 93.97 92.94 71.9 35.89 91.91 57.96 18.98 99.91 69.96
32.07 44.93 99 32.92 82.99 67.9 102 89.96 90.99 96.94 79.91 39.9 88.94 50.98 37.95 95.91 69.96
32.075 40.92 83.91 23.89 51.9 55.9 92.94 75.9 69.96 78.99 65.96 35.89 75.9 45.95 25.95 83.91 49.96
32.08 48.93 93.97 27.89 38.98 59.9 79.91 74.99 50.98 61.96 49.96 36.92 69.96 44.93 24.92 70.99 35.89
32.085 50.98 90.99 32.92 28.92 59.9 57.96 65.96 38.98 62.99 47.9 39.9 66.99 40.92 21.95 79.91 31.89
32.09 42.98 76.93 34.98 3.887 52.93 44.93 50.98 18.98 58.99 45.95 40.92 58.99 45.95 1.943 82.99 21.95
32.095 56.93 71.9 37.95 1.943 53.96 29.95 53.96 17.95 39.9 41.95 41.95 39.9 37.95 5.944 75.9 23.89
32.1 68.93 55.9 39.9 -2.058 37.95 16.92 41.95 15.89 26.98 29.95 49.96 25.95 27.89 13.95 75.9 17.95
32.105 84.94 49.96 49.96 -6.059 25.95 5.944 23.89 2.972 21.95 23.89 60.93 26.98 41.95 5.944 78.99 0
32.11 108.9 74.99 62.99 7.888 38.98 11.89 28.92 8.916 16.92 21.95 66.99 28.92 47.9 17.95 72.93 1.943
32.115 108.9 76.93 67.9 18.98 39.9 14.98 23.89 16.92 11.89 11.89 61.96 14.98 25.95 25.95 63.9 3.887
32.12 90.99 54.98 62.99 12.92 28.92 9.945 20.92 8.916 11.89 13.95 51.9 0.9145 14.98 11.89 55.9 7.888
32.125 76.93 29.95 55.9 11.89 31.89 7.888 33.95 11.89 6.973 19.89 32.92 -13.03 12.92 19.89 36.92 19.89
32.13 60.93 -8.002 38.98 -1.029 24.92 0.9145 34.98 13.95 7.888 23.89 24.92 -30.06 8.916 23.89 32.92 17.95
32.135 54.98 -37.04 39.9 -15.09 25.95 -1.029 35.89 13.95 31.89 47.9 29.95 -29.04 23.89 25.95 33.95 21.95
32.14 72.93 -39.1 53.96 -1.029 51.9 7.888 49.96 39.9 47.9 65.96 35.89 -35.09 23.89 45.95 35.89 33.95
32.145 78.99 -45.04 52.93 2.972 63.9 28.92 53.96 58.99 55.9 55.9 40.92 -46.07 0.9145 47.9 46.98 38.98
32.15 72.93 -44.01 54.98 10.97 61.96 34.98 61.96 60.93 63.9 51.9 36.92 -24.01 5.944 48.93 52.93 42.98
32.155 60.93 -17.03 52.93 28.92 68.93 41.95 68.93 60.93 54.98 46.98 23.89 -2.058 20.92 57.96 53.96 37.95
32.16 32.92 1.943 28.92 20.92 60.93 39.9 58.99 43.9 53.96 42.98 7.888 -1.029 16.92 45.95 61.96 29.95
32.165 8.916 9.945 19.89 13.95 49.96 22.98 65.96 31.89 74.99 59.9 6.973 17.95 34.98 36.92 74.99 44.93
32.17 10.97 41.95 27.89 31.89 64.93 22.98 82.99 41.95 83.91 66.99 13.95 31.89 45.95 45.95 77.96 54.98
32.175 14.98 54.98 31.89 41.95 63.9 35.89 79.91 53.96 84.94 59.9 25.95 39.9 35.89 48.93 97.97 59.9
32.18 22.98 49.96 47.9 47.9 67.9 61.96 85.96 73.96 85.96 61.96 39.9 65.96 61.96 57.96 103.9 57.96
32.185 40.92 53.96 59.9 55.9 77.96 84.94 83.91 91.91 68.93 49.96 36.92 77.96 58.99 56.93 82.99 40.92
32.19 46.98 49.96 40.92 34.98 60.93 71.9 54.98 70.99 50.98 34.98 17.95 56.93 20.92 24.92 71.9 31.89
32.195 42.98 34.98 30.98 8.916 34.98 36.92 38.98 40.92 47.9 38.98 18.98 43.9 21.95 14.98 62.99 36.92
32.2 56.93 42.98 31.89 1.943 25.95 7.888 31.89 23.89 30.98 25.95 17.95 45.95 15.89 26.98 41.95 35.89
32.205 66.99 57.96 28.92 4.915 16.92 -5.03 20.92 4.915 22.98 12.92 21.95 40.92 -1.029 38.98 35.89 35.89
32.21 66.99 55.9 32.92 8.916 18.98 -1.029 20.92 3.887 26.98 12.92 34.98 30.98 9.945 48.93 30.98 19.89
32.215 68.93 56.93 38.98 16.92 33.95 9.945 19.89 8.916 9.945 1.943 31.89 26.98 0.9145 39.9 5.944 -4.001
32.22 64.93 66.99 35.89 18.98 30.98 12.92 11.89 6.973 3.887 -11.09 21.95 20.92 -11.09 17.95 1.943 -15.09
32.225 40.92 59.9 27.89 11.89 20.92 17.95 1.943 -1.029 16.92 1.943 28.92 14.98 12.92 7.888 27.89 -14.06
32.23 16.92 40.92 8.916 -4.001 5.944 12.92 1.943 -4.001 14.98 -1.029 15.89 24.92 26.98 1.943 43.9 -8.002
32.235 -5.03 27.89 -7.087 -19.09 -8.002 0 2.972 -7.087 13.95 -1.029 7.888 31.89 8.916 -1.029 56.93 3.887
32.24 -33.04 1.943 -11.09 -22.06 -14.06 -9.031 5.944 -7.087 24.92 16.92 11.89 21.95 12.92 -11.09 80.93 11.89
32.245 -39.1 -28.01 -6.059 -18.06 -3.086 0.9145 11.89 1.943 17.95 12.92 6.973 20.92 16.92 -17.03 63.9 8.916
32.25 -25.03 -22.06 2.972 -6.059 13.95 4.915 29.95 21.95 11.89 7.888 -3.086 12.92 4.915 3.887 33.95 12.92
32.255 -17.03 -15.09 6.973 0 15.89 20.92 24.92 29.95 7.888 17.95 -9.031 -1.029 10.97 23.89 24.92 14.98
32.26 -15.09 -29.04 -2.058 -10.06 8.916 33.95 17.95 20.92 -1.029 14.98 -18.06 -4.001 3.887 19.89 10.97 9.945
32.265 0.9145 -19.09 -4.001 -12 5.944 22.98 26.98 13.95 -2.058 5.944 -19.09 1.943 -8.002 13.95 16.92 16.92
32.27 4.915 -1.029 -6.059 -2.058 0 8.916 25.95 5.944 15.89 13.95 -5.03 26.98 -2.058 11.89 43.9 20.92
32.275 18.98 18.98 0 4.915 0 11.89 13.95 6.973 19.89 4.915 0.9145 52.93 8.916 15.89 55.9 22.98
32.28 40.92 50.98 9.945 20.92 14.98 17.95 21.95 19.89 16.92 -8.002 0 51.9 14.98 35.89 52.93 19.89
32.285 34.98 59.9 13.95 17.95 8.916 14.98 4.915 9.945 7.888 -18.06 3.887 29.95 10.97 31.89 46.98 9.945
32.29 26.98 40.92 20.92 10.97 5.944 14.98 -3.086 -2.058 0.9145 -24.01 17.95 18.98 24.92 17.95 43.9 2.972
32.295 34.98 33.95 29.95 9.945 22.98 13.95 11.89 1.943 4.915 -15.09 32.92 16.92 36.92 23.89 49.96 4.915
32.3 34.98 30.98 29.95 4.915 20.92 12.92 17.95 1.943 13.95 -5.03 41.95 22.98 41.95 37.95 57.96 13.95
32.305 36.92 28.92 24.92 10.97 15.89 15.89 13.95 0 19.89 -2.058 53.96 38.98 54.98 45.95 53.96 10.97
32.31 30.98 31.89 18.98 2.972 12.92 11.89 18.98 -3.086 10.97 -16 42.98 32.92 43.9 46.98 38.98 1.943
32.315 -1.029 13.95 0.9145 -18.06 -2.058 -9.031 -1.029 -20 0 -34.07 21.95 18.98 14.98 22.98 11.89 -11.09
32.32 -27.09 -1.029 -13.03 -39.1 -17.03 -39.1 -15.09 -35.09 -2.058 -35.09 17.95 5.944 11.89 2.972 5.944 -17.03
32.325 -45.04 -12 -32.01 -56.01 -14.06 -52.01 -6.059 -30.06 1.943 -28.01 4.915 -1.029 3.887 -12 6.973 -12
32.33 -59.1 -33.04 -52.01 -66.07 -26.06 -55.1 -12 -30.06 -2.058 -28.01 -5.03 0.9145 -12 -30.06 -1.029 -11.09
32.335 -53.04 -27.09 -45.04 -55.1 -31.09 -56.01 -21.03 -29.04 -2.058 -29.04 0 9.945 1.943 -28.01 0 -8.002
32.34 -39.1 -25.03 -39.1 -53.04 -23.09 -49.04 -17.03 -27.09 -3.086 -29.04 0 13.95 3.887 -25.03 1.943 -11.09
32.345 -21.03 -38.07 -27.09 -47.1 -19.09 -41.04 -19.09 -25.03 1.943 -27.09 5.944 19.89 7.888 -20 -2.058 -13.03
32.35 2.972 -33.04 -3.086 -23.09 -4.001 -32.01 -4.001 -11.09 9.945 -12 23.89 19.89 27.89 1.943 13.95 1.943
32.355 -1.029 -39.1 -1.029 -9.031 0.9145 -16 3.887 1.943 14.98 -5.03 16.92 13.95 24.92 12.92 28.92 6.973
32.36 -3.086 -46.07 -12 -12 -10.06 -5.03 -1.029 0.9145 1.943 -20 0 14.98 8.916 -1.029 11.89 -1.029
32.365 0.9145 -17.03 1.943 -2.058 -2.058 -9.031 -1.029 -2.058 1.943 -32.01 5.944 20.92 14.98 0 11.89 -5.03
32.37 10.97 -1.029 16.92 0.9145 7.888 -8.002 1.943 -1.029 5.944 -29.04 16.92 28.92 27.89 10.97 28.92 0.9145
32.375 20.92 3.887 28.92 2.972 21.95 0.9145 9.945 0 13.95 -19.09 26.98 42.98 36.92 5.944 30.98 8.916
32.38 42.98 21.95 49.96 25.95 43.9 13.95 35.89 11.89 35.89 0 29.95 45.95 37.95 33.95 47.9 23.89
32.385 40.92 17.95 41.95 31.89 33.95 25.95 43.9 25.95 49.96 19.89 13.95 37.95 33.95 41.95 69.96 39.9
32.39 22.98 3.887 11.89 11.89 7.888 21.95 29.95 11.89 33.95 13.95 -2.058 36.92 20.92 13.95 51.9 21.95
32.395 38.98 37.95 21.95 27.89 23.89 7.888 37.95 25.95 14.98 11.89 -2.058 50.98 20.92 23.89 31.89 13.95
32.4 50.98 63.9 47.9 55.9 44.93 14.98 46.98 45.95 18.98 26.98 20.92 63.9 43.9 39.9 36.92 40.92
32.405 42.98 53.96 41.95 49.96 50.98 42.98 40.92 35.89 23.89 20.92 22.98 59.9 46.98 23.89 30.98 46.98
32.41 42.98 49.96 37.95 51.9 51.9 44.93 41.95 31.89 29.95 19.89 16.92 46.98 22.98 25.95 34.98 44.93
32.415 34.98 29.95 32.92 39.9 28.92 37.95 30.98 25.95 40.92 32.92 11.89 30.98 16.92 27.89 54.98 48.93
32.42 8.916 7.888 3.887 7.888 -2.058 24.92 7.888 5.944 34.98 23.89 1.943 17.95 5.944 7.888 47.9 31.89
32.425 12.92 19.89 3.887 1.943 0 7.888 5.944 9.945 29.95 21.95 13.95 17.95 0.9145 7.888 33.95 13.95
32.43 18.98 23.89 23.89 9.945 15.89 8.916 11.89 21.95 47.9 29.95 38.98 38.98 18.98 7.888 38.98 22.98
32.435 16.92 19.89 19.89 7.888 24.92 25.95 18.98 15.89 55.9 24.92 44.93 53.96 35.89 -5.03 38.98 16.92
32.44 22.98 34.98 18.98 15.89 32.92 32.92 30.98 19.89 51.9 20.92 41.95 56.93 37.95 -12 35.89 1.943
32.445 16.92 33.95 15.89 25.95 31.89 30.98 39.9 21.95 48.93 31.89 41.95 57.96 47.9 -5.03 31.89 -2.058
32.45 0.9145 33.95 -1.029 27.89 24.92 36.92 40.92 27.89 39.9 32.92 22.98 51.9 31.89 -3.086 20.92 6.973
32.455 -3.086 26.98 -10.06 27.89 12.92 35.89 32.92 27.89 24.92 18.98 5.944 37.95 3.887 0 15.89 11.89
32.46 -15.09 0 -1.029 21.95 7.888 30.98 24.92 18.98 14.98 5.944 16.92 37.95 8.916 -5.03 11.89 8.916
32.465 -1.029 1.943 11.89 22.98 23.89 28.92 22.98 11.89 9.945 0.9145 31.89 46.98 20.92 -14.06 3.887 1.943
32.47 14.98 3.887 35.89 26.98 33.95 20.92 18.98 4.915 12.92 1.943 49.96 57.96 28.92 -15.09 10.97 -1.029
32.475 6.973 0.9145 40.92 18.98 25.95 13.95 17.95 0.9145 26.98 17.95 66.99 58.99 44.93 -9.031 23.89 2.972
32.48 10.97 7.888 39.9 18.98 28.92 19.89 23.89 10.97 34.98 26.98 66.99 52.93 44.93 1.943 31.89 17.95
32.485 22.98 14.98 43.9 28.92 27.89 27.89 30.98 20.92 35.89 21.95 67.9 49.96 53.96 4.915 43.9 26.98
32.49 18.98 15.89 43.9 27.89 25.95 36.92 34.98 21.95 22.98 3.887 56.93 45.95 74.99 7.888 31.89 7.888
32.495 30.98 38.98 46.98 34.98 37.95 43.9 42.98 32.92 0.9145 0.9145 36.92 46.98 55.9 18.98 8.916 -1.029
32.5 44.93 46.98 48.93 45.95 35.89 36.92 41.95 33.95 13.95 18.98 31.89 62.99 36.92 40.92 22.98 27.89
32.505 26.98 36.92 29.95 47.9 22.98 40.92 39.9 30.98 39.9 42.98 27.89 68.93 38.98 59.9 43.9 50.98
32.51 26.98 46.98 14.98 51.9 15.89 48.93 49.96 41.95 45.95 58.99 15.89 72.93 20.92 68.93 46.98 65.96
32.515 44.93 60.93 22.98 70.99 29.95 59.9 58.99 58.99 50.98 75.9 32.92 94.99 25.95 68.93 52.93 79.91
32.52 40.92 71.9 25.95 73.96 35.89 72.93 64.93 61.96 54.98 67.9 36.92 85.96 38.98 65.96 53.96 52.93
32.525 40.92 82.99 31.89 66.99 37.95 69.96 62.99 64.93 47.9 57.96 33.95 63.9 21.95 58.99 33.95 32.92
32.53 60.93 73.96 51.9 72.93 46.98 57.96 59.9 64.93 52.93 66.99 56.93 60.93 34.98 69.96 41.95 49.96
32.535 62.99 57.96 66.99 78.99 63.9 59.9 67.9 65.96 56.93 57.96 74.99 54.98 66.99 81.96 49.96 44.93
32.54 74.99 61.96 67.9 80.93 59.9 62.99 62.99 66.99 32.92 41.95 71.9 51.9 60.93 79.91 32.92 31.89
32.545 94.99 62.99 77.96 80.93 59.9 64.93 54.98 57.96 25.95 45.95 77.96 64.93 56.93 70.99 27.89 34.98
32.55 96.94 55.9 83.91 75.9 67.9 64.93 58.99 59.9 38.98 55.9 74.99 53.96 60.93 79.91 43.9 30.98
32.555 76.93 42.98 80.93 63.9 62.99 59.9 62.99 61.96 54.98 74.99 53.96 45.95 43.9 90.99 49.96 53.96
32.56 52.93 27.89 77.96 57.96 64.93 62.99 72.93 75.9 81.96 100.9 56.93 57.96 45.95 99.91 64.93 80.93
32.565 24.92 19.89 69.96 55.9 87.91 76.93 95.91 93.97 100.9 106 55.9 57.96 69.96 95.91 83.91 85.96
32.57 0.9145 26.98 52.93 55.9 78.99 76.93 99 93.97 99.91 99 45.95 76.93 69.96 84.94 83.91 87.91
32.575 -5.03 39.9 39.9 57.96 58.99 73.96 80.93 87.91 81.96 86.99 40.92 103.9 61.96 77.96 70.99 78.99
32.58 -11.09 45.95 31.89 65.96 51.9 74.99 69.96 81.96 57.96 67.9 40.92 99 52.93 75.9 50.98 66.99
32.585 -7.087 51.9 31.89 73.96 39.9 71.9 57.96 73.96 41.95 61.96 37.95 103.9 29.95 85.96 17.95 69.96
32.59 8.916 67.9 39.9 73.96 33.95 76.93 39.9 75.9 30.98 57.96 43.9 114 23.89 89.96 0.9145 59.9
32.595 36.92 77.96 40.92 65.96 34.98 85.96 30.98 77.96 14.98 42.98 45.95 104.9 10.97 73.96 -6.059 52.93
32.6 66.99 99.91 41.95 61.96 19.89 68.93 23.89 63.9 19.89 39.9 46.98 111 6.973 75.9 2.972 58.99
32.605 80.93 114 41.95 61.96 2.972 54.98 14.98 53.96 25.95 42.98 50.98 114 14.98 75.9 14.98 62.99
32.61 66.99 97.97 27.89 47.9 -4.001 44.93 10.97 39.9 16.92 34.98 46.98 87.91 1.943 53.96 6.973 54.98
32.615 68.93 81.96 29.95 39.9 -3.086 25.95 9.945 25.95 24.92 39.9 51.9 72.93 8.916 47.9 5.944 49.96
32.62 78.99 73.96 43.9 37.95 11.89 25.95 9.945 29.95 37.95 43.9 60.93 78.99 30.98 39.9 19.89 35.89
32.625 74.99 49.96 37.95 29.95 23.89 35.89 9.945 35.89 29.95 31.89 53.96 67.9 11.89 11.89 13.95 23.89
32.63 64.93 39.9 35.89 35.89 21.95 29.95 15.89 39.9 37.95 41.95 53.96 73.96 7.888 19.89 17.95 39.9
32.635 48.93 40.92 40.92 54.98 23.89 50.98 23.89 54.98 47.9 63.9 56.93 88.94 34.98 39.9 34.98 60.93
32.64 24.92 26.98 24.92 56.93 17.95 72.93 23.89 60.93 31.89 51.9 39.9 64.93 28.92 30.98 18.98 56.93
32.645 14.98 18.98 19.89 47.9 10.97 63.9 16.92 44.93 20.92 34.98 32.92 39.9 27.89 27.89 11.89 43.9
32.65 14.98 15.89 34.98 41.95 14.98 49.96 14.98 31.89 25.95 28.92 28.92 30.98 41.95 22.98 21.95 27.89
32.655 4.915 0.9145 30.98 28.92 18.98 34.98 17.95 27.89 14.98 21.95 18.98 6.973 28.92 11.89 8.916 20.92
32.66 -15.09 -13.03 20.92 16.92 16.92 17.95 22.98 21.95 18.98 34.98 17.95 2.972 19.89 21.95 3.887 23.89
32.665 -31.09 -5.03 7.888 21.95 15.89 33.95 19.89 31.89 34.98 55.9 11.89 21.95 23.89 28.92 13.95 39.9
32.67 -39.1 0 -7.087 33.95 1.943 47.9 5.944 49.96 17.95 39.9 -2.058 17.95 1.943 33.95 -1.029 37.95
32.675 -53.04 7.888 -28.01 28.92 -14.06 40.92 -15.09 43.9 -2.058 7.888 -4.001 22.98 -14.06 31.89 -20 18.98
32.68 -49.04 16.92 -27.09 27.89 -28.01 31.89 -20 28.92 -4.001 4.915 -4.001 35.89 -17.03 27.89 -19.09 13.95
32.685 -31.09 20.92 -7.087 26.98 -10.06 18.98 -1.029 30.98 1.943 12.92 3.887 39.9 -6.059 32.92 -18.06 20.92
32.69 -19.09 19.89 -5.03 9.945 1.943 7.888 17.95 19.89 14.98 17.95 17.95 41.95 0 20.92 -5.03 15.89
32.695 0.9145 38.98 -2.058 11.89 6.973 11.89 26.98 16.92 28.92 22.98 20.92 45.95 7.888 1.943 3.887 17.95
32.7 28.92 51.9 9.945 23.89 7.888 12.92 22.98 21.95 10.97 2.972 11.89 35.89 8.916 5.944 -12 8.916
32.705 36.92 39.9 1.943 6.973 -8.002 10.97 -5.03 -1.029 -22.06 -37.04 0.9145 18.98 -3.086 -14.06 -51.1 -22.06
32.71 46.98 30.98 -1.029 0 -36.01 -1.029 -37.04 -24.01 -56.01 -51.1 0 18.98 -33.04 -34.07 -78.08 -44.01
32.715 68.93 31.89 18.98 2.972 -37.04 -16 -38.07 -22.06 -66.07 -43.1 15.89 18.98 -33.04 -27.09 -83.11 -30.06
32.72 74.99 26.98 15.89 -10.06 -28.01 -17.03 -48.01 -23.09 -56.01 -39.1 23.89 7.888 -38.07 -31.09 -75.1 -32.01
32.725 76.93 22.98 10.97 -21.03 -33.04 -35.09 -46.07 -24.01 -48.01 -32.01 18.98 -3.086 -30.06 -35.09 -60.01 -31.09
32.73 60.93 8.916 9.945 -25.03 -29.04 -43.1 -25.03 -13.03 -39.1 -29.04 0 -22.06 -7.087 -21.03 -47.1 -22.06
32.735 12.92 -27.09 -16 -48.01 -26.06 -36.01 -21.03 -19.09 -34.07 -44.01 -24.01 -47.1 -15.09 -34.07 -43.1 -34.07
32.74 -27.09 -59.1 -35.09 -70.07 -39.1 -47.1 -25.03 -27.09 -33.04 -49.04 -30.06 -63.1 -31.09 -50.07 -43.1 -44.01
32.745 -61.04 -82.08 -43.1 -84.02 -35.09 -57.04 -17.03 -30.06 -14.06 -38.07 -32.01 -64.02 -30.06 -49.04 -28.01 -31.09
32.75 -89.05 -90.08 -58.07 -95.11 -24.01 -59.1 -18.06 -24.01 1.943 -27.09 -44.01 -68.02 -38.07 -57.04 -18.06 -33.04
32.755 -87.11 -64.02 -47.1 -72.02 -23.09 -63.1 -9.031 -12 0.9145 -4.001 -36.01 -52.01 -18.06 -47.1 0 -23.09
32.76 -77.05 -41.04 -23.09 -32.01 -1.029 -33.04 13.95 11.89 11.89 15.89 -24.01 -21.03 13.95 -28.01 9.945 -4.001
32.765 -87.11 -47.1 -28.01 -10.06 12.92 16.92 15.89 37.95 20.92 14.98 -22.06 -8.002 1.943 -36.01 5.944 1.943
32.77 -85.05 -40.01 -23.09 0 17.95 41.95 3.887 47.9 15.89 7.888 -9.031 4.915 1.943 -37.04 -3.086 -2.058
32.775 -81.05 -30.06 -28.01 3.887 17.95 53.96 2.972 40.92 6.973 0.9145 -18.06 17.95 1.943 -35.09 -12 -3.086
32.78 -73.05 -22.06 -45.04 -1.029 0.9145 49.96 1.943 35.89 0.9145 0.9145 -29.04 13.95 -6.059 -33.04 -11.09 -6.059
32.785 -33.04 13.95 -26.06 12.92 -9.031 34.98 2.972 32.92 6.973 7.888 -11.09 8.916 21.95 -17.03 0.9145 1.943
32.79 -5.03 34.98 -19.09 21.95 -12 35.89 3.887 32.92 1.943 11.89 -9.031 0 21.95 0 -12 1.943
