    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz 
1.39 -58.62 -371.3 -48.85 -361.5 -302.9 -263.8 -185.6 -244.3 -508.1 -1104 -332.2 361.5 332.2 -107.5 -127 -78.16 19.54 -97.7 -439.7
1.395 -9.77 -449.4 -29.31 -322.4 -48.85 -127 87.93 -127 -156.3 -869.6 -234.5 87.93 683.9 -322.4 -9.77 -107.5 136.8 117.2 -68.39
1.4 -283.3 -351.7 -87.93 -371.3 9.77 -234.5 87.93 -58.62 -146.6 -869.6 -361.5 713.2 420.1 224.7 -205.2 -29.31 9.77 214.9 -39.08
1.405 -78.16 97.7 117.2 -293.1 312.7 -58.62 429.9 39.08 146.6 -859.8 185.6 498.3 1036 -48.85 -9.77 -214.9 234.5 371.3 273.6
1.41 -195.4 -68.39 -185.6 -527.6 19.54 -234.5 293.1 29.31 -19.54 -791.4 -410.4 508.1 87.93 39.08 322.4 -117.2 -68.39 166.1 156.3
1.415 -390.8 78.16 -273.6 -635.6 -293.1 -371.3 -68.39 -146.6 -371.3 -947.7 -332.2 332.2 635.1 -361.5 -576.5 -293.1 -322.4 87.93 -68.39
1.42 -537.4 -312.7 -615.5 -713.2 -537.4 -381 -224.7 -175.9 -644.8 -1055 -967.8 322.4 68.39 -361.5 -478.7 -469 -596 -39.08 -234.5
1.425 -547.6 -390.8 -400.6 -810.9 -469 -439.7 -263.8 -205.2 -635.6 -1133 -683.9 195.4 185.6 -214.9 -605.8 -459.2 -547.6 -273.6 -195.4
1.43 -576.5 -664.4 -293.1 -830.5 -302.9 -527.6 -68.39 -254 -537.4 -1309 -655.1 39.08 400.6 -498.3 -683.9 -655.1 -410.4 -459.2 -68.39
1.435 -664.4 -664.4 -469 -801.2 -390.8 -586.2 -263.8 -342 -556.9 -1406 -655.1 -156.3 87.93 -498.3 -459.2 -732.8 -508.1 -596 -195.4
1.44 -840.3 -732.8 -361.5 -732.8 -97.7 -605.8 9.77 -214.9 -244.3 -1172 -48.85 -342 97.7 -576.5 -342 -488.5 -410.4 -556.9 -19.54
1.445 -713.2 -801.2 -439.7 -527.6 -78.16 -576.5 -39.08 -136.8 -205.2 -947.7 -68.39 -332.2 664.4 -527.6 -302.9 -390.8 -537.4 -586.2 -78.16
1.45 -869.6 -859.8 -263.8 -586.2 175.9 -732.8 136.8 -175.9 39.08 -840.3 381 -615.5 1124 -820.7 -342 -302.9 -351.7 -655.1 78.16
1.455 -498.3 -762.1 -234.5 -410.4 429.9 -517.8 322.4 29.31 166.1 -635.6 478.7 -58.62 996.6 -605.8 -224.7 -214.9 -254 -459.2 293.1
1.46 -381 -713.2 -234.5 -605.8 293.1 -655.1 205.2 -185.6 78.16 -947.7 283.3 -332.2 810.9 -742.6 -214.9 -273.6 -263.8 -459.2 214.9
1.465 -195.4 -469 -273.6 -459.2 234.5 -517.8 127 -9.77 48.85 -947.7 97.7 68.39 224.7 -683.9 -361.5 -234.5 -273.6 -283.3 195.4
1.47 -87.93 -332.2 -87.93 -498.3 244.3 -547.6 127 -175.9 -48.85 -1231 107.5 146.6 -195.4 -498.3 -136.8 -449.4 -224.7 -263.8 87.93
1.475 -234.5 -234.5 -420.1 -478.7 -263.8 -527.6 -351.7 -39.08 -390.8 -947.7 -420.1 -78.16 -87.93 -596 -683.9 -429.9 -556.9 -293.1 -273.6
1.48 -508.1 -293.1 -478.7 -459.2 -410.4 -517.8 -547.6 -39.08 -498.3 -1025 -381 -29.31 -771.9 -439.7 -830.5 -517.8 -723 -234.5 -439.7
1.485 -478.7 -205.2 -566.7 -429.9 -683.9 -420.1 -762.1 68.39 -615.5 -840.3 -644.8 -166.1 -771.9 -342 -1036 -322.4 -947.7 -381 -644.8
1.49 -322.4 -107.5 -117.2 -342 -361.5 -205.2 -342 205.2 -146.6 -918.4 -469 0 -469 -175.9 -556.9 -224.7 -459.2 -166.1 -205.2
1.495 -342 29.31 -19.54 -224.7 -293.1 -58.62 -214.9 351.7 -127 -810.9 -469 312.7 -293.1 107.5 -429.9 -9.77 -263.8 68.39 -29.31
1.5 -127 205.2 332.2 -58.62 19.54 166.1 117.2 527.6 175.9 -801.2 -156.3 654.6 97.7 361.5 -527.6 -9.77 58.62 410.4 214.9
1.505 127 459.2 635.1 351.7 400.6 566.7 517.8 957.5 498.3 -283.3 78.16 1016 781.6 615.5 -136.8 293.1 469 732.8 644.8
1.51 332.2 459.2 801.2 381 576.5 605.8 566.7 918.4 635.1 -127 293.1 576.5 566.7 254 -234.5 68.39 605.8 713.2 791.4
1.515 654.6 351.7 1202 576.5 1114 869.6 1065 1124 1192 175.9 762.1 928.2 957.5 664.4 371.3 302.9 1104 869.6 1358
1.52 205.2 224.7 1045 371.3 996.6 693.7 859.8 850 1094 127 664.4 488.5 928.2 127 224.7 19.54 810.9 713.2 1143
1.525 361.5 381 1104 537.4 1026 859.8 879.3 957.5 1133 293.1 859.8 1045 869.6 683.9 381 263.8 742.6 791.4 1124
1.53 127 322.4 859.8 469 820.7 820.7 693.7 996.6 947.7 498.3 635.1 566.7 674.2 410.4 273.6 87.93 410.4 781.6 1006
1.535 -205.2 420.1 625.3 537.4 547.1 898.9 527.6 1045 693.7 429.9 420.1 781.6 762.1 625.3 87.93 19.54 205.2 762.1 810.9
1.54 39.08 224.7 498.3 459.2 400.6 771.9 390.8 1075 478.7 488.5 244.3 361.5 293.1 527.6 205.2 9.77 205.2 693.7 840.3
1.545 39.08 29.31 410.4 410.4 302.9 615.5 332.2 986.8 312.7 263.8 -254 420.1 78.16 664.4 9.77 -146.6 185.6 605.8 742.6
1.55 146.6 166.1 342 390.8 195.4 615.5 283.3 977 136.8 39.08 -175.9 390.8 -68.39 635.1 -390.8 -58.62 283.3 498.3 723
1.555 429.9 224.7 654.6 547.1 400.6 674.2 361.5 1075 39.08 -29.31 283.3 517.8 361.5 693.7 0 19.54 390.8 723 742.6
1.56 429.9 224.7 420.1 469 175.9 683.9 283.3 1114 -136.8 -78.16 87.93 693.7 322.4 752.3 -175.9 175.9 234.5 762.1 644.8
1.565 312.7 117.2 703.5 576.5 351.7 683.9 371.3 1192 9.77 9.77 156.3 723 918.4 664.4 -117.2 244.3 390.8 820.7 771.9
1.57 -29.31 -87.93 556.9 439.7 322.4 556.9 400.6 1065 -58.62 -107.5 -78.16 537.4 664.4 654.6 29.31 312.7 166.1 762.1 586.2
1.575 39.08 97.7 508.1 547.1 263.8 537.4 361.5 1006 -39.08 -244.3 205.2 478.7 801.2 576.5 87.93 107.5 127 683.9 449.4
1.58 -39.08 -39.08 498.3 508.1 332.2 283.3 459.2 889.1 156.3 -351.7 566.7 322.4 703.5 576.5 224.7 39.08 97.7 605.8 410.4
1.585 9.77 293.1 283.3 566.7 97.7 175.9 175.9 810.9 -156.3 -488.5 429.9 312.7 459.2 439.7 156.3 -117.2 -205.2 439.7 -146.6
1.59 146.6 166.1 459.2 449.4 312.7 29.31 351.7 644.8 9.77 -655.1 605.8 214.9 420.1 478.7 830.5 -234.5 39.08 332.2 39.08
1.595 175.9 381 263.8 723 29.31 117.2 -9.77 752.3 -293.1 -410.4 449.4 322.4 586.2 410.4 -48.85 -87.93 -48.85 400.6 -293.1
1.6 58.62 302.9 371.3 869.6 58.62 381 -29.31 840.3 -322.4 -185.6 449.4 234.5 801.2 293.1 322.4 -9.77 87.93 596 -263.8
1.605 283.3 205.2 351.7 664.4 -29.31 97.7 -185.6 723 -322.4 -78.16 410.4 429.9 752.3 469 58.62 29.31 107.5 371.3 -293.1
1.61 381 136.8 693.7 781.6 195.4 205.2 -39.08 889.1 -175.9 361.5 977 254 1114 322.4 48.85 283.3 214.9 527.6 -136.8
1.615 332.2 -156.3 752.3 361.5 351.7 -146.6 19.54 762.1 -19.54 439.7 586.2 68.39 449.4 166.1 117.2 48.85 146.6 234.5 9.77
1.62 -29.31 -146.6 664.4 410.4 459.2 -39.08 185.6 977 146.6 713.2 859.8 449.4 732.8 361.5 381 371.3 117.2 429.9 205.2
1.625 87.93 -254 967.3 293.1 928.2 -48.85 674.2 1016 488.5 967.3 771.9 -9.77 644.8 87.93 781.6 224.7 332.2 254 732.8
1.63 185.6 -117.2 576.5 390.8 693.7 48.85 586.2 1075 400.6 859.8 752.3 342 664.4 214.9 791.4 224.7 273.6 127 752.3
1.635 302.9 -254 605.8 273.6 732.8 -48.85 625.3 947.7 302.9 615.5 840.3 78.16 1348 97.7 703.5 29.31 302.9 -48.85 879.3
1.64 596 -195.4 381 381 429.9 48.85 400.6 996.6 -117.2 537.4 537.4 -48.85 1251 205.2 390.8 9.77 293.1 68.39 810.9
1.645 674.2 -214.9 410.4 429.9 234.5 68.39 146.6 947.7 -371.3 185.6 234.5 -9.77 1241 9.77 -175.9 -127 273.6 -48.85 644.8
1.65 947.7 -361.5 605.8 429.9 410.4 68.39 195.4 850 -302.9 -9.77 586.2 29.31 1045 58.62 351.7 -224.7 605.8 29.31 732.8
1.655 693.7 -342 556.9 508.1 322.4 58.62 87.93 791.4 -312.7 -214.9 420.1 68.39 723 78.16 19.54 -234.5 605.8 97.7 576.5
1.66 556.9 -234.5 654.6 302.9 381 -127 127 566.7 -146.6 -605.8 938 146.6 986.8 78.16 693.7 -342 664.4 29.31 459.2
1.665 312.7 -254 527.6 117.2 234.5 -254 -39.08 351.7 -224.7 -918.4 908.6 146.6 713.2 166.1 635.1 -371.3 312.7 -68.39 58.62
1.67 78.16 -166.1 410.4 -156.3 136.8 -429.9 9.77 195.4 -78.16 -947.7 879.3 -244.3 762.1 -78.16 1055 -390.8 156.3 -244.3 -58.62
1.675 -205.2 -283.3 -48.85 -224.7 -390.8 -312.7 -390.8 293.1 -332.2 -908.6 146.6 -9.77 224.7 127 68.39 -302.9 -283.3 -302.9 -488.5
1.68 -58.62 -566.7 -166.1 -302.9 -263.8 -322.4 -107.5 400.6 0 -605.8 596 -742.6 371.3 -342 478.7 -263.8 -342 -322.4 -351.7
1.685 -312.7 -644.8 -439.7 -175.9 -547.6 -302.9 -175.9 556.9 78.16 -263.8 146.6 -342 -244.3 -117.2 -39.08 -214.9 -390.8 -351.7 -410.4
1.69 -537.4 -928.2 -478.7 -273.6 -547.6 -322.4 -58.62 615.5 205.2 19.54 498.3 -713.2 -488.5 -283.3 0 -195.4 -312.7 -342 -302.9
1.695 -439.7 -840.3 -517.8 -312.7 -596 -537.4 -19.54 517.8 302.9 48.85 332.2 -586.2 -29.31 -361.5 117.2 -293.1 -283.3 -351.7 -263.8
1.7 -469 -1006 -693.7 -478.7 -322.4 -674.6 136.8 -136.8 -244.3 185.6 -254 -361.5 -244.3 -127 -214.9 146.6 -830.5 -302.9 214.9
1.705 -390.8 -1114 -791.4 -439.7 -332.2 -605.8 117.2 -136.8 -244.3 263.8 -273.6 -322.4 -146.6 29.31 -322.4 156.3 -781.6 -332.2 234.5
1.71 -703.5 -1172 -723 -439.7 -322.4 -469 29.31 -107.5 -127 273.6 -469 -312.7 -107.5 273.6 -205.2 156.3 -752.3 -312.7 224.7
1.715 -381 -752.3 -478.7 -39.08 -166.1 -48.85 68.39 146.6 87.93 527.6 -273.6 244.3 -39.08 478.7 -97.7 547.1 -498.3 -175.9 302.9
1.72 -312.7 -723 -547.6 -185.6 -420.1 -244.3 -263.8 -78.16 -273.6 19.54 -527.6 -605.8 19.54 166.1 -234.5 48.85 -781.6 -322.4 0
1.725 48.85 -175.9 -293.1 136.8 -205.2 58.62 -146.6 224.7 -117.2 283.3 -332.2 107.5 410.4 547.1 -68.39 390.8 -547.6 -48.85 175.9
1.73 371.3 -136.8 -254 68.39 -136.8 -58.62 -117.2 97.7 -234.5 -58.62 -488.5 -175.9 -371.3 410.4 361.5 -48.85 -449.4 29.31 195.4
1.735 351.7 312.7 -224.7 214.9 9.77 87.93 -244.3 302.9 -302.9 58.62 -234.5 58.62 -263.8 400.6 -508.1 146.6 -508.1 166.1 136.8
1.74 -39.08 107.5 -469 127 -107.5 146.6 -244.3 371.3 -214.9 107.5 -898.9 156.3 -488.5 488.5 -214.9 195.4 -478.7 117.2 166.1
1.745 -273.6 273.6 -420.1 371.3 29.31 420.1 -224.7 654.6 -156.3 332.2 -381 488.5 -498.3 459.2 -400.6 390.8 -517.8 195.4 78.16
1.75 -771.9 -214.9 -869.6 48.85 -420.1 156.3 -469 537.4 -410.4 293.1 -1124 87.93 -342 19.54 -478.7 175.9 -840.3 -9.77 -205.2
1.755 -713.2 -342 -1025 39.08 -576.5 -9.77 -537.4 410.4 -576.5 302.9 -1240 107.5 -410.4 -87.93 -478.7 48.85 -977.5 -185.6 -371.3
1.76 -498.3 -312.7 -889.1 58.62 -469 -78.16 -351.7 469 -586.2 547.1 -957.5 234.5 -683.9 -9.77 -234.5 29.31 -938 -195.4 -293.1
1.765 -449.4 -469 -977.5 -214.9 -566.7 -459.2 -488.5 146.6 -850 48.85 -947.7 -107.5 -214.9 -371.3 -469 -195.4 -1064 -400.6 -508.1
1.77 -381 -48.85 -820.7 -97.7 -410.4 -342 -322.4 351.7 -674.6 390.8 -371.3 439.7 39.08 136.8 -390.8 48.85 -957.5 -156.3 -322.4
1.775 -312.7 117.2 -820.7 -127 -556.9 -400.6 -459.2 244.3 -850 146.6 -390.8 342 136.8 9.77 -400.6 -107.5 -1006 -146.6 -556.9
1.78 -273.6 214.9 -869.6 -127 -566.7 -439.7 -527.6 195.4 -840.3 117.2 -302.9 410.4 332.2 87.93 -547.6 -146.6 -967.8 -146.6 -635.6
1.785 -527.6 322.4 -791.4 97.7 -556.9 -195.4 -537.4 342 -801.2 254 -351.7 586.2 -107.5 244.3 -566.7 -166.1 -791.4 0 -537.4
1.79 -478.7 390.8 -752.3 283.3 -429.9 -9.77 -361.5 488.5 -683.9 381 -508.1 771.9 -332.2 586.2 -312.7 -97.7 -566.7 273.6 -390.8
1.795 -439.7 625.3 -683.9 537.4 -156.3 400.6 -175.9 683.9 -517.8 449.4 -449.4 1182 -390.8 703.5 -498.3 29.31 -254 459.2 -254
1.8 -107.5 615.5 -537.4 449.4 87.93 205.2 29.31 576.5 -312.7 381 -234.5 1133 -527.6 859.8 -302.9 107.5 -29.31 390.8 -117.2
1.805 342 693.7 -371.3 605.8 322.4 302.9 342 654.6 -48.85 351.7 -19.54 967.3 -48.85 478.7 185.6 107.5 283.3 381 107.5
1.81 674.2 439.7 -293.1 371.3 263.8 -146.6 273.6 195.4 -117.2 -78.16 322.4 596 351.7 302.9 302.9 -97.7 263.8 117.2 29.31
1.815 801.2 205.2 -19.54 312.7 332.2 -263.8 283.3 87.93 -185.6 19.54 312.7 508.1 58.62 87.93 596 -175.9 351.7 0 48.85
1.82 156.3 58.62 -19.54 224.7 117.2 -254 107.5 -58.62 -342 -87.93 78.16 429.9 117.2 332.2 517.8 -381 312.7 -224.7 48.85
1.825 -224.7 58.62 -205.2 195.4 -205.2 -107.5 -302.9 -87.93 -664.4 29.31 -58.62 439.7 -263.8 214.9 -19.54 -224.7 146.6 -175.9 -127
1.83 -488.5 195.4 -263.8 87.93 -361.5 -39.08 -478.7 -117.2 -732.8 97.7 -410.4 420.1 -361.5 332.2 -459.2 -234.5 29.31 -185.6 -244.3
1.835 -420.1 273.6 -693.7 68.39 -703.5 68.39 -781.6 -58.62 -987.3 293.1 -752.3 293.1 -420.1 -9.77 -762.1 -78.16 -185.6 -214.9 -537.4
1.84 -302.9 283.3 -771.9 -117.2 -723 -97.7 -840.3 -234.5 -1094 254 -1143 117.2 -1329 -263.8 -889.1 -107.5 -146.6 -332.2 -732.8
1.845 -205.2 332.2 -908.6 -127 -762.1 -117.2 -771.9 -185.6 -1153 381 -1016 214.9 -977.5 -175.9 -693.7 -68.39 -127 -390.8 -752.3
1.85 -185.6 224.7 -938 -185.6 -752.3 -175.9 -820.7 -107.5 -1172 635.1 -879.8 175.9 -1036 -78.16 -723 -39.08 -195.4 -351.7 -771.9
1.855 -478.7 136.8 -947.7 -78.16 -791.4 -58.62 -820.7 -58.62 -1172 810.9 -732.8 508.1 -1104 107.5 -732.8 19.54 -136.8 -244.3 -752.3
1.86 -371.3 146.6 -703.5 68.39 -478.7 185.6 -566.7 185.6 -879.8 1143 -117.2 664.4 -478.7 58.62 -508.1 97.7 -39.08 -166.1 -400.6
1.865 -478.7 87.93 -869.6 -78.16 -537.4 -78.16 -742.6 156.3 -1124 1065 -332.2 596 -723 -146.6 -605.8 -39.08 -342 -244.3 -498.3
1.87 -566.7 361.5 -908.6 39.08 -478.7 156.3 -791.4 322.4 -1163 1045 -127 752.3 -1006 -87.93 -664.4 19.54 -322.4 -87.93 -517.8
1.875 -420.1 273.6 -801.2 -175.9 -302.9 -107.5 -693.7 166.1 -1124 781.6 58.62 547.1 -947.7 -175.9 -429.9 -205.2 -312.7 -156.3 -488.5
1.88 -312.7 683.9 -732.8 0 -410.4 156.3 -752.3 390.8 -1075 791.4 -214.9 859.8 -771.9 273.6 -605.8 -146.6 -254 29.31 -508.1
1.885 -166.1 556.9 -390.8 0 -107.5 78.16 -400.6 302.9 -664.4 654.6 48.85 644.8 -537.4 -48.85 -185.6 -244.3 68.39 48.85 -312.7
1.89 136.8 889.1 -254 166.1 -48.85 175.9 -390.8 351.7 -576.5 654.6 -29.31 644.8 -655.1 -9.77 -361.5 -371.3 185.6 185.6 -273.6
1.895 -48.85 615.5 -244.3 19.54 29.31 -78.16 -293.1 97.7 -498.3 205.2 -185.6 273.6 -195.4 -371.3 -439.7 -723 185.6 -87.93 -322.4
1.9 -527.6 703.5 -205.2 58.62 48.85 -117.2 -371.3 39.08 -703.5 146.6 322.4 410.4 -508.1 -78.16 -752.3 -674.6 97.7 -146.6 -429.9
1.905 -615.5 566.7 -390.8 -68.39 -97.7 -273.6 -478.7 -29.31 -859.8 68.39 -556.9 127 -605.8 -312.7 -605.8 -752.3 -87.93 -302.9 -547.6
1.91 -889.1 351.7 -771.9 -146.6 -508.1 -410.4 -889.1 -146.6 -1240 -68.39 -517.8 254 -898.9 -68.39 -1045 -683.9 -420.1 -420.1 -947.7
1.915 -655.1 498.3 -644.8 -117.2 -498.3 -302.9 -957.5 9.77 -1348 97.7 -655.1 244.3 -1290 -78.16 -889.1 -439.7 -410.4 -390.8 -987.3
1.92 -517.8 214.9 -771.9 -332.2 -596 -459.2 -1153 -117.2 -1475 -342 -566.7 -39.08 -1006 -478.7 -1163 -547.6 -439.7 -586.2 -1182
1.925 -195.4 390.8 -449.4 -156.3 -332.2 -234.5 -1016 0 -1270 -195.4 156.3 224.7 -781.6 -136.8 -625.3 -312.7 -166.1 -390.8 -947.7
1.93 -586.2 302.9 -371.3 -39.08 -283.3 -78.16 -947.7 136.8 -1124 -214.9 214.9 351.7 -635.6 -214.9 -840.3 -234.5 -19.54 -175.9 -840.3
1.935 -254 439.7 -351.7 234.5 -214.9 302.9 -820.7 390.8 -791.4 87.93 78.16 527.6 -508.1 -78.16 -469 29.31 58.62 -48.85 -683.9
1.94 -283.3 635.1 -556.9 68.39 -478.7 107.5 -938 312.7 -674.6 166.1 -195.4 556.9 -655.1 68.39 -478.7 68.39 48.85 -97.7 -732.8
1.945 -390.8 635.1 -498.3 48.85 -400.6 175.9 -703.5 400.6 -410.4 371.3 -615.5 517.8 -879.8 146.6 -547.6 175.9 -39.08 -127 -605.8
1.95 -302.9 762.1 -674.6 -244.3 -508.1 -136.8 -898.9 205.2 -635.6 48.85 -605.8 97.7 -850 -78.16 -703.5 117.2 -205.2 -283.3 -762.1
1.955 -371.3 791.4 -566.7 -322.4 -527.6 -234.5 -810.9 68.39 -674.6 -254 -576.5 97.7 -1016 39.08 -703.5 29.31 -234.5 -420.1 -801.2
1.96 0 635.1 -332.2 -351.7 -58.62 -254 -429.9 -9.77 -498.3 -508.1 -195.4 -39.08 -576.5 58.62 -381 -68.39 0 -547.6 -547.6
1.965 293.1 566.7 -195.4 -263.8 78.16 -214.9 -322.4 19.54 -381 -703.5 390.8 -136.8 -342 -175.9 -58.62 -117.2 175.9 -537.4 -410.4
1.97 830.5 703.5 185.6 -146.6 488.5 -48.85 39.08 97.7 -127 -752.3 576.5 -58.62 29.31 -68.39 429.9 -214.9 381 -361.5 -185.6
1.975 537.4 547.1 97.7 -156.3 439.7 -68.39 -117.2 48.85 -244.3 -830.5 1006 -107.5 -273.6 -136.8 0 -195.4 302.9 -332.2 -293.1
1.98 791.4 908.6 478.7 -234.5 605.8 -48.85 9.77 48.85 -136.8 -869.6 566.7 -107.5 224.7 -234.5 312.7 -263.8 381 -283.3 -195.4
1.985 605.8 1065 273.6 -254 381 19.54 -48.85 87.93 -214.9 -762.1 703.5 97.7 420.1 -39.08 -78.16 -224.7 449.4 -224.7 -97.7
1.99 342 869.6 302.9 -410.4 400.6 -254 -48.85 -205.2 -146.6 -879.8 166.1 -244.3 205.2 -371.3 351.7 -566.7 508.1 -332.2 19.54
1.995 302.9 664.4 136.8 -508.1 175.9 -312.7 -9.77 -293.1 -9.77 -908.6 -214.9 -175.9 -78.16 -302.9 381 -556.9 517.8 -420.1 117.2
2 234.5 586.2 381 -332.2 439.7 -214.9 136.8 -195.4 117.2 -664.4 342 -87.93 39.08 -283.3 205.2 -488.5 635.1 -263.8 244.3
2.005 175.9 596 146.6 -68.39 244.3 175.9 0 156.3 39.08 -351.7 234.5 205.2 -439.7 -19.54 214.9 -254 293.1 97.7 117.2
2.01 136.8 644.8 -87.93 -87.93 68.39 107.5 -146.6 312.7 -97.7 -58.62 322.4 449.4 -644.8 302.9 -234.5 -146.6 9.77 351.7 -58.62
2.015 -87.93 762.1 -127 234.5 -48.85 537.4 -205.2 664.4 -166.1 390.8 244.3 732.8 -498.3 420.1 -87.93 87.93 -166.1 654.6 -58.62
2.02 127 762.1 -29.31 107.5 39.08 263.8 -29.31 605.8 48.85 175.9 234.5 508.1 -478.7 371.3 48.85 -39.08 -29.31 547.1 136.8
2.025 127 791.4 254 166.1 254 293.1 185.6 674.2 136.8 214.9 351.7 664.4 -302.9 312.7 234.5 -78.16 214.9 605.8 371.3
2.03 78.16 1036 283.3 214.9 390.8 342 351.7 664.4 263.8 -68.39 400.6 791.4 -117.2 390.8 381 -156.3 449.4 615.5 508.1
2.035 762.1 1133 781.6 322.4 977 478.7 947.7 771.9 889.1 0 879.3 801.2 -58.62 586.2 1544 -127 1065 723 1026
2.04 498.3 1133 566.7 390.8 830.5 508.1 644.8 791.4 850 283.3 517.8 947.7 -449.4 498.3 439.7 -214.9 918.4 742.6 898.9
2.045 820.7 1202 928.2 322.4 1133 498.3 967.3 713.2 1143 146.6 1065 693.7 -400.6 273.6 996.6 -263.8 1143 771.9 1143
2.05 234.5 938 527.6 195.4 644.8 283.3 547.1 556.9 830.5 136.8 224.7 566.7 -605.8 127 156.3 -381 644.8 596 732.8
2.055 263.8 889.1 644.8 58.62 556.9 87.93 478.7 332.2 596 -342 683.9 224.7 -9.77 -48.85 68.39 -459.2 517.8 410.4 556.9
2.06 -244.3 683.9 263.8 -97.7 87.93 -127 166.1 146.6 312.7 -547.6 185.6 0 127 -322.4 -234.5 -586.2 136.8 175.9 302.9
2.065 -58.62 429.9 351.7 -58.62 254 -48.85 381 293.1 566.7 -449.4 371.3 351.7 58.62 107.5 87.93 -439.7 205.2 156.3 498.3
2.07 -39.08 547.1 283.3 -58.62 175.9 -19.54 400.6 361.5 713.2 -185.6 39.08 351.7 -58.62 9.77 175.9 -322.4 146.6 254 498.3
2.075 224.7 469 615.5 19.54 654.6 68.39 703.5 517.8 1172 -9.77 381 537.4 58.62 136.8 107.5 -146.6 302.9 205.2 742.6
2.08 488.5 420.1 938 39.08 1065 107.5 1075 478.7 1573 48.85 713.2 742.6 566.7 146.6 1280 -97.7 683.9 117.2 1143
2.085 498.3 107.5 986.8 -254 1153 -342 1124 117.2 1524 -381 723 -29.31 469 -273.6 957.5 -459.2 556.9 -224.7 1016
2.09 801.2 87.93 947.7 -224.7 1143 -244.3 1065 78.16 1446 -429.9 527.6 9.77 439.7 -185.6 1143 -449.4 605.8 -205.2 1114
2.095 879.3 -107.5 957.5 -156.3 1104 -205.2 1114 146.6 1290 -205.2 615.5 -234.5 459.2 -48.85 1065 -390.8 469 -117.2 1016
2.1 381 175.9 683.9 78.16 781.6 -68.39 732.8 302.9 938 -48.85 107.5 175.9 -234.5 107.5 293.1 -68.39 302.9 39.08 703.5
2.105 547.1 302.9 615.5 371.3 693.7 107.5 742.6 449.4 889.1 117.2 78.16 156.3 449.4 332.2 644.8 205.2 381 244.3 723
2.11 283.3 547.1 664.4 635.1 654.6 214.9 664.4 596 996.6 195.4 273.6 312.7 517.8 302.9 410.4 361.5 439.7 361.5 625.3
2.115 205.2 488.5 537.4 625.3 498.3 87.93 517.8 439.7 889.1 -19.54 244.3 9.77 556.9 -107.5 312.7 381 332.2 312.7 381
2.12 459.2 654.6 693.7 537.4 635.1 39.08 605.8 410.4 977 -117.2 175.9 48.85 732.8 -68.39 361.5 342 302.9 283.3 420.1
2.125 234.5 351.7 527.6 390.8 576.5 -9.77 576.5 332.2 850 -107.5 478.7 -302.9 547.1 -400.6 312.7 254 78.16 185.6 371.3
2.13 361.5 537.4 674.2 459.2 703.5 39.08 625.3 508.1 898.9 -78.16 850 -97.7 820.7 -146.6 449.4 371.3 146.6 410.4 478.7
2.135 117.2 469 713.2 517.8 615.5 146.6 703.5 605.8 957.5 146.6 488.5 -78.16 810.9 -48.85 488.5 390.8 136.8 400.6 586.2
2.14 234.5 263.8 723 420.1 547.1 107.5 605.8 478.7 898.9 -156.3 459.2 -156.3 898.9 -156.3 547.1 263.8 29.31 312.7 488.5
2.145 -166.1 254 683.9 478.7 459.2 224.7 596 586.2 986.8 68.39 -175.9 19.54 742.6 -29.31 469 439.7 -39.08 429.9 410.4
2.15 -283.3 205.2 283.3 429.9 78.16 146.6 234.5 459.2 732.8 -39.08 -615.5 -19.54 654.6 -156.3 342 351.7 -302.9 332.2 107.5
2.155 -449.4 175.9 87.93 293.1 48.85 9.77 205.2 283.3 654.6 -87.93 -469 -107.5 967.3 -312.7 -68.39 351.7 -381 185.6 -19.54
2.16 -596 263.8 -29.31 478.7 -224.7 146.6 -195.4 332.2 224.7 -302.9 -478.7 244.3 928.2 48.85 -156.3 508.1 -478.7 263.8 -351.7
2.165 -635.6 48.85 -214.9 68.39 -400.6 -293.1 -390.8 29.31 19.54 -488.5 -469 -508.1 508.1 -351.7 -195.4 224.7 -664.4 -39.08 -527.6
2.17 -683.9 -107.5 -439.7 146.6 -693.7 -146.6 -781.6 97.7 -342 -723 -556.9 -312.7 68.39 -117.2 -556.9 234.5 -850 48.85 -820.7
2.175 -762.1 -175.9 -605.8 -117.2 -938 -381 -967.8 68.39 -605.8 -781.6 -703.5 -625.3 -351.7 -244.3 -781.6 117.2 -1133 -156.3 -1055
2.18 -693.7 -351.7 -615.5 -312.7 -928.2 -371.3 -879.8 39.08 -596 -1006 -713.2 -293.1 -136.8 -263.8 -713.2 0 -1045 -263.8 -1045
2.185 -469 -410.4 -351.7 -459.2 -625.3 -322.4 -469 68.39 -312.7 -840.3 -840.3 -381 -322.4 -381 -439.7 87.93 -781.6 -234.5 -674.6
2.19 -527.6 -605.8 -312.7 -586.2 -420.1 -390.8 -312.7 -68.39 -420.1 -1075 -322.4 -214.9 449.4 -332.2 -342 -224.7 -723 -234.5 -664.4
2.195 -537.4 -732.8 -234.5 -498.3 -293.1 -263.8 -107.5 156.3 -361.5 -810.9 -410.4 -293.1 879.3 -498.3 -117.2 97.7 -683.9 -39.08 -596
2.2 -625.3 -781.6 -234.5 -351.7 -166.1 -117.2 -19.54 195.4 -263.8 -429.9 9.77 -312.7 1094 -29.31 -146.6 205.2 -576.5 -19.54 -508.1
