    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2 
33.5 1.079 1.393 -3.461 2.607 2.112 2.427 -5.034 1.079 3.353 2.337 2.407 2.407 0.3596 1.438 -0.2697
33.505 1.079 0.1798 -3.91 3.056 2.022 2.157 -3.82 0.2247 2.923 0.9888 2.321 2.321 0.1798 -1.258 0.4494
33.51 0.9888 -0.1348 -2.517 3.326 1.528 1.798 -1.663 -0.4045 1.505 -0.5393 1.376 1.462 -0.4494 -3.506 0.4494
33.515 1.348 1.483 0.4494 3.73 1.528 2.292 1.034 -0.1348 0.172 -0.8989 0.7738 0.7738 -1.258 -3.596 0.3596
33.52 2.427 4.854 3.73 4.225 2.382 3.685 3.236 1.034 -0.2149 0 0.9458 0.4299 -2.067 -1.708 0.2697
33.525 3.506 7.865 5.798 4.539 3.281 4.989 3.91 2.472 0.3439 0.9888 1.29 0.6019 -1.978 0.3596 0
33.53 3.146 8.404 5.798 4.27 2.787 4.584 3.371 3.596 1.419 0.8989 0.8598 1.462 -0.4494 0.9888 0
33.535 0.7191 5.888 3.596 2.742 0.5843 2.247 2.562 3.865 2.149 -0.1798 -0.3439 2.751 2.157 0.1798 0.2697
33.54 -2.787 1.843 -0.4494 -0.3596 -1.888 -0.6742 1.708 2.831 1.677 -0.8989 -1.204 3.611 4.674 -0.3596 0.5393
33.545 -5.663 -1.483 -5.348 -4.36 -2.966 -2.607 0.3596 0.5393 0.2579 0.1798 -0.6019 3.869 5.843 0.8989 0.8989
33.55 -6.921 -3.236 -9.438 -7.416 -2.472 -3.371 -1.978 -2.337 -1.161 3.056 1.118 3.525 5.393 3.955 1.708
33.555 -7.191 -4.449 -11.73 -8.18 -1.753 -4.18 -5.708 -5.393 -2.106 5.933 2.751 2.235 3.955 6.562 2.247
33.56 -7.64 -6.697 -12.45 -7.056 -2.292 -6.067 -10.25 -8.584 -3.052 6.921 2.923 -0.3439 1.888 6.652 1.528
33.565 -8.719 -9.888 -12.18 -5.528 -4.045 -8.494 -13.71 -11.24 -4.299 5.393 1.548 -3.439 0.08989 4.045 -0.08989
33.57 -9.438 -11.78 -10.74 -4.36 -5.663 -9.438 -13.53 -11.78 -5.202 2.697 -0.172 -5.159 -0.6292 0.7191 -1.348
33.575 -8.629 -9.843 -7.551 -3.371 -5.303 -7.281 -9.213 -9.348 -4.987 0.5393 -1.032 -4.729 -0.6292 -1.528 -1.528
33.58 -5.663 -4 -3.236 -2.202 -2.607 -2.562 -3.101 -5.034 -3.826 -0.1798 -1.118 -3.181 -1.079 -2.427 -1.438
33.585 -1.438 2.876 0.764 -0.764 0.6742 2.067 1.483 -0.809 -2.235 -0.08989 -1.376 -1.548 -2.247 -2.966 -1.438
33.59 1.708 7.101 3.416 0.7191 2.247 3.91 3.101 2.022 -0.7308 0 -2.751 -0.172 -3.416 -3.955 -1.079
33.595 2.427 6.697 4.404 1.978 1.169 2.247 2.472 3.461 0.3439 -0.6292 -4.729 0.6878 -3.775 -5.483 -0.08989
33.6 1.258 3.191 3.955 2.427 -0.8539 -0.5843 1.124 3.685 0.9458 -1.618 -5.761 1.032 -3.326 -6.831 0.8989
33.605 0 -0.2247 2.966 2.112 -1.708 -1.843 0.6742 3.461 1.032 -2.157 -4.643 1.032 -2.427 -6.742 1.618
33.61 0.1798 -0.9888 2.562 1.843 -0.5393 -0.1348 1.978 3.685 0.9028 -1.618 -1.376 1.204 -1.438 -4.854 2.157
33.615 1.528 1.034 3.146 2.067 1.663 3.371 4.584 4.36 0.5589 -0.08989 2.665 1.29 -0.8989 -2.067 2.247
33.62 3.416 4.135 3.775 2.247 3.461 6.787 6.966 4.494 -0.3009 1.708 5.847 0.8598 -1.348 0.3596 1.618
33.625 4.584 6.292 3.461 1.573 4 8.539 8 3.685 -1.505 3.326 7.136 0.08598 -2.067 1.708 0.6292
33.63 4.584 6.742 2.787 0.4944 3.371 8.449 7.91 2.831 -1.849 3.955 6.448 0.08598 -1.798 1.798 0.5393
33.635 3.326 5.933 2.787 0.04494 2.202 7.146 7.281 3.056 -0.4729 3.596 4.471 1.29 -0.2697 1.258 1.438
33.64 1.438 4.404 3.73 0.5843 1.079 5.348 6.427 4.36 1.935 2.337 2.235 3.009 1.798 0.809 2.517
33.645 -0.6292 2.472 4.764 1.528 0.1348 3.416 5.393 5.888 4.17 1.169 0.8598 4.471 3.236 1.348 3.236
33.65 -2.697 0.3146 4.944 1.978 -0.8989 1.573 4.719 6.921 4.987 0.8989 0.9458 5.417 3.775 3.326 4.225
33.655 -4.494 -1.843 3.596 1.079 -1.753 0.1348 4.449 6.607 3.955 1.618 2.321 5.417 3.416 5.753 5.213
33.66 -5.663 -3.551 0.4494 -1.528 -1.888 -0.4494 3.685 4.18 1.161 2.697 3.783 3.955 2.607 7.101 5.393
33.665 -5.843 -4.584 -3.82 -5.348 -1.303 -0.5843 1.618 -0.04494 -2.192 3.416 4.213 1.634 2.067 6.472 4.404
33.67 -5.573 -5.079 -7.64 -8.584 -1.213 -1.034 -1.034 -4.36 -4.686 3.236 2.579 -0.4299 2.247 3.955 3.056
33.675 -5.393 -5.438 -9.618 -9.933 -2.382 -2.337 -2.921 -6.831 -5.46 2.427 -0.3439 -1.462 2.697 0.8989 1.348
33.68 -5.213 -5.843 -9.663 -9.258 -4.494 -4.09 -3.146 -7.146 -5.03 1.258 -3.181 -1.892 1.888 -1.438 -0.809
33.685 -4.674 -6.067 -8.225 -7.191 -6.157 -5.213 -1.483 -5.708 -4.084 0 -4.643 -2.321 -0.3596 -2.787 -3.236
33.69 -3.775 -5.663 -5.438 -4.404 -6.382 -5.079 1.663 -3.056 -2.966 -1.258 -4.385 -2.665 -2.966 -3.326 -4.944
33.695 -2.697 -4.539 -1.843 -1.483 -5.258 -4.045 5.034 -0.1798 -1.72 -2.697 -3.439 -2.751 -4.584 -3.955 -5.663
33.7 -1.708 -3.191 1.258 0.5393 -3.73 -3.101 6.607 1.393 -0.7738 -4.045 -2.923 -3.009 -5.034 -5.124 -6.112
33.705 -0.809 -2.247 2.517 0.9888 -2.921 -2.966 5.348 1.124 -0.3869 -4.674 -3.267 -3.525 -4.944 -6.292 -6.382
33.71 -0.08989 -1.843 1.843 0.1798 -3.236 -3.506 2.202 -0.04494 -0.4299 -4.315 -4.385 -3.697 -4.764 -6.742 -6.202
33.715 0.8989 -1.393 0.5843 -0.6292 -3.775 -3.775 -0.8539 -1.034 -0.6019 -3.506 -5.331 -3.611 -4.854 -6.652 -5.933
33.72 2.247 -0.2697 0.2697 -0.4944 -3.146 -2.831 -2.472 -1.258 -0.7308 -3.146 -5.675 -3.353 -5.124 -6.921 -6.112
33.725 3.955 1.798 1.798 0.6292 -1.079 -0.6742 -1.978 -0.6742 -0.5159 -3.865 -5.245 -2.923 -4.764 -7.73 -6.382
33.73 5.393 4.27 4.899 2.517 1.393 1.618 0.4494 0.809 0.3869 -5.213 -4.127 -1.118 -2.966 -8.18 -5.483
33.735 5.663 6.022 8.225 4.225 2.966 3.146 3.955 3.056 2.106 -5.753 -2.235 1.892 -0.1798 -6.652 -2.966
33.74 5.034 6.022 9.663 4.629 3.191 3.685 6.787 5.124 3.783 -4.584 0.5159 5.331 2.157 -2.517 0.4494
33.745 3.775 4.135 8.36 3.506 2.787 3.685 7.955 6.517 4.858 -1.708 3.783 7.91 3.596 3.236 3.955
33.75 2.157 1.034 5.528 1.753 2.337 3.461 7.865 7.551 5.374 1.708 6.362 9.458 4.764 8.629 7.191
33.755 0.1798 -2.022 2.876 0.3146 1.978 2.831 7.011 7.82 5.331 3.955 7.136 9.888 6.022 11.42 9.528
33.76 -1.888 -4.135 0.9438 -0.809 1.438 1.573 5.034 6.022 4.213 4.404 5.675 8.512 7.101 10.97 9.798
33.765 -3.416 -4.899 -0.8539 -2.337 0.4045 -0.1798 1.124 1.393 1.677 3.326 2.923 5.503 7.191 8.629 8.09
33.77 -3.955 -4.494 -2.921 -4.09 -1.079 -2.022 -4.09 -4.674 -1.677 2.247 0.2579 1.634 6.022 6.382 5.483
33.775 -3.506 -3.596 -4.809 -5.393 -2.382 -3.191 -9.124 -9.798 -4.858 1.798 -0.9458 -2.235 3.775 5.303 2.517
33.78 -2.247 -3.056 -5.978 -5.843 -2.742 -3.281 -12.31 -12.09 -6.921 1.798 -0.7738 -5.675 0.7191 4.764 -0.9888
33.785 -0.9888 -3.461 -6.382 -5.663 -2.247 -2.652 -12.54 -11.19 -7.351 1.528 0 -7.824 -2.157 3.685 -4.494
33.79 -0.5393 -4.809 -6.067 -5.169 -1.888 -2.337 -9.528 -7.955 -6.019 0.6292 0.172 -7.566 -3.955 1.708 -6.382
33.795 -1.079 -6.247 -5.528 -4.494 -2.337 -2.787 -4.719 -4.27 -3.654 -0.6292 -0.4299 -5.073 -4.045 -0.4494 -5.933
33.8 -1.708 -6.562 -5.169 -3.685 -3.011 -3.506 -0.2697 -1.888 -1.505 -1.798 -1.462 -1.72 -3.056 -2.067 -3.775
33.805 -1.169 -4.809 -4.36 -2.382 -2.831 -3.371 2.652 -0.5843 -0.172 -2.337 -2.235 0.9458 -1.708 -2.966 -1.169
33.81 0.5393 -1.034 -1.618 0 -1.303 -1.888 4.899 1.438 0.6878 -2.697 -2.407 2.493 -0.4494 -3.596 0.6292
33.815 2.697 3.461 3.73 3.371 0.9888 0.5393 7.506 5.124 1.591 -3.146 -2.235 2.579 -0.2697 -4.944 0.1798
33.82 4.225 6.921 10.02 6.247 3.146 3.191 10.02 8.809 2.149 -3.955 -1.978 1.032 -1.618 -6.921 -3.056
33.825 4.674 8.135 14.2 7.281 4.315 5.124 10.92 9.798 2.021 -4.494 -1.548 -1.118 -3.775 -8.27 -7.101
33.83 4.404 7.326 14.52 6.472 4.404 5.798 9.348 7.281 1.462 -3.955 -0.8598 -2.321 -4.584 -7.64 -8.539
33.835 3.955 5.843 11.33 5.034 4 5.393 5.708 2.652 1.075 -2.337 0.2579 -1.462 -2.787 -4.764 -5.843
33.84 3.865 4.719 6.382 3.775 3.91 4.539 1.124 -1.528 1.118 -0.3596 1.548 0.5159 0.809 -1.079 -0.809
33.845 4.225 4.18 1.663 2.742 4.404 3.64 -2.652 -2.742 1.419 1.169 2.493 2.493 4.135 1.708 3.685
33.85 4.494 3.64 -1.169 1.843 4.989 2.966 -4.09 0.1798 1.763 1.888 2.751 3.611 5.483 3.146 5.843
33.855 4.225 2.876 -1.708 1.034 5.169 2.697 -2.921 5.753 1.849 2.247 2.493 3.697 4.674 3.416 5.483
33.86 3.416 1.978 -0.6292 0.2697 5.124 3.011 -0.4944 10.56 1.29 2.427 2.149 2.493 2.517 3.146 3.685
33.865 2.787 1.663 0.9438 -0.1798 4.899 3.551 1.393 11.91 0.2149 2.337 1.548 0.7738 0.809 2.157 1.978
33.87 2.067 2.202 2.517 0 4 3.326 2.067 9.438 -0.6878 1.348 0.2579 -0.9458 0.3596 0.2697 1.169
33.875 0.9888 2.921 3.596 0.6292 1.978 1.618 1.124 4.315 -1.247 -0.5393 -1.892 -2.751 0.4494 -2.697 0.08989
33.88 -0.3596 2.742 3.101 0.7191 -0.809 -1.393 -1.663 -1.933 -1.892 -2.427 -4.471 -5.503 -0.7191 -5.663 -2.697
33.885 -1.528 1.258 0.6742 -0.3596 -3.371 -4.404 -5.978 -7.865 -2.923 -3.056 -6.019 -8.942 -3.416 -6.921 -6.562
33.89 -2.157 -0.9438 -2.427 -1.843 -4.494 -5.978 -9.843 -11.33 -3.482 -1.708 -5.503 -11.18 -5.843 -5.483 -8.809
33.895 -2.427 -2.742 -4.449 -2.382 -3.775 -5.393 -11.19 -11.37 -2.665 0.809 -3.095 -10.58 -6.292 -2.157 -7.82
33.9 -2.697 -3.416 -4.494 -1.573 -1.708 -3.056 -9.483 -8.764 -0.4299 2.876 -0.08598 -7.308 -4.674 0.8989 -4.494
33.905 -3.056 -3.011 -3.236 -0.1348 0.4944 -0.2697 -5.753 -5.034 2.149 3.236 2.321 -2.579 -2.157 2.067 -0.7191
33.91 -3.506 -2.022 -1.708 1.124 1.843 1.618 -1.438 -1.573 4.127 2.247 3.353 1.72 -0.08989 1.708 2.157
33.915 -3.326 -0.809 -0.5843 1.843 2.022 2.292 1.708 0.5843 4.471 1.079 3.267 4.041 0.4494 0.8989 3.416
33.92 -2.157 0.3146 0 1.843 1.798 2.067 2.742 0.7191 2.923 0.3596 2.579 3.439 -0.5393 0.4494 3.146
33.925 -0.1798 1.348 0.5843 1.528 1.528 1.348 1.618 -0.7191 0.2579 -0.3596 1.29 0.6019 -2.427 -0.08989 1.888
33.93 1.618 1.978 1.798 1.663 0.9888 0.1348 -0.08989 -2.247 -1.72 -1.708 -0.6878 -2.064 -3.685 -1.618 0.7191
33.935 2.427 1.978 3.461 2.517 0.1348 -1.124 -1.124 -2.472 -1.763 -3.775 -2.665 -2.923 -3.506 -3.865 0
33.94 2.427 1.618 4.404 3.461 -0.4045 -1.618 -1.034 -1.124 0.04299 -5.034 -3.525 -1.462 -2.067 -5.213 -0.6292
33.945 2.607 1.483 4.09 3.955 0.1798 -0.4944 0 1.528 2.923 -4.045 -2.064 1.634 0.1798 -3.775 -0.1798
33.95 3.416 2.112 3.326 4.27 1.888 1.978 2.112 5.079 5.89 -0.5393 1.29 5.675 3.236 0.4494 1.978
33.955 3.955 3.011 3.326 4.674 3.326 4.315 4.629 8.27 7.91 3.416 4.471 8.856 6.112 5.034 4.944
33.96 3.236 2.966 3.775 4.719 3.056 4.584 5.708 8.899 7.781 5.393 4.987 9.372 7.191 6.652 6.112
33.965 1.169 0.9438 3.101 3.461 0.5393 2.022 3.73 5.798 5.159 4.045 2.235 6.878 5.843 3.865 4.135
33.97 -1.169 -2.202 0.5843 0.9888 -3.011 -2.112 -0.809 0.08989 1.118 0.7191 -2.149 2.751 3.146 -1.079 0.1798
33.975 -2.247 -4.584 -2.742 -1.753 -5.528 -5.303 -5.888 -5.483 -2.493 -2.067 -5.417 -1.29 0.5393 -4.674 -3.775
33.98 -1.079 -4.315 -5.079 -3.596 -5.213 -5.483 -9.124 -8.809 -4.772 -2.427 -5.761 -4.557 -1.079 -4.674 -6.382
33.985 1.528 -1.438 -4.719 -3.865 -2.517 -2.831 -9.079 -8.764 -5.288 -0.5393 -3.697 -6.534 -1.798 -1.618 -6.921
33.99 3.416 2.112 -1.618 -2.517 0.4045 0.3596 -5.798 -5.663 -4.256 1.978 -1.29 -6.706 -1.438 1.888 -5.483
33.995 2.787 3.775 2.247 -0.4494 1.528 1.708 -1.034 -1.348 -2.407 3.146 -0.172 -5.159 -0.5393 3.326 -3.056
34 0 2.337 3.865 0.7191 0.6292 0.7191 2.337 1.528 -0.7738 2.427 -0.2579 -2.923 0 2.427 -1.348
34.005 -3.236 -1.303 1.618 0.08989 -1.034 -1.438 2.876 1.978 -0.08598 0.7191 -0.4299 -0.7738 0 0.7191 -0.5393
34.01 -5.124 -4.899 -3.146 -1.528 -2.202 -3.056 1.079 0.7191 0 -0.6292 0.3439 0.7738 -0.4494 0.1798 0
34.015 -5.124 -6.472 -7.596 -2.876 -2.472 -3.461 -1.438 -0.8989 -0.08598 -0.9888 1.978 1.462 -1.079 1.348 0.08989
34.02 -3.865 -5.843 -9.798 -3.146 -2.157 -3.056 -4.09 -2.472 -0.3869 -0.6292 3.095 0.7738 -1.978 2.787 -0.3596
34.025 -2.247 -4 -9.708 -2.472 -1.753 -2.697 -6.337 -3.64 -0.8168 -0.4494 2.579 -0.4299 -2.697 2.787 -0.8989
34.03 -0.9888 -2.067 -7.865 -0.9888 -1.483 -2.697 -7.371 -3.82 -0.8598 -0.809 0.6019 -0.7738 -2.247 1.079 -0.4494
34.035 -0.1798 -0.4944 -5.034 0.8989 -1.034 -2.607 -6.427 -2.697 -0.3439 -1.888 -1.634 0 -0.7191 -1.438 0.9888
34.04 0.2697 0.7191 -2.112 2.562 -0.1348 -1.798 -3.91 -1.213 -0.129 -3.236 -2.837 0.6019 0.1798 -3.326 2.247
34.045 0.809 1.753 -0.1348 3.191 1.034 -0.3596 -0.8539 -0.4494 -0.9028 -4.135 -2.751 0 -0.5393 -3.685 2.337
34.05 1.169 2.382 0.5843 2.831 1.978 0.809 1.843 -0.2697 -2.278 -4.225 -1.462 -1.462 -2.517 -2.337 1.798
34.055 1.438 2.472 0.3596 2.112 2.247 1.258 3.955 0 -2.923 -3.326 0.2579 -2.321 -4.135 -0.2697 1.618
34.06 1.798 1.843 -0.4045 1.348 2.202 1.258 5.169 0.809 -2.064 -1.708 1.978 -1.892 -4.045 1.258 2.157
34.065 2.517 0.809 -1.258 0.8539 2.292 1.438 5.573 2.337 0.2149 0.08989 3.267 -0.172 -2.067 1.798 3.236
34.07 2.966 -0.2247 -1.393 0.764 2.337 1.888 5.573 4.09 2.966 1.618 3.611 1.978 0.9888 1.528 4.494
34.075 2.517 -0.9888 -0.809 0.809 1.798 2.067 4.944 4.764 4.557 2.157 2.751 3.353 3.506 0.809 4.854
34.08 1.258 -1.573 -0.6742 0.2697 0.4944 1.258 3.101 3.056 3.826 1.618 0.8598 2.665 4.135 -0.08989 3.685
34.085 -0.08989 -1.978 -1.708 -1.169 -1.079 -0.3596 0.5843 -0.3596 1.376 0.3596 -1.204 1.032 3.326 -0.6292 1.978
34.09 -0.6292 -1.888 -3.101 -2.652 -2.202 -1.798 -0.5393 -2.876 -0.7308 -0.7191 -2.407 0.4299 2.787 -0.1798 1.708
34.095 -0.08989 -0.8539 -3.416 -3.101 -2.112 -1.753 1.079 -2.382 -1.075 -0.809 -1.806 1.72 3.236 1.528 3.056
34.1 1.348 0.8989 -2.382 -2.742 -0.764 0.2247 4.629 0.1348 -0.172 0.4494 0.2579 3.611 3.596 4.225 4.315
34.105 2.607 2.517 -1.124 -2.472 1.079 3.101 7.371 2.472 0.3869 2.427 2.837 4.299 2.607 6.831 4.315
34.11 2.427 2.876 -0.5393 -2.652 2.112 4.764 7.551 2.831 0 3.775 4.385 3.611 0.7191 7.82 3.416
34.115 0.6292 1.438 -0.4045 -2.831 1.258 3.775 5.169 1.528 -0.8168 3.326 3.955 2.149 -0.7191 6.022 2.337
34.12 -1.978 -1.393 -0.08989 -2.382 -1.079 0.4494 1.708 -0.2247 -1.29 0.809 1.548 0.6019 -1.079 1.618 1.528
34.125 -3.865 -4.09 0.9888 -1.213 -3.64 -3.281 -0.8539 -1.034 -0.8598 -2.427 -1.548 -0.6019 -0.4494 -3.326 0.8989
34.13 -3.865 -4.899 2.876 0.2247 -4.944 -5.258 -1.348 -0.2697 0.08598 -4.225 -3.783 -1.204 0 -6.292 0.1798
34.135 -1.798 -2.787 4.629 1.169 -3.955 -4.045 -0.08989 1.124 0.7308 -3.506 -3.697 -1.548 -0.809 -5.753 -1.169
34.14 1.438 1.348 4.944 0.764 -0.6742 0.04494 1.348 1.708 0.2579 -0.809 -1.204 -2.235 -2.876 -2.876 -3.416
34.145 4.404 5.573 3.64 -0.6292 3.461 5.213 2.157 1.079 -0.9028 1.618 2.149 -2.751 -4.764 0 -5.303
34.15 5.393 7.775 2.292 -1.528 6.337 8.674 2.697 0.5393 -1.333 2.247 4.299 -2.149 -4.315 0.6292 -4.854
34.155 3.865 6.966 2.202 -0.764 6.202 8.674 3.281 0.809 -0.3439 0.809 3.869 -0.4299 -1.618 -0.809 -1.888
34.16 1.079 3.865 2.921 1.079 3.371 5.258 2.966 0.8539 1.118 -1.169 1.118 0.9458 1.079 -2.517 1.888
34.165 -0.9888 0.4494 2.876 2.337 -0.1798 0.5393 0.9888 -0.4045 1.763 -1.528 -1.634 1.29 1.708 -2.427 4.404
34.17 -0.9888 -1.169 1.663 2.202 -2.247 -2.472 -1.528 -2.292 1.29 0.08989 -2.321 0.8598 0.1798 0.08989 4.764
34.175 0.809 -0.1348 0.5843 1.258 -1.573 -1.888 -2.517 -2.966 0.4299 2.697 -0.2579 0.5159 -1.888 3.326 2.966
34.18 3.416 2.607 0.8539 0.4944 1.438 2.112 -0.6292 -1.393 0 4.225 3.267 0.2579 -3.236 4.854 -0.2697
34.185 5.034 5.348 2.517 0.4045 4.899 7.146 3.281 1.798 0.04299 3.955 5.933 0 -2.876 3.955 -3.146
34.19 4.764 6.382 4.539 0.8539 6.742 9.978 6.966 4.854 0.4299 2.787 6.362 0.08598 -1.079 2.157 -3.685
34.195 2.697 5.528 5.528 1.258 5.978 8.764 7.685 5.798 0.6448 2.157 4.643 0.2579 0.9888 1.528 -2.067
34.2 0.3596 3.461 4.494 0.8539 3.506 4.09 3.955 3.64 0.4299 2.787 1.978 0.172 1.978 2.517 -0.2697
34.205 -1.079 1.303 1.933 -0.3146 0.809 -1.528 -2.787 -0.1348 0 3.685 -0.3439 -0.4299 2.067 3.506 -0.1798
34.21 -1.618 -0.3596 -0.4494 -1.393 -1.303 -5.888 -9.213 -3.011 -0.04299 3.236 -1.978 -1.032 2.067 2.966 -1.708
34.215 -2.247 -1.798 -1.888 -1.663 -2.876 -8 -12.27 -3.506 0.3439 1.258 -3.009 -1.204 2.517 0.4494 -3.955
34.22 -3.326 -3.461 -3.236 -1.483 -3.865 -8.225 -11.55 -2.742 0.5159 -1.348 -3.353 -1.376 2.876 -2.247 -5.303
34.225 -4.674 -5.393 -5.393 -1.753 -4.27 -7.461 -8.584 -2.382 -0.129 -2.876 -2.923 -1.376 2.697 -3.236 -4.674
34.23 -5.663 -6.742 -7.73 -2.382 -4 -6.247 -4.854 -2.562 -1.032 -2.517 -2.149 -0.9458 2.067 -2.067 -1.888
34.235 -5.843 -6.517 -8.494 -2.517 -3.101 -4.629 -1.618 -2.652 -1.462 -1.438 -1.634 -0.3439 0.9888 -0.809 0.7191
34.24 -4.764 -4.584 -7.011 -1.843 -1.933 -2.562 0 -2.292 -1.419 -1.438 -2.235 -0.9458 -0.809 -1.978 0.809
34.245 -2.876 -1.888 -4.315 -0.6742 -0.9888 -0.5843 -0.4045 -1.888 -1.505 -2.966 -4.127 -2.923 -3.146 -5.753 -1.798
34.25 -0.9888 0.04494 -1.933 0.5393 -1.034 0.1348 -1.798 -1.438 -2.021 -5.034 -6.105 -4.987 -4.854 -9.528 -4.404
34.255 -0.08989 0.3596 -0.4944 1.708 -2.112 -0.9888 -2.517 -0.9888 -2.579 -5.843 -6.964 -5.417 -4.944 -10.16 -4.494
34.26 -0.2697 -1.034 0.1348 2.607 -3.416 -3.685 -2.067 -0.4045 -2.622 -4.494 -5.933 -3.955 -3.775 -7.011 -2.067
34.265 -1.169 -3.281 0.809 3.146 -4.27 -6.517 -0.8989 0.4494 -1.634 -1.978 -3.869 -1.118 -2.067 -2.157 1.169
34.27 -2.427 -4.944 2.202 3.73 -4.584 -8.09 0 1.978 0.3439 0.08989 -1.978 1.72 -0.4494 0.8989 3.416
34.275 -3.416 -5.213 3.82 4.449 -4.539 -7.551 -0.3146 3.461 2.622 0.3596 -1.118 3.353 0.4494 0.809 3.326
34.28 -3.326 -4.135 4.18 4.674 -4 -5.258 -2.112 3.551 3.654 -0.5393 -0.8598 3.181 0.7191 -0.9888 1.348
34.285 -1.618 -2.292 2.472 3.91 -2.787 -2.337 -4.36 1.843 2.794 -1.348 -0.2579 1.978 0.809 -1.618 -0.6292
34.29 0.809 -0.4045 0.04494 2.427 -1.079 -0.04494 -4.899 -0.2247 1.032 -0.6292 1.032 1.634 1.888 0.7191 -0.4494
34.295 2.697 0.8539 -1.079 1.079 0.5393 0.8539 -2.831 -1.258 -0.172 1.169 2.321 2.579 3.775 4.944 1.618
34.3 2.697 1.213 -0.4944 0 1.663 0.6742 0.08989 -1.079 -0.4299 2.787 2.665 3.869 5.393 8 3.506
34.305 0.809 0.6292 0.4944 -0.9888 1.708 0.08989 1.483 -0.4944 0 3.056 1.806 4.299 5.843 7.64 3.775
34.31 -1.798 -0.4944 0.809 -1.573 0.6742 -0.2697 0.4944 0 0.5589 2.067 0.4299 3.869 5.483 4.674 2.787
34.315 -3.865 -1.438 0.08989 -1.438 -0.5393 -0.1348 -1.753 0.3146 0.8598 0.809 -0.08598 2.923 4.944 1.528 1.618
34.32 -3.955 -1.708 -1.079 -0.7191 -0.809 0.6292 -3.685 0.3596 0.5589 0.1798 0.6878 1.462 4.045 0.4494 0.4494
34.325 -2.427 -1.124 -1.843 -0.08989 0.3596 2.022 -4 -0.04494 -0.3439 0.3596 2.407 -0.4299 2.697 1.348 -0.6292
34.33 -0.6292 -0.04494 -1.528 0.1798 2.292 3.551 -2.427 -0.8539 -1.376 0.8989 3.783 -2.149 1.079 2.697 -1.438
34.335 -0.2697 0.7191 -0.4944 0.1348 3.506 4.449 -0.08989 -2.157 -2.321 0.9888 3.869 -3.267 -0.3596 2.607 -2.067
34.34 -1.528 0.4944 -0.2247 -0.2697 3.056 3.91 0.9438 -4.225 -3.224 0.4494 2.579 -3.783 -1.438 0.6292 -2.607
34.345 -3.236 -0.809 -1.573 -1.079 0.9438 1.618 -0.08989 -6.337 -4.041 -0.1798 0.2579 -3.697 -1.708 -1.708 -2.966
34.35 -4.225 -2.517 -3.64 -1.618 -1.978 -1.933 -2.157 -6.742 -3.869 -0.4494 -2.149 -2.665 -1.258 -2.966 -2.607
34.355 -3.955 -3.416 -4.315 -1.124 -4.584 -5.573 -3.551 -4.404 -2.321 -0.3596 -4.299 -1.204 -0.7191 -2.697 -2.337
34.36 -2.607 -2.921 -2.607 0.1798 -5.843 -7.64 -3.596 -0.4944 0 -0.4494 -5.933 -0.7738 -1.258 -2.157 -3.146
34.365 -1.079 -1.528 0.809 1.708 -5.618 -7.371 -2.472 2.966 1.806 -1.438 -6.964 -1.634 -2.787 -2.966 -4.764
34.37 -0.3596 -0.4494 4.584 2.966 -4.854 -5.438 -0.4045 4.899 2.579 -3.326 -7.394 -2.493 -3.955 -5.213 -5.124
34.375 -0.8989 -0.8989 7.191 3.91 -4.449 -3.416 2.427 5.393 2.493 -5.393 -7.222 -1.806 -3.416 -7.82 -2.607
34.38 -2.247 -3.236 7.64 4.225 -4.225 -2.427 5.888 5.258 2.149 -6.202 -6.105 0.7738 -0.9888 -8.719 2.427
34.385 -3.416 -6.157 6.337 3.91 -3.326 -1.978 9.663 5.483 2.278 -4.674 -3.697 4.815 2.247 -6.472 8.629
34.39 -3.416 -7.551 4.944 3.326 -1.124 -0.8989 13.57 6.831 3.181 -0.8989 0 9.028 5.124 -1.169 13.75
34.395 -2.067 -5.888 4.764 2.966 2.112 1.618 16.45 8.449 4.041 3.865 4.299 11.52 6.382 5.124 15.46
34.4 0.5393 -1.528 5.303 2.517 5.663 5.258 16.13 8.36 3.482 7.64 7.91 10.32 4.944 9.618 12.58
34.405 4.045 3.551 4.854 1.303 8.09 8.36 11.55 5.438 1.032 8.809 9.544 5.933 1.798 10.79 6.472
34.41 6.921 7.146 2.697 -0.5393 8.315 9.169 4.36 0.7191 -2.064 7.371 8.512 0.6019 -0.9888 8.899 0.4494
34.415 7.91 7.955 -0.764 -2.517 6.292 7.416 -2.382 -3.685 -4.256 4.315 5.589 -3.095 -1.978 5.573 -3.236
34.42 6.921 6.247 -4.854 -4.315 3.371 4.315 -6.787 -7.011 -5.03 1.348 2.235 -4.901 -1.258 2.697 -4.854
34.425 4.494 3.281 -8.989 -6.112 0.8989 1.483 -8.764 -9.483 -5.116 -0.2697 -0.2579 -5.933 -0.3596 0.9888 -5.753
34.43 1.708 0.2247 -12.72 -7.955 -0.764 -0.5843 -9.618 -11.6 -5.374 -0.809 -1.72 -7.136 -0.3596 0.2697 -7.011
34.435 -0.809 -2.472 -15.46 -9.393 -2.202 -2.562 -10.74 -13.3 -5.89 -1.079 -2.665 -8.942 -1.708 -0.809 -8.809
