    T[sec] F7  F3  F4  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
38.835 -3.685 -5.034 -9.528 -2.382 -4.225 -7.101 -13.26 -9.802 -1.438 -1.032 -6.448 -7.566 -7.82 -6.742 -3.146
38.84 -6.202 -2.742 -5.708 0.6742 -0.08989 -3.73 -7.596 -6.319 2.607 2.493 -5.245 -5.503 -6.022 -6.831 -2.427
38.845 -8.539 -1.753 -3.73 1.888 1.933 -1.663 -4 -4.471 4.09 4.213 -4.471 -4.901 -5.213 -6.831 -2.787
38.85 -7.191 -0.6292 -3.685 1.933 2.112 -1.303 -3.326 -3.998 2.517 4.127 -3.525 -5.417 -5.034 -6.202 -3.506
38.855 -2.876 1.843 -3.64 1.753 2.022 -1.708 -2.517 -3.482 -0.08989 3.697 -1.978 -5.589 -4.045 -4.494 -3.596
38.86 0.6292 4.944 -3.011 1.753 2.112 -2.157 -0.8989 -2.021 -2.067 3.181 -0.5159 -4.815 -2.157 -2.607 -3.326
38.865 1.348 6.472 -3.191 1.393 1.798 -2.831 -0.5393 -0.3869 -3.011 2.064 0 -3.697 -0.2697 -1.438 -3.236
38.87 0.3596 5.483 -4.674 0.6742 1.483 -3.596 -1.483 0.3439 -3.011 0.7738 0.172 -2.407 0.9888 -0.6292 -2.966
38.875 -0.1798 3.506 -6.337 0.6742 1.573 -3.371 -2.067 0.129 -2.382 0.4299 0.9458 -1.118 1.528 0.4494 -2.157
38.88 0.2697 2.247 -7.011 1.438 2.292 -3.011 -1.933 -1.075 -1.708 0.7738 2.064 -0.2579 1.258 1.798 -0.8989
38.885 1.528 1.978 -6.427 2.202 2.472 -3.191 -2.202 -2.923 -1.124 0.8598 2.665 0 0.4494 2.966 0.5393
38.89 1.798 2.112 -3.91 1.978 1.483 -3.236 -1.663 -3.482 0 0.6019 2.493 0.5159 0.2697 3.955 2.876
38.895 -0.1798 2.202 0.7191 1.528 -0.04494 -1.348 1.753 -1.849 2.157 0.6878 2.407 2.064 1.258 5.393 6.112
38.9 -3.596 2.022 5.753 1.438 -0.9438 2.472 6.247 0.8598 4.764 1.118 3.009 4.041 2.157 7.101 9.169
38.905 -4.944 1.528 8.449 1.753 -0.4944 6.247 7.73 2.708 6.067 1.806 4.041 5.245 1.798 8.539 11.06
38.91 -2.517 0.9888 8.315 2.247 1.079 8.315 6.337 2.837 5.618 2.751 5.417 5.675 0.7191 9.618 11.87
38.915 1.079 0.764 7.101 2.472 3.101 8.449 4.764 2.278 4.27 4.127 6.706 5.847 0.2697 10.52 12.22
38.92 1.888 0.4944 5.888 1.933 3.82 6.787 4.135 1.548 2.607 5.331 7.05 5.933 0.8989 11.24 12.13
38.925 -0.809 -0.4494 4.315 0.1798 2.562 3.73 3.011 1.032 0.9438 5.503 6.706 6.105 2.067 11.87 11.42
38.93 -4.404 -1.843 2.292 -1.618 0.3596 1.393 2.157 1.634 -0.1348 5.073 7.222 7.308 4.315 12.85 11.15
38.935 -6.472 -2.607 0.4944 -2.427 -0.6292 1.124 4.135 4.17 -0.2697 4.987 9.63 10.06 7.64 14.11 11.69
38.94 -6.742 -2.697 -1.393 -2.382 0.04494 1.888 7.91 7.265 -0.1798 4.729 12.47 12.72 10.88 13.75 11.78
38.945 -5.843 -3.371 -4.18 -3.146 0.764 1.169 9.348 8.426 -1.124 3.353 12.9 12.55 12.04 10.34 9.438
38.95 -5.034 -5.124 -6.876 -5.079 0 -1.843 6.831 6.577 -3.236 0.8598 9.716 8.254 10.43 4.494 4.494
38.955 -5.124 -6.697 -7.371 -6.876 -1.393 -5.753 2.157 2.106 -4.899 -0.9458 4.213 0.6019 6.382 -1.348 -1.978
38.96 -5.034 -6.157 -5.393 -6.247 -2.247 -8.539 -3.326 -3.009 -4.629 -1.118 -0.8598 -7.996 0.9888 -4.854 -8.539
38.965 -2.607 -2.787 -2.697 -2.742 -1.169 -9.213 -9.079 -6.792 -1.573 0.2579 -3.697 -14.7 -3.955 -5.393 -13.48
38.97 3.056 2.787 -0.4944 2.697 2.247 -7.551 -11.91 -7.265 3.73 2.837 -3.353 -16.85 -6.292 -3.326 -15.01
38.975 9.169 9.124 1.348 8.404 7.191 -3.775 -9.303 -4.256 9.663 5.847 -0.6019 -14.1 -5.753 -0.2697 -13.48
38.98 12.76 14.07 3.011 12.18 11.55 -0.08989 -3.955 -0.2149 13.03 7.652 2.064 -9.286 -4.315 1.528 -10.88
38.985 13.48 16.13 4 12.85 13.12 1.124 -0.9438 1.634 11.91 7.394 2.837 -5.503 -3.685 1.348 -9.079
38.99 12.94 15.6 4.809 11.24 11.91 0.2697 -1.348 1.462 7.326 5.847 2.407 -3.095 -3.326 0.2697 -7.371
38.995 11.78 14.16 6.427 9.348 9.124 -0.3596 -1.169 1.591 2.787 4.385 2.751 -0.4299 -1.169 0.1798 -4.045
39 9.438 12.94 8.315 7.955 6.247 0.5843 1.708 3.439 0.809 3.353 4.557 3.697 3.056 1.258 0.8989
39.005 6.382 11.73 8.989 6.337 3.865 2.697 5.483 6.534 1.124 2.149 7.05 8.426 7.82 2.787 6.022
39.01 3.506 10.2 8.449 3.865 2.157 5.213 8.854 9.243 2.022 0.8598 9.114 12.04 10.88 4.135 9.798
39.015 1.348 8.449 7.775 1.483 1.438 7.596 11.19 9.974 2.202 0.172 10.58 13.15 10.88 5.393 11.33
39.02 0.08989 6.427 6.742 -0.2247 1.573 8.27 10.29 7.781 0.6292 0.2579 10.66 10.75 7.551 6.382 9.978
39.025 0.5393 3.596 3.64 -1.348 1.438 6.112 4.539 2.665 -2.112 0.172 9.028 5.503 2.157 6.472 6.022
39.03 2.427 -0.2247 -1.663 -2.202 0.7191 2.022 -3.551 -2.88 -4.719 -0.2579 5.847 -0.3439 -2.607 5.573 1.438
39.035 3.506 -4.36 -7.056 -3.146 -0.2697 -1.663 -9.169 -6.964 -6.022 -1.032 1.72 -4.987 -5.483 3.506 -2.697
39.04 1.798 -8.404 -10.74 -4.584 -1.798 -4.045 -11.51 -9.286 -6.157 -2.665 -3.353 -8.254 -7.371 0 -6.202
39.045 -2.697 -12.58 -12.49 -7.236 -4.494 -5.393 -12.94 -10.79 -6.652 -5.675 -9.2 -10.75 -9.079 -4.764 -8.899
39.05 -8.539 -16.99 -12.63 -10.74 -8.36 -5.978 -13.57 -11.69 -7.236 -9.114 -14.44 -11.78 -9.978 -8.809 -9.618
39.055 -14.74 -20.94 -11.51 -13.71 -12.13 -5.843 -11.6 -10.83 -7.101 -11.69 -17.28 -10.23 -8.539 -10.7 -7.371
39.06 -20.04 -23.64 -10.16 -15.37 -15.01 -5.843 -7.91 -8.512 -6.112 -12.9 -17.45 -6.878 -5.303 -10.52 -3.955
39.065 -22.29 -24.63 -9.708 -15.73 -16.67 -7.461 -5.663 -5.933 -5.528 -13.5 -16.25 -3.525 -1.888 -9.618 -1.708
39.07 -20.4 -23.64 -9.258 -14.97 -17.48 -10.88 -5.528 -3.654 -6.112 -13.93 -14.79 -1.548 0.3596 -9.079 -1.528
39.075 -16.45 -20.54 -7.416 -13.17 -17.8 -14.7 -5.483 -1.978 -6.966 -14.27 -13.58 -0.9458 1.438 -8.719 -3.056
39.08 -13.48 -16.27 -4.719 -10.97 -18.02 -18.47 -5.483 -0.7308 -7.596 -14.79 -12.9 -1.376 1.438 -8.449 -5.124
39.085 -12.31 -12.22 -3.416 -8.899 -18.61 -21.66 -6.787 -0.5159 -7.416 -15.56 -12.55 -2.321 0.6292 -7.73 -6.652
39.09 -11.24 -8.719 -3.73 -7.101 -18.11 -22.25 -8.449 -0.6019 -6.157 -15.3 -11.09 -2.493 -0.1798 -5.753 -6.202
39.095 -8 -4.629 -3.191 -4.36 -14.43 -18.25 -7.461 -0.04299 -3.685 -12.04 -7.394 -1.204 -0.4494 -2.337 -3.596
39.1 -1.798 0.5843 0.04494 -0.3596 -7.191 -9.438 -3.73 1.075 -0.764 -5.847 -1.978 0.9458 -0.7191 1.438 0
39.105 6.742 6.022 5.303 3.91 1.528 1.618 0.04494 2.407 1.528 1.118 3.095 3.267 -1.258 4.225 3.146
39.11 14.74 9.663 10.47 7.101 8.764 11.96 3.596 4.213 3.91 6.792 6.448 5.761 -0.9888 5.213 5.573
39.115 18.16 10.61 13.8 8.899 12.49 19.06 8.315 6.921 6.517 9.974 7.652 8.34 0.8989 4.584 6.831
39.12 15.1 9.034 13.89 8.899 12.72 21.21 12.63 9.458 8.449 9.974 6.878 9.716 3.326 2.247 5.753
39.125 8.539 6.112 10.74 7.596 10.43 18.29 12.99 10.27 8.36 7.48 4.385 8.598 4.404 -1.348 1.888
39.13 3.236 3.775 6.742 5.753 8.225 12.67 9.888 8.856 5.978 4.385 1.634 5.417 3.506 -4.854 -3.146
39.135 1.618 3.506 4.989 5.079 7.685 8.09 6.697 6.749 3.056 2.751 -0.08598 2.064 1.888 -6.831 -7.011
39.14 2.517 4.944 5.438 5.438 8.584 5.888 4.629 4.299 1.079 2.751 -0.9458 -0.3439 0.08989 -7.281 -8.899
39.145 4.135 6.022 5.528 5.393 9.034 4.719 1.753 1.72 0.2247 2.751 -2.235 -2.149 -1.528 -7.281 -9.528
39.15 4.674 5.034 3.685 4 7.416 3.416 -1.888 -0.5589 -0.2697 1.634 -4.299 -3.697 -2.697 -7.551 -9.528
39.155 2.337 2.022 0.6742 1.213 3.64 1.708 -4.494 -2.235 -0.8539 -0.3439 -6.964 -5.503 -3.326 -8.09 -9.438
39.16 -2.607 -2.067 -2.472 -2.247 -1.438 -0.6742 -6.831 -3.31 -2.067 -2.923 -9.888 -8.082 -4.135 -8.629 -9.888
39.165 -7.91 -6.607 -6.067 -5.888 -6.742 -4.404 -10.83 -4.944 -3.865 -5.847 -12.81 -11.35 -5.753 -8.719 -10.7
39.17 -10.52 -10.61 -9.708 -8.944 -11.33 -8.674 -15.42 -6.792 -5.348 -8.168 -14.53 -14.01 -7.101 -7.73 -10.79
39.175 -9.978 -12.76 -12.36 -10.47 -14.07 -12.31 -17.39 -7.824 -5.888 -8.77 -13.93 -14.53 -7.101 -5.393 -9.169
39.18 -7.461 -12.31 -13.39 -10.38 -15.1 -14.65 -16.31 -7.867 -5.798 -7.91 -11.01 -13.07 -6.022 -2.517 -6.472
39.185 -3.596 -9.438 -12.94 -9.393 -14.7 -15.42 -14.07 -7.523 -6.157 -6.448 -7.05 -10.4 -4.764 0.2697 -3.056
39.19 1.079 -4.36 -10.02 -7.101 -12.49 -13.26 -10.29 -6.362 -5.888 -3.869 -2.149 -6.534 -3.146 3.775 1.528
39.195 5.933 2.652 -3.64 -2.607 -7.056 -6.742 -3.236 -3.525 -3.416 0.9458 3.783 -1.032 -0.6292 8.449 8
39.2 10.34 10.61 5.079 4.045 1.573 3.056 5.843 0.4299 1.888 7.738 10.49 5.331 2.427 13.39 14.74
39.205 15.19 17.12 12.72 11.19 11.6 12.58 12.76 4.342 8.225 14.79 16.77 11.01 5.124 16.36 19.6
39.21 19.87 20.27 16.76 16.18 20.04 19.06 16.36 7.523 12.81 20.03 21.58 14.96 7.461 16.18 21.66
39.215 21.75 19.46 16.76 17.89 24.45 21.57 18.74 10.15 14.56 22.7 24.33 17.54 9.618 13.48 21.21
39.22 18.16 15.42 13.21 16 24 20.76 20.27 11.87 13.3 22.27 24.07 18.66 11.06 9.618 18.7
39.225 10.52 9.528 7.191 11.64 19.69 17.93 20.18 12.17 9.798 19.17 21.15 18.31 10.97 6.202 15.37
39.23 2.876 4.18 1.618 7.011 14.65 15.55 19.82 11.52 5.843 15.39 17.2 17.37 10.16 4.674 12.94
39.235 -0.8989 1.618 -0.2247 4.674 11.73 15.78 21.26 11.35 3.326 13.07 14.62 16.51 9.438 5.124 11.96
39.24 0 2.292 2.022 5.079 11.55 17.48 23.1 11.52 2.742 11.95 13.15 14.62 8.629 5.573 10.88
39.245 4.404 4.404 5.708 6.427 11.91 17.48 21.44 10.79 3.146 9.974 10.75 10.49 6.652 3.685 7.73
39.25 9.079 5.798 8 6.876 10.47 14.11 15.37 8.039 4.225 6.191 5.675 3.783 3.416 -0.8989 2.157
39.255 10.43 5.573 8.315 6.022 6.517 7.775 7.82 3.439 5.528 0.9458 -2.321 -4.299 -0.7191 -7.011 -4.764
39.26 7.82 3.955 6.607 4.135 1.034 -0.3596 0.08989 -2.493 5.258 -5.245 -12.04 -12.72 -5.663 -13.3 -12.04
39.265 4.225 1.393 3.011 1.438 -5.213 -8.899 -8 -9.028 2.112 -11.78 -20.81 -19.78 -10.34 -18.52 -17.98
39.27 2.966 -1.124 -1.348 -1.438 -10.88 -15.73 -14.56 -13.71 -3.506 -17.28 -25.45 -23.13 -12.58 -20.76 -20.49
39.275 4.135 -2.562 -4.944 -3.551 -14.43 -18.83 -15.96 -14.57 -8.809 -19.95 -23.82 -21.06 -10.88 -18.7 -18.34
39.28 5.393 -2.562 -7.191 -4.36 -15.19 -18.07 -12.63 -11.56 -11.37 -19.26 -16.68 -14.53 -6.202 -12.76 -12.85
39.285 5.483 -1.483 -8.494 -4.27 -13.08 -14.65 -7.865 -6.62 -10.65 -15.73 -7.308 -6.448 -0.809 -4.944 -6.382
39.29 4.944 0.6292 -8.135 -3.011 -8.315 -9.213 -3.056 -1.419 -7.685 -9.888 1.634 0.8598 3.685 2.787 -0.2697
39.295 4.584 4.09 -4.764 -0.1348 -1.348 -2.202 2.921 2.966 -3.281 -2.407 8.512 6.105 6.382 8.719 4.944
39.3 4.584 8.404 0.8539 3.82 6.022 5.169 8.449 5.589 1.303 4.471 12.47 8.512 6.742 11.69 8.449
39.305 5.303 11.64 6.292 7.236 11.06 10.52 10.29 5.632 5.124 8.77 13.33 8.34 4.584 12.04 10.16
39.31 6.022 12.18 9.888 8.449 12.09 13.53 8.629 3.525 7.91 10.32 12.38 7.136 1.438 11.51 11.42
39.315 4.854 9.888 12.22 7.236 10.02 14.92 6.876 1.376 8.989 10.66 11.44 6.792 -0.7191 11.96 13.3
39.32 0.809 5.708 13.84 3.91 6.517 15.69 6.202 0.3869 7.506 10.92 11.09 7.91 -0.8989 13.48 15.82
39.325 -4.494 0.8989 14.02 -0.4944 3.146 15.19 5.618 0.6448 3.146 11.01 10.75 9.716 0.7191 14.56 17.98
39.33 -8.719 -3.101 12.58 -4.18 1.079 13.98 5.528 1.978 -1.438 10.92 9.888 11.44 3.865 13.93 19.06
39.335 -11.06 -5.169 10.43 -4.989 1.079 12.63 7.461 4.213 -2.966 10.92 8.512 12.55 7.371 11.6 18.25
39.34 -11.96 -5.258 7.91 -2.876 2.652 10.92 9.888 5.976 -0.2697 10.49 6.019 11.44 9.169 7.461 14.2
39.345 -11.69 -4.719 4.989 0.1348 3.955 8.135 9.438 5.89 4.045 8.684 1.892 7.394 7.82 1.888 6.472
39.35 -10.34 -4.494 2.292 1.618 3.73 4.27 6.067 4.385 6.607 5.675 -3.353 1.376 4.315 -4.135 -3.236
39.355 -9.438 -4.449 0.6742 1.079 1.618 0.2247 2.472 3.095 5.438 1.72 -8.856 -4.643 0.7191 -9.978 -12.67
39.36 -10.07 -4.36 -0.4045 -1.124 -1.933 -4.449 -0.8539 2.106 1.169 -3.267 -14.36 -9.802 -2.247 -15.46 -20.67
39.365 -11.51 -4.449 -2.787 -4.135 -6.652 -10.38 -5.843 0 -4.045 -9.372 -19.52 -14.1 -5.034 -20.49 -26.52
39.37 -11.78 -4.854 -6.337 -6.742 -10.88 -16.18 -11.96 -3.611 -7.82 -14.79 -22.87 -17.28 -7.91 -23.64 -29.21
39.375 -10.43 -5.079 -9.258 -7.91 -12.94 -18.83 -16 -7.91 -9.034 -17.2 -22.7 -18.49 -10.43 -22.92 -27.69
39.38 -8.449 -4.809 -10.61 -7.865 -12.18 -17.53 -17.12 -11.65 -8.989 -15.91 -18.92 -17.28 -12.31 -18.25 -22.74
39.385 -6.472 -4.539 -11.24 -7.596 -10.07 -13.48 -16.85 -14.23 -8.854 -12.64 -12.98 -13.84 -12.94 -11.42 -15.91
39.39 -4.944 -4.584 -11.51 -7.416 -7.865 -8.809 -15.19 -14.4 -8.719 -8.942 -6.706 -8.426 -11.51 -4.404 -8.36
39.395 -4.674 -4.944 -10.65 -6.562 -6.292 -4.989 -10.61 -11.74 -6.876 -6.019 -1.29 -1.892 -7.73 1.169 -0.9888
39.4 -5.753 -5.483 -8.494 -5.169 -5.393 -3.236 -4.854 -7.523 -3.91 -4.557 2.235 3.955 -3.236 4.404 4.944
39.405 -6.831 -6.472 -6.337 -4.629 -5.843 -3.955 -1.483 -3.998 -1.843 -4.815 3.439 7.394 0.2697 5.483 8.989
39.41 -6.742 -7.64 -4.899 -5.663 -7.191 -5.348 -0.5843 -1.806 -2.202 -5.417 3.525 8.77 2.697 5.933 11.87
39.415 -6.562 -7.73 -3.775 -7.191 -7.865 -5.213 0.9438 0.08598 -3.91 -4.729 3.869 9.544 4.674 7.101 14.2
39.42 -7.101 -5.888 -2.607 -7.506 -7.191 -2.876 3.955 2.407 -4.944 -2.579 5.245 10.32 6.202 8.809 15.01
39.425 -7.011 -2.427 -1.258 -5.933 -4.854 0.2697 6.292 4.772 -3.236 -0.08598 6.878 10.32 6.831 10.07 13.3
39.43 -3.955 1.618 0.9888 -2.382 -1.258 3.281 7.461 7.05 0.9888 2.064 8.254 9.2 6.292 10.43 9.528
39.435 2.157 5.438 4.584 1.753 2.652 5.438 8.449 9.2 5.483 3.611 9.028 6.878 5.124 9.888 4.944
39.44 8.36 7.685 7.461 4.404 5.079 5.438 8.18 9.888 6.966 3.697 7.652 3.095 2.876 8.27 0.3596
39.445 11.78 7.101 6.562 3.865 4.315 2.112 4.225 7.824 3.64 1.548 3.525 -1.634 -0.7191 5.303 -3.955
39.45 11.24 3.91 1.753 0.8539 1.169 -3.371 -2.112 3.654 -1.798 -1.548 -1.806 -6.019 -4.584 1.978 -7.461
39.455 7.371 0.1798 -3.596 -1.618 -1.438 -7.596 -6.652 -0.4729 -4.719 -3.095 -4.987 -7.996 -7.191 0.2697 -8.809
39.46 2.876 -1.798 -6.382 -1.124 -1.034 -8.135 -7.551 -2.837 -2.831 -1.892 -3.955 -7.05 -7.82 0.8989 -8.18
39.465 1.079 -1.528 -6.112 1.843 2.112 -5.258 -6.607 -2.88 1.888 0.9458 0.3439 -4.041 -6.742 3.056 -5.753
39.47 2.876 0.08989 -3.91 5.079 6.067 -0.3596 -4.27 -1.161 5.798 3.611 5.159 0.2579 -3.685 5.393 -1.528
39.475 5.213 1.708 -1.079 6.787 8.27 4.629 0.4045 1.806 6.202 4.557 7.824 4.901 0.5393 6.292 3.326
39.48 4.764 2.112 0.809 5.933 7.775 7.326 5.303 4.256 3.281 2.923 6.534 8.254 4.045 4.944 6.742
39.485 2.247 0.9438 0.8539 3.506 5.034 6.067 6.921 4.428 -0.4045 -0.4299 2.407 8.77 4.854 2.067 6.652
39.49 0.6292 -0.764 -0.1798 1.303 2.652 2.067 4.989 2.751 -1.663 -3.095 -1.204 6.362 2.966 -0.2697 3.416
39.495 1.169 -1.393 -0.6742 0.8989 2.202 -1.978 2.157 1.118 0.5843 -3.353 -1.634 2.321 -0.1798 -0.7191 -1.169
39.5 2.337 -0.7191 -0.764 1.663 2.787 -5.393 -0.1348 0.08598 3.73 -2.235 0.2579 -2.064 -3.506 -0.1798 -5.843
39.505 1.798 -0.4944 -2.022 0.7191 1.438 -8.719 -3.461 -0.9028 3.506 -2.923 1.204 -6.191 -6.112 -1.169 -9.438
39.51 -1.258 -2.292 -4.809 -3.236 -3.416 -11.73 -6.831 -2.579 -1.124 -6.448 -0.3439 -8.598 -7.101 -4.045 -11.06
39.515 -6.022 -5.573 -7.64 -8.764 -9.843 -13.08 -7.82 -3.998 -7.73 -10.66 -3.095 -8.512 -6.382 -6.831 -9.888
39.52 -9.978 -8.539 -9.753 -12.81 -14.38 -12.09 -6.697 -5.288 -12.09 -12.72 -4.643 -6.448 -5.034 -7.281 -7.011
39.525 -10.52 -9.843 -11.51 -13.44 -14.56 -9.708 -6.562 -6.319 -12.4 -11.09 -3.869 -4.385 -4.494 -4.944 -3.955
39.53 -7.73 -9.303 -12.54 -10.47 -10.65 -7.056 -7.596 -6.921 -9.034 -6.105 -1.376 -3.181 -4.764 -1.169 -1.438
39.535 -5.034 -7.685 -11.51 -5.348 -4.899 -4.764 -7.775 -6.577 -4.36 0.2579 1.118 -2.837 -5.124 1.798 0.5393
39.54 -5.483 -6.247 -8.36 -0.6742 -0.4045 -3.371 -7.281 -6.319 -0.7191 4.987 1.548 -3.353 -5.753 1.978 1.348
39.545 -8 -5.933 -4.944 1.573 1.258 -3.775 -8.315 -7.566 1.258 6.534 -0.172 -4.729 -6.921 -0.1798 0.809
39.55 -8.539 -6.382 -2.921 1.348 1.213 -4.404 -10.79 -9.716 2.652 6.277 -1.806 -6.019 -8.36 -2.337 0
39.555 -5.753 -6.292 -2.517 0.6292 1.573 -3.506 -11.51 -10.58 4.764 6.62 -0.9458 -6.105 -8.899 -2.157 0
39.56 -1.348 -5.079 -3.281 0.5393 3.011 -1.169 -9.843 -9.2 6.831 7.91 1.892 -4.987 -8.539 0 0.7191
39.565 1.978 -3.73 -4.764 0.5843 4.18 0.9888 -7.82 -6.062 6.876 8.77 4.213 -3.353 -7.64 2.067 1.348
39.57 2.966 -3.191 -5.573 0.3596 4 1.978 -5.348 -2.149 4.854 8.34 4.729 -1.204 -6.022 2.876 2.067
39.575 1.888 -2.742 -4.315 0.7191 3.011 2.472 -1.124 1.72 2.966 7.652 4.299 1.462 -3.685 2.966 2.966
39.58 0.2697 -1.573 -1.798 2.247 2.472 2.831 3.506 4.385 3.236 7.222 4.041 3.869 -1.798 2.787 3.506
39.585 0.5393 0.1798 -0.08989 4.27 2.517 2.607 5.528 5.073 4.944 6.792 3.783 4.557 -1.079 2.157 2.787
39.59 3.236 1.933 0.4045 5.169 2.427 2.562 4.584 4.514 5.978 5.675 3.095 3.439 -0.7191 0.5393 1.169
39.595 6.202 3.281 1.573 4.315 1.663 3.146 3.775 4.127 4.135 3.869 1.462 1.548 0.809 -1.978 -0.3596
39.6 7.011 4.225 4.225 2.157 -0.1348 4.27 3.416 3.74 -0.1348 1.462 -1.032 -0.4299 3.596 -5.034 -1.618
39.605 6.472 4.989 6.831 -0.2697 -2.022 4.404 1.708 2.278 -4.854 -0.8598 -3.611 -2.321 6.202 -7.461 -2.607
39.61 6.472 5.843 7.865 -1.348 -2.472 3.775 -1.034 -0.4299 -6.337 -1.548 -4.557 -3.353 8.09 -7.82 -2.607
39.615 7.191 6.831 7.416 0.04494 -0.6292 3.506 -2.292 -2.665 -3.865 -0.2579 -3.095 -2.923 9.169 -5.933 -1.258
39.62 6.921 6.966 6.022 2.067 2.112 3.955 -1.528 -3.525 0 1.204 -1.032 -1.376 9.528 -3.416 0.6292
39.625 4.854 4.899 4.09 2.337 2.921 4.045 -0.7191 -2.966 0.9888 0.3439 -0.5159 0.3439 9.348 -2.067 2.157
39.63 1.888 0.8539 2.337 0.04494 0.809 3.461 -0.1798 -1.505 -1.618 -2.665 -1.376 2.064 9.528 -1.528 3.506
39.635 -0.809 -2.921 1.753 -3.146 -1.933 2.697 1.573 0.172 -4.854 -4.901 -1.548 3.869 10.52 -0.2697 5.573
39.64 -2.787 -4.449 1.573 -4.225 -3.146 2.202 3.461 1.075 -4.944 -4.385 0 5.159 11.24 2.427 7.64
39.645 -3.326 -4.045 0.4045 -2.966 -1.708 1.348 2.966 0.172 -1.483 -1.462 2.235 5.331 10.7 5.303 8.899
39.65 -2.697 -3.281 -1.483 -0.6742 0.9438 0.7191 0.6742 -1.204 2.697 1.892 3.697 4.987 9.348 7.101 9.169
39.655 -2.697 -3.281 -2.337 0.9888 2.966 1.348 0.04494 -1.075 4.944 3.955 3.783 5.331 8.899 7.191 9.079
39.66 -4.135 -3.775 -1.528 1.303 3.236 2.607 1.843 0.6448 4.27 3.783 2.579 6.277 9.258 5.933 8.539
39.665 -5.124 -3.955 -0.4494 0.4944 1.843 2.742 3.146 2.536 2.292 1.806 0.9458 6.706 9.438 4.135 7.371
39.67 -3.685 -3.011 0.1798 0.2247 0.1798 1.213 2.921 3.052 1.798 -0.08598 0.08598 5.847 8.539 2.966 6.112
39.675 -0.3596 -0.7191 1.393 1.528 -0.04494 -0.3146 2.562 2.064 3.955 -0.2579 0.2579 4.127 6.831 2.517 5.034
39.68 2.517 1.888 3.91 4 0.8539 -0.5843 2.472 0.4299 6.652 0.7738 0 1.806 4.584 1.888 3.596
39.685 3.865 3.371 6.966 5.573 1.798 0.7191 1.708 -0.8598 6.787 1.204 -1.892 -0.2579 2.517 0.08989 1.258
39.69 4.494 3.865 10.02 5.618 2.292 3.775 1.888 -0.08598 4.045 0.8598 -4.213 -1.118 1.978 -2.157 -1.258
39.695 5.303 5.258 12.9 5.528 3.146 8.09 5.618 3.525 1.663 0.7738 -4.987 0.08598 3.596 -3.416 -2.787
39.7 6.652 8.719 14.88 6.247 4.809 11.73 11.28 8.641 1.798 1.118 -3.869 2.064 5.843 -3.865 -3.326
39.705 8.719 12.9 14.65 7.416 6.202 12.04 14.29 11.99 3.461 0.6878 -2.665 2.665 6.382 -4.854 -4.045
39.71 10.97 15.28 12.49 7.371 6.067 8.899 13.03 12.25 3.506 -1.204 -3.009 1.548 4.854 -6.921 -5.213
39.715 11.15 14.56 10.07 5.978 4.09 4.494 10.11 10.1 0.5843 -4.041 -4.901 -0.172 2.697 -9.618 -6.472
39.72 8 11.55 8.404 3.64 1.169 1.213 7.191 7.093 -4.36 -6.878 -7.136 -1.806 0.8989 -11.96 -7.461
39.725 3.236 7.955 7.056 1.348 -1.034 -0.5393 4.045 4.084 -8.809 -8.942 -8.34 -2.837 -0.2697 -12.94 -7.82
39.73 0.08989 5.753 5.978 0.5843 -1.573 -0.3596 1.618 1.72 -9.483 -9.114 -7.222 -2.665 -0.5393 -11.87 -6.472
39.735 -0.2697 5.888 5.618 1.663 -0.1348 1.528 1.618 0.7308 -6.472 -6.964 -3.611 -0.8598 -0.2697 -8.899 -3.236
39.74 1.079 7.146 5.169 3.506 1.888 3.506 2.966 0.04299 -2.247 -3.869 0.4299 1.29 -0.5393 -5.483 0.3596
39.745 2.517 7.101 2.742 3.955 2.742 3.416 2.472 -1.462 -0.1348 -1.892 2.751 2.751 -1.978 -3.326 2.607
39.75 3.056 4.629 -1.618 2.382 1.438 1.348 -0.08989 -3.267 -0.4045 -1.376 3.009 3.181 -3.596 -2.337 3.506
39.755 1.348 0.8989 -5.573 -0.04494 -0.6292 -0.809 -1.348 -3.826 -0.7191 -1.29 2.837 3.353 -3.596 -1.169 4.045
39.76 -2.067 -2.202 -7.056 -1.978 -2.157 -1.843 -0.4045 -2.837 0.6292 -1.118 3.267 3.353 -2.157 0.809 4.764
39.765 -5.213 -4.135 -6.517 -3.236 -2.562 -2.247 0 -1.462 2.562 -1.204 4.041 2.665 -0.6292 3.236 4.944
39.77 -5.753 -5.169 -5.348 -4.18 -2.607 -2.831 -1.034 -0.7738 2.876 -1.892 4.557 1.29 0.08989 5.303 4.225
39.775 -4.764 -5.753 -4.719 -5.124 -2.787 -4.09 -2.202 -1.118 0.9438 -3.095 3.955 -0.5159 -0.1798 5.753 2.247
39.78 -4.404 -6.202 -5.393 -6.067 -4.045 -7.011 -4.045 -2.536 -2.831 -5.159 1.204 -3.439 -1.798 3.506 -1.348
39.785 -5.213 -6.742 -7.326 -7.236 -6.966 -11.73 -8.09 -4.987 -6.966 -8.34 -4.041 -7.738 -4.315 -1.258 -6.112
39.79 -5.483 -6.742 -8.225 -7.865 -10.2 -16.04 -13.03 -6.835 -9.573 -11.01 -9.63 -11.87 -6.202 -6.022 -9.708
