    T[sec] F7  F3  F4  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
31.515 -7.73 -15.42 -6.966 -17.57 -20.9 -9.888 -16.13 -10.64 -13.98 -23.48 -26.82 -12.75 -9.618 -14.74 -9.888
31.52 -6.112 -12.67 2.202 -12.18 -17.35 -8.449 -7.056 -3.473 -7.371 -17.15 -16.71 -10.38 -9.618 -7.73 -11.51
31.525 -6.382 -10.61 10.47 -10.43 -13.8 -4.719 4.494 6.419 -2.697 -10.02 -4.485 -4.573 -5.933 -3.416 -9.258
31.53 -7.64 -9.888 17.21 -12.18 -12.49 -0.04494 14.74 16.22 -4.225 -7.474 2.462 1.231 -1.079 -4.854 -5.753
31.535 -8.539 -9.079 20.81 -14.52 -12.4 3.461 19.46 21.5 -10.7 -10.99 1.055 2.374 1.258 -11.42 -6.292
31.54 -7.91 -6.337 18.88 -14.29 -11.01 2.966 15.78 18.55 -17.08 -17.32 -5.452 -3.341 -1.258 -19.42 -13.66
31.545 -5.303 -0.4494 11.73 -10.56 -6.697 -1.573 5.798 7.167 -18.29 -21.1 -10.11 -12.75 -7.91 -24.09 -24
31.55 0 7.685 4 -5.888 -0.3146 -7.281 -4.225 -8.046 -13.8 -19.43 -8.266 -19.87 -14.74 -22.83 -29.57
31.555 6.472 14.52 0.3146 -4.449 3.596 -10.97 -9.438 -20.22 -8.135 -14.42 -1.495 -21.19 -17.98 -16.54 -26.88
31.56 11.06 15.55 0.8989 -8.27 1.528 -12.31 -9.663 -24.31 -6.292 -10.64 4.573 -17.32 -16.81 -8.629 -18.61
31.565 11.33 9.663 2.517 -13.39 -5.348 -12.04 -6.787 -20.49 -8 -9.057 6.507 -10.73 -12.31 -1.438 -9.079
31.57 7.64 0.6742 2.112 -12.94 -11.46 -10.47 -2.921 -11.48 -7.865 -6.507 5.716 -2.902 -6.112 5.034 -1.438
31.575 2.067 -5.843 -2.022 -3.551 -11.37 -8.404 -0.08989 -1.275 -1.438 0.3517 5.892 4.573 0.5393 11.42 3.236
31.58 -3.146 -7.236 -9.708 10.97 -4.764 -7.056 -0.2697 6.023 10.43 11.34 8.53 10.11 6.652 17.44 5.843
31.585 -5.933 -4.494 -17.48 23.73 4.629 -6.202 -3.191 8.354 22.02 21.72 11.87 13.01 10.88 21.48 8.989
31.59 -5.124 -0.2697 -19.87 30.11 12.22 -3.416 -6.157 6.903 26.97 26.12 12.66 14.16 12.94 21.84 14.2
31.595 -0.9888 3.371 -14.16 29.75 15.96 1.933 -6.157 5.232 23.24 22.07 8.969 14.16 13.57 17.53 19.87
31.6 4.764 6.472 -2.876 26.29 16.67 7.596 -2.787 6.727 14.52 12.93 3.166 13.72 14.02 10.88 22.92
31.605 11.42 10.38 8.944 23.64 16.94 10.61 3.551 11.7 7.416 5.276 0.4397 14.33 15.1 5.753 23.01
31.61 18.79 15.96 17.35 23.28 17.89 10.38 11.33 18.03 5.483 3.693 4.045 16.88 16.99 4.494 21.3
31.615 24.9 20.94 20.13 21.8 18.2 7.416 17.66 21.9 5.753 6.067 10.9 19.35 18.07 4.854 18.07
31.62 25.53 21.48 16.85 15.6 15.46 3.64 19.28 19.92 2.607 6.683 14.68 18.47 16.18 2.697 13.12
31.625 18.43 16.27 10.47 5.978 11.15 2.112 16.81 11.52 -4.899 3.429 12.84 13.81 10.88 -2.697 8.629
31.63 6.022 8.719 6.607 -0.8989 9.618 5.618 14.43 0.7474 -11.55 -0.2638 8.617 8.178 4.315 -7.551 7.551
31.635 -5.753 3.73 8.404 -0.7191 13.26 13.08 14.74 -6.815 -11.06 0.08793 6.859 3.869 -0.1798 -7.371 9.348
31.64 -11.6 3.281 13.57 4.09 18.29 18.61 16 -8.749 -3.101 4.397 8.354 0.5276 -2.247 -2.157 10.43
31.645 -8.989 5.483 17.21 6.472 17.57 17.3 14.61 -6.903 5.393 7.298 9.409 -3.429 -3.416 2.876 7.64
31.65 0 7.101 16.18 1.124 6.921 9.034 8.764 -5.1 6.472 2.726 5.452 -8.354 -5.393 2.067 0.809
31.655 9.708 5.843 10.52 -11.42 -10.7 -1.978 -0.2247 -5.188 -2.202 -9.497 -3.869 -13.45 -8.539 -5.933 -7.91
31.66 13.48 1.528 2.157 -23.73 -26.43 -10.56 -9.079 -6.463 -14.29 -21.9 -12.66 -16.88 -11.51 -15.01 -14.92
31.665 8.539 -4.27 -5.034 -26.52 -30.74 -12.9 -12.54 -6.947 -18.25 -23.57 -12.75 -15.92 -12.31 -15.73 -15.55
31.67 -1.888 -9.528 -7.101 -16 -20.99 -7.416 -7.416 -4.001 -8.09 -10.29 -1.759 -9.321 -9.888 -4.584 -8.629
31.675 -12.67 -13.48 -3.191 2.202 -4.18 2.562 4.584 2.858 10.47 10.11 12.49 0.4397 -4.764 11.6 1.888
31.68 -19.06 -16.09 3.281 17.08 8.539 10.74 17.3 11.74 24.09 23.74 18.2 8.442 1.079 20.49 9.618
31.685 -18.43 -16.09 8.719 22.07 11.46 13.08 24.9 18.73 23.87 22.25 10.11 11.78 5.393 15.1 11.69
31.69 -10.52 -11.55 11.73 19.19 7.596 10.38 25.98 21.68 11.73 9.409 -6.067 10.99 7.371 -0.4494 9.348
31.695 0.9888 -2.966 12.13 14.97 4.27 6.157 21.48 20.14 -1.933 -3.254 -18.99 7.298 6.562 -15.1 4.315
31.7 9.888 5.438 9.213 13.84 5.888 3.551 13.17 14.86 -7.596 -6.243 -20.31 2.11 2.787 -19.15 -1.978
31.705 11.96 9.034 3.551 16.09 11.33 4.854 4.315 7.123 -3.191 1.935 -9.673 -2.022 -2.787 -10.79 -6.831
31.71 8.09 6.876 -1.663 18.92 16.54 10.88 -0.2697 0 5.393 14.42 5.716 -2.11 -7.011 3.506 -7.461
31.715 2.517 2.157 -3.596 18.97 17.84 18.92 1.213 -2.946 9.708 21.98 16.97 2.814 -6.562 14.2 -3.506
31.72 -0.1798 -0.7191 -2.292 15.01 14.47 23.19 6.472 -0.6595 5.528 19.87 19.35 10.02 -0.6292 15.91 2.337
31.725 1.888 0.2247 0.4944 8.404 8.719 19.82 11.69 4.704 -4.36 10.9 15.04 15.92 7.461 10.61 7.551
31.73 7.551 4.045 3.551 1.618 3.416 10.11 14.16 9.365 -12.9 1.495 9.321 17.94 13.57 3.865 10.34
31.735 12.67 7.506 5.618 -3.82 -0.3596 -0.7191 12.36 10.42 -15.69 -4.045 5.276 15.12 14.65 -0.4494 9.348
31.74 13.12 8.18 5.213 -8 -3.056 -8 6.202 6.639 -13.35 -5.979 2.726 8.442 10.52 -2.247 5.124
31.745 8.809 6.742 2.202 -9.573 -4.045 -9.303 -2.247 -1.187 -8.899 -6.243 0.7035 1.143 4.135 -3.416 1.169
31.75 3.236 5.663 -1.978 -7.416 -2.022 -5.528 -10.2 -10.9 -4.629 -6.507 -1.143 -4.045 -1.169 -6.022 0.3596
31.755 -0.1798 5.573 -6.472 -3.011 1.618 -0.8989 -17.53 -19.65 -2.067 -7.386 -3.078 -7.826 -4.225 -10.88 1.348
31.76 -1.438 4.315 -11.64 -0.809 3.056 -0.1348 -25.3 -26.78 -0.6742 -8.705 -5.1 -13.1 -6.562 -16.81 0.08989
31.765 -1.528 0.04494 -16.4 -3.101 -0.1348 -3.371 -32.94 -31.92 0.8539 -8.617 -6.419 -20.22 -9.798 -20.13 -4.225
31.77 -0.9888 -5.393 -17.35 -7.461 -6.472 -5.708 -36.85 -33.85 4.404 -5.54 -6.595 -26.56 -13.39 -17.62 -9.348
31.775 0.3596 -8.225 -12.63 -9.213 -11.24 -3.64 -34.97 -31.7 9.753 -0.08793 -6.859 -29.55 -15.46 -9.618 -12.76
31.78 1.978 -6.697 -5.483 -5.888 -11.51 0.6742 -29.93 -26.95 14.07 3.869 -9.585 -29.99 -15.64 -0.2697 -14.65
31.785 2.876 -2.742 -1.438 0.4944 -8.315 1.708 -26.88 -23.52 14.65 3.078 -15.83 -30.16 -15.64 4.674 -16.54
31.79 2.067 -0.7191 -3.73 4.944 -6.562 -3.685 -28.31 -24.45 10.65 -3.254 -24.09 -31.39 -17.17 2.697 -19.69
31.795 -1.169 -3.82 -11.55 2.517 -10.34 -14.11 -32.81 -27.96 3.011 -12.75 -31.22 -32.89 -19.96 -4.854 -24.45
31.8 -6.202 -11.6 -20.94 -6.742 -19.01 -23.96 -35.55 -29.24 -4.899 -20.4 -33.24 -31.66 -21.3 -12.13 -28.4
31.805 -10.43 -18.97 -25.98 -16.04 -25.66 -26.47 -30.29 -23.48 -9.169 -21.1 -27.44 -23.65 -17.8 -13.12 -26.25
31.81 -10.79 -20.27 -22.29 -17.21 -22.56 -18.61 -14.29 -9.145 -7.506 -13.54 -14.86 -7.738 -8.18 -5.843 -15.19
31.815 -7.101 -14.07 -10.97 -8.854 -9.258 -4.629 7.146 9.805 -2.202 -2.374 -1.407 10.99 4.135 5.124 0.08989
31.82 -2.966 -4.764 1.393 1.978 5.843 5.933 23.69 25.24 1.618 5.276 6.507 24.09 13.21 12.94 10.97
31.825 -1.708 1.528 8.854 6.427 12.27 7.101 28.22 30.56 0.809 5.628 6.595 26.82 14.92 14.56 12.76
31.83 -3.236 2.427 10.61 1.483 6.337 0.6742 22.92 25.9 -3.91 0.7914 2.462 22.34 10.88 12.4 8.449
31.835 -5.124 -0.2697 9.169 -8.449 -5.978 -6.652 14.97 17.89 -8.809 -3.605 0 17.5 6.562 10.97 4.854
31.84 -5.124 -3.101 6.652 -14.79 -14.38 -9.708 10.2 13.19 -9.663 -2.726 2.99 17.23 6.831 12.76 6.742
31.845 -2.607 -3.506 3.82 -11.55 -11.01 -7.461 10.2 14.03 -4.494 5.012 11.78 21.81 11.69 17.17 14.47
31.85 0.809 -1.438 1.348 0.809 2.652 -2.022 12.94 17.41 5.798 16.8 22.16 27.35 17.53 20.76 22.92
31.855 1.978 0.4944 -0.5843 14.47 17.48 2.697 13.8 19.3 16.18 26.29 27.61 27.87 19.78 20.04 24.72
31.86 -1.258 -0.3596 -2.517 20.31 23.06 4.539 9.618 16.44 21.03 27.44 23.65 20.05 16.27 13.75 16.36
31.865 -7.371 -3.865 -3.551 16 17.26 4.449 2.427 9.145 18.02 19.17 11.17 6.419 8.629 3.596 2.427
31.87 -11.51 -6.202 -1.573 7.146 6.921 5.798 -2.292 0.7474 9.079 5.54 -4.309 -6.331 0.7191 -7.64 -9.079
31.875 -9.528 -3.73 3.596 0.809 0.4494 9.573 -1.708 -5.408 -1.124 -7.914 -17.15 -14.42 -4.764 -18.34 -15.19
31.88 -2.067 3.596 9.124 -0.1798 0.4494 12.09 2.067 -8.398 -9.169 -17.32 -24.36 -18.64 -8.36 -27.24 -18.25
31.885 7.011 12.36 12.18 1.213 2.876 9.438 5.438 -9.365 -12.9 -21.28 -25.24 -20.84 -11.42 -32.18 -21.21
31.89 13.48 17.84 13.17 0.4045 1.753 2.247 7.056 -8.442 -12.85 -20.75 -21.1 -20.93 -13.75 -31.1 -23.37
31.895 14.38 16.85 13.75 -5.034 -5.079 -5.933 7.551 -4.66 -11.01 -18.03 -14.51 -17.67 -13.39 -24.27 -22.29
31.9 9.169 9.528 14.34 -12.94 -13.98 -11.28 7.82 2.11 -9.573 -14.33 -7.386 -10.38 -9.169 -14.65 -16.45
31.905 0.7191 -0.1798 14.43 -17.17 -17.48 -11.1 8.944 9.849 -7.955 -8.793 0 0.3517 -1.798 -5.303 -5.843
31.91 -6.652 -6.787 13.98 -12.54 -11.06 -4.809 11.78 15.78 -4.494 0 7.65 12.93 6.292 2.517 6.831
31.915 -10.07 -7.281 12.54 -0.8539 2.247 4.09 15.55 17.94 1.258 10.64 14.42 23.74 12.76 9.528 17.35
31.92 -9.798 -3.506 8.809 10.29 13.71 10.11 17.57 16.31 7.461 19.7 18.64 29.46 16 17.35 23.46
31.925 -7.73 0.1348 3.236 14.34 16.31 10.25 17.03 12.31 12.09 24.36 20.31 30.51 16.27 26.52 27.06
31.93 -5.573 0.5393 -1.303 10.43 10.11 6.607 15.69 9.057 14.38 24.97 21.1 29.9 15.55 34.88 31.01
31.935 -4.764 -2.562 -2.562 3.056 1.169 3.191 15.06 8.617 14.88 23.57 21.63 29.28 15.19 38.02 34.16
31.94 -6.292 -6.966 -1.303 -2.382 -3.775 2.831 14.61 10.64 13.8 21.72 20.93 27.79 14.92 32.9 32.54
31.945 -9.528 -9.169 0.2697 -2.966 -1.393 5.888 13.62 12.31 11.51 19.52 17.85 24.27 13.84 21.66 25.44
31.95 -11.42 -6.562 1.124 0.764 6.202 10.83 11.91 11.3 8.494 15.92 12.49 18.64 11.51 10.16 16
31.955 -9.708 -0.1348 0.3596 3.64 13.17 13.35 7.955 7.167 3.685 8.793 5.364 10.64 7.73 2.876 7.011
31.96 -4.854 5.798 -3.326 0.809 12.81 8.449 -0.6742 0.3078 -3.236 -2.286 -2.55 -0.6155 2.067 -0.2697 -1.169
31.965 0.9888 7.326 -9.528 -7.73 3.506 -4.315 -14.07 -8.31 -11.28 -15.48 -10.02 -14.51 -5.393 -2.697 -9.438
31.97 5.663 4.135 -15.24 -17.08 -10.02 -19.37 -27.96 -16.49 -18.2 -26.82 -16.27 -27.96 -13.12 -8.18 -17.98
31.975 7.82 -0.5393 -17.8 -21.21 -20.76 -29.48 -37.03 -21.85 -22.43 -33.68 -21.54 -37.46 -18.43 -17.44 -25.98
31.98 7.371 -2.787 -17.62 -18.11 -23.55 -30.52 -38.74 -23.43 -23.51 -35.26 -25.24 -40.89 -20.04 -27.6 -31.19
31.985 6.112 -0.4045 -16.27 -9.708 -17.3 -23.15 -33.44 -21.94 -21.66 -31.22 -24.8 -37.37 -18.25 -33.44 -30.56
31.99 6.472 5.483 -14.34 0.1798 -5.573 -10.7 -23.19 -18.33 -16.67 -21.63 -17.59 -27.96 -14.74 -32.18 -23.82
31.995 8.36 10.65 -11.55 7.056 5.303 2.292 -11.55 -12.57 -9.843 -8.705 -5.012 -16.09 -11.24 -25.8 -15.46
32 8.719 10.65 -8.315 8.629 10.79 12.22 -2.202 -4.88 -2.562 4.133 8.002 -6.155 -8.629 -19.06 -10.52
32.005 5.124 4.764 -4.449 7.371 11.01 18.83 4.584 3.517 4.539 14.68 17.06 0.6155 -6.382 -13.93 -8.899
32.01 -0.9888 -2.562 0.4944 7.91 10.43 23.6 10.65 11.12 11.87 21.98 20.49 5.804 -3.056 -9.079 -6.202
32.015 -6.292 -6.022 5.393 11.78 12.31 26.16 15.6 15.61 18.7 25.85 19.26 10.11 1.169 -1.978 -0.2697
32.02 -7.371 -3.64 7.236 15.91 14.88 23.24 16.13 14.86 22.7 25.76 14.95 12.05 4.404 8 6.921
32.025 -3.146 2.337 5.034 16.27 13.71 13.03 10.65 9.189 21.66 21.28 8.881 10.9 5.124 18.43 12.58
32.03 4.854 8 2.247 11.6 6.292 -0.2697 2.921 2.33 15.55 12.75 1.407 8.793 4.225 25.62 15.91
32.035 12.49 10.2 3.056 3.64 -5.258 -10.34 -1.213 0.2638 6.202 1.847 -7.211 8.881 4.944 26.88 18.16
32.04 14.83 8 7.64 -4.18 -15.78 -13.03 1.258 6.111 -2.652 -8.354 -14.77 13.1 9.618 22.56 21.3
32.045 10.16 3.146 12.72 -8.899 -19.6 -8.629 9.978 17.37 -7.596 -13.54 -16.62 21.37 17.89 16.9 27.15
32.05 0.809 -1.528 14.7 -9.393 -14.74 -0.4944 20.63 28.18 -6.876 -11.43 -9.761 31.22 26.61 14.47 34.34
32.055 -8.629 -4.584 11.46 -7.865 -4.674 6.472 26.79 33.15 -2.966 -3.957 3.254 37.2 31.91 16.54 38.38
32.06 -14.92 -6.427 3.416 -7.191 3.955 8.854 23.55 29.63 0.1348 3.341 15.3 34.21 30.65 20.85 35.15
32.065 -16.45 -7.82 -5.798 -7.551 7.775 6.966 11.78 19.04 0.5393 6.683 19.96 22.25 22.92 23.82 26.25
32.07 -13.48 -8.539 -11.37 -7.011 7.101 4.18 -2.697 5.408 -0.4045 5.628 15.83 6.155 11.51 22.74 16.45
32.075 -8.36 -8.135 -11.69 -5.528 4.045 2.157 -14.34 -6.463 -1.528 1.407 5.716 -8.705 0.3596 15.91 7.73
32.08 -4.315 -7.101 -9.618 -5.708 -0.809 -0.4944 -21.21 -14.68 -3.191 -4.748 -5.716 -19.87 -8.09 3.685 -1.438
32.085 -2.067 -5.798 -8.09 -9.483 -7.191 -5.213 -22.92 -18.91 -6.831 -11.96 -14.42 -26.29 -13.3 -10.7 -12.58
32.09 0.08989 -3.506 -5.978 -15.73 -13.89 -9.753 -19.01 -19.39 -12.36 -19.35 -18.82 -28.49 -15.82 -23.1 -24.63
32.095 3.865 0.2247 -1.034 -20.81 -18.97 -11.46 -11.15 -16.22 -18.2 -25.32 -19.96 -28.05 -16.54 -30.56 -35.15
32.1 7.73 4.135 6.292 -22.07 -20.54 -10.56 -3.461 -11.08 -21.03 -27.61 -19.35 -27.26 -17.35 -32.9 -41.71
32.105 8.809 6.382 12.85 -17.66 -17.66 -8.989 -0.04494 -7.342 -17.66 -23.83 -16.36 -26.29 -18.79 -31.01 -41.98
32.11 6.022 6.382 15.37 -8.315 -10.47 -7.865 -1.213 -7.123 -8.449 -14.07 -9.849 -23.74 -19.87 -26.34 -35.6
32.115 1.708 5.483 12.54 2.787 -0.4944 -7.191 -4.899 -9.585 2.697 -1.847 -0.6155 -18.99 -18.97 -20.13 -25.98
32.12 0.1798 5.888 5.618 12.09 9.258 -5.663 -7.685 -11.87 10.2 7.65 8.178 -13.1 -15.46 -13.39 -17.26
32.125 4.584 8.809 -0.8989 17.08 16.94 -1.348 -6.112 -10.9 11.42 11.78 14.16 -6.595 -9.978 -6.652 -10.34
32.13 13.21 12.67 -2.022 17.98 20.9 6.337 1.438 -5.672 8.36 11.52 16.27 0.6155 -3.506 -1.348 -3.596
32.135 18.43 12.81 2.876 14.56 19.6 14.25 11.64 1.935 4.225 9.145 14.51 7.738 2.697 0.3596 3.506
32.14 12.13 4.674 8.27 6.517 11.87 16.49 17.35 8.002 1.528 6.155 9.409 12.75 7.461 -2.067 9.348
32.145 -6.112 -11.01 7.865 -4.225 -0.6742 9.888 14.16 8.53 1.169 3.517 2.902 14.25 9.798 -5.213 13.39
32.15 -26.16 -26.83 0.4494 -13.26 -13.75 -2.292 3.326 3.254 2.652 2.022 -2.462 12.84 9.708 -3.596 16
32.155 -35.15 -33.93 -10.38 -17.62 -22.25 -14.74 -10.29 -4.748 4.494 1.759 -5.452 9.145 7.551 4.944 16.63
32.16 -27.51 -28.9 -20.04 -17.12 -24.36 -23.1 -22.52 -12.27 5.258 2.022 -5.892 3.869 4.135 17.71 14.74
32.165 -8.809 -15.55 -24.76 -13.84 -20.09 -25.8 -29.26 -17.76 4.629 2.638 -4.397 -0.7914 0.3596 27.87 11.33
32.17 9.258 -1.303 -22.97 -9.169 -11.55 -23.01 -28.76 -20.31 3.236 3.078 -2.286 -2.99 -1.888 29.84 7.91
32.175 17.08 7.506 -16.9 -4.584 -2.202 -17.48 -23.01 -19.7 1.258 1.935 -2.638 -3.429 -2.337 22.47 4.225
32.18 13.03 9.079 -11.87 -1.034 4.045 -13.84 -17.84 -16.53 -1.483 -1.935 -7.738 -5.364 -2.337 9.798 -1.079
32.185 3.775 5.978 -11.37 1.079 4.854 -14.56 -17.98 -12.62 -4.944 -7.474 -16.44 -10.82 -4.225 -0.8989 -7.64
32.19 -2.337 2.292 -13.98 2.562 0.9438 -18.25 -22.92 -10.16 -7.596 -12.22 -24.45 -18.29 -8.719 -4.944 -13.21
32.195 -2.607 0.1348 -15.82 2.966 -4.809 -20.94 -28.63 -9.893 -8.809 -14.33 -27.35 -25.06 -14.47 -3.506 -16.9
32.2 -0.2697 -0.5393 -14.34 1.753 -8.584 -18.79 -30.25 -11.7 -8.629 -13.98 -23.48 -28.49 -19.42 -1.528 -19.24
32.205 0.8989 0.2697 -8.539 0.08989 -6.921 -9.438 -23.78 -13.98 -7.281 -11.34 -13.81 -26.91 -21.93 -2.787 -20.04
32.21 1.708 4.584 1.303 0.6742 1.348 6.562 -8.36 -13.98 -4.764 -6.507 -0.9673 -19.7 -21.12 -6.831 -18.52
32.215 5.213 13.03 12.76 4.539 13.3 24.13 10.88 -9.805 -1.393 0 10.9 -9.497 -17.35 -10.16 -15.19
32.22 11.51 22.74 21.12 10.34 23.69 35.15 25.75 -2.462 2.202 7.474 19.35 -0.1759 -12.13 -9.258 -11.69
32.225 16.72 28.45 23.1 16.09 28.72 35.42 30.83 4.66 6.562 15.56 24.36 6.243 -6.742 -2.697 -7.73
32.23 16 26.07 19.19 20.27 28.4 27.15 27.6 8.705 12.49 23.39 27.26 10.2 -1.438 7.371 -2.697
32.235 6.831 15.19 11.46 21.21 24.45 16.27 20.13 9.233 18.92 28.93 28.14 12.13 3.326 15.64 2.067
32.24 -8.719 -0.8539 1.393 17.57 17.84 6.921 11.28 7.123 22.79 29.55 25.59 11.61 6.831 16.81 4.494
32.245 -24.09 -16.4 -9.034 9.978 9.213 0.7191 2.652 3.473 21.62 24.36 19.35 9.233 8 9.888 4.764
32.25 -32.18 -25.8 -16.54 1.663 0.1798 -2.427 -3.775 -0.1319 15.33 14.95 10.46 6.771 7.461 -1.618 4.854
32.255 -30.29 -26.7 -18.52 -4.539 -7.416 -4.315 -6.876 -1.715 5.573 3.869 1.143 5.716 6.742 -12.76 6.022
32.26 -21.39 -21.21 -15.51 -7.82 -13.03 -6.742 -6.831 -0.2198 -4.404 -6.419 -6.771 6.067 7.461 -19.33 8.09
32.265 -10.79 -13.62 -9.888 -9.169 -16.54 -10.02 -3.506 3.781 -11.6 -13.54 -11.43 7.826 10.07 -19.06 11.51
32.27 -2.517 -7.685 -3.865 -10.2 -18.7 -12.31 2.337 8.881 -14.11 -16 -11.61 11.34 14.38 -12.76 16.81
32.275 1.169 -5.753 0.1798 -12.76 -20.9 -12.49 8.045 12.93 -13.12 -14.77 -8.53 15.12 19.15 -3.326 21.93
32.28 0 -8.09 0.2247 -16.67 -23.42 -11.55 9.618 13.81 -11.24 -12.13 -4.924 16.62 21.75 5.573 23.73
32.285 -3.955 -12.13 -3.056 -19.37 -23.87 -10.29 6.787 11.17 -9.933 -10.02 -2.462 14.95 20.58 12.22 21.3
32.29 -6.472 -13.66 -5.573 -17.12 -19.19 -7.326 3.236 7.738 -8.629 -8.442 -1.407 11.87 16.27 15.91 16.36
32.295 -4.854 -10.02 -3.146 -9.124 -8.809 -1.888 2.787 7.255 -5.978 -6.771 -1.143 9.409 11.33 16.18 10.88
32.3 0.08989 -2.517 4.539 1.708 4.225 4.899 5.753 10.95 -1.573 -4.045 -0.4397 7.826 7.461 13.12 6.022
32.305 5.213 5.618 15.24 12.4 16.45 11.15 10.34 16 4.225 0.4397 2.374 6.859 5.213 7.82 2.787
32.31 8.449 12.36 25.84 21.62 25.48 16.31 14.97 18.6 10.65 6.331 7.298 5.716 3.416 1.978 1.079
32.315 9.798 17.12 32.9 28.36 30.11 19.55 18.11 16.93 14.88 10.46 10.99 2.55 0.5393 -4.135 -2.427
32.32 10.25 20.09 32.99 30.38 29.08 19.19 18.34 11.61 13.84 8.705 9.057 -4.045 -4.674 -11.87 -10.79
32.325 11.24 21.21 25.62 26.16 21.89 14.97 15.91 4.66 7.146 0.1759 0.6155 -12.4 -11.51 -21.66 -22.47
32.33 13.48 20.18 14.7 16.36 10.34 9.213 12.81 -1.319 -2.697 -11.26 -10.2 -18.38 -17.53 -31.73 -32.36
32.335 15.64 16.72 5.258 3.955 -1.483 4.584 9.978 -4.968 -11.91 -20.22 -17.5 -19.87 -20.22 -38.92 -36.4
32.34 15.37 11.06 -0.3146 -6.427 -9.933 1.528 7.011 -6.419 -17.62 -22.77 -17.32 -18.03 -19.42 -39.91 -34.34
32.345 12.4 5.034 -2.112 -11.06 -12.09 -0.6292 3.91 -6.683 -18.43 -17.94 -10.2 -14.68 -16.27 -33.44 -27.24
32.35 8.899 0.8539 -0.8989 -8.674 -8.449 -2.247 2.157 -6.023 -15.24 -8.53 -0.5276 -10.46 -11.78 -21.75 -16.81
32.355 6.202 -1.393 1.169 -3.236 -3.101 -4.315 2.202 -4.177 -10.83 0.6155 5.892 -5.628 -6.652 -9.528 -5.753
32.36 3.326 -4.045 1.079 -0.08989 -0.8539 -7.82 1.753 -2.154 -7.82 5.716 6.243 -0.8793 -1.528 -0.4494 3.236
32.365 -0.809 -8.539 -2.337 -1.348 -3.101 -11.91 -0.5843 -1.979 -6.472 6.595 2.638 3.693 2.607 5.843 10.43
32.37 -5.034 -12.9 -6.787 -4.404 -6.966 -13.75 -3.775 -3.781 -5.663 5.54 -0.7914 8.266 5.663 12.04 16.9
32.375 -6.921 -13.84 -9.213 -5.888 -9.528 -11.55 -6.067 -5.452 -4.899 3.781 -2.11 11.87 7.82 18.7 22.29
32.38 -6.112 -10.47 -8.36 -5.348 -9.978 -6.517 -6.921 -4.88 -4.899 1.495 -2.814 13.01 9.708 23.64 25.26
32.385 -4.225 -4.899 -4.27 -3.775 -9.034 -0.8539 -5.438 -2.286 -4.899 -0.9673 -4.045 12.05 11.42 24.54 25.98
32.39 -2.966 -0.1798 2.966 -1.393 -6.697 5.169 -1.258 0.7914 -2.652 -1.495 -4.836 11.08 13.03 21.84 26.07
32.395 -2.607 2.022 11.87 1.888 -2.112 11.06 4.584 3.21 3.596 1.583 -3.341 11.43 14.38 18.61 25.8
32.4 -1.708 2.697 18.47 6.472 4.315 15.15 9.303 4.133 13.62 8.178 1.583 12.49 14.74 18.61 24.63
32.405 2.337 4.135 19.82 11.82 11.64 16.22 11.1 4.792 24.58 16.18 9.409 14.6 14.38 22.92 23.55
32.41 10.34 7.82 16.31 16.54 17.44 15.42 11.42 6.419 32.45 22.77 17.59 18.38 14.29 28.04 24
32.415 18.79 12 10.38 17.98 19.6 14.38 11.64 9.145 33.84 24.53 21.98 22.6 14.38 27.6 24.36
32.42 21.48 12.94 3.955 14.02 17.3 14.11 11.42 10.73 26.97 19.7 20.14 24.01 12.76 17.08 20.49
32.425 15.91 9.169 -1.169 6.337 12.27 14.52 10.83 8.354 14.16 9.761 13.01 20.14 7.191 -2.247 10.61
32.43 5.753 3.146 -3.146 -1.528 7.416 15.37 10.83 3.21 -0.6292 -2.022 3.957 12.31 -1.528 -24 -2.427
32.435 -2.787 -1.258 -1.753 -7.056 3.326 15.28 11.91 -0.5716 -13.75 -12.75 -3.957 3.078 -9.798 -41.44 -14.56
32.44 -6.472 -2.562 0.4045 -11.19 -1.213 11.87 12.54 0.2638 -23.37 -20.84 -9.673 -5.1 -13.75 -50.25 -22.47
32.445 -5.933 -1.843 0.4944 -14.65 -6.742 5.213 10.92 4.441 -27.91 -25.15 -12.84 -11.17 -12.76 -49.62 -25.26
32.45 -3.236 -0.1798 -2.427 -16.22 -10.88 -1.888 6.382 6.595 -26.34 -25.24 -14.42 -15.48 -9.708 -41.35 -25.35
32.455 0.1798 1.978 -8.36 -14.29 -11.24 -7.82 -2.157 2.022 -19.73 -22.34 -16.44 -20.75 -8.989 -29.66 -27.51
32.46 3.596 4.494 -16.72 -8.764 -7.865 -13.53 -15.28 -9.497 -11.33 -18.55 -20.05 -28.14 -12.76 -18.52 -33.71
32.465 6.292 6.562 -24.63 -1.438 -2.921 -19.96 -29.53 -22.69 -3.371 -13.72 -22.95 -34.29 -18.25 -9.348 -38.56
32.47 7.101 6.831 -26.83 5.528 1.169 -24.36 -37.89 -28.8 3.191 -5.892 -20.4 -32.89 -19.51 -0.1798 -33.98
32.475 4.404 4 -19.87 9.303 3.506 -22.83 -34.61 -22.12 9.079 6.155 -9.585 -20.93 -12.67 11.33 -17.53
32.48 -2.067 -1.438 -5.888 8.809 4.494 -14.25 -20.49 -5.188 14.65 20.66 7.474 -1.759 0.08989 26.34 4.584
