    T[sec] F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
23.56 1.888 7.326 6.966 -3.775 -4.584 9.213 9.978 3.078 -2.472 1.319 -2.814 14.95 17.08 13.57 26.97
23.565 3.506 9.888 9.034 -2.067 -4.404 10.2 9.169 4.88 -1.169 -1.495 -5.452 14.42 15.82 11.69 29.48
23.57 -1.169 9.034 7.371 -2.652 -4.539 9.124 7.281 4.968 1.034 -1.671 -3.781 12.57 11.96 10.25 29.03
23.575 -9.708 6.157 4.494 -3.461 -4.404 8.315 6.831 4.66 2.427 -0.08793 1.231 11.78 8.719 9.258 27.96
23.58 -14.83 3.64 3.371 -0.9888 -1.393 9.708 8.36 5.144 3.191 2.286 7.123 12.31 6.831 7.82 26.43
23.585 -10.88 2.247 4.449 5.438 4.225 12.63 10.56 6.375 4.09 4.045 10.73 11.87 4.764 4.494 22.65
23.59 0.08989 1.169 6.382 10.92 9.169 13.57 10.16 7.342 4.584 4.045 9.936 8.09 0.5393 -1.169 14.29
23.595 9.978 -0.2247 7.685 10.2 8.854 9.618 5.843 6.859 3.64 1.231 4.924 0.7035 -6.382 -8.539 1.618
23.6 11.87 -2.067 6.652 3.281 2.697 0.8989 -1.483 4.485 0.3596 -3.781 -1.935 -8.178 -13.57 -15.46 -12.49
23.605 4.854 -4.539 2.382 -5.393 -5.258 -8.854 -9.169 0.1319 -4.809 -9.321 -8.266 -15.39 -18.52 -20.67 -24.72
23.61 -5.573 -7.955 -4.764 -10.47 -10.43 -15.51 -13.93 -4.617 -9.978 -13.28 -12.75 -18.91 -19.6 -24.27 -32.18
23.615 -13.03 -11.15 -11.01 -10.47 -10.25 -16.04 -13.71 -6.859 -12.4 -14.16 -14.25 -17.59 -16.63 -25.08 -33.44
23.62 -14.92 -11.15 -12.04 -8.09 -6.472 -10.83 -8.629 -4.573 -10.38 -11.34 -12.13 -11.87 -10.43 -21.84 -28.76
23.625 -13.03 -6.966 -6.921 -6.966 -3.146 -3.596 -1.213 0.9233 -5.079 -5.54 -7.386 -4.309 -3.056 -13.84 -20.49
23.63 -10.7 -0.3596 1.618 -8.449 -3.011 1.258 4.315 5.848 0.6742 1.319 -2.11 1.583 3.236 -2.697 -12.04
23.635 -8.539 5.303 9.124 -9.348 -4.854 1.708 5.303 6.463 4.899 6.859 1.495 3.605 6.742 8.809 -5.843
23.64 -4.045 6.697 11.55 -6.067 -4.719 -0.8989 1.708 1.935 7.146 10.02 2.462 1.847 7.011 17.17 -2.607
23.645 4.584 2.607 6.966 1.034 -1.303 -3.551 -3.91 -5.848 7.236 10.55 1.055 -1.935 5.124 20.4 -0.7191
23.65 13.39 -4.944 -3.011 7.011 3.371 -4.719 -8.764 -13.19 4.764 8.881 -1.143 -4.836 3.146 19.15 2.337
23.655 16 -11.28 -13.21 8.225 5.798 -4.27 -10.61 -15.96 1.034 6.331 -1.407 -3.957 3.506 17.44 9.169
23.66 9.258 -12.54 -17.75 5.169 5.169 -3.101 -8.584 -12.49 -1.573 5.188 2.286 1.231 7.281 18.79 19.78
23.665 -2.966 -8.674 -15.42 2.067 3.506 -1.528 -4.045 -4.353 -1.034 6.771 9.409 8.881 12.94 22.92 30.65
23.67 -12.31 -3.146 -8.989 2.022 3.011 0.3596 1.303 4.441 2.742 9.936 16.71 15.92 17.26 25.71 36.85
23.675 -12.58 1.573 -1.708 4.584 4.404 3.416 6.337 10.99 7.371 11.96 20.93 19.96 17.89 23.19 35.87
23.68 -3.596 5.573 4.315 7.371 7.146 8.18 10.79 14.11 10.07 10.9 20.66 20.4 14.65 14.38 28.49
23.685 8.27 10.25 8.135 8.315 9.348 13.84 14.61 13.98 9.079 7.035 16.44 17.76 8.719 1.708 17.62
23.69 15.01 15.78 10.25 7.326 9.843 18.16 16.4 11.87 5.124 1.935 9.761 12.93 2.157 -10.97 6.112
23.695 13.66 20.13 11.82 6.382 8.27 18.83 15.28 9.321 0.9888 -2.55 2.55 6.683 -3.146 -19.6 -3.955
23.7 7.371 20.63 12.72 6.247 5.438 14.74 11.24 7.123 -1.348 -5.628 -3.781 0.5276 -5.933 -23.19 -11.87
23.705 2.067 15.46 11.06 5.169 0.7191 6.697 4.944 4.485 -2.607 -8.266 -9.233 -5.012 -6.562 -23.28 -18.07
23.71 0.3596 5.528 5.708 0.3146 -6.202 -3.416 -2.427 0.4397 -5.393 -11.96 -14.68 -9.673 -6.562 -22.29 -22.74
23.715 0.809 -4.449 -1.258 -7.865 -13.89 -12.4 -9.213 -4.265 -9.798 -16.27 -19.7 -13.19 -7.101 -20.67 -25.44
23.72 0.809 -9.798 -5.708 -14.52 -18.47 -17.17 -13.35 -7.518 -12.76 -18.29 -22.42 -14.95 -8.719 -17.35 -25.71
23.725 -0.7191 -8.719 -6.022 -15.06 -16.81 -16.54 -13.75 -8.002 -10.97 -15.3 -21.19 -14.86 -10.61 -11.78 -23.82
23.73 -3.146 -4.27 -3.775 -9.348 -9.618 -12.31 -10.92 -5.979 -4.719 -7.562 -15.56 -12.57 -10.7 -4.315 -19.96
23.735 -5.393 -0.04494 -1.933 -1.348 -0.764 -6.966 -6.247 -2.682 2.562 1.231 -6.243 -7.386 -6.472 4.584 -12.85
23.74 -6.292 2.292 -2.157 4.674 5.663 -2.427 -1.079 -0.1319 7.281 8.002 4.573 0.4397 2.607 14.56 -1.708
23.745 -5.303 2.427 -4.225 6.382 7.73 0.4944 2.787 0.5276 8 11.17 13.63 8.793 13.75 24.09 12.22
23.75 -2.517 0.9888 -6.472 4.989 6.112 1.618 3.416 -0.5276 6.562 11.52 18.38 13.98 21.66 30.74 24.99
23.755 1.888 -1.528 -6.517 3.146 3.236 0.8989 0.4494 -1.715 6.067 10.9 18.11 13.81 22.29 32.63 32.36
23.76 7.191 -4.18 -4.494 2.921 1.393 -1.303 -4.27 -1.891 7.775 10.46 14.86 8.881 15.82 29.21 32.27
23.765 11.6 -6.966 -2.742 3.865 1.124 -4.315 -8.539 -1.583 9.213 9.585 11.17 1.847 5.753 21.12 25.98
23.77 12.4 -9.169 -4.045 4.36 1.348 -6.607 -10.34 -1.803 7.011 6.947 8.442 -4.045 -3.596 10.34 16.45
23.775 8.539 -9.258 -6.247 4.135 1.978 -6.382 -8.539 -2.814 1.573 2.55 6.947 -7.298 -9.798 -0.2697 6.831
23.78 2.966 -5.978 -5.798 4.854 3.596 -2.202 -3.73 -3.298 -3.82 -1.495 5.804 -8.354 -13.75 -8.899 -2.157
23.785 0.4494 -0.5843 -0.9888 7.101 6.517 4.854 1.978 -2.814 -5.348 -3.605 3.605 -9.321 -17.44 -15.91 -11.51
23.79 2.876 4.135 5.978 9.258 8.854 11.33 6.382 -1.275 -3.506 -3.957 -0.2638 -10.99 -21.21 -22.38 -21.3
23.795 7.73 7.056 11.42 8.989 8.854 14.88 8.989 0.8793 -1.213 -4.309 -4.397 -11.61 -22.47 -27.6 -28.22
23.8 10.79 8.809 13.71 5.978 6.831 15.37 10.97 4.177 -1.169 -5.54 -6.331 -8.09 -17.8 -29.57 -28.67
23.805 9.438 11.24 13.12 1.843 4.449 14.88 13.71 7.826 -3.371 -6.947 -5.452 0.1759 -6.831 -27.06 -21.84
23.81 5.034 14.47 11.69 -1.303 2.966 14.74 16.54 11.52 -5.798 -6.947 -2.726 10.38 6.292 -21.12 -11.33
23.815 1.438 17.62 11.82 -2.562 2.921 14.56 18.2 14.29 -5.348 -4.573 0.2638 18.03 16.09 -13.3 -2.337
23.82 2.067 19.51 13.57 -1.933 3.551 13.53 17.44 14.86 -1.213 0.08793 2.638 20.05 19.42 -5.303 2.427
23.825 6.292 18.34 14.34 -0.6292 3.775 10.65 14.07 12.27 4.18 5.276 4.836 16.71 17.08 1.888 3.506
23.83 9.528 13.48 11.1 0 2.697 6.652 8.854 6.507 7.73 8.881 6.507 10.46 12.22 8.539 4.404
23.835 7.011 6.247 4.449 -0.4045 0.3596 2.831 2.966 -0.3517 8.225 9.585 7.211 4.397 8.18 15.28 7.82
23.84 -1.348 -1.483 -3.011 -1.124 -1.888 -0.3146 -2.742 -6.023 7.101 8.09 6.419 0.08793 6.112 22.02 13.57
23.845 -11.06 -8.629 -9.663 -2.337 -3.461 -3.326 -8.225 -9.893 6.067 6.155 3.693 -2.99 5.213 27.51 19.24
23.85 -16.99 -14.65 -15.51 -3.91 -5.124 -7.056 -13.53 -12.09 5.348 4.573 0.08793 -5.276 4.584 30.29 22.83
23.855 -17.26 -18.34 -19.33 -5.438 -6.472 -10.79 -17.03 -12.57 5.169 4.133 -1.759 -5.892 4.764 30.56 24.9
23.86 -13.48 -18.07 -18.97 -4.944 -6.337 -11.82 -16.72 -10.51 5.753 4.924 0.3517 -3.781 6.202 29.3 26.43
23.865 -8.899 -14.02 -14.43 -1.438 -3.91 -9.169 -12.27 -6.595 6.787 6.067 5.012 -0.08793 7.461 25.89 26.07
23.87 -6.112 -8.719 -7.955 2.742 -0.764 -4.764 -6.742 -2.55 6.787 5.452 8.354 2.11 5.663 18.43 20.85
23.875 -5.483 -4.944 -2.562 4.135 0.6742 -2.697 -3.596 -0.8793 4.045 1.407 6.771 0.6155 -0.6292 6.112 9.528
23.88 -4.494 -3.506 -0.4944 1.708 -0.4494 -4.539 -3.865 -2.726 -1.753 -5.54 0.4397 -4.221 -9.618 -9.438 -5.843
23.885 -0.809 -2.921 -1.708 -2.607 -2.517 -8.09 -5.573 -6.507 -9.843 -12.84 -7.386 -9.409 -17.53 -24.81 -20.4
23.89 5.663 -0.809 -3.326 -5.348 -3.146 -9.079 -5.303 -9.101 -17.39 -17.5 -12.93 -11.96 -21.39 -36.04 -30.38
23.895 12.76 4.899 -0.8989 -4 -0.5393 -4.719 -0.9888 -7.386 -21.35 -18.11 -13.89 -11.08 -20.94 -40.45 -34.61
23.9 18.43 13.48 7.281 0.809 5.169 3.101 6.112 -1.055 -19.73 -15.3 -11.08 -8.442 -18.07 -38.02 -35.15
23.905 21.66 21.03 16.85 5.798 10.97 9.798 12.22 6.243 -13.89 -10.82 -7.298 -6.243 -14.56 -31.19 -33.71
23.91 21.57 23.15 21.39 6.966 12.99 11.1 14.34 10.2 -7.371 -6.771 -4.924 -4.924 -10.52 -23.19 -29.93
23.915 17.98 18.61 18.52 4.18 10.29 7.281 12.36 9.805 -2.022 -3.957 -4.221 -2.726 -4.584 -15.73 -22.11
23.92 11.33 10.74 11.28 0.9438 5.169 2.562 9.169 7.43 1.843 -1.495 -3.517 1.759 2.966 -8.899 -10.52
23.925 3.506 3.416 4.18 0.04494 0.8989 0 6.562 5.408 4.629 1.143 -2.286 6.859 9.169 -3.236 -0.08989
23.93 -4.135 -1.393 -0.08989 0.5843 -2.337 -0.9888 3.775 3.869 5.708 2.55 -1.847 8.705 9.888 0.9888 3.685
23.935 -10.25 -4.36 -1.708 -0.2247 -5.438 -3.146 -0.7191 1.495 4.584 1.495 -2.99 5.364 4.764 3.865 0.1798
23.94 -14.38 -6.427 -2.562 -3.865 -9.393 -7.551 -6.697 -2.858 2.022 -1.495 -5.1 -0.7035 -2.067 6.292 -5.303
23.945 -17.08 -8.494 -4.944 -9.079 -13.53 -12.09 -11.82 -8.31 -0.809 -4.485 -6.683 -5.1 -5.213 8.36 -5.753
23.95 -19.51 -10.7 -8.764 -13.08 -16.63 -13.66 -13.62 -12 -2.697 -5.452 -6.859 -5.188 -2.966 9.258 1.528
23.955 -22.2 -11.87 -11.6 -13.84 -16.99 -11.06 -11.64 -11.34 -2.787 -4.309 -5.628 -2.198 1.708 8.809 12.49
23.96 -23.37 -11.64 -11.19 -10.56 -14.11 -6.337 -8.18 -6.419 -1.303 -2.022 -3.517 0.08793 4.135 8.09 20.13
23.965 -20.31 -11.1 -9.034 -5.618 -8.854 -3.416 -6.157 -0.7914 0.4494 0.5276 -1.319 -0.9673 1.888 8.18 19.96
23.97 -12.85 -11.82 -7.955 -1.483 -3.865 -4 -7.101 1.759 2.112 2.726 0.6155 -4.573 -2.966 10.07 14.02
23.975 -3.775 -13.62 -8.584 0.809 -0.2247 -6.382 -8.809 0.9233 4 5.188 2.99 -6.771 -5.933 13.66 8.539
23.98 3.506 -13.62 -9.079 2.742 2.382 -6.382 -7.82 -0.5716 6.562 8.266 6.067 -4.485 -4.045 17.08 7.191
23.985 7.551 -9.978 -7.551 4.944 5.079 -2.022 -2.652 -0.5276 8.629 10.82 8.705 1.055 0.1798 16.99 7.91
23.99 8.629 -3.101 -4.584 6.472 7.775 4.584 4.27 1.143 7.82 10.64 9.145 5.804 2.697 11.24 5.753
23.995 8.36 3.865 -0.8539 6.337 9.708 9.618 9.663 2.638 3.64 6.595 7.123 7.123 1.798 1.708 -0.8989
24 7.281 8.315 2.742 4.944 10.92 11.19 11.46 2.594 -1.708 0.7035 4.573 6.067 0 -7.101 -8.719
24.005 5.393 7.91 4.674 4 10.83 9.933 10.25 0.7035 -4.629 -3.166 3.341 5.364 1.079 -11.6 -12.49
24.01 1.618 2.966 4.494 3.775 8.719 7.506 7.551 -1.143 -3.91 -3.254 3.429 6.331 5.393 -11.42 -10.52
24.015 -2.966 -3.461 2.697 3.64 4.719 4.809 4.719 -1.275 -1.034 -1.055 3.429 7.562 9.528 -8.899 -5.483
24.02 -5.124 -7.685 0.7191 2.472 -0.2697 1.753 2.202 0.08793 0.6742 0.2638 2.11 6.507 9.528 -6.742 -1.978
24.025 -2.517 -8.225 -1.303 -0.9888 -4.809 -2.022 -0.6292 0.9673 -1.438 -1.495 -1.143 2.11 4.674 -6.652 -2.067
24.03 2.787 -6.427 -3.685 -6.517 -8.584 -6.831 -3.91 -0.9673 -7.236 -6.419 -5.188 -3.254 -1.528 -7.82 -2.876
24.035 5.303 -4.674 -4.449 -11.96 -11.42 -10.52 -6.831 -4.397 -13.21 -11.61 -7.826 -5.452 -3.596 -7.191 0.6292
24.04 0.8989 -3.73 -2.607 -14.16 -12.4 -11.06 -7.416 -6.243 -14.56 -13.1 -7.035 -1.935 1.348 -2.067 10.97
24.045 -8.539 -4.045 1.034 -11.91 -11.15 -7.865 -5.573 -4.089 -9.438 -9.057 -3.341 5.364 10.16 7.101 24.72
24.05 -17.44 -5.169 3.326 -6.831 -8.225 -2.831 -2.337 0.8793 -0.4045 -1.319 1.143 11.78 16.99 17.26 35.69
24.055 -20.22 -6.067 2.607 -1.483 -4.449 1.753 0.1348 5.848 8.719 6.771 4.309 13.81 17.62 24.9 39.64
24.06 -16 -5.438 0 2.382 -0.5393 5.124 1.348 7.518 14.83 12.49 5.892 11.34 12.76 28.04 36.4
24.065 -8.27 -3.146 -2.382 4.135 2.831 7.101 1.663 4.968 16.76 15.3 6.331 6.683 5.663 26.61 28.4
24.07 -1.888 0.08989 -3.011 4.629 4.494 8.045 1.753 0.4397 14.47 15.39 5.979 2.198 -0.5393 21.48 18.52
24.075 2.157 3.551 -0.4045 4.764 5.258 8 2.472 -2.33 9.798 13.37 5.1 -0.7914 -4.764 14.83 8.449
24.08 6.831 7.236 4.809 6.247 6.382 8.225 4.494 -1.011 4.989 10.02 3.605 -2.286 -7.011 7.91 -0.7191
24.085 14.2 10.92 10.29 8.36 8.674 9.303 7.506 3.341 1.169 5.979 0.6155 -2.99 -7.82 0.7191 -8.629
24.09 21.48 13.48 13.08 9.348 10.38 10.97 9.753 7.342 -1.483 1.583 -4.133 -3.517 -7.461 -7.64 -14.83
24.095 22.65 14.47 12.85 8 9.753 11.82 10.16 8.793 -2.966 -2.726 -9.233 -3.957 -5.753 -16.27 -19.42
24.1 15.55 13.53 10.83 5.663 7.236 9.933 8 7.606 -2.921 -5.54 -11.78 -5.012 -3.506 -22.74 -23.46
24.105 5.303 10.47 7.056 4.809 5.169 3.955 3.281 4.792 -2.067 -6.067 -10.82 -8.266 -3.326 -25.44 -29.03
24.11 0.2697 4.674 1.483 6.472 5.258 -5.663 -3.775 0.9233 -1.213 -5.1 -7.826 -14.6 -7.281 -25.08 -36.94
24.115 4.135 -2.652 -5.079 9.213 7.146 -16.72 -11.55 -3.473 -1.528 -4.573 -5.54 -22.34 -14.47 -23.46 -44.67
24.12 12.49 -9.213 -10.11 9.303 7.865 -24.94 -17.84 -7.87 -3.011 -6.067 -6.155 -27.7 -21.03 -22.2 -48.09
24.125 15.64 -13.39 -12.54 3.416 3.326 -28.22 -20.67 -10.86 -6.427 -9.673 -9.761 -27.44 -22.11 -21.66 -43.96
24.13 6.652 -14.83 -12.99 -8.989 -8 -26.88 -19.37 -11.08 -11.64 -14.33 -14.16 -20.49 -15.73 -20.22 -31.91
24.135 -11.51 -14.16 -12.22 -23.28 -22.29 -22.79 -15.1 -7.079 -16.81 -17.67 -15.65 -9.233 -4.045 -15.37 -14.74
24.14 -27.24 -11.73 -10.56 -31.73 -31.42 -17.35 -8.854 -0.3078 -18.74 -17.15 -12.05 2.11 8.09 -6.472 3.506
24.145 -30.29 -7.775 -8.539 -29.35 -29.84 -10.25 -2.697 5.54 -15.69 -11.7 -4.573 9.585 15.19 3.326 18.07
24.15 -20.13 -2.921 -5.798 -18.25 -18.43 -1.618 2.202 6.595 -8.449 -3.341 3.078 11.43 14.56 10.07 26.34
24.155 -5.843 2.921 -1.573 -4.449 -3.775 7.865 5.483 2.418 0.1798 4.66 7.826 9.497 8.27 11.96 28.94
24.16 2.876 9.124 4.719 5.483 7.371 16.04 8.225 -3.385 7.146 9.761 9.233 6.947 1.348 10.97 27.78
24.165 3.596 13.89 10.7 9.438 11.64 20.76 10.88 -6.331 10.29 11.61 8.969 6.067 -2.337 9.708 24.72
24.17 1.079 14.7 13.44 8.539 10.38 20.72 13.08 -3.825 9.483 11.34 8.442 7.035 -1.978 9.258 20.13
24.175 1.618 11.91 12.27 6.697 8.18 17.21 14.11 2.99 7.011 10.46 8.617 8.53 0.4494 9.169 14.11
24.18 7.191 8.404 9.618 6.831 8.674 13.57 14.34 10.46 5.798 10.46 9.497 9.233 2.876 8.09 6.562
24.185 14.11 6.966 7.551 9.393 11.51 12.67 13.84 14.55 6.382 11.34 10.02 8.266 3.775 4.944 -1.708
24.19 16.54 8.135 6.337 11.55 13.62 13.66 12.76 13.06 6.966 11.34 9.145 5.804 3.236 0.4494 -8.809
24.195 12.4 10.2 5.348 11.46 12.22 14.02 10.92 7.738 5.708 9.057 6.507 2.814 2.697 -3.775 -12.49
24.2 5.213 11.1 4.494 8.989 8.045 11.87 8.36 2.374 2.652 4.573 2.814 0.7035 3.146 -6.742 -11.96
24.205 0.6292 9.258 3.326 5.753 3.461 7.461 5.438 -0.2198 -0.6292 -0.3517 -0.7914 0.1759 4.315 -8.989 -8.539
24.21 0.3596 5.079 2.157 2.697 0.4494 3.011 3.011 0.2638 -2.742 -3.869 -3.517 1.319 5.213 -11.42 -4.225
24.215 2.067 0.7191 2.247 0.8539 -0.2697 0.9438 1.978 3.166 -2.876 -5.276 -3.869 4.133 5.753 -12.94 0.3596
24.22 2.157 -1.348 4.045 0.809 0.809 2.247 3.056 6.375 -1.079 -4.485 -1.319 7.914 6.472 -11.69 5.843
24.225 -0.1798 -1.169 5.438 2.292 2.022 5.034 5.169 7.035 0.8539 -2.902 2.55 10.9 7.461 -7.461 12.04
24.23 -3.236 -0.7191 3.685 3.82 1.888 5.978 5.618 4.133 1.079 -2.374 5.1 11.34 7.64 -2.427 17.17
24.235 -4.404 -1.393 -0.5393 3.73 0.2697 3.281 3.236 -1.231 -0.2697 -3.429 4.66 8.53 6.112 1.618 19.15
24.24 -2.427 -2.427 -4 2.022 -1.528 -1.573 -0.8989 -5.76 -1.213 -4.573 2.462 4.045 3.416 5.124 17.17
24.245 0.9888 -2.562 -4.539 -0.5843 -2.382 -5.393 -4.315 -6.903 -0.8539 -3.605 0.8793 0.08793 0.809 9.798 12.76
24.25 2.697 -2.517 -2.966 -3.506 -2.921 -6.697 -5.843 -4.924 0.4494 -0.08793 1.495 -2.11 -0.1798 16.81 9.079
24.255 0.3596 -3.685 -1.573 -6.022 -3.82 -6.292 -6.202 -2.418 1.978 4.485 3.693 -2.55 0.5393 25.17 8.539
24.26 -5.213 -6.517 -2.517 -7.551 -5.303 -6.022 -6.787 -2.594 3.371 7.826 5.716 -2.286 1.798 31.28 10.7
24.265 -9.978 -10.29 -6.202 -7.955 -6.517 -6.607 -8.539 -6.199 4.494 8.617 5.716 -2.814 1.888 31.01 11.87
24.27 -10.97 -12.85 -10.7 -7.416 -6.921 -7.775 -10.61 -11.08 5.169 6.859 3.254 -4.485 -0.5393 23.64 8.629
24.275 -7.64 -11.51 -12.18 -5.798 -5.753 -7.73 -10.83 -12.62 5.169 3.693 0 -6.067 -4.225 12.76 1.258
24.28 -1.888 -5.663 -8.674 -2.652 -3.146 -5.393 -8.045 -8.837 4.225 0.9673 -2.11 -6.507 -7.281 3.506 -7.371
24.285 3.146 1.079 -3.056 1.034 -0.764 -2.472 -4.315 -2.638 1.933 -1.143 -3.517 -6.507 -8.989 -2.697 -14.47
24.29 4.764 3.551 -0.5393 2.921 -0.9438 -2.517 -3.685 0.5716 -2.022 -3.957 -6.243 -7.914 -10.16 -8.09 -19.6
24.295 2.067 -0.5393 -3.056 1.124 -4.449 -7.101 -7.775 -2.242 -6.067 -8.705 -11.26 -11.61 -11.6 -15.19 -24
24.3 -3.056 -7.775 -7.865 -3.416 -9.348 -13.62 -14.02 -8.266 -8.404 -14.33 -16.8 -15.92 -12.67 -23.55 -27.96
24.305 -7.371 -12.76 -10.79 -8 -12.31 -17.89 -17.48 -11.61 -8.135 -18.2 -19.79 -17.76 -11.69 -30.29 -30.2
24.31 -8.989 -12.31 -9.124 -10.43 -12.22 -16.94 -15.15 -8.222 -6.697 -18.55 -18.47 -15.04 -7.64 -32.09 -28.58
24.315 -7.91 -7.011 -3.461 -9.888 -9.303 -11.6 -8.09 0.3517 -5.483 -15.39 -13.37 -8.178 -1.528 -28.31 -21.66
24.32 -4.674 -0.2697 3.281 -7.146 -5.169 -4.809 -0.7191 8.442 -4.539 -10.11 -6.419 -0.1759 4.045 -20.94 -11.33
24.325 0.08989 4.27 7.326 -3.82 -0.9438 0.04494 3.191 10.51 -3.326 -4.573 -0.2638 5.54 6.112 -13.3 -1.618
24.33 5.663 5.213 6.787 -1.079 2.427 2.202 3.011 5.716 -1.213 -0.1759 4.045 7.211 3.775 -7.011 4.135
24.335 10.07 5.258 4.045 1.348 5.079 2.876 1.663 -0.3078 1.798 2.814 6.947 6.419 -0.809 -0.8989 6.652
24.34 11.33 7.236 2.787 5.124 7.64 4.404 2.517 -1.847 5.618 5.54 9.497 5.892 -3.865 7.011 8.809
24.345 8.719 10.97 3.461 10.02 10.29 6.921 5.843 2.286 8.719 8.881 11.7 7.123 -3.506 16.09 12.76
24.35 2.517 12.85 3.865 13.66 11.55 8.449 8.674 7.342 9.798 12.13 12.66 9.409 -0.08989 23.82 17.44
24.355 -4.404 9.888 2.382 13.71 10.38 7.596 8.225 7.826 8.674 14.16 12.05 10.99 4.225 27.87 20.22
24.36 -8.36 3.326 -0.08989 9.618 7.506 4.674 4.674 3.122 6.787 14.51 10.9 10.82 7.281 28.76 19.15
24.365 -7.101 -3.101 -1.978 3.416 3.82 1.708 0.6292 -3.21 5.124 13.54 9.849 8.53 8.18 27.87 14.11
24.37 -2.067 -6.742 -2.742 -2.157 0.08989 -0.5393 -2.157 -6.727 4.36 11.87 8.705 4.309 6.831 25.8 7.101
24.375 2.157 -6.427 -2.517 -4.719 -2.787 -2.427 -3.775 -5.408 4.764 9.936 6.683 -0.5276 3.775 22.38 0.5393
24.38 3.056 -3.91 -1.888 -3.101 -3.551 -4.36 -5.034 -1.671 6.607 8.354 4.485 -4.836 0.6292 16.72 -4.315
24.385 1.528 -1.798 -1.843 1.528 -1.483 -6.112 -6.292 0.6595 8.584 7.386 2.726 -7.211 -1.618 8.539 -7.64
24.39 0.4494 -0.8539 -2.787 5.888 2.202 -6.382 -6.427 -0.1759 8.045 6.067 2.11 -6.947 -2.697 -1.079 -9.888
24.395 1.978 0 -2.607 6.876 5.483 -3.551 -4.135 -1.891 3.64 3.254 2.286 -4.397 -2.607 -9.798 -10.97
24.4 5.573 2.876 0.08989 4 6.966 1.978 1.079 -1.583 -3.64 -0.9673 2.462 -0.8793 -2.157 -15.91 -9.978
24.405 8.719 6.831 3.865 -0.7191 5.798 8 6.472 0.9673 -11.19 -5.804 0.9673 1.055 -2.427 -19.6 -7.551
24.41 8.539 8.629 5.528 -4.854 2.472 10.92 8.764 3.122 -16.13 -10.29 -2.814 0.4397 -4.045 -22.11 -5.034
24.415 4.764 6.787 4.404 -6.247 -1.034 9.438 7.011 2.77 -16.94 -13.19 -7.386 -1.495 -6.292 -23.64 -3.596
24.42 0.3596 3.101 3.371 -4.135 -2.742 5.573 4.27 0.9673 -13.62 -13.63 -9.761 -2.198 -7.281 -23.37 -2.787
24.425 -1.258 0.9438 4.494 0 -1.978 2.742 3.865 0.8793 -8.764 -11.78 -8.354 0.1759 -5.393 -20.76 -2.157
24.43 0.5393 1.393 7.596 2.607 0.04494 2.292 6.652 4.089 -5.169 -9.057 -4.309 5.188 -0.9888 -16.54 -0.4494
24.435 3.146 3.596 10.7 2.112 1.258 3.551 10.56 9.453 -3.326 -6.595 0.2638 10.29 4.764 -11.6 2.427
24.44 3.775 5.079 12.09 -0.4045 1.798 4.989 12.76 13.45 -1.663 -4.045 3.781 13.28 9.978 -5.933 6.202
24.445 1.618 3.775 10.34 -2.112 2.022 5.169 11.82 13.45 1.258 -0.6155 5.716 13.28 13.21 0.5393 9.618
24.45 -2.337 -0.1348 6.157 -1.393 1.618 4 8.315 9.233 5.393 3.869 5.54 10.38 13.12 7.91 11.24
24.455 -6.562 -4.494 1.933 0.7191 0.2697 1.753 3.82 3.385 9.303 7.738 3.429 5.804 9.258 15.01 10.43
24.46 -9.528 -6.921 -0.809 2.652 -2.067 -0.8539 -0.6292 -1.495 11.73 9.409 -0.1759 0.1759 2.517 20.04 7.461
24.465 -10.34 -7.91 -2.921 2.202 -4.719 -4.225 -5.438 -5.452 11.78 8.09 -4.836 -6.419 -5.573 20.94 2.697
24.47 -9.169 -9.213 -6.697 -1.169 -7.416 -8.36 -11.19 -10.02 9.034 4.045 -9.761 -13.28 -12.85 16.81 -2.787
24.475 -6.652 -11.46 -11.37 -5.393 -9.079 -12.31 -16.18 -14.33 4.27 -0.6155 -13.1 -18.2 -16.72 10.43 -6.831
24.48 -3.506 -12.54 -13.53 -7.281 -8.539 -13.62 -17.08 -15.48 -0.04494 -3.078 -12.57 -18.73 -15.64 5.753 -7.281
24.485 -0.809 -10.56 -11.24 -5.169 -5.528 -10.74 -12.49 -11.12 -2.292 -1.583 -7.562 -13.72 -9.978 5.303 -3.685
24.49 0 -6.202 -5.618 -0.809 -1.213 -4.494 -4.404 -2.682 -2.022 3.078 0.1759 -5.276 -2.427 8 2.337
24.495 -1.798 -1.079 0.1798 2.966 3.191 2.472 3.056 5.584 0.2697 8.002 7.914 3.341 4.225 10.43 8.36
24.5 -4.135 3.281 4.449 4.674 7.056 7.775 7.281 9.321 2.966 10.82 13.1 9.673 8.539 9.708 12.04
24.505 -3.416 6.652 6.022 4.809 9.798 10.2 7.955 7.474 3.775 9.936 14.16 12.49 10.52 4.494 12.04
24.51 1.708 8.899 5.708 4.135 10.25 10.02 6.876 2.726 0.9438 5.452 11.17 12.57 11.06 -3.955 9.258
24.515 9.258 10.47 4.719 3.506 8.045 8.27 6.112 -0.3517 -4.584 -0.9673 5.892 11.52 11.15 -12.13 5.663
24.52 14.92 10.92 4.27 3.281 4.36 6.427 6.472 0.2198 -9.348 -6.771 1.319 10.46 11.42 -16.45 3.236
24.525 15.46 9.348 3.371 2.247 1.079 4.764 6.966 2.286 -10.83 -10.02 -1.055 8.969 11.33 -16.27 2.247
