    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
37.53 -19.07 -41.02 -20.03 -25.08 -27.08 -29 -34.05 -31.01 -23.07 -27.08 -17.06 -29 0.9614 -28.04 -12.02 -35.01
37.535 -15.06 -43.02 -21.07 -21.07 -33.01 -31.01 -27.08 -33.01 -13.06 -11.06 -13.06 -31.01 -3.044 -31.01 -11.06 -33.01
37.54 -3.044 -27.08 -27.08 -21.07 -39.02 -31.01 -17.06 -19.07 -5.047 -3.044 -17.06 -29 -7.05 -33.01 -5.047 -29
37.545 -13.06 -29 -53.04 -28.04 -67.06 -32.05 -21.07 -14.02 -7.05 0 -26.04 -32.05 -27.08 -32.05 -17.06 -20.03
37.55 -29 -36.05 -74.03 -28.04 -95.02 -30.04 -32.05 -13.06 -15.06 0.9614 -32.05 -26.04 -44.06 -25.08 -30.04 -7.05
37.555 -25.08 -26.04 -74.03 -15.06 -95.02 -23.07 -38.06 -4.006 -15.06 5.929 -25.08 -15.06 -36.05 -14.02 -36.05 -6.009
37.56 -17.06 -19.07 -59.05 -2.003 -73.07 -7.05 -25.08 3.926 -5.047 11.94 -17.06 -19.07 -31.01 -5.047 -37.01 -1.042
37.565 -11.06 -12.02 -32.05 14.98 -39.02 6.97 -4.006 13.94 0 16.98 -14.02 -12.02 -20.03 1.923 -28.04 1.923
37.57 2.964 1.923 -2.003 28.92 -7.05 17.95 0.9614 16.98 0 8.973 -8.012 -9.053 0.9614 2.964 -12.02 -6.009
37.575 10.98 -2.003 8.973 30.93 0.9614 22.99 -1.042 8.973 -2.003 -4.006 -5.047 -13.06 2.964 -1.042 -8.012 -20.03
37.58 16.98 1.923 17.95 20.99 7.932 17.95 0 -3.044 -8.012 -20.03 0.9614 -15.06 8.973 -2.003 -5.047 -29
37.585 27 0 25.96 10.98 12.98 2.964 -2.003 -8.012 -8.012 -20.03 0.9614 -25.08 23.96 -6.009 0 -29
37.59 30.93 -12.02 16.98 0.9614 7.932 -8.012 -1.042 -6.009 0 -12.02 0 -40.06 27 -13.06 0.9614 -20.03
37.595 12.98 -24.04 -2.003 -17.06 -8.012 -22.03 -9.053 -7.05 1.923 -5.047 -17.06 -37.01 5.929 -17.06 -2.003 -4.006
37.6 -13.06 -39.02 -34.05 -28.04 -44.06 -32.05 -22.03 -16.02 -6.009 -5.047 -36.05 -37.01 -15.06 -22.03 -14.02 -1.042
37.605 -31.01 -53.04 -52.08 -34.05 -68.02 -38.06 -30.04 -22.03 -2.003 -10.01 -51.03 -37.01 -32.05 -32.05 -18.03 -8.012
37.61 -31.01 -43.02 -49.03 -33.01 -62.01 -32.05 -22.03 -19.07 2.964 -3.044 -48.07 -32.05 -35.01 -32.05 -13.06 -5.047
37.615 -31.01 -33.01 -30.04 -29 -38.06 -20.03 -2.003 -4.006 15.94 10.98 -36.05 -31.01 -19.07 -31.01 0 -6.009
37.62 -15.06 -27.08 -12.02 -27.08 -14.02 -9.053 5.929 -1.042 27.96 17.95 -31.01 -34.05 -3.044 -25.08 4.967 -4.006
37.625 -5.047 -15.06 -6.009 -21.07 -4.006 -8.012 6.97 -4.006 17.95 10.98 -18.03 -29 1.923 -25.08 2.964 -12.02
37.63 -7.05 -9.053 -15.06 -15.06 -14.02 -14.02 -6.009 -29 1.923 -1.042 -16.02 -30.04 -7.05 -24.04 -5.047 -25.08
37.635 -5.047 -17.06 -24.04 -14.02 -32.05 -32.05 -28.04 -52.08 -14.02 -20.03 -25.08 -31.01 -10.01 -28.04 -14.02 -36.05
37.64 0.9614 -13.06 -24.04 -16.02 -42.06 -40.06 -38.06 -58 -14.02 -17.06 -20.03 -29 -9.053 -32.05 -16.02 -29
37.645 -3.044 -16.02 -30.04 -33.01 -44.06 -46.07 -39.02 -47.03 -12.02 -5.047 -19.07 -39.02 -9.053 -35.01 -20.03 -22.03
37.65 -3.044 -30.04 -28.04 -47.03 -41.02 -50.07 -33.01 -36.05 -12.02 -4.006 -24.04 -50.07 -10.01 -37.01 -20.03 -22.03
37.655 2.964 -30.04 -15.06 -44.06 -28.04 -44.06 -22.03 -28.04 -12.02 -12.02 -12.02 -45.03 -1.042 -30.04 -7.05 -25.08
37.66 20.99 -19.07 -2.003 -32.05 -5.047 -35.01 -14.02 -25.08 -22.03 -22.03 -3.044 -43.02 6.97 -24.04 0.9614 -35.01
37.665 28.92 -23.07 16.98 -22.03 6.97 -28.04 -12.02 -28.04 -22.03 -36.05 -5.047 -37.01 22.99 -22.03 6.97 -42.06
37.67 18.99 -27.08 22.99 -12.02 9.935 -25.08 -8.012 -32.05 -17.06 -38.06 1.923 -27.08 37.98 -28.04 12.98 -42.06
37.675 8.973 -30.04 2.964 -14.02 -9.053 -34.05 -18.03 -37.01 -11.06 -26.04 1.923 -34.05 30.93 -33.01 10.98 -39.02
37.68 0.9614 -35.01 -27.08 -15.06 -43.02 -43.02 -35.01 -41.02 -7.05 -19.07 -3.044 -35.01 5.929 -35.01 -2.003 -35.01
37.685 -5.047 -26.04 -50.07 -3.044 -67.06 -33.01 -44.06 -34.05 -5.047 -13.06 -2.003 -23.07 -6.009 -22.03 -6.009 -18.03
37.69 2.964 -6.009 -54.08 12.98 -73.07 -16.02 -48.07 -19.07 -9.053 -2.003 4.967 -12.02 -16.02 -3.044 -16.02 -3.044
37.695 4.967 -1.042 -47.03 22.99 -61.05 -1.042 -45.03 -4.006 -9.053 -1.042 8.973 -2.003 -17.06 0.9614 -19.07 -1.042
37.7 2.964 0.9614 -27.08 15.94 -31.01 11.94 -29 1.923 -5.047 0.9614 13.94 -3.044 -1.042 0 -11.06 0
37.705 20.99 1.923 -3.044 5.929 -7.05 5.929 -17.06 3.926 -7.05 -1.042 15.94 -15.06 9.935 -1.042 0 -1.042
37.71 32.93 -2.003 0.9614 -5.047 -3.044 0.9614 -22.03 -11.06 -21.07 -15.06 11.94 -15.06 14.98 -14.02 0.9614 -17.06
37.715 22.99 -1.042 3.926 -18.03 -9.053 -16.02 -41.02 -40.06 -41.02 -48.07 -1.042 -20.03 16.98 -28.04 -7.05 -32.05
37.72 22.99 0.9614 0.9614 -19.07 -23.07 -34.05 -64.01 -69.06 -51.03 -65.06 -5.047 -19.07 12.98 -33.01 -20.03 -43.02
37.725 2.964 -18.03 -14.02 -30.04 -35.01 -46.07 -73.07 -81.08 -43.02 -60.01 -14.02 -26.04 1.923 -41.02 -26.04 -48.07
37.73 -13.06 -28.04 -35.01 -45.03 -39.02 -57.04 -63.05 -74.03 -23.07 -43.02 -25.08 -45.03 -11.06 -44.06 -23.07 -40.06
37.735 -9.053 -28.04 -43.02 -44.06 -39.02 -58 -41.02 -48.07 -1.042 -12.02 -28.04 -60.01 -17.06 -48.07 -7.05 -30.04
37.74 -15.06 -41.02 -51.03 -47.03 -45.03 -51.03 -27.08 -39.02 5.929 0.9614 -33.01 -67.06 -21.07 -61.05 0 -29
37.745 -23.07 -41.02 -47.03 -43.02 -47.03 -37.01 -25.08 -35.01 7.932 -11.06 -45.03 -67.06 -17.06 -59.05 1.923 -31.01
37.75 -17.06 -27.08 -33.01 -27.08 -35.01 -26.04 -21.07 -23.07 5.929 -13.06 -53.04 -61.05 -17.06 -49.03 1.923 -31.01
37.755 -15.06 -21.07 -21.07 -21.07 -21.07 -15.06 -13.06 -21.07 1.923 -15.06 -53.04 -47.03 -17.06 -45.03 1.923 -31.01
37.76 -11.06 -13.06 -13.06 -23.07 -10.01 -12.02 -11.06 -21.07 -3.044 -23.07 -47.03 -36.05 -13.06 -35.01 0.9614 -35.01
37.765 -3.044 -5.047 -9.053 -21.07 -8.012 -18.03 -19.07 -26.04 -15.06 -30.04 -36.05 -30.04 -11.06 -35.01 -11.06 -45.03
37.77 -3.044 -13.06 -7.05 -21.07 -17.06 -22.03 -39.02 -45.03 -25.08 -39.02 -25.08 -19.07 -9.053 -39.02 -21.07 -55.04
37.775 -3.044 -17.06 -11.06 -21.07 -26.04 -29 -55.04 -56 -27.08 -50.07 -26.04 -16.02 -13.06 -29 -33.01 -63.05
37.78 -13.06 -17.06 -25.08 -13.06 -33.01 -33.01 -51.03 -49.03 -21.07 -41.02 -41.02 -19.07 -29 -25.08 -39.02 -61.05
37.785 -29 -23.07 -43.02 -9.053 -39.02 -27.08 -39.02 -39.02 -7.05 -23.07 -51.03 -23.07 -39.02 -25.08 -29 -43.02
37.79 -31.01 -19.07 -51.03 -3.044 -39.02 -16.02 -27.08 -27.08 -2.003 -9.053 -55.04 -29 -37.01 -21.07 -17.06 -25.08
37.795 -27.08 -15.06 -43.02 0.9614 -30.04 -4.006 -11.06 -7.05 7.932 0 -49.03 -36.05 -33.01 -19.07 -5.047 -13.06
37.8 -19.07 -19.07 -27.08 -5.047 -14.02 3.926 -5.047 -4.006 17.95 2.964 -30.04 -44.06 -21.07 -27.08 1.923 -9.053
37.805 -1.042 -33.01 -17.06 -23.07 -2.003 -3.044 -5.047 -13.06 15.94 -7.05 -19.07 -53.04 -5.047 -41.02 5.929 -23.07
37.81 0.9614 -43.02 -11.06 -47.03 2.964 -18.03 -9.053 -25.08 9.935 -14.02 -18.03 -60.01 0.9614 -59.05 5.929 -43.02
37.815 -5.047 -53.04 -19.07 -61.05 -2.003 -33.01 -18.03 -50.07 5.929 -22.03 -12.02 -60.01 -2.003 -71.06 9.935 -55.04
37.82 -5.047 -61.05 -24.04 -62.01 -17.06 -48.07 -25.08 -62.01 0 -26.04 -10.01 -57.04 0 -65.06 14.98 -58
37.825 -3.044 -62.01 -24.04 -60.01 -21.07 -53.04 -16.02 -60.01 2.964 -22.03 -14.02 -55.04 0.9614 -58 18.99 -57.04
37.83 -3.044 -56 -22.03 -56 -19.07 -51.03 1.923 -57.04 15.94 -19.07 -9.053 -51.03 3.926 -54.08 28.92 -46.07
37.835 -1.042 -48.07 -24.04 -46.07 -9.053 -48.07 8.973 -47.03 20.99 -14.02 -8.012 -47.03 10.98 -52.08 27.96 -40.06
37.84 -1.042 -38.06 -22.03 -38.06 -1.042 -42.06 16.98 -31.01 19.95 -9.053 -21.07 -48.07 5.929 -48.07 25 -42.06
37.845 -3.044 -23.07 -18.03 -29 1.923 -29 15.94 -25.08 22.99 -9.053 -22.03 -47.03 -1.042 -39.02 21.95 -37.01
37.85 -7.05 -25.08 -17.06 -26.04 3.926 -18.03 7.932 -12.02 17.95 -10.01 -28.04 -45.03 -3.044 -29 8.973 -38.06
37.855 -7.05 -30.04 -12.02 -25.08 5.929 -10.01 2.964 -4.006 11.94 -18.03 -34.05 -35.01 -3.044 -22.03 5.929 -53.04
37.86 0.9614 -22.03 0.9614 -12.02 5.929 0 5.929 -4.006 13.94 -21.07 -13.06 -25.08 1.923 -10.01 11.94 -50.07
37.865 8.973 -11.06 5.929 1.923 8.973 14.98 2.964 -5.047 13.94 -21.07 0 -16.02 3.926 -8.012 18.99 -55.04
37.87 12.98 -8.012 3.926 2.964 15.94 17.95 7.932 -6.009 19.95 -13.06 -1.042 -13.06 3.926 -12.02 25.96 -54.08
37.875 8.973 -4.006 2.964 5.929 19.95 14.98 14.98 -2.003 31.97 0.9614 0.9614 -11.06 -2.003 -16.02 27.96 -37.01
37.88 0.9614 -7.05 -4.006 0.9614 9.935 14.98 17.95 2.964 45.99 16.98 -10.01 -15.06 -3.044 -15.06 22.99 -28.04
37.885 -9.053 -13.06 -22.03 -7.05 -1.042 3.926 13.94 1.923 52.96 23.96 -16.02 -15.06 -8.012 -17.06 13.94 -29
37.89 -9.053 -4.006 -20.03 1.923 -8.012 0.9614 12.98 9.935 55.92 31.97 -3.044 -4.006 -13.06 -6.009 12.98 -14.02
37.895 -1.042 6.97 -10.01 14.98 -1.042 14.98 18.99 19.95 60.97 34.93 -10.01 -1.042 -10.01 2.964 17.95 -10.01
37.9 -1.042 2.964 -4.006 14.98 11.94 22.99 28.92 25.96 55.92 27.96 -11.06 -1.042 -9.053 2.964 27 -18.03
37.905 2.964 -2.003 8.973 12.98 37.98 25.96 38.94 30.93 50.95 18.99 -2.003 -7.05 2.964 -1.042 36.93 -23.07
37.91 4.967 -9.053 33.97 2.964 55.92 28.92 45.99 27 45.99 2.964 -1.042 -17.06 19.95 -3.044 48.95 -34.05
37.915 6.97 -10.01 37.98 -7.05 54.96 17.95 38.94 2.964 41.98 1.923 18.99 -24.04 25.96 -17.06 49.99 -47.03
37.92 30.93 0.9614 39.98 -2.003 42.94 10.98 35.97 -1.042 47.99 7.932 32.93 -26.04 29.96 -21.07 55.92 -41.02
37.925 40.94 7.932 27.96 9.935 33.97 13.94 45.99 1.923 65.94 27.96 17.95 -25.08 27.96 -13.06 63.93 -27.08
37.93 14.98 -2.003 0 7.932 16.98 15.94 55.92 8.973 77.95 48.95 2.964 -28.04 13.94 -9.053 59.93 -25.08
37.935 -3.044 -5.047 -9.053 13.94 16.98 20.99 67.94 21.95 85.97 63.93 -5.047 -26.04 3.926 -2.003 55.92 -25.08
37.94 -11.06 -5.047 -2.003 25.96 31.97 36.93 81.96 39.98 87.97 63.93 -11.06 -21.07 3.926 11.94 57.92 -19.07
37.945 -5.047 0 11.94 39.98 39.98 52 77.95 43.98 81.96 52 -3.044 -15.06 3.926 17.95 47.99 -21.07
37.95 12.98 13.94 21.95 57.92 41.98 67.94 57.92 47.99 59.93 39.98 0.9614 -9.053 3.926 23.96 37.98 -27.08
37.955 27 9.935 25.96 45.99 38.94 71.95 35.97 44.95 35.97 20.99 2.964 -4.006 5.929 19.95 31.97 -31.01
37.96 20.99 -2.003 17.95 17.95 23.96 48.95 9.935 19.95 17.95 0 13.94 -9.053 1.923 0 17.95 -47.03
37.965 18.99 -7.05 15.94 0.9614 20.99 16.98 1.923 0.9614 7.932 -6.009 22.99 -16.02 3.926 -9.053 17.95 -61.05
37.97 18.99 -13.06 19.95 -19.07 28.92 -8.012 11.94 -11.06 19.95 -11.06 29.96 -14.02 15.94 -17.06 31.97 -61.05
37.975 25 -11.06 27.96 -27.08 35.97 -29 25.96 -23.07 35.97 -11.06 31.97 -17.06 29.96 -25.08 43.98 -63.05
37.98 28.92 0.9614 33.97 -15.06 43.98 -30.04 29.96 -23.07 33.97 -5.047 21.95 -19.07 37.98 -19.07 45.99 -65.06
37.985 36.93 9.935 43.98 7.932 41.98 -15.06 29.96 -13.06 29.96 -2.003 21.95 -5.047 35.97 0.9614 41.98 -57.04
37.99 52.96 37.98 52 49.99 35.97 11.94 27.96 5.929 31.97 5.929 21.95 5.929 29.96 17.95 33.97 -45.03
37.995 54.96 64.98 39.98 88.93 23.96 57.92 35.97 42.94 41.98 25 10.98 11.94 11.94 42.94 31.97 -28.04
38 38.94 66.98 19.95 89.97 7.932 95.98 49.99 64.98 63.93 40.94 9.935 11.94 -1.042 50.95 35.97 -13.06
38.005 30.93 58.97 12.98 64.98 3.926 103 58.97 71.95 81.96 52 6.97 0.9614 0 38.94 44.95 -2.003
38.01 20.99 46.95 14.98 39.98 11.94 76.99 60.97 63.93 81.96 54 -1.042 -10.01 -1.042 25.96 44.95 0.9614
38.015 22.99 45.99 39.98 28.92 29.96 52.96 61.93 56.96 79.96 52.96 14.98 -6.009 10.98 16.98 40.94 -4.006
38.02 44.95 61.93 66.98 37.98 55.92 42.94 62.97 54 85.97 52 29.96 0.9614 28.92 9.935 38.94 -11.06
38.025 44.95 61.93 69.94 43.98 69.94 37.98 61.93 61.93 93.98 57.92 21.95 -1.042 29.96 13.94 39.98 -23.07
38.03 30.93 52 67.94 43.98 75.95 43.98 63.93 55.92 97.98 55.92 27.96 3.926 23.96 13.94 39.98 -25.08
38.035 28.92 55.92 65.94 48.95 83.96 46.95 61.93 46.95 85.97 46.95 25 10.98 27.96 16.98 46.95 -20.03
38.04 27 48.95 60.97 50.95 83.96 44.95 56.96 43.98 67.94 39.98 18.99 12.98 30.93 27.96 50.95 -20.03
38.045 22.99 39.98 64.98 47.99 83.96 55.92 56.96 34.93 60.97 30.93 27.96 15.94 28.92 27 52 -21.07
38.05 25 41.98 61.93 43.98 81.96 52 54 27.96 54 27.96 25.96 11.94 35.97 17.95 47.99 -21.07
38.055 22.99 30.93 54.96 32.93 65.94 42.94 38.94 31.97 52 31.97 20.99 6.97 34.93 19.95 38.94 -24.04
38.06 12.98 12.98 42.94 21.95 46.95 35.97 27 25 54.96 27 15.94 0 21.95 8.973 23.96 -34.05
38.065 8.973 5.929 21.95 17.95 27.96 23.96 7.932 15.94 45.99 20.99 6.97 -2.003 8.973 -1.042 13.94 -41.02
38.07 0.9614 -3.044 1.923 7.932 -2.003 9.935 -5.047 13.94 30.93 18.99 0.9614 -4.006 0 0.9614 0 -41.02
38.075 -11.06 -20.03 -19.07 -9.053 -30.04 2.964 -15.06 0.9614 19.95 2.964 1.923 -14.02 -17.06 -7.05 -4.006 -46.07
38.08 -25.08 -28.04 -33.01 -16.02 -40.06 -4.006 -15.06 -5.047 7.932 -5.047 -6.009 -11.06 -23.07 -10.01 -15.06 -44.06
38.085 -15.06 -25.08 -28.04 -7.05 -34.05 -7.05 -10.01 -2.003 8.973 -11.06 -2.003 0.9614 -21.07 -1.042 -19.07 -43.02
38.09 -5.047 -15.06 -11.06 0 -11.06 8.973 0 3.926 17.95 -10.01 0.9614 0.9614 -17.06 1.923 -10.01 -52.08
38.095 2.964 -5.047 0.9614 19.95 11.94 19.95 17.95 7.932 31.97 0 8.973 -1.042 -4.006 -1.042 3.926 -55.04
38.1 20.99 6.97 17.95 30.93 22.99 17.95 29.96 13.94 42.94 8.973 18.99 4.967 3.926 5.929 19.95 -42.06
38.105 16.98 8.973 18.99 19.95 27 16.98 32.93 8.973 43.98 11.94 18.99 -1.042 5.929 0 25 -38.06
38.11 0.9614 -1.042 11.94 12.98 18.99 0.9614 28.92 3.926 44.95 16.98 10.98 -1.042 8.973 -2.003 16.98 -29
38.115 6.97 4.967 16.98 19.95 16.98 -1.042 32.93 12.98 49.99 27.96 12.98 14.98 13.94 9.935 16.98 -12.02
38.12 2.964 10.98 17.95 25 27 11.94 45.99 21.95 54.96 38.94 6.97 12.98 13.94 17.95 15.94 -4.006
38.125 -3.044 1.923 10.98 19.95 35.97 21.95 49.99 25.96 61.93 36.93 0.9614 -1.042 12.98 16.98 21.95 -3.044
38.13 -1.042 3.926 7.932 15.94 39.98 20.99 57.92 29.96 67.94 38.94 0.9614 1.923 11.94 23.96 27 0.9614
38.135 -9.053 0 -1.042 3.926 30.93 21.95 52.96 28.92 70.98 43.98 -6.009 -2.003 -1.042 14.98 25.96 0.9614
38.14 -17.06 -10.01 -1.042 -4.006 12.98 14.98 35.97 19.95 65.94 43.98 -10.01 -11.06 -11.06 -1.042 15.94 -4.006
38.145 2.964 0 0.9614 -5.047 -1.042 4.967 29.96 15.94 69.94 44.95 -5.047 0 -11.06 0 16.98 0
38.15 -1.042 7.932 -3.044 1.923 -6.009 3.926 27.96 25.96 70.98 52.96 -12.02 0 -16.02 1.923 15.94 1.923
38.155 -9.053 1.923 -9.053 7.932 -11.06 9.935 25.96 31.97 77.95 54.96 -8.012 -8.012 -16.02 2.964 15.94 7.932
38.16 -9.053 2.964 -6.009 11.94 -5.047 25.96 38.94 46.95 86.93 58.97 -3.044 -11.06 -7.05 10.98 21.95 12.98
38.165 -9.053 -2.003 -2.003 6.97 5.929 30.93 42.94 49.99 79.96 57.92 -4.006 -10.01 -6.009 1.923 20.99 2.964
38.17 -19.07 -17.06 0 -5.047 13.94 17.95 37.98 29.96 59.93 31.97 0.9614 -19.07 -2.003 -15.06 11.94 -11.06
38.175 -7.05 -11.06 16.98 -17.06 25.96 1.923 32.93 2.964 38.94 8.973 0 -17.06 14.98 -20.03 11.94 -31.01
38.18 -7.05 -8.012 25 -20.03 33.97 -12.02 25 -15.06 19.95 -5.047 1.923 -22.03 18.99 -29 14.98 -52.08
38.185 -15.06 -13.06 27.96 -12.02 31.97 -18.03 11.94 -24.04 13.94 -14.02 0.9614 -26.04 19.95 -36.05 14.98 -58
38.19 -9.053 -9.053 23.96 -2.003 31.97 -5.047 3.926 -15.06 13.94 -11.06 -2.003 -19.07 17.95 -21.07 15.94 -53.04
38.195 -5.047 -1.042 11.94 13.94 19.95 1.923 -3.044 -7.05 5.929 -9.053 -5.047 -13.06 7.932 -11.06 9.935 -43.02
38.2 -7.05 0 0.9614 23.96 -3.044 6.97 -18.03 -3.044 0 -14.02 0 -3.044 2.964 -3.044 2.964 -33.01
38.205 -5.047 13.94 -1.042 20.99 -21.07 14.98 -31.01 -10.01 -1.042 -14.02 -1.042 1.923 0.9614 2.964 -1.042 -30.04
38.21 -1.042 8.973 1.923 13.94 -19.07 10.98 -26.04 -25.08 -5.047 -17.06 0.9614 -10.01 4.967 -1.042 0.9614 -35.01
38.215 -1.042 0 10.98 -1.042 -7.05 -1.042 -14.02 -31.01 0 -17.06 12.98 -16.02 12.98 -14.02 10.98 -42.06
38.22 2.964 -4.006 21.95 -9.053 9.935 -5.047 -3.044 -32.05 9.935 -12.02 9.935 -21.07 19.95 -16.02 17.95 -39.02
38.225 6.97 -10.01 21.95 -16.02 19.95 -15.06 0 -28.04 11.94 -14.02 0.9614 -33.01 19.95 -20.03 15.94 -36.05
38.23 2.964 -23.07 19.95 -19.07 13.94 -21.07 -2.003 -21.07 13.94 -13.06 3.926 -25.08 15.94 -19.07 13.94 -33.01
38.235 -1.042 -23.07 17.95 -13.06 13.94 -13.06 -5.047 -15.06 15.94 -2.003 7.932 -9.053 11.94 -5.047 11.94 -23.07
38.24 -1.042 -13.06 17.95 -2.003 19.95 0.9614 0.9614 -3.044 17.95 9.935 1.923 -1.042 9.935 3.926 15.94 -13.06
38.245 -5.047 -17.06 13.94 15.94 17.95 15.94 9.935 5.929 27.96 17.95 3.926 1.923 11.94 11.94 25.96 -3.044
38.25 -13.06 -15.06 5.929 21.95 22.99 27 27.96 12.98 39.98 27 -1.042 0.9614 13.94 13.94 35.97 0.9614
38.255 -9.053 -2.003 0.9614 25.96 25 27.96 46.95 16.98 47.99 28.92 -4.006 1.923 19.95 11.94 41.98 4.967
38.26 -13.06 -5.047 -3.044 11.94 14.98 16.98 47.99 13.94 49.99 23.96 -1.042 -3.044 17.95 3.926 41.98 0
38.265 -13.06 -12.02 0 -2.003 14.98 11.94 38.94 10.98 52 27 -1.042 1.923 13.94 1.923 39.98 0.9614
38.27 0.9614 -1.042 7.932 3.926 25.96 9.935 35.97 19.95 54 31.97 1.923 0 23.96 9.935 41.98 5.929
38.275 -1.042 -3.044 11.94 7.932 29.96 19.95 37.98 29.96 52 35.97 5.929 -5.047 25.96 13.94 37.98 9.935
38.28 -7.05 -7.05 13.94 5.929 38.94 27 37.98 33.97 47.99 33.97 5.929 -13.06 21.95 7.932 29.96 7.932
38.285 -1.042 7.932 21.95 13.94 42.94 28.92 41.98 36.93 49.99 34.93 4.967 -10.01 27.96 5.929 31.97 8.973
38.29 0.9614 14.98 12.98 19.95 35.97 37.98 42.94 38.94 54 34.93 6.97 -6.009 21.95 9.935 33.97 8.973
38.295 -1.042 15.94 7.932 29.96 33.97 54 41.98 39.98 55.92 33.97 5.929 1.923 15.94 13.94 35.97 7.932
38.3 6.97 31.97 15.94 54 44.95 66.98 49.99 48.95 55.92 38.94 10.98 14.98 23.96 25.96 43.98 6.97
38.305 8.973 36.93 18.99 59.93 52 81 56.96 50.95 52 34.93 10.98 2.964 19.95 25.96 35.97 0.9614
38.31 0.9614 30.93 12.98 42.94 49.99 69.94 46.95 38.94 36.93 13.94 0.9614 1.923 10.98 10.98 19.95 -4.006
38.315 2.964 27.96 12.98 22.99 32.93 43.98 30.93 20.99 21.95 -1.042 0.9614 3.926 15.94 1.923 22.99 -15.06
38.32 0.9614 17.95 1.923 2.964 2.964 18.99 13.94 -1.042 14.98 -12.02 0.9614 1.923 8.973 0.9614 17.95 -20.03
38.325 2.964 3.926 -3.044 -9.053 -12.02 -2.003 0.9614 -11.06 7.932 -15.06 -5.047 1.923 5.929 -1.042 12.98 -25.08
38.33 -11.06 -5.047 -5.047 -21.07 -21.07 -15.06 0.9614 -19.07 8.973 -12.02 -7.05 -2.003 6.97 -4.006 13.94 -31.01
38.335 -5.047 -21.07 -9.053 -20.03 -17.06 -20.03 1.923 -20.03 12.98 -8.012 -1.042 -16.02 4.967 -8.012 8.973 -23.07
38.34 -7.05 -30.04 -10.01 -22.03 -3.044 -27.08 -1.042 -16.02 10.98 -1.042 4.967 -14.02 4.967 -14.02 5.929 -18.03
38.345 -15.06 -26.04 -4.006 -17.06 6.97 -22.03 4.967 -8.012 10.98 0.9614 8.973 0.9614 3.926 -10.01 9.935 -16.02
38.35 -5.047 -17.06 1.923 -1.042 17.95 -4.006 11.94 0 11.94 -2.003 13.94 -1.042 3.926 -3.044 3.926 -13.06
38.355 0.9614 0 7.932 19.95 28.92 6.97 16.98 8.973 2.964 -7.05 0 0 4.967 -1.042 1.923 -10.01
38.36 -11.06 13.94 6.97 32.93 22.99 25 9.935 13.94 -1.042 -16.02 -23.07 1.923 -2.003 5.929 -5.047 -19.07
38.365 -15.06 16.98 -1.042 35.97 0.9614 30.93 -1.042 6.97 -10.01 -25.08 -26.04 5.929 -7.05 8.973 -13.06 -22.03
38.37 -7.05 12.98 -2.003 27 -15.06 19.95 -12.02 0.9614 -20.03 -27.08 -20.03 4.967 -8.012 0.9614 -15.06 -20.03
38.375 -11.06 3.926 -9.053 10.98 -19.07 20.99 -16.02 -1.042 -12.02 -14.02 -24.04 2.964 -4.006 1.923 -4.006 -17.06
38.38 -7.05 -1.042 1.923 3.926 -1.042 23.96 -5.047 5.929 1.923 -2.003 -13.06 -4.006 0.9614 -4.006 0 -7.05
38.385 8.973 0 11.94 5.929 16.98 16.98 2.964 15.94 3.926 0 -3.044 -12.02 15.94 -11.06 6.97 -1.042
38.39 2.964 7.932 13.94 2.964 27 16.98 13.94 14.98 14.98 4.967 -10.01 -7.05 14.98 -10.01 11.94 -2.003
38.395 -1.042 3.926 8.973 0.9614 27 13.94 22.99 13.94 17.95 0.9614 -4.006 -9.053 5.929 -9.053 12.98 -3.044
38.4 2.964 2.964 2.964 -1.042 17.95 -2.003 22.99 2.964 14.98 -3.044 -4.006 -4.006 0.9614 -10.01 5.929 -6.009
38.405 -1.042 8.973 1.923 -2.003 17.95 0 25 0.9614 15.94 1.923 -6.009 0.9614 -1.042 -3.044 7.932 -4.006
38.41 -1.042 11.94 1.923 15.94 25 4.967 25.96 8.973 9.935 -1.042 -2.003 6.97 0 9.935 11.94 2.964
38.415 8.973 19.95 0 25.96 15.94 11.94 13.94 13.94 1.923 -1.042 -2.003 11.94 11.94 19.95 5.929 5.929
38.42 0.9614 18.99 -6.009 13.94 5.929 15.94 0.9614 8.973 0 0 0.9614 14.98 9.935 17.95 0 1.923
38.425 -9.053 -3.044 -17.06 -9.053 -6.009 8.973 -13.06 -1.042 -1.042 -14.02 1.923 1.923 5.929 1.923 -2.003 -12.02
38.43 -11.06 -23.07 -27.08 -29 -24.04 -12.02 -25.08 -11.06 -3.044 -19.07 -3.044 -7.05 11.94 -9.053 0 -21.07
38.435 -17.06 -15.06 -23.07 -33.01 -25.08 -29 -11.06 -11.06 9.935 -5.047 1.923 -3.044 15.94 -15.06 13.94 -19.07
38.44 -17.06 -3.044 -13.06 -21.07 -9.053 -25.08 7.932 0 25.96 5.929 11.94 0.9614 21.95 -7.05 25.96 -3.044
38.445 -3.044 8.973 -8.012 -1.042 1.923 -9.053 30.93 18.99 41.98 25 16.98 6.97 29.96 1.923 27.96 10.98
38.45 0.9614 19.95 -11.06 0 6.97 1.923 52 31.97 54 35.97 19.95 9.935 23.96 1.923 29.96 15.94
38.455 -3.044 12.98 -10.01 0.9614 8.973 9.935 56.96 34.93 54 34.93 16.98 6.97 13.94 3.926 29.96 14.98
