    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
29.265 -43.02 -45.06 -17.03 -16.01 -7.061 -10.04 0.9463 0.9463 0.9463 10.99 -29.04 -9.026 -8.007 -1.019 -1.019 -2.038
29.27 -49.06 -47.02 -16.01 -9.026 0 2.984 9.972 16.96 10.99 20.96 -26.06 -3.057 -2.038 4.95 2.984 8.953
29.275 -51.03 -46 -12.01 -4.003 7.934 13.98 21.98 27.95 19 22.93 -19.07 0.9463 1.965 14.99 9.972 14.99
29.28 -45.06 -39.02 -6.042 0 13.98 19 23.95 30.94 22.93 24.97 -6.042 0 6.988 19 16.96 14.99
29.285 -29.04 -29.04 0 6.988 17.98 20.96 27.95 28.97 26.93 19 0 0 16.96 13.98 22.93 9.972
29.29 -9.026 -23 7.934 11.94 21.98 19.94 27.95 21.98 23.95 11.94 11.94 -1.019 25.99 9.972 27.95 3.931
29.295 8.953 -13.03 22.93 12.96 23.95 16.96 24.97 10.99 16.96 4.95 22.93 -3.057 29.99 1.965 29.99 0
29.3 28.97 -2.038 29.99 12.96 22.93 11.94 17.98 1.965 4.95 -2.038 29.99 0 30.94 -2.038 25.99 -9.026
29.305 42.95 3.931 35.96 9.972 19.94 3.931 3.931 -15.07 -7.061 -17.03 27.95 -1.019 23.95 -9.026 13.98 -19.07
29.31 48.99 17.98 33.99 10.99 15.94 1.965 -7.061 -25.04 -22.06 -29.04 20.96 -3.057 14.99 -14.05 -2.038 -23
29.315 46.95 30.94 25.99 6.988 3.931 -9.026 -18.05 -37.05 -33.05 -40.03 12.96 -6.042 3.931 -17.03 -8.007 -32.03
29.32 44.98 35.96 7.934 3.931 -5.022 -21.04 -29.04 -43.02 -43.02 -49.06 1.965 -13.03 -7.061 -23 -21.04 -41.05
29.325 36.98 36.98 -2.038 0 -20.02 -30.06 -37.05 -50.01 -44.04 -52.04 -3.057 -20.02 -21.04 -31.01 -31.01 -50.01
29.33 30.94 29.99 -19.07 -11.06 -35.01 -43.02 -48.04 -55.03 -49.06 -54.01 -10.04 -27 -31.01 -37.05 -42.07 -54.01
29.335 24.97 25.99 -25.04 -23 -47.02 -53.06 -55.03 -59.03 -51.03 -53.06 -17.03 -29.04 -41.05 -43.02 -47.02 -57.07
29.34 16.96 24.97 -27 -26.06 -49.06 -52.04 -59.03 -54.01 -47.02 -47.02 -19.07 -24.02 -42.07 -38.07 -47.02 -53.06
29.345 10.99 24.97 -27 -28.02 -43.02 -47.02 -53.06 -47.02 -44.04 -37.05 -23 -16.01 -39.02 -31.01 -41.05 -41.05
29.35 -1.019 13.98 -35.01 -29.04 -43.02 -39.02 -49.06 -33.05 -37.05 -31.01 -27 -13.03 -35.01 -19.07 -35.01 -33.05
29.355 -17.03 1.965 -44.04 -29.04 -39.02 -33.05 -38.07 -19.07 -22.06 -18.05 -32.03 -7.061 -27 -7.061 -22.06 -18.05
29.36 -35.01 -9.026 -53.06 -31.01 -35.01 -26.06 -24.02 -6.042 -6.042 -4.003 -34.07 -5.022 -22.06 -4.003 -12.01 -8.007
29.365 -53.06 -27 -55.03 -31.01 -27 -21.04 -9.026 1.965 1.965 5.969 -33.05 -7.061 -15.07 0.9463 -3.057 0.9463
29.37 -55.03 -34.07 -46 -24.02 -14.05 -10.04 0.9463 14.99 19 19 -26.06 -4.003 -2.038 2.984 2.984 6.988
29.375 -53.06 -38.07 -26.06 -14.05 1.965 0.9463 16.96 22.93 29.99 28.97 -12.01 -2.038 4.95 6.988 14.99 10.99
29.38 -43.02 -39.02 -1.019 -2.038 17.98 19.94 27.95 33.99 38 35.96 -2.038 -2.038 17.98 13.98 25.99 15.94
29.385 -31.01 -41.05 16.96 13.98 36.98 35.96 39.96 39.96 43.96 39.96 11.94 5.969 27.95 19.94 35.96 17.98
29.39 -15.07 -41.05 36.98 29.99 53.94 49.93 51.97 47.97 47.97 43.96 25.99 13.98 39.96 27.95 45.93 21.98
29.395 0.9463 -35.01 53.94 45.93 67.99 59.98 61.94 55.98 51.97 49.93 39.96 25.99 51.97 38 55.98 27.95
29.4 12.96 -21.04 67.99 59.98 80 69.95 71.99 65.95 55.98 55.98 47.97 35.96 57.94 45.93 61.94 35.96
29.405 26.93 -5.022 73.95 65.95 84 77.96 73.95 71.99 53.94 55.98 47.97 39.96 57.94 49.93 59.98 39.96
29.41 34.94 5.969 65.95 63.98 77.96 75.99 65.95 65.95 42 45.93 39.96 38 45.93 45.93 47.97 38
29.415 36.98 15.94 49.93 51.97 59.98 63.98 45.93 49.93 23.95 27.95 25.99 29.99 27.95 35.96 25.99 25.99
29.42 36.98 19.94 30.94 33.99 33.99 39.96 21.98 23.95 0.9463 2.984 12.96 16.96 8.953 19.94 2.984 7.934
29.425 38.94 19.94 12.96 15.94 11.94 11.94 0 0.9463 -14.05 -16.01 2.984 4.95 -2.038 4.95 -10.04 -8.007
29.43 40.98 23.95 0 0 -1.019 -11.06 -11.06 -23 -27 -33.05 -2.038 -5.022 -11.06 -9.026 -23 -29.04
29.435 44.98 27.95 0 -7.061 -13.03 -28.02 -19.07 -36.03 -32.03 -41.05 -1.019 -12.01 -12.01 -18.05 -26.06 -40.03
29.44 44.98 33.99 -2.038 -14.05 -17.03 -38.07 -25.04 -40.03 -29.04 -41.05 0.9463 -13.03 -12.01 -24.02 -23 -50.01
29.445 40.98 39.96 -7.061 -19.07 -19.07 -39.02 -29.04 -41.05 -33.05 -43.02 1.965 -13.03 -13.03 -27 -25.04 -51.03
29.45 34.94 42 -15.07 -22.06 -24.02 -34.07 -34.07 -42.07 -33.05 -38.07 1.965 -8.007 -15.07 -26.06 -25.04 -48.04
29.455 20.96 38 -20.02 -22.06 -28.02 -30.06 -38.07 -40.03 -32.03 -32.03 -1.019 -2.038 -21.04 -21.04 -24.02 -43.02
29.46 8.953 33.99 -31.01 -25.04 -33.05 -31.01 -39.02 -37.05 -31.01 -31.01 -7.061 0.9463 -23 -19.07 -23 -39.02
29.465 -1.019 23.95 -38.07 -24.02 -38.07 -29.04 -32.03 -27 -23 -19.07 -10.04 -2.038 -20.02 -11.06 -15.07 -31.01
29.47 -17.03 13.98 -45.06 -27 -36.03 -29.04 -24.02 -19.07 -11.06 -6.042 -13.03 2.984 -17.03 -6.042 -9.026 -20.02
29.475 -35.01 5.969 -47.02 -27 -35.01 -27 -13.03 -5.022 1.965 5.969 -15.07 3.931 -9.026 0.9463 -2.038 -9.026
29.48 -43.02 0.9463 -39.02 -23 -20.02 -16.01 1.965 6.988 23.95 26.93 -8.007 8.953 0.9463 5.969 13.98 1.965
29.485 -51.03 1.965 -24.02 -12.01 0.9463 0 11.94 26.93 38.94 43.96 0.9463 13.98 15.94 14.99 26.93 14.99
29.49 -49.06 -9.026 -5.022 -1.019 19.94 13.98 29.99 43.96 47.97 53.94 5.969 17.98 31.95 25.99 39.96 25.99
29.495 -39.02 -22.06 13.98 9.972 45.93 32.97 48.99 61 58.96 62.96 16.96 23.95 45.93 34.94 52.99 36.98
29.5 -25.04 -38.07 38.94 26.93 70.97 47.97 63.98 71.99 67.99 67.99 31.95 27.95 59.98 40.98 61.94 40.98
29.505 -3.057 -49.06 57.94 39.96 85.96 63.98 75.99 77.96 69.95 71.99 47.97 27.95 67.99 45.93 69.95 42
29.51 19 -47.02 75.99 50.95 96.96 74.97 80.94 78.98 75.99 73.95 61 28.97 71.99 46.95 72.94 42
29.515 42.95 -32.03 80 57.94 92.95 81.96 77.96 73.95 74.97 69.95 66.97 31.95 63.98 46.95 67.99 40.98
29.52 54.96 -11.06 75.99 53.94 84 80.94 64.93 62.96 62.96 57.94 59.98 31.95 52.99 40.98 53.94 35.96
29.525 56.99 2.984 59.98 45.93 62.96 67.99 45.93 47.97 38.94 39.96 42.95 25.99 31.95 30.94 31.95 30.94
29.53 50.95 11.94 39.96 26.93 36.98 42.95 22.93 28.97 13.98 17.98 22.93 16.96 13.98 16.96 6.988 19.94
29.535 44.98 19.94 19.94 9.972 9.972 15.94 1.965 9.972 -3.057 0.9463 9.972 5.969 -2.038 0 -5.022 7.934
29.54 46.95 28.97 8.953 0.9463 -2.038 -3.057 -7.061 -3.057 -13.03 -11.06 13.98 3.931 -3.057 -4.003 -11.06 1.965
29.545 54.96 42.95 3.931 0.9463 -11.06 -14.05 -14.05 -16.01 -20.02 -16.01 19 1.965 -1.019 -10.04 -14.05 -10.04
29.55 61 59.98 0 0.9463 -17.03 -19.07 -21.04 -27 -25.04 -25.04 15.94 3.931 -3.057 -15.07 -15.07 -21.04
29.555 58.96 76.94 0 0 -19.07 -22.06 -29.04 -34.07 -28.02 -31.01 5.969 7.934 -13.03 -12.01 -16.01 -28.02
29.56 46.95 88.95 -11.06 -3.057 -26.06 -24.02 -35.01 -42.07 -35.01 -36.03 -6.042 8.953 -24.02 -11.06 -21.04 -31.01
29.565 22.93 81.96 -27 -11.06 -37.05 -35.01 -45.06 -47.02 -45.06 -41.05 -27 3.931 -39.02 -17.03 -31.01 -35.01
29.57 -1.019 67.99 -43.02 -17.03 -48.04 -41.05 -50.01 -45.06 -47.02 -40.03 -39.02 -1.019 -45.06 -18.05 -35.01 -32.03
29.575 -15.07 45.93 -53.06 -26.06 -60.05 -47.02 -48.04 -41.05 -41.05 -33.05 -44.04 -3.057 -46 -17.03 -31.01 -27
29.58 -35.01 21.98 -63.04 -31.01 -59.03 -47.02 -41.05 -31.01 -29.04 -19.07 -47.02 -3.057 -43.02 -13.03 -29.04 -19.07
29.585 -47.02 3.931 -65 -30.06 -50.01 -34.07 -24.02 -14.05 -10.04 0 -45.06 0 -37.05 -1.019 -20.02 -7.061
29.59 -57.07 -9.026 -63.04 -24.02 -34.07 -18.05 -6.042 -1.019 0 10.99 -41.05 -1.019 -27 2.984 -13.03 -1.019
29.595 -63.04 -21.04 -49.06 -15.07 -13.03 -1.019 5.969 13.98 17.98 27.95 -37.05 1.965 -15.07 9.972 -2.038 7.934
29.6 -59.03 -31.01 -24.02 0 3.931 12.96 23.95 32.97 35.96 43.96 -22.06 9.972 0 22.93 15.94 19
29.605 -43.02 -39.02 2.984 9.972 27.95 30.94 39.96 44.98 52.99 59.98 1.965 12.96 14.99 28.97 34.94 28.97
29.61 -19.07 -41.05 31.95 25.99 45.93 45.93 51.97 55.98 63.98 65.95 17.98 17.98 31.95 35.96 49.93 38
29.615 0.9463 -41.05 56.99 39.96 59.98 59.98 59.98 63.98 70.97 72.94 36.98 26.93 44.98 42.95 56.99 44.98
29.62 19 -33.05 68.93 47.97 71.99 69.95 63.98 65.95 68.93 68.93 44.98 30.94 48.99 43.96 54.96 45.93
29.625 30.94 -21.04 67.99 49.93 71.99 73.95 59.98 61.94 57.94 55.98 42 29.99 43.96 42 42 42
29.63 34.94 -7.061 57.94 45.93 61.94 65.95 47.97 49.93 38 35.96 31.95 25.99 31.95 33.99 23.95 31.95
29.635 34.94 0 42 38 42 49.93 27.95 27.95 11.94 9.972 17.98 17.98 15.94 21.98 3.931 15.94
29.64 28.97 5.969 21.98 21.98 15.94 23.95 0 1.965 -11.06 -11.06 1.965 7.934 0 5.969 -11.06 -2.038
29.645 19 9.972 0 3.931 -5.022 -2.038 -23 -23 -35.01 -35.01 -5.022 -2.038 -13.03 -7.061 -29.04 -15.07
29.65 8.953 11.94 -13.03 -11.06 -29.04 -23 -49.06 -49.06 -55.03 -53.06 -15.07 -7.061 -29.04 -23 -45.06 -31.01
29.655 0.9463 13.98 -28.02 -27 -46 -41.05 -67.04 -69 -65 -63.04 -23 -17.03 -41.05 -35.01 -53.06 -43.02
29.66 0.9463 13.98 -39.02 -37.05 -57.07 -55.03 -75.05 -79.05 -67.04 -65 -29.04 -25.04 -47.02 -41.05 -57.07 -51.03
29.665 -3.057 12.96 -48.04 -42.07 -64.05 -62.02 -75.05 -78.03 -65 -63.04 -37.05 -34.07 -54.01 -44.04 -59.03 -55.03
29.67 -9.026 6.988 -56.05 -48.04 -72.06 -66.02 -74.03 -74.03 -63.04 -59.03 -44.04 -42.07 -58.01 -44.04 -60.05 -52.04
29.675 -21.04 0.9463 -69 -55.03 -83.05 -69 -75.05 -71.04 -63.04 -55.03 -57.07 -45.06 -69 -43.02 -65 -49.06
29.68 -33.05 -8.007 -75.05 -56.05 -89.02 -70.02 -72.06 -64.05 -61.07 -48.04 -62.02 -42.07 -70.02 -38.07 -66.02 -40.03
29.685 -51.03 -17.03 -83.05 -60.05 -91.06 -66.02 -70.02 -58.01 -56.05 -44.04 -66.02 -37.05 -70.02 -34.07 -64.05 -34.07
29.69 -67.04 -27 -87.06 -63.04 -85.02 -61.07 -61.07 -51.03 -47.02 -37.05 -67.04 -33.05 -63.04 -31.01 -55.03 -27
29.695 -79.05 -41.05 -80.07 -63.04 -70.02 -49.06 -45.06 -39.02 -30.06 -24.02 -57.07 -29.04 -45.06 -23 -36.03 -15.07
29.7 -85.02 -54.01 -67.04 -56.05 -52.04 -37.05 -25.04 -25.04 -10.04 -10.04 -45.06 -24.02 -29.04 -15.07 -13.03 -5.022
29.705 -79.05 -63.04 -51.03 -47.02 -31.01 -21.04 -7.061 -9.026 0 0.9463 -33.05 -21.04 -11.06 -7.061 0 0
29.71 -61.07 -61.07 -28.02 -29.04 -10.04 -8.007 2.984 2.984 12.96 9.972 -16.01 -11.06 0.9463 0.9463 15.94 12.96
29.715 -37.05 -51.03 0.9463 -11.06 7.934 1.965 14.99 19.94 19.94 15.94 0 -7.061 12.96 11.94 24.97 22.93
29.72 -15.07 -31.01 19.94 7.934 23.95 11.94 19.94 23.95 19.94 21.98 7.934 0 21.98 17.98 23.95 27.95
29.725 6.988 -7.061 38 29.99 33.99 24.97 21.98 26.93 15.94 22.93 15.94 11.94 24.97 19 21.98 29.99
29.73 26.93 10.99 47.97 42.95 38 27.95 20.96 17.98 8.953 15.94 12.96 16.96 19.94 15.94 12.96 24.97
29.735 38.94 21.98 45.93 42 27.95 27.95 11.94 3.931 0.9463 3.931 5.969 17.98 7.934 11.94 0 17.98
29.74 44.98 30.94 36.98 38 11.94 23.95 0 -6.042 -13.03 -7.061 -1.019 16.96 0 8.953 -8.007 11.94
29.745 42.95 33.99 22.93 26.93 0 10.99 -13.03 -19.07 -32.03 -26.06 -5.022 11.94 -16.01 3.931 -24.02 1.965
29.75 38.94 38 5.969 11.94 -19.07 -1.019 -33.05 -37.05 -49.06 -43.02 -13.03 0 -27 0.9463 -37.05 -5.022
29.755 34.94 39.96 1.965 0 -31.01 -19.07 -45.06 -48.04 -56.05 -54.01 -13.03 -1.019 -30.06 -6.042 -45.06 -11.06
29.76 26.93 39.96 -7.061 -9.026 -38.07 -31.01 -48.04 -52.04 -60.05 -60.05 -13.03 -6.042 -29.04 -11.06 -44.04 -14.05
29.765 16.96 33.99 -18.05 -21.04 -43.02 -39.02 -48.04 -55.03 -55.03 -61.07 -10.04 -11.06 -25.04 -18.05 -40.03 -15.07
29.77 2.984 23.95 -27 -39.02 -46 -47.02 -46 -56.05 -56.05 -62.02 -17.03 -22.06 -25.04 -25.04 -40.03 -16.01
29.775 -11.06 3.931 -45.06 -55.03 -57.07 -57.07 -49.06 -58.01 -54.01 -62.02 -27 -35.01 -32.03 -34.07 -41.05 -19.07
29.78 -35.01 -15.07 -67.04 -73.01 -69 -67.04 -53.06 -61.07 -61.07 -61.07 -45.06 -43.02 -45.06 -41.05 -45.06 -19.07
29.785 -57.07 -29.04 -80.07 -82.03 -81.01 -76.06 -55.03 -61.07 -60.05 -56.05 -53.06 -47.02 -54.01 -41.05 -50.01 -17.03
29.79 -65 -32.03 -86.04 -79.05 -87.06 -79.05 -57.07 -60.05 -57.07 -49.06 -58.01 -44.04 -58.01 -38.07 -50.01 -13.03
29.795 -65 -29.04 -77.01 -63.04 -81.01 -75.05 -55.03 -51.03 -47.02 -39.02 -53.06 -31.01 -49.06 -29.04 -43.02 -9.026
29.8 -51.03 -14.05 -51.03 -40.03 -61.07 -57.07 -42.07 -37.05 -34.07 -27 -30.06 -12.01 -31.01 -19.07 -30.06 0
29.805 -29.04 -9.026 -25.04 -13.03 -37.05 -30.06 -27 -22.06 -23 -18.05 -7.061 -3.057 -10.04 -6.042 -15.07 3.931
29.81 -13.03 -11.06 -1.019 1.965 -11.06 -5.022 -11.06 -7.061 -15.07 -11.06 9.972 -5.022 3.931 -1.019 -5.022 11.94
29.815 0.9463 -19.07 15.94 9.972 9.972 9.972 0.9463 1.965 -7.061 -3.057 24.97 -11.06 16.96 0 0.9463 16.96
29.82 2.984 -25.04 26.93 19.94 22.93 16.96 12.96 6.988 -4.003 3.931 32.97 -13.03 22.93 1.965 7.934 20.96
29.825 10.99 -29.04 33.99 17.98 29.99 17.98 17.98 9.972 -3.057 7.934 29.99 -15.07 21.98 0.9463 11.94 19.94
29.83 19 -20.02 39.96 19 30.94 15.94 21.98 9.972 0 8.953 27.95 -10.04 19.94 0.9463 13.98 21.98
29.835 28.97 -7.061 38.94 17.98 28.97 13.98 17.98 11.94 0 4.95 23.95 -3.057 17.98 1.965 8.953 17.98
29.84 32.97 1.965 35.96 17.98 23.95 7.934 5.969 1.965 -3.057 0.9463 13.98 0 9.972 0.9463 0 13.98
29.845 26.93 11.94 27.95 14.99 13.98 4.95 1.965 0 -8.007 -8.007 2.984 1.965 0.9463 1.965 -4.003 10.99
29.85 12.96 8.953 13.98 2.984 3.931 0 -8.007 -10.04 -17.03 -16.01 -2.038 -1.019 -4.003 -6.042 -10.04 4.95
29.855 0.9463 3.931 0.9463 -9.026 -7.061 -13.03 -17.03 -23 -23 -21.04 -13.03 -5.022 -15.07 -13.03 -13.03 -2.038
29.86 -7.061 1.965 -12.01 -20.02 -16.01 -24.02 -18.05 -28.02 -25.04 -23 -22.06 -8.007 -18.05 -20.02 -12.01 -2.038
29.865 -11.06 0 -22.06 -26.06 -20.02 -34.07 -15.07 -26.06 -23 -21.04 -25.04 -10.04 -16.01 -20.02 -5.022 -7.061
29.87 -15.07 -1.019 -27 -33.05 -23 -41.05 -9.026 -27 -19.07 -21.04 -27 -13.03 -11.06 -21.04 -1.019 -7.061
29.875 -19.07 0.9463 -30.06 -35.01 -20.02 -41.05 -1.019 -21.04 -13.03 -17.03 -29.04 -11.06 -7.061 -17.03 0.9463 -5.022
29.88 -29.04 -3.057 -41.05 -39.02 -23 -39.02 0.9463 -19.07 -13.03 -15.07 -37.05 -11.06 -9.026 -13.03 -5.022 -3.057
29.885 -47.02 -11.06 -55.03 -45.06 -33.05 -37.05 -3.057 -19.07 -15.07 -15.07 -45.06 -11.06 -19.07 -13.03 -17.03 -3.057
29.89 -63.04 -19.07 -69 -47.02 -45.06 -35.01 -11.06 -21.04 -19.07 -17.03 -53.06 -13.03 -31.01 -15.07 -29.04 -5.022
29.895 -73.01 -25.04 -75.05 -47.02 -55.03 -35.01 -19.07 -23 -19.07 -13.03 -55.03 -11.06 -39.02 -19.07 -35.01 -7.061
29.9 -67.04 -25.04 -69 -39.02 -53.06 -33.05 -21.04 -17.03 -15.07 -7.061 -47.02 -11.06 -37.05 -21.04 -31.01 -7.061
29.905 -53.06 -27 -55.03 -29.04 -41.05 -27 -13.03 -9.026 -5.022 0.9463 -31.01 -13.03 -27 -21.04 -19.07 -7.061
29.91 -37.05 -29.04 -34.07 -19.07 -23 -16.01 -1.019 0.9463 1.965 2.984 -13.03 -14.05 -13.03 -21.04 -4.003 -5.022
29.915 -23 -35.01 -14.05 -13.03 -5.022 -10.04 7.934 1.965 10.99 6.988 -1.019 -16.01 -1.019 -19.07 4.95 -5.022
29.92 -5.022 -39.02 0 -5.022 3.931 -3.057 21.98 5.969 13.98 7.934 13.98 -15.07 11.94 -17.03 15.94 -5.022
29.925 6.988 -31.01 22.93 3.931 17.98 0.9463 29.99 7.934 20.96 10.99 28.97 -6.042 28.97 -9.026 26.93 -2.038
29.93 30.94 -13.03 44.98 21.98 31.95 10.99 38 9.972 22.93 10.99 42.95 0.9463 38.94 -1.019 32.97 -2.038
29.935 54.96 9.972 65.95 42 43.96 21.98 39.96 11.94 25.99 9.972 53.94 11.94 49.93 9.972 38 0.9463
29.94 76.94 33.99 84 55.98 53.94 31.95 38 13.98 27.95 13.98 58.96 19.94 52.99 16.96 38 0.9463
29.945 84.95 45.93 84 59.98 57.94 35.96 31.95 13.98 25.99 9.972 53.94 13.98 47.97 16.96 35.96 0.9463
29.95 76.94 45.93 69.95 49.93 49.93 29.99 23.95 9.972 15.94 7.934 33.99 5.969 33.99 7.934 23.95 0
29.955 58.96 33.99 48.99 33.99 35.96 19 11.94 5.969 13.98 10.99 13.98 0.9463 17.98 2.984 14.99 0
29.96 34.94 23.95 24.97 17.98 19.94 5.969 5.969 3.931 14.99 21.98 0 1.965 2.984 1.965 6.988 1.965
29.965 10.99 15.94 -2.038 1.965 0 -2.038 0 5.969 13.98 27.95 -19.07 1.965 -5.022 0.9463 -2.038 1.965
29.97 -7.061 8.953 -16.01 -7.061 -10.04 -1.019 0.9463 4.95 15.94 28.97 -33.05 4.95 -15.07 0.9463 -2.038 4.95
29.975 -27 2.984 -34.07 -21.04 -24.02 -10.04 0.9463 2.984 19 27.95 -42.07 5.969 -20.02 0 -3.057 4.95
29.98 -49.06 -1.019 -45.06 -29.04 -31.01 -15.07 0.9463 -2.038 17.98 21.98 -43.02 5.969 -19.07 0 0.9463 3.931
29.985 -59.03 -4.003 -49.06 -29.04 -24.02 -13.03 -2.038 2.984 22.93 19.94 -38.07 12.96 -12.01 3.931 3.931 4.95
29.99 -65 1.965 -45.06 -19.07 -14.05 -2.038 5.969 10.99 24.97 17.98 -30.06 26.93 0 10.99 14.99 7.934
29.995 -57.07 5.969 -35.01 -1.019 -1.019 7.934 13.98 19.94 25.99 21.98 -23 38 1.965 21.98 17.98 11.94
30 -45.06 22.93 -23 11.94 3.931 24.97 19 26.93 25.99 21.98 -14.05 49.93 8.953 33.99 15.94 17.98
30.005 -33.05 27.95 -19.07 26.93 6.988 36.98 14.99 27.95 15.94 15.94 -10.04 49.93 4.95 35.96 6.988 20.96
30.01 -23 24.97 -16.01 28.97 3.931 31.95 4.95 22.93 3.931 6.988 -8.007 42 1.965 31.95 0.9463 13.98
30.015 -13.03 17.98 -7.061 26.93 -1.019 24.97 0 13.98 0.9463 0 -2.038 29.99 -4.003 21.98 -4.003 4.95
30.02 2.984 10.99 3.931 23.95 1.965 19 0 12.96 0 3.931 6.988 17.98 0 15.94 0.9463 0
30.025 14.99 7.934 19.94 27.95 13.98 17.98 1.965 15.94 7.934 9.972 19.94 11.94 3.931 11.94 7.934 -2.038
30.03 32.97 8.953 39.96 33.99 28.97 22.93 13.98 20.96 20.96 17.98 38.94 12.96 19 12.96 20.96 0
30.035 50.95 6.988 53.94 33.99 38.94 27.95 23.95 20.96 28.97 23.95 50.95 6.988 32.97 9.972 29.99 2.984
30.04 61 -2.038 59.98 27.95 43.96 23.95 29.99 13.98 25.99 15.94 53.94 0 38 0 31.95 -2.038
30.045 64.93 -6.042 58.96 15.94 40.98 10.99 23.95 2.984 14.99 3.931 56.99 -9.026 38.94 -7.061 31.95 -8.007
30.05 62.96 -16.01 54.96 -2.038 32.97 0.9463 15.94 -6.042 3.931 -4.003 51.97 -22.06 35.96 -21.04 26.93 -22.06
30.055 58.96 -23 45.93 -11.06 27.95 -17.03 3.931 -15.07 -2.038 -13.03 47.97 -27 33.99 -29.04 19.94 -33.05
30.06 52.99 -19.07 44.98 -19.07 21.98 -25.04 -2.038 -13.03 -1.019 -11.06 42.95 -21.04 30.94 -28.02 16.96 -33.05
30.065 46.95 -13.03 34.94 -17.03 17.98 -18.05 -2.038 -9.026 0 -6.042 29.99 -10.04 21.98 -18.05 10.99 -23
30.07 32.97 -5.022 15.94 -13.03 11.94 -11.06 -2.038 -1.019 0 0.9463 15.94 0.9463 9.972 -7.061 -2.038 -13.03
30.075 14.99 -1.019 1.965 -7.061 0 -3.057 0.9463 -2.038 1.965 0 0 3.931 0.9463 2.984 -5.022 1.965
30.08 -3.057 0.9463 -15.07 -5.022 -7.061 -2.038 -3.057 3.931 -7.061 1.965 -16.01 13.98 -18.05 12.96 -17.03 6.988
30.085 -23 -2.038 -31.01 -5.022 -17.03 -2.038 -9.026 1.965 -17.03 -2.038 -35.01 13.98 -33.05 15.94 -29.04 9.972
30.09 -39.02 0 -40.03 -5.022 -27 -1.019 -19.07 0 -18.05 1.965 -44.04 16.96 -40.03 19 -34.07 10.99
30.095 -49.06 3.931 -44.04 -3.057 -35.01 -1.019 -23 0 -18.05 -1.019 -50.01 20.96 -42.07 19.94 -36.03 12.96
30.1 -55.03 9.972 -45.06 0.9463 -37.05 0 -25.04 3.931 -11.06 1.965 -47.02 27.95 -37.05 21.98 -35.01 15.94
30.105 -57.07 15.94 -44.04 1.965 -31.01 4.95 -23 5.969 -10.04 2.984 -42.07 32.97 -34.07 23.95 -36.03 15.94
30.11 -55.03 17.98 -46 7.934 -27 10.99 -23 5.969 -11.06 -1.019 -35.01 34.94 -29.04 27.95 -36.03 15.94
30.115 -51.03 19.94 -41.05 13.98 -19.07 9.972 -21.04 5.969 -15.07 -3.057 -27 33.99 -23 29.99 -33.05 13.98
30.12 -41.05 21.98 -31.01 19.94 -13.03 11.94 -17.03 3.931 -19.07 -5.022 -19.07 31.95 -15.07 29.99 -27 9.972
30.125 -29.04 23.95 -17.03 21.98 -5.022 13.98 -11.06 3.931 -15.07 -5.022 -5.022 27.95 -5.022 27.95 -17.03 7.934
30.13 -13.03 21.98 0.9463 21.98 0 15.94 -3.057 7.934 -9.026 0.9463 5.969 23.95 1.965 25.99 -5.022 7.934
30.135 2.984 17.98 13.98 19.94 9.972 19.94 0 13.98 -1.019 3.931 21.98 17.98 11.94 19.94 0 7.934
30.14 20.96 7.934 31.95 17.98 21.98 19.94 5.969 19.94 0 9.972 35.96 9.972 17.98 13.98 5.969 5.969
30.145 36.98 0.9463 44.98 13.98 30.94 20.96 11.94 24.97 0 9.972 43.96 1.965 21.98 7.934 7.934 1.965
30.15 50.95 -11.06 53.94 5.969 33.99 13.98 13.98 21.98 -2.038 5.969 45.93 -1.019 25.99 1.965 7.934 -2.038
30.155 58.96 -20.02 56.99 -1.019 34.94 4.95 12.96 14.99 0 -1.019 42 -10.04 26.93 1.965 6.988 1.965
30.16 61 -26.06 54.96 -6.042 30.94 0 10.99 4.95 -6.042 -4.003 36.98 -14.05 26.93 -4.003 6.988 -2.038
30.165 54.96 -33.05 42 -17.03 19.94 -11.06 1.965 -3.057 -13.03 -13.03 25.99 -21.04 19.94 -9.026 1.965 -7.061
30.17 36.98 -36.03 23.95 -29.04 5.969 -15.07 -2.038 -15.07 -22.06 -22.06 14.99 -25.04 8.953 -18.05 0 -18.05
30.175 12.96 -39.02 0 -39.02 -5.022 -25.04 -17.03 -27 -32.03 -29.04 0.9463 -31.01 -2.038 -25.04 -12.01 -29.04
30.18 -7.061 -41.05 -17.03 -47.02 -21.04 -31.01 -33.05 -39.02 -43.02 -39.02 -11.06 -33.05 -19.07 -31.01 -27 -39.02
30.185 -25.04 -35.01 -32.03 -44.04 -31.01 -34.07 -43.02 -42.07 -45.06 -45.06 -24.02 -30.06 -33.05 -33.05 -37.05 -41.05
30.19 -35.01 -24.02 -41.05 -38.07 -43.02 -32.03 -46 -44.04 -49.06 -46 -33.05 -24.02 -41.05 -24.02 -45.06 -36.03
30.195 -41.05 -15.07 -43.02 -29.04 -43.02 -29.04 -49.06 -39.02 -45.06 -43.02 -43.02 -13.03 -43.02 -17.03 -47.02 -25.04
30.2 -41.05 -1.019 -42.07 -17.03 -37.05 -21.04 -41.05 -30.06 -36.03 -33.05 -43.02 -3.057 -36.03 -3.057 -40.03 -15.07
